timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,param_p0,param_n0,param_rho,param_phi_plus,param_phi_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,stored_loglik,stored_AIC,stored_BIC,selection_cond_var_median,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
2026-06-07T23:02:21,51,11,510011,"ARX(1,1)",-170.06436656800435,360.1287331360087,393.8351134172853,True,0,1.6880112735610924,0.050505263941594,0.5181859038694439,0.5574594323568355,0.044628216606052,0.1840715861005789,0.6481235188776828,0.1276844220801974,0.2261349083011068,0.7136952458796582,,,-170.06436656753414,360.1287331350683,393.8351134163449,0.24623974972460178,3.592311555572413,4.7356871350450485,19.880375271310218,0.11197994957673747,0.2042153738810462,1.4257851563751158,0.16875470941659063,1.272514961815057,-0.528370807886259,-0.051481205776957986,-0.01616495135582321,0.14329988995217668,0.2488273252883253,1.6464492762074627
2026-06-07T23:03:41,51,12,510012,"ARX(1,1)",-170.06435357514775,360.1287071502955,393.8350874315721,True,0,1.6875002620488175,0.0505672259829638,0.5180511463957128,0.5577392515007998,0.0445949781026711,0.1841475250896473,0.6471367199012299,0.1277694798509366,0.2260559759678247,0.7137357147463846,,,-170.06435357537168,360.12870715074337,393.83508743202,0.24618474019945816,3.5900714076822977,4.732758150560322,19.87186522147417,0.11209078827710145,0.20462826574310827,1.4304856477780226,0.168682483423491,1.2729283981716497,-0.5271771355887257,-0.05115400583974005,-0.015919441988197853,0.14272154691972425,0.24798172060533982,1.6423907169727738
2026-06-07T23:06:27,51,13,510013,"ARX(1,1)",-170.0701342201601,360.1402684403202,393.8466487215968,True,0,1.5908474145699616,0.0496420004856173,0.5322376541978532,0.5384904399453805,0.0421315159633871,0.1869921075738678,0.6477521809249329,0.1261073383792826,0.2286474589470159,0.713034607561713,,,-170.07013422011184,360.1402684402237,393.8466487215003,0.24516511898302495,3.4911501008311774,4.569501879920108,18.915183488099657,0.11364141998004997,0.20350614391070776,1.3990072246474912,0.16975371820995858,1.2483887108528833,-0.5131112735363362,-0.0505857754090502,-0.01611933520745442,0.14564949000503097,0.2484840059985466,1.6165266553273507
2026-06-07T23:08:05,51,14,510014,"ARX(1,1)",-170.0643631673825,360.128726334765,393.8351066160416,True,0,1.6898936271674887,0.0506497709987388,0.5175586379039748,0.5579007236016035,0.0447339346398252,0.1841729200147966,0.6469230135367602,0.127808381402193,0.2259867685465362,0.7138241920377978,,,-170.06436316737296,360.1287263347459,393.8351066160225,0.24626189672964155,3.5910840794218477,4.7337993931443885,19.861449748612767,0.11213135393015237,0.20475767722710997,1.4308348981342203,0.1687363910682264,1.2725115451859323,-0.5266257993081331,-0.051041624512166435,-0.015850032157421968,0.14262910459845488,0.2478586294995507,1.640774089764873
2026-06-07T23:09:21,51,15,510015,"ARX(1,1)",-170.06435121608743,360.12870243217486,393.83508271345147,True,0,1.6866204709660737,0.0506061834154847,0.5179559609062913,0.5577380971863353,0.0446153846440423,0.1842386925152466,0.6466783430339683,0.1277389824207065,0.2260500751783517,0.7138218853897885,,,-170.06435121602837,360.12870243205674,393.83508271333335,0.24617227442645706,3.5873757461769338,4.7289121272788925,19.847040436843997,0.11215365758454815,0.20482073719371252,1.4319295610639033,0.16867136958926915,1.2725086190846442,-0.5262533937391282,-0.05097345663577276,-0.01579152540335163,0.14248413486004727,0.24761237381115675,1.6397455891481478
2026-06-07T23:11:08,51,16,510016,"ARX(1,1)",-170.06435165642696,360.12870331285393,393.83508359413054,True,0,1.684790954266497,0.050584456396659,0.5182134076243697,0.5573821822306717,0.0445659887764329,0.1842922163676357,0.6467277682035392,0.1277129312246553,0.2261010878241532,0.7138063562350263,,,-170.06435165643427,360.12870331286854,393.8350835941452,0.24614062648275947,3.5855264510687785,4.725585432278828,19.828387404596466,0.11217402661886045,0.20476088501260858,1.4311505931326565,0.16869501162701225,1.2720323113480165,-0.526026664655768,-0.050973281279675445,-0.015800488368474093,0.14255752927471468,0.24763024487423171,1.6394177727822412
2026-06-07T23:12:13,51,17,510017,"ARX(1,1)",-170.06435578066606,360.1287115613321,393.83509184260873,True,0,1.6843388524573173,0.0505495847279506,0.5184554994984019,0.5569782007933257,0.0444824258599782,0.184282367088695,0.6471697965349839,0.127760169454665,0.226048048020488,0.7137805216846492,,,-170.0643557806913,360.1287115613826,393.8350918426592,0.2461466019969828,3.5864635611786198,4.7256381882983645,19.829773525228177,0.11215331948144948,0.20453221851501277,1.429224417502338,0.16876930372058035,1.272019196763546,-0.5265935619642249,-0.05110869464209962,-0.015909248117991527,0.14285914288608897,0.2479711366019522,1.6414818041753048
2026-06-07T23:13:20,51,18,510018,"ARX(1,1)",-170.06435499699234,360.12870999398467,393.8350902752613,True,0,1.684727412418258,0.0505341755827117,0.518364679574735,0.5573024289409749,0.0445632317844841,0.1842487303962191,0.6472734780432513,0.1277493486707319,0.2259907985019902,0.7138281022575692,,,-170.06435499706157,360.12870999412314,393.83509027539975,0.24615593949711145,3.5866586719564366,4.727048352531245,19.845893339068496,0.11210051001980159,0.20451454483536163,1.42955941963891,0.168724395730177,1.2726527819344742,-0.527081930719905,-0.05116414453331336,-0.01593196778634493,0.14286242281053188,0.24807639120637315,1.6428101397458692
2026-06-07T23:15:34,51,19,510019,"ARX(1,1)",-170.064407854774,360.128815709548,393.8351959908246,True,0,1.69578027007643,0.0505825565469918,0.5167255514091528,0.5593376226501565,0.0450163684186028,0.1839393672029048,0.6479916479270053,0.1277744744855004,0.2258382413675334,0.7139690634289886,,,-170.06440785487484,360.1288157097497,393.8351959910263,0.24640062518900416,3.5972094598539677,4.746338371979462,19.937393104184185,0.11176852744397409,0.20437217176957462,1.428420283251688,0.16863771457378987,1.2743395228723087,-0.5291552950913825,-0.05139291631568076,-0.016048216943356015,0.14294239777530732,0.24879681968744932,1.6480073049632953
2026-06-07T23:16:57,51,20,510020,"ARX(1,1)",-170.06448645998648,360.12897291997297,393.8353532012496,True,0,1.6969764131797218,0.050379040110204,0.5168983296195471,0.5596130603894455,0.0450413145534336,0.1838131697163146,0.6500967828062907,0.1275932136116745,0.2254685532843058,0.7144746218494109,,,-170.06448645996682,360.12897291993363,393.83535320121024,0.24656632961947306,3.601239061964776,4.752933558466333,19.98428754271885,0.11135290051457086,0.20343675348929446,1.421123912392772,0.1687366891058985,1.2758184147740548,-0.5326743002068483,-0.052032277210643206,-0.016456573543678927,0.14400080274187665,0.2505733264741451,1.6598657569384314
2026-06-07T23:19:08,51,21,510021,"ARX(1,1)",-170.06452346463183,360.12904692926367,393.8354272105403,True,0,1.7024106756390782,0.0505679104315023,0.5164027484671146,0.5592779516454215,0.0451218657336997,0.1836080337575023,0.6491904614276387,0.1278326655304444,0.2256698706280686,0.7140472293276353,,,-170.0645234648808,360.1290469297616,393.8354272110382,0.24646172943224398,3.608743464402205,4.761948606594078,20.007476185735413,0.11163004888297669,0.20388587503454075,1.4233851806260387,0.16870392443319315,1.2743734385716936,-0.5311932512760069,-0.05185605335590669,-0.01640936621240562,0.1435733268308566,0.249755105139842,1.653348495381052
2026-06-07T23:20:41,51,22,510022,"ARX(1,1)",-170.06437535692174,360.1287507138435,393.8351309951201,True,0,1.6853375695481363,0.0506025896281527,0.5176344864465211,0.5582036053598454,0.0446072952151137,0.184435609211887,0.6471443524508894,0.1277148723586637,0.2260981086512364,0.7139766198999853,,,-170.06437535708625,360.1287507141725,393.8351309954491,0.24631147743115872,3.581903912473791,4.721649887212509,19.79999087988746,0.11204232682783838,0.20462836539698107,1.429359557240669,0.16876667009561516,1.272136067597843,-0.5263294440122468,-0.050970499628991084,-0.015787048595119098,0.14277477302505986,0.2481196774790183,1.6416376747830492
2026-06-07T23:23:44,51,23,510023,"ARX(1,1)",-170.06788171820136,360.1357634364027,393.84214371767933,True,0,1.7635919958147002,0.0507341028264089,0.5067939921140154,0.5720682244733039,0.0480149795412125,0.1820792647230889,0.6538327814658815,0.1281932034574082,0.2244917609785799,0.7148297411634216,,,-170.06788171798496,360.1357634359699,393.8421437172465,0.24799759776255706,3.6638515272762313,4.864885618359548,20.53964330766668,0.1096966423642591,0.20283807945885213,1.4184317650423983,0.16836217087049887,1.2873236496080698,-0.5449637148812432,-0.05319171761340649,-0.017089702187117622,0.1444468658903661,0.2544990834464059,1.6907962345170509
2026-06-07T23:25:22,51,24,510024,"ARX(1,1)",-170.07892072049387,360.15784144098774,393.86422172226435,True,0,1.850521438936896,0.0505401113611494,0.4997707488917202,0.5809781054236703,0.0501135358988535,0.1786715185156526,0.6603921955542983,0.1284202650571878,0.2222588114499455,0.7169918018880331,,,-170.0789207217776,360.1578414435552,393.8642217248318,0.24877786363657325,3.792585614706474,5.056011996314107,21.482527046644254,0.10785891821196449,0.2003408161178898,1.402749844415739,0.1681118503187706,1.2975619488073484,-0.5629436382262427,-0.05582022036043521,-0.01886417210098147,0.14627819338897763,0.2595432859677054,1.7321662856188478
2026-06-07T23:27:43,51,25,510025,"ARX(1,1)",-170.06435303358256,360.1287060671651,393.83508634844173,True,0,1.686665488151922,0.0505809822931258,0.517868264354419,0.5579507059928319,0.0447720844276179,0.1842275115815835,0.646754421016286,0.1276683613370767,0.226088660680181,0.7138657161906412,,,-170.0643530333247,360.1287060666494,393.835086347926,0.2461678431912206,3.5868667580888434,4.729224569636252,19.848645099676826,0.11208251433034407,0.20478318435571663,1.4315592841125957,0.1686205929044348,1.2724673359817575,-0.5263515510431259,-0.05099038361254553,-0.015788977623885425,0.14245530002890983,0.24766832956554896,1.6400418432281325
2026-06-07T23:30:36,51,26,510026,"ARX(1,1)",-170.0643617884955,360.128723576991,393.8351038582676,True,0,1.6854886046268835,0.0506393230243653,0.5179725489658215,0.557499718520521,0.0445293885611376,0.1843009917174257,0.6467775342156614,0.1278277950552623,0.2262989002636868,0.7134548825486777,,,-170.0643617888932,360.1287235777864,393.835103859063,0.24617922670989434,3.585051961562458,4.72524278007508,19.824283422207987,0.1122208932567036,0.20481293350350777,1.4308252858251895,0.1687173184598894,1.2719130915199999,-0.5260453067732456,-0.05099789990814798,-0.015839387970370367,0.1426444247113051,0.24775491296862087,1.6395363733016421
2026-06-07T23:32:12,51,27,510027,"ARX(1,1)",-170.06544470531279,360.13088941062557,393.8372696919022,True,0,1.6576983594207717,0.0493115914108424,0.5237938019439878,0.5541049029115871,0.0437337117522376,0.1845467123958139,0.6537216387210671,0.1274690478401652,0.2265278776607585,0.7132166039829323,,,-170.0654447044269,360.1308894088538,393.8372696901304,0.24599089616708503,3.5731480196225447,4.702256251506247,19.808501405556775,0.11088759694149618,0.20087389124808033,1.4047545375726715,0.1690817136660144,1.2749524541926738,-0.5358897149869543,-0.05290713096576443,-0.017039753797949177,0.14637630443898816,0.2528384863301356,1.6771563077105587
2026-06-07T23:34:37,51,28,510028,"ARX(1,1)",-170.0657384678065,360.131476935613,393.83785721688963,True,0,1.6373947962533253,0.0501886922774982,0.5248707690921546,0.5492193816051932,0.0426312696803477,0.1856695367441312,0.6449886465510888,0.127355586539914,0.2268863379694823,0.7131272335228649,,,-170.06573847013334,360.1314769402667,393.8378572215433,0.24516696464184723,3.5361895500578453,4.641650569607089,19.43646434059635,0.11308797927040909,0.20469327916788446,1.4306825528293423,0.16894945813165516,1.2652154285551405,-0.5189562825919165,-0.050256635499458066,-0.01542037294550834,0.14264360976718646,0.24564780414984796,1.6241929057610154
2026-06-07T23:36:41,51,29,510029,"ARX(1,1)",-170.06440058109445,360.1288011621889,393.8351814434655,True,0,1.6803629834228238,0.0507797685734999,0.5192280175591361,0.5558180931613015,0.0441847297794531,0.1843296761356418,0.645082318785795,0.1276935672920137,0.226233469546067,0.7137071475535244,,,-170.06440058216697,360.12880116433394,393.83518144561054,0.24593786878861326,3.5840857246103632,4.719916318016274,19.79265743589894,0.11287298425511831,0.20562564219251517,1.4363264433289653,0.16874799020626402,1.2702038663264414,-0.5232069681996023,-0.05070019254440764,-0.015704388538836142,0.1421002442692284,0.24633709002331067,1.6294299771072018
2026-06-07T23:38:28,51,30,510030,"ARX(1,1)",-170.06625802633678,360.13251605267357,393.8388963339502,True,0,1.634447417744885,0.0498462604134355,0.5225276136525091,0.5549200788410376,0.0435278772930075,0.1865075250608469,0.6482667934831106,0.1278229352149538,0.2275306958232253,0.7121692101543489,,,-170.06625802581388,360.13251605162776,393.8388963329044,0.24610188907977043,3.5122464975559424,4.618405849102294,19.365738237159295,0.11176051888528897,0.2033323313574675,1.4240033535242806,0.16914103396010197,1.2720754816906386,-0.524616670537651,-0.0504842392609703,-0.01532210669114726,0.14392701410350148,0.2489926774091911,1.6495540274802636
2026-06-07T23:44:13,51,31,510031,"ARX(1,1)",-110.71071363122981,241.42142726245962,275.12780754373625,True,0,5.782140724870466,4.890788708957531,0.679934372261377,0.0972737344615864,0.1174929911852059,0.0210514983640153,0.2849102756640884,0.6905143590758565,0.0459170015644824,0.6090944208649148,,,-81.88250044027167,183.7650008805433,217.47138116182,1.379854594588107,53.00094741235348,155.9911369898252,517.493479814046,15.573659525929557,16.104211309014733,18.376060913482068,1.2959699142637988,1.7252738764856486,-0.8390597983182637,-0.741740863671943,-0.7190137072550941,0.6157919513467376,0.6368819268837463,0.7271902639077296
2026-06-07T23:46:12,51,32,510032,"ARX(1,1)",-170.0644282092337,360.1288564184674,393.83523669974403,True,0,1.6975235449555142,0.0507137875018657,0.5167694912361012,0.5586776194825558,0.0450643209716302,0.1838160028036493,0.6470952954495842,0.1276843717118334,0.2259771974003709,0.7139835806845671,,,-170.06442820933628,360.12885641867257,393.8352366999492,0.2462811718378301,3.6012362664645776,4.7506074789747945,19.93419827428878,0.11206784115763113,0.20482324398768403,1.4300166244866694,0.16860616104407466,1.2723373085812537,-0.5273377837503972,-0.05123748836817838,-0.01599837608722615,0.1425657957802533,0.2480194680611747,1.6409542202598608
2026-06-07T23:47:54,51,33,510033,"ARX(1,1)",-170.06435139940095,360.1287027988019,393.8350830800785,True,0,1.6861160299765527,0.0505810493922685,0.5180282808108402,0.5576537613184273,0.0446734448051633,0.1842381808975299,0.6467848373455256,0.1276394607616703,0.2260229876735212,0.7139607269887254,,,-170.06435139939515,360.1287027987903,393.8350830800669,0.24615899115674295,3.586928228769366,4.72848346443795,19.842901095374806,0.11212084948516557,0.20475845462429515,1.4311553197238427,0.1686572270376087,1.272237727318612,-0.526270951871075,-0.05100564676752228,-0.015809716357378708,0.14252385663188444,0.2476852571271086,1.6398924855072046
2026-06-07T23:49:17,51,34,510034,"ARX(1,1)",-170.06441822118074,360.1288364423615,393.8352167236381,True,0,1.6967778763315315,0.0506088344189457,0.516836842250798,0.5590200925891475,0.0449672320779687,0.1838628441755515,0.6480611757510136,0.1277638354431934,0.2258288358229438,0.7140059281710194,,,-170.06441822130142,360.12883644260285,393.83521672387946,0.2463921042660085,3.600158016892223,4.749512667051492,19.946157758257435,0.11184565008395567,0.20437060330500983,1.4275880309206619,0.16867860934979803,1.2738538574593652,-0.529153126143347,-0.05146995818444903,-0.01612898174741414,0.14305390081387298,0.2488555157440564,1.647607525496193
2026-06-07T23:50:48,51,35,510035,"ARX(1,1)",-170.06440651819145,360.1288130363829,393.8351933176595,True,0,1.6845353611035134,0.0507919758642132,0.5177133695252538,0.5582018092426668,0.044633084095538,0.1843959194098429,0.6471987504709508,0.1277452973020347,0.2259747512108801,0.7137892679376584,,,-170.0644065179388,360.1288130358776,393.8351933171542,0.24646433989270977,3.581091700362824,4.721999477781439,19.829656616912235,0.1124706040556587,0.2050955490155695,1.431473664842867,0.16887389815323764,1.2738410776319684,-0.527459426695474,-0.05131396738007571,-0.01607376235024618,0.14323823354118334,0.2486581085884924,1.6444564934883745
2026-06-07T23:51:38,51,36,510036,"ARX(1,1)",-170.064355454598,360.128710909196,393.8350911904726,True,0,1.6871119937634256,0.0505380418775385,0.5178438734455733,0.5579836047744254,0.0446948855105616,0.1842205780315333,0.6474441064416637,0.1276701248662317,0.2261263252064047,0.7138033027483534,,,-170.06435545438978,360.1287109087796,393.8350911900562,0.2462451044622685,3.587599748771526,4.730164886360565,19.851374654265523,0.11197105143244558,0.20448413580040803,1.4287007119223603,0.16868962563758297,1.2725887910215792,-0.5272744042278544,-0.05117277365827387,-0.015918589670024554,0.14284182393190414,0.2482731024843846,1.6434470195829614
2026-06-07T23:55:41,51,37,510037,"ARX(1,1)",-170.0648974677152,360.1297949354304,393.83617521670703,True,0,1.6602863018071856,0.0498968972660917,0.5222568569063978,0.552299130703217,0.0438592251787822,0.1848291733219604,0.6499562840843167,0.12792021972543,0.2266832040602205,0.7126710612607234,,,-170.0648974707695,360.129794941539,393.8361752228156,0.24565132448990284,3.56566962522546,4.68727426479715,19.668701529632635,0.1117412984181108,0.20245442481443437,1.4139614535280391,0.16901412418198583,1.2692370668219364,-0.5280812858071648,-0.0516493944357742,-0.016333525537017342,0.14461439216775843,0.24959909633097555,1.651722183171124
2026-06-07T23:57:38,51,38,510038,"ARX(1,1)",-170.06435224513672,360.12870449027344,393.83508477155004,True,0,1.6863045325701906,0.0506071415232609,0.5181729640989763,0.557277769314742,0.0445399362758846,0.1842111220882715,0.6468547972942637,0.1277693990970875,0.226094471484427,0.7137157607017199,,,-170.06435224503858,360.12870449007715,393.83508477135376,0.24614855504595093,3.5884144918113186,4.729257774373673,19.846019087228743,0.11220644082319092,0.20473909480848895,1.4307006320481643,0.1687178610358995,1.2720849755578303,-0.5263465124801199,-0.05105901006996725,-0.01587692160487923,0.14266041556614367,0.24774410720047252,1.640006104148785
2026-06-07T23:59:52,51,39,510039,"ARX(1,1)",-170.0645680086794,360.1291360173588,393.8355162986354,True,0,1.7035451386633464,0.0506604721163359,0.5159472185955543,0.5604283901509926,0.0455782025070059,0.1835568480202063,0.6482141900967076,0.127537293061406,0.2253688354140328,0.7147219068594837,,,-170.0645680084708,360.12913601694163,393.83551629821824,0.24647844277033013,3.607923197552851,4.76477310657712,20.03394574786385,0.11175223617086273,0.20452675746779,1.4289163252184478,0.16851841390430944,1.2754104667224322,-0.5305773310571875,-0.05169134610631519,-0.01624825895719052,0.1429557435036261,0.24911296257346416,1.6501317663158042
2026-06-08T00:01:08,51,40,510040,"ARX(1,1)",-170.06436033302487,360.12872066604973,393.83510094732634,True,0,1.684063146763285,0.050579116194586,0.5182455418404941,0.5571698542716669,0.0448108063080986,0.1843179178211789,0.6465759408009748,0.1277059880095841,0.2262032059688763,0.7137067258104786,,,-170.0643603329868,360.1287206659736,393.8351009472502,0.24609463484434954,3.584310006333916,4.72376813930632,19.814139295048985,0.11218026974097603,0.20478763887336082,1.431085447476586,0.16866823748253826,1.2714278554301481,-0.5255208547532779,-0.05091092758145883,-0.015757585935912206,0.14245897227706775,0.24746221132496232,1.6379172337816206
2026-06-07T22:42:42,52,1,520001,"ARX(1,1)",-170.07243008451604,360.1448601690321,393.8512404503087,True,0,1.8028933504717224,0.0502575013975202,0.5049943147581074,0.5748542192358579,0.0486844849750465,0.1801043969399638,0.6610673507004363,0.1275348496600784,0.2227357730940868,0.7172047899975379,,,-170.07243008442032,360.14486016884064,393.8512404501173,0.24848221503608633,3.7327160312005683,4.967324267460418,21.056983686681985,0.10825025321907904,0.1998905282759774,1.3941647696466068,0.16838677410336433,1.29230188818509,-0.5594928308518271,-0.05588818599985099,-0.01893129780707578,0.14760568294828166,0.2604075291392104,1.7304635629216796
2026-06-07T22:44:31,52,2,520002,"ARX(1,1)",-170.0645936972535,360.129187394507,393.83556767578364,True,0,1.7012083851388542,0.050981936411306,0.51576328972378,0.5602513953268572,0.0453254660647641,0.1837876365993745,0.6436824787229097,0.1280522701082529,0.2259331460454692,0.7135208353368676,,,-170.06459369725502,360.12918739451004,393.83556767578665,0.24612464574581566,3.601261134447368,4.754154531898558,19.9830946973924,0.11245398513531173,0.2064535593042473,1.4479883417774193,0.16823575909002011,1.2749277406598394,-0.5242343507643988,-0.050288204289008306,-0.015268890307938368,0.14048088327850747,0.2451929538681351,1.6282284752393288
2026-06-07T22:46:56,52,3,520003,"ARX(1,1)",-170.06435125497939,360.12870250995877,393.8350827912354,True,0,1.6853703208793345,0.050575089808337,0.5182659392764879,0.5573264126267631,0.0445700215295453,0.1842357120715507,0.6469883977232055,0.1276729369121204,0.2260920764251516,0.7138347252834203,,,-170.0643512553224,360.1287025106448,393.8350827919214,0.24615845423636415,3.5872197675761828,4.727994259673319,19.83994188362395,0.11216469704004196,0.20467829141974475,1.4300704274005014,0.1687117422374749,1.2720420133952606,-0.526461761672711,-0.05109136819562252,-0.015888927971208573,0.142718918453757,0.24786663459689662,1.6406167756606937
