timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,param_p0,param_n0,param_rho,param_phi_plus,param_phi_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,stored_loglik,stored_AIC,stored_BIC,selection_cond_var_median,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
2026-06-17T19:37:13,1,1,10001,"ARX(2,1)",-168.96476838705388,359.92953677410776,397.00655508351207,True,0,1.5201760284321264,0.0402805345769288,0.577262566502403,0.4765024811270663,0.0471714839309544,0.178160552958561,0.7179737177732136,0.1241723097531523,0.2195402208554479,0.6034838839167882,0.1109137884735246,,-168.9647683870302,359.9295367740604,397.0065550834647,0.2574148079978609,3.7212451927314785,5.0791886959679715,20.245506935196275,0.10299521718908158,0.18658445159953824,1.1204803590800307,0.17120934252159933,1.2202085621251249,-0.6004143176105757,-0.08021936126978864,-0.034150728988295784,0.18670608109731837,0.3282280701855734,1.9088295600453977
2026-06-17T19:39:19,1,2,10002,"ARX(2,1)",-168.96477026451797,359.92954052903593,397.00655883844024,True,0,1.519684092086998,0.0402556018225274,0.5772407156022521,0.4766856650194047,0.0472036411227018,0.1782177575494254,0.7182206070806025,0.1241942854792221,0.2194298353357232,0.6036423144767739,0.110863953377249,,-168.96477026451402,359.92954052902803,397.00655883843234,0.25745796546738003,3.7198453844841066,5.077074328234471,20.237416768827014,0.10292786705454228,0.1864846564776861,1.1199547169324229,0.17124252368834603,1.2204904936607455,-0.6007516861465539,-0.08026136671108314,-0.034154792496655026,0.18684497086288418,0.328480321836452,1.9105571205521013
2026-06-17T19:41:48,1,3,10003,"ARX(2,1)",-168.96477048403398,359.92954096806795,397.00655927747226,True,0,1.518040129692407,0.0402046960169574,0.577710308871153,0.4761271051403031,0.047109398794481,0.1781643670778852,0.7182599930846574,0.124123110639058,0.2195359314924976,0.6033237830921001,0.1110748149473758,,-168.96477048193628,359.92954096387257,397.0065592732769,0.25760843368633124,3.7203222996096397,5.081496886251026,20.24501598789373,0.10293066800558918,0.18649273619852924,1.119675006039783,0.17119415154161455,1.2202657083782922,-0.6008008175192985,-0.08028564936425892,-0.03420185830369375,0.18686140754189146,0.32883314942803965,1.910401921804237
2026-06-17T19:44:48,1,4,10004,"ARX(2,1)",-168.96476752791355,359.9295350558271,397.0065533652314,True,0,1.519623578551089,0.0402627867999915,0.5773286594716608,0.4765013906708202,0.0471492607691976,0.1781761607981842,0.7180988087642008,0.1241518005116814,0.2195218949656374,0.603505240354387,0.1109253539277548,,-168.96476752774964,359.9295350554993,397.0065533649036,0.25745640553398863,3.720527943723042,5.078847079002237,20.24050854450799,0.10296848395392534,0.18654364113648858,1.1200138236912272,0.17121198506605648,1.220123184247042,-0.6004987499468285,-0.0802364098761657,-0.03416783780382088,0.18678144601995603,0.3284153045870689,1.9093432028062907
2026-06-17T19:46:33,1,5,10005,"ARX(2,1)",-168.96476862074365,359.9295372414873,397.0065555508916,True,0,1.517841998471037,0.0402507816067742,0.5775800090626989,0.4762037989258824,0.0470900741496441,0.1782360748382249,0.7180138265309832,0.1241050477521007,0.2195974823869957,0.6034890904450139,0.1109301637998443,,-168.96476862061365,359.9295372412273,397.0065555506316,0.25756622239953103,3.71849301158673,5.077284436151049,20.220128670793752,0.10300642863108739,0.18658183307410267,1.119846373039086,0.17123378310963114,1.2196849530081513,-0.6000800438927143,-0.08018229808013339,-0.03414942864524875,0.18678215840266857,0.32853448638771554,1.908271732127114
2026-06-17T19:48:00,1,6,10006,"ARX(2,1)",-168.96476819182186,359.9295363836437,397.00655469304803,True,0,1.5190676422883815,0.0402250876896092,0.5774326625122086,0.4764776285591859,0.047118306720931,0.178188395290468,0.7185913371349255,0.1241291787225463,0.2195330431268617,0.603498107942759,0.1109257804103522,,-168.96476819188712,359.92953638377423,397.00655469317854,0.25755365794457635,3.7201592526664076,5.079185970528688,20.235644207354174,0.10289702105263371,0.1863754305676351,1.1184117095867205,0.17125246004170686,1.220022227996194,-0.6010255916085182,-0.08036507314075819,-0.034267323688384185,0.1871222423195358,0.32903367468985956,1.9116918150921145
2026-06-17T19:49:21,1,7,10007,"ARX(2,1)",-168.9647705332739,359.9295410665478,397.0065593759521,True,0,1.518478911611835,0.0402786493797747,0.5773213612491742,0.4765205337476931,0.0471227937742742,0.1782539599353874,0.7178338143066996,0.1241757731099818,0.219615030954855,0.6033390803524954,0.1109380555282857,,-168.96477053311952,359.92954106623904,397.00655937564335,0.2574512911977501,3.7176309615680987,5.074797367127976,20.221217180805898,0.10300898412064674,0.1866486404236386,1.1206834425336272,0.17120479323199797,1.219990343370867,-0.5999946187204289,-0.08011502991541565,-0.034091064309761276,0.18662537726337092,0.3281713683629255,1.9078708034167517
2026-06-17T19:50:54,1,8,10008,"ARX(2,1)",-168.96476915611237,359.92953831222474,397.00655662162904,True,0,1.5185627619143407,0.0402600291152089,0.5773605206617216,0.4764614868643587,0.04708327408432,0.1782606848840901,0.718186592100745,0.1241370600365795,0.2195562254259076,0.6035038336476259,0.1109053930094323,,-168.9647691562067,359.9295383124134,397.0065566218177,0.25750972033596764,3.7181380184230943,5.075261300579819,20.212247011818768,0.10296526931289722,0.18651097552381354,1.1191330380344322,0.17125945529510878,1.2195218283585028,-0.6001445849038468,-0.08018676681876075,-0.034160572126510226,0.18688490245362016,0.3285687785125594,1.9088723777617258
2026-06-17T19:52:17,1,9,10009,"ARX(2,1)",-168.9647692958585,359.929538591717,397.0065569011213,True,0,1.5178368883654636,0.0402056949684098,0.5775905337616072,0.4763313841553127,0.0471177600967501,0.1782191710276885,0.718320019578609,0.1241401783435367,0.2195736001756521,0.603362899274283,0.1110076460259985,,-168.96476929620826,359.9295385924165,397.0065569018208,0.25757821222472144,3.7186598007800935,5.078322267672892,20.233102644289836,0.10289952319567272,0.18644468905502676,1.119468434482386,0.17120681537976395,1.220272691096557,-0.6007792454545255,-0.08026260896743312,-0.03417787579407124,0.18688423297711781,0.32881292272759793,1.9107482740982382
2026-06-17T19:55:34,1,10,10010,"ARX(2,1)",-168.96477087675424,359.9295417535085,397.0065600629128,True,0,1.5178189461707825,0.0402303105817249,0.5778090158015665,0.4759231259490892,0.0470788457600242,0.1781696442549294,0.718062089056372,0.1241474676878076,0.2196059747356891,0.6033870716750802,0.1109330759501926,,-168.96477087181972,359.92954174363945,397.00656005304376,0.2576405833695305,3.7206489710553177,5.081719770545997,20.23274335920136,0.10301893653859424,0.18658242674887046,1.1196083710877966,0.1712277713431402,1.2195615604882866,-0.600184240829357,-0.08024598732754004,-0.03419674843982377,0.18682576597154552,0.3287218905095734,1.9082661220212136
