timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p,param_phi_n,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,stored_loglik,stored_AIC,stored_BIC,selection_cond_var_median,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
2026-06-17T18:22:10,1,1,10001,"ARX(2,2)",-167.59132806518278,361.18265613036556,405.00095049602515,True,0,0.033298171592185,0.0285008178286667,0.952601664187023,0.3649091279329159,0.0258701406450525,0.6186527104642411,0.3547754504703203,0.4743730459567855,0.1189239318686101,0.1648588631481701,0.2690471612780203,0.1938401655763896,0.3456711921043252,-167.59132806511127,361.18265613022254,405.0009504958821,0.2904921295589166,0.9821541630344479,1.4731088838180528,2.5441252583552862,0.08389173149642412,0.3820141273676889,2.91068331561553,0.16018784541099323,0.9058878340340047,-0.47519227368411837,0.050468611648789546,0.12820144299883338,0.13389238784509636,0.2722142489639142,1.0469320706248446
2026-06-17T18:24:12,1,2,10002,"ARX(2,2)",-168.5300907644111,363.0601815288222,406.8784758944818,True,0,0.0821333096395479,0.072197033357166,0.9080458052392972,0.3423404230105613,0.0330994268160525,0.6315659808613601,0.363588195564802,0.5065575166278785,0.1124113851472752,0.182879672359616,0.107348850860961,0.1909776585981745,0.4594746220994427,-168.53009077365158,363.0601815473032,406.8784759129628,0.29628373680413117,1.0029465826968749,1.3225032258550764,2.1450351691829277,0.13818024821915256,0.39952117980854895,2.770072980969183,0.17679457096362908,0.9089699836840635,-0.5638709698722064,0.0280979437785676,0.10276240695591685,0.16839881605194382,0.30502963717818943,1.2515356225915173
2026-06-17T18:25:33,1,3,10003,"ARX(2,2)",-168.08559912305668,362.17119824611336,405.98949261177296,True,0,0.052560885240193,0.0411185505705812,0.9361522976383856,0.3854304309073821,0.0289078046828879,0.6002967743768496,0.3387629784922048,0.5072316405948665,0.0963837709924735,0.2010138822080079,0.1255632144234303,0.189302361358925,0.4552668480734756,-168.08559912304537,362.17119824609074,405.9894926117504,0.28726918378472377,1.0224924117725065,1.4727095490726594,2.625459501934202,0.09958929947636855,0.36644703479014473,2.6498190245919635,0.1571252732478717,0.9048563468001448,-0.5492206508909724,0.021336819346353175,0.09149982186744804,0.13109775070115026,0.27819392219621125,1.1971441302293417
2026-06-17T18:26:51,1,4,10004,"ARX(2,2)",-167.8377047256953,361.6754094513906,405.4937038170502,True,0,0.0611472601732995,0.0009225113551358,0.9211523205233756,0.2818559833651822,0.0466907363643166,0.7175982960504987,0.3267929085793979,0.5181028647526797,0.0843156199672497,0.195801391703423,0.3072505126129712,0.0911488203805979,0.4112983722428755,-167.83770472355937,361.67540944711874,405.4937038127784,0.27240066790063044,1.0267347990477287,1.6794179162631013,3.1855617872120368,0.023690405991594873,0.2936775336323677,2.8205092247432173,0.1316551901841314,1.0202706824662646,-0.6220962463948434,0.03737037949713093,0.1393266099827588,0.09598836768785933,0.25148781419414074,1.3786297538775425
2026-06-17T18:30:44,1,5,10005,"ARX(2,2)",-167.4703021874958,360.9406043749916,404.7588987406512,True,0,0.0432121851545741,0.025711069675616,0.9416701756632118,0.3476401831878127,0.0316805747712644,0.6381137968183532,0.3413579873601906,0.477798637414367,0.1019645632506145,0.1863935270776958,0.2278458804294756,0.1529572761287667,0.4087435201283502,-167.47030218745795,360.9406043749159,404.7588987405755,0.2844146491562787,0.9967217077636165,1.5471629050103448,2.7787347403921596,0.07372160376619229,0.3782790283923094,2.994946250175891,0.14953582468080162,0.9100947057532762,-0.5140943895246829,0.03986232314910375,0.13341867128459234,0.11892611194944978,0.2565158528247981,1.0871019884092687
2026-06-17T18:32:07,1,6,10006,"ARX(2,2)",-167.8326700721404,361.6653401442808,405.4836345099404,True,0,0.0633181117084886,0.0015714265411291,0.9287484472876346,0.2957601614548282,0.0365796907431382,0.703342688712822,0.314940483443934,0.4786609113851089,0.0984538194505408,0.201537961202647,0.4298075798560109,0.1101494693798748,0.249751608489138,-167.83267007219075,361.6653401443815,405.4836345100411,0.26876919650869385,1.134198083347247,1.7264511262515454,3.1699957802292476,0.02895180622381342,0.33372764467674604,3.1875056763612384,0.13489363268989732,0.9621821279226428,-0.5685427889927792,0.035808728717863364,0.12782057895460253,0.08889185305244282,0.21812638790452668,1.141947858114257
2026-06-17T18:33:39,1,7,10007,"ARX(2,2)",-167.22516339742145,360.4503267948429,404.2686211605025,True,0,0.0375065351390028,0.0253632903988398,0.9483691303135602,0.3354946520494723,0.0270113962743286,0.6490738703376311,0.3302159132542708,0.5012096547494991,0.112699676985155,0.1705632153901782,0.2459300123055103,0.1698982098324711,0.3737433832872002,-167.22516339649155,360.4503267929831,404.2686211586427,0.27335587661945593,1.0141996520702707,1.5543398248012048,2.7800454594870874,0.06788991254925208,0.333697776714861,2.760268427027539,0.1448622617055024,0.8928203620185086,-0.5682539911653847,0.030256658226492955,0.10792882421389273,0.11197273032775866,0.25027901226965543,1.1708015035876258
2026-06-17T18:35:08,1,8,10008,"ARX(2,2)",-167.30858730997534,360.6171746199507,404.43546898561027,True,0,0.0419560939599634,0.0161334572902539,0.943438184544922,0.3604692999960628,0.0298424803705403,0.6294882536090849,0.3198954773665904,0.4924323799647453,0.1064366417655231,0.1814089413387124,0.2098376520228337,0.1724434463021394,0.4025281128726082,-167.30858731000887,360.61717462001775,404.43546898567735,0.2686244451223496,1.0295251541655974,1.617085702080313,3.0078753107777985,0.0585275611870522,0.3434024370526657,2.77690109253178,0.13607814491863102,0.8912141563790631,-0.5416768965829838,0.02677500363357148,0.10229828036272831,0.09734604273493806,0.23427352874695545,1.096314307261119
2026-06-17T18:37:12,1,9,10009,"ARX(2,2)",-167.71811409019767,361.43622818039535,405.25452254605494,True,0,0.0526339117145625,0.0015814093244865,0.9322715351249334,0.2837828084773893,0.0368567362077946,0.7153716803891461,0.3410669342782483,0.4898274752670769,0.0839845527545978,0.1768408897714473,0.4574746088274912,0.0929318402931436,0.2871312206748931,-167.7181140902593,361.4362281805186,405.2545225461782,0.27228263750060827,1.0088868273616156,1.5914753828289794,2.798207943284175,0.026645214684708332,0.30305954955910386,3.2048857769842125,0.14144670696409656,1.0102463583115173,-0.5887114275170671,0.0457945012678045,0.1483562312842192,0.10662310982865103,0.2503617288381206,1.2753856061013673
2026-06-17T18:38:37,1,10,10010,"ARX(2,2)",-167.3091273812271,360.6182547624542,404.4365491281138,True,0,0.035969464892007,0.0202194709693599,0.9492774881609096,0.385634061813249,0.026649764256126,0.6020857098394771,0.3353614212839594,0.4674244006680177,0.1076003473189184,0.1598695206461166,0.2607069202792356,0.184426268222315,0.3679313897347535,-167.30912738121128,360.61825476242257,404.43654912808216,0.27691650930426437,0.9964452952588584,1.5153630606969364,2.7168981067669864,0.0735001382289201,0.38156747741068375,3.0450213942229483,0.1448431821957599,0.9221705624383276,-0.49210697104626766,0.03928343558006561,0.11022364561938555,0.10949875803633702,0.23766046366925161,1.0169555677503832
