timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p,param_phi_n,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,stored_loglik,stored_AIC,stored_BIC
2026-06-01T19:24:18,1,11,10011,"ARX(2,1)",-169.61533729779728,363.23067459559456,403.6783309331265,True,0,0.1967020646888542,0.0320460891727562,0.8912084995299571,0.2964920855020069,0.0362506067127838,0.6848261605233993,0.238396536749964,0.4556161937039534,0.109048404281266,0.2510511900964547,0.5462849681093509,0.1675045791436869,,-169.61533729713756,363.2306745942751,403.6783309318071
2026-06-01T19:26:21,1,12,10012,"ARX(2,1)",-168.4941953308971,360.9883906617942,401.43604699932615,True,0,0.0595816937728277,7.483597307684992e-05,0.939864827752994,0.2783210944329657,0.0268470985065491,0.7216369424647053,0.313701488030265,0.4491416633981006,0.1210650767883844,0.2028563636274927,0.6245309931621141,0.1408612273754491,,-168.49419533101482,360.9883906620296,401.4360469995616
2026-06-01T19:28:30,1,13,10013,"ARX(2,1)",-168.4942628473954,360.9885256947908,401.43618203232273,True,0,0.0593395096576178,4.884841179185028e-05,0.9399812022173282,0.2785843995459668,0.0268364278194017,0.7213882616742261,0.3139527382779815,0.4482543566966159,0.1210026570772355,0.2021671430682755,0.6255333122126353,0.1405676519436733,,-168.49426284709216,360.9885256941843,401.4361820317162
2026-06-01T19:31:55,1,14,10014,"ARX(2,1)",-169.7579551259261,363.5159102518522,403.96356658938413,True,0,0.2385829468146317,0.2968896703862502,0.5738239761710504,0.2890443454944402,0.2009392010020472,0.6067700800101866,0.4463607352286435,0.4097973018486691,0.2126428648809061,0.234439436979238,0.2680854395294144,0.2741885366960602,,-169.75795512590852,363.51591025181705,403.963566589349
2026-06-01T19:33:34,1,15,10015,"ARX(2,1)",-170.35702344644665,364.7140468928933,405.16170323042525,True,0,0.9929592602485268,4.66552457444408e-05,0.6247923772488846,0.3049040571074287,0.1050196076824124,0.6950616942615482,0.2178701436714104,0.4922167954170814,0.105237770510799,0.2595866730246931,0.5595644607157682,0.1416487679072827,,-170.35702344581077,364.7140468916216,405.1617032291535
2026-06-01T19:36:29,1,16,10016,"ARX(2,1)",-168.51408141354545,361.0281628270909,401.47581916462286,True,0,0.0627774099697304,5.280051718055196e-05,0.938878152059086,0.2758052141721737,0.0267226722736667,0.724165409899096,0.304135877917349,0.4416491046884028,0.1213563804114226,0.1990747926273962,0.6229496244405417,0.1443924410100271,,-168.51408141393796,361.0281628278759,401.4758191654079
2026-06-01T19:38:08,1,17,10017,"ARX(2,1)",-168.4987629399107,360.9975258798214,401.44518221735336,True,0,0.0598983532968948,0.0001898325934288,0.9399737749190678,0.2769384847560984,0.026743740075752,0.7229544974595706,0.3139750408680997,0.4492733889330247,0.1246310478623693,0.2071181898474589,0.6183244943175596,0.139575832303678,,-168.49876294057975,360.9975258811595,401.44518221869146
2026-06-01T19:39:42,1,18,10018,"ARX(2,1)",-168.4941907425678,360.9883814851356,401.4360378226676,True,0,0.059520527707327,6.870375912403903e-05,0.939910273928809,0.2779555937817843,0.026821005298204,0.7220057284243794,0.3138049753921706,0.4492006628247554,0.121130511815053,0.2028945116276491,0.6245268787738532,0.1408054940307261,,-168.49419074301557,360.98838148603113,401.4360378235631
2026-06-01T19:41:39,1,19,10019,"ARX(2,1)",-170.15920297778158,364.31840595556315,404.7660622930951,True,0,0.9438490696087398,0.0364367243012498,0.6447722298352923,0.3047632157032647,0.0968911205676621,0.6702676217336452,0.219760114273168,0.5391957583574813,0.0998480269403107,0.2580200151275814,0.5588647069348521,0.1471243297706608,,-170.15920297231497,364.31840594462994,404.7660622821619
2026-06-01T19:46:02,1,20,10020,"ARX(2,1)",-168.4995626335384,360.9991252670768,401.44678160460876,True,0,0.0591319987153027,5.053399331942945e-05,0.9401030797814518,0.2780163563620057,0.0267906080086092,0.721955586414993,0.3125207964516187,0.4463956347738615,0.1203991873125026,0.1961150765426662,0.6316195313112766,0.1410285741210792,,-168.4995626334351,360.9991252668702,401.4467816044021
2026-06-01T19:48:04,1,21,10021,"ARX(2,1)",-168.49501808844042,360.99003617688084,401.4376925144128,True,0,0.0597523959692749,2.5447586724844215e-05,0.9398356966931732,0.2764624403663787,0.0268351705763522,0.7235233372013082,0.3140781860466888,0.4484857257834542,0.1226027829409137,0.2037872093029345,0.6225485499866338,0.1407820816391256,,-168.49501808850465,360.9900361770093,401.43769251454125
2026-06-01T19:49:31,1,22,10022,"ARX(2,1)",-170.15871363710187,364.31742727420374,404.7650836117357,True,0,0.9398115413551528,0.03656592287075,0.6455678465376654,0.305164001107618,0.0962217831134928,0.6696770540422802,0.2202761824266003,0.5424099591350334,0.0986983331349886,0.2585354429975267,0.5613847312317024,0.1459429927838377,,-170.15871363705418,364.3174272741084,404.7650836116403
2026-06-01T19:52:52,1,23,10023,"ARX(2,1)",-170.15871181164098,364.31742362328197,404.7650799608139,True,0,0.934197838659101,0.0364628880929975,0.6469949019385058,0.3053799038693542,0.095735601941932,0.669569537502919,0.2205522007532922,0.5421172005898259,0.0987635024486334,0.2585288853879095,0.5613687614344818,0.1459483069030992,,-170.15871181162697,364.31742362325394,404.7650799607859
2026-06-01T19:54:42,1,24,10024,"ARX(2,1)",-170.24947309941848,364.49894619883696,404.9466025363689,True,0,1.2622263465978307,0.0398419492482174,0.5625652288315286,0.2951874336246328,0.1392569562091622,0.6768058686454645,0.208395141064023,0.5616865789374992,0.1038950088071161,0.2532983665291933,0.5584909913491852,0.145413883039167,,-170.24947309415865,364.4989461883173,404.9466025258493
2026-06-01T19:56:54,1,25,10025,"ARX(2,1)",-168.49418552294134,360.9883710458827,401.4360273834146,True,0,0.0595433984720792,7.505521348393956e-05,0.9398655091544031,0.2785395245426062,0.0268514206533017,0.7214183455726494,0.3139605751812375,0.4490142000239525,0.1209886650868389,0.2029973997927303,0.6245009691684498,0.1408764966685556,,-168.49418552286062,360.9883710457213,401.4360273832532
2026-06-01T19:59:30,1,26,10026,"ARX(2,1)",-170.1632870098466,364.3265740196932,404.7742303572252,True,0,0.9980667849843076,0.0362856031814459,0.6299441844896801,0.3047916261077624,0.1027745022899302,0.6707771482574059,0.2178695178054989,0.5393121626887913,0.1004792023603907,0.2546474493983099,0.563698482393871,0.1454092460992486,,-170.16328699613413,364.32657399226827,404.7742303298002
2026-06-01T20:01:26,1,27,10027,"ARX(2,1)",-170.1587036642704,364.3174073285408,404.76506366607276,True,0,0.9358333493080758,0.0364497428333181,0.6464907995007941,0.305231181003637,0.0959579808052883,0.6697017224433156,0.2205010841192485,0.5421836375726888,0.0988444458246643,0.258494712631978,0.5612784521318859,0.1459437657442656,,-170.15870366433336,364.3174073286667,404.7650636661986
2026-06-01T20:03:50,1,28,10028,"ARX(2,1)",-168.49405875674051,360.98811751348103,401.435773851013,True,0,0.0595349772984988,1.9297991479681105e-06,0.939872057243082,0.2788353169980992,0.0268548288615867,0.7211635952000672,0.3139655667028221,0.4493061343080749,0.1210673618599976,0.2031605706578447,0.6243439745279297,0.1408269631714147,,-168.49405875686074,360.9881175137215,401.43577385125343
2026-06-01T20:05:56,1,29,10029,"ARX(2,1)",-170.04874035006873,364.09748070013745,404.5451370376694,True,0,0.3908605522348424,0.0162929595490265,0.8502877156845665,0.3209633438595358,0.0366895640705058,0.6669632373021701,0.2173482969760088,0.5233845153936435,0.0900721763665742,0.25182950808264,0.5743608891976328,0.1588501979731881,,-170.04874035237992,364.0974807047599,404.5451370422918
2026-06-01T20:07:44,1,30,10030,"ARX(2,1)",-170.12349775365522,364.24699550731043,404.6946518448424,True,0,0.2957440248597793,7.213440100957982e-05,0.8824714285728903,0.3013824730171544,0.0252513278203599,0.6985621123816563,0.2237436301941767,0.4927766950078929,0.0978189475544749,0.2536155783604634,0.5714477621421498,0.1554705009657781,,-170.12349775376447,364.24699550752894,404.6946518450609
2026-06-01T20:10:01,1,31,10031,"ARX(2,1)",-168.49591095998036,360.9918219199607,401.4394782574927,True,0,0.0594377518762882,0.0002767336274676,0.9398895140635926,0.2757216514719615,0.0268360358359182,0.7241217810181119,0.3148833833390916,0.451636360108186,0.1212046983153854,0.2048125437660234,0.6226380118607537,0.1409953836292313,,-168.49591095990576,360.9918219198115,401.43947825734347
2026-06-01T20:11:39,1,32,10032,"ARX(2,1)",-168.49413106085063,360.98826212170127,401.4359184592332,True,0,0.0594954414811014,4.643446655095477e-05,0.9398826273990364,0.2783802145776891,0.0268520118310286,0.721593648644613,0.3140427400748953,0.4492471835127483,0.1209301974723273,0.2030181089285409,0.6246286291009364,0.1408387951098967,,-168.4941310607471,360.9882621214942,401.4359184590261
2026-06-01T20:12:52,1,33,10033,"ARX(2,1)",-170.0593373039241,364.1186746078482,404.5663309453802,True,0,0.3933084563561946,0.0002290517766956,0.8496410663171653,0.3098303289643007,0.0365013561014289,0.6899868959336902,0.216520873801924,0.5043140731572633,0.0949722876249977,0.2503281959547928,0.5670312935005969,0.162965592307888,,-170.05933727714395,364.1186745542879,404.5663308918199
2026-06-01T20:14:43,1,34,10034,"ARX(2,1)",-170.1590929089312,364.3181858178624,404.76584215539435,True,0,0.9560668274870154,0.0369456354248694,0.6405721879341056,0.304760190392497,0.0988545700442676,0.6697701762637653,0.2197673727393039,0.5444798158319291,0.0990581490250907,0.2580531248027471,0.5610813638863756,0.1460323635688859,,-170.15909290326425,364.3181858065285,404.76584214406046
2026-06-01T20:17:03,1,35,10035,"ARX(2,1)",-168.49444535696426,360.9888907139285,401.4365470514605,True,0,0.059326985228348,3.786616029859938e-05,0.9399559530345052,0.2798057735144545,0.026876666425845,0.7201730620640124,0.314005821636809,0.448007486946764,0.12068285623959,0.2020547100818091,0.6258081068761893,0.1408198199164062,,-168.49444535720232,360.9888907144047,401.4365470519366
2026-06-01T20:19:19,1,36,10036,"ARX(2,1)",-168.494154023518,360.988308047036,401.43596438456797,True,0,0.0598449908297067,1.8758359940278928e-06,0.9397370017166414,0.2788140566556001,0.0268594069738915,0.7211848826656757,0.3134031947588955,0.4495584464158788,0.121015582522228,0.2037996619430112,0.623077315128004,0.1413358758485918,,-168.49415402344286,360.9883080468857,401.4359643844177
2026-06-01T20:21:20,1,37,10037,"ARX(2,1)",-168.49417444600914,360.9883488920183,401.43600522955023,True,0,0.0598041235837183,4.736695522724008e-05,0.939756723213389,0.2788314650448096,0.026862737389554,0.7211419435654904,0.3134141617345869,0.4489350695357573,0.1210640687617775,0.2033065968296218,0.6236564150641263,0.1412040521311375,,-168.49417444566262,360.9883488913253,401.4360052288572
2026-06-01T20:22:53,1,38,10038,"ARX(2,1)",-168.51654822525606,361.0330964505121,401.4807527880441,True,0,0.0628163740190414,0.0013385763254445,0.9387065646212244,0.2719325121048185,0.0267723349753355,0.7272747024161185,0.3089333643696787,0.4607039643913376,0.1212008626562956,0.2138924113398687,0.6114187008509882,0.1434942802690363,,-168.51654823185726,361.0330964637145,401.48075280124647
2026-06-01T20:25:02,1,39,10039,"ARX(2,1)",-170.15873815322516,364.3174763064503,404.76513264398227,True,0,0.941354643504528,0.036411138927404,0.6446867828859836,0.3051936722978941,0.0965982259384914,0.6697410877136749,0.2204126582314929,0.5427548454988826,0.0990153985647937,0.2584257571108085,0.5607732500596889,0.1462361966547397,,-170.15873815462146,364.3174763092429,404.7651326467749
2026-06-01T20:27:02,1,40,10040,"ARX(2,1)",-168.49404127539287,360.98808255078575,401.4357388883177,True,0,0.0595264800874451,2.15362852542481e-06,0.939883271569466,0.2786058216248561,0.0268417121133284,0.7213929656945761,0.3138698094859786,0.4490261829363252,0.1209919890359039,0.2028699950827058,0.6245660982773061,0.1409292963944705,,-168.49404127535746,360.9880825507149,401.4357388882469
2026-06-01T19:09:52,2,1,20001,"ARX(2,1)",-168.49414416920945,360.9882883384189,401.43594467595085,True,0,0.0596264569236586,2.4949431108087e-05,0.9398317269425948,0.2790040848635512,0.0268436544208365,0.7209818801350225,0.313621385655501,0.4496651095060324,0.1209300637465577,0.2029683117561733,0.6243549621082246,0.1409874325798404,,-168.4941441694112,360.9882883388224,401.4359446763543
2026-06-01T19:11:46,2,2,20002,"ARX(2,1)",-168.51050248084093,361.02100496168185,401.4686612992138,True,0,0.0598057957928711,0.0008374006554556,0.9396775424905718,0.278427058817963,0.0269527384737789,0.7210801169662346,0.3149623130542271,0.4618049483583096,0.1196319696388054,0.2055056142944535,0.6246448896406004,0.1423505898545272,,-168.5105024972801,361.0210049945602,401.46866133209215
2026-06-01T19:12:53,2,3,20003,"ARX(2,1)",-168.5034550091347,361.0069100182694,401.4545663558014,True,0,0.060192897877943,7.191891268996459e-05,0.9396228192091156,0.2719801456019735,0.0267544945020675,0.7279791773585873,0.3109223201883998,0.4492161885900868,0.117141709013394,0.2009747006872781,0.6283032293602456,0.1434153644617648,,-168.50345500918607,361.00691001837214,401.4545663559041
2026-06-01T19:14:27,2,4,20004,"ARX(2,1)",-170.15915729428008,364.31831458856016,404.7659709260921,True,0,0.9558054854325184,0.0369214850238452,0.6402022992855082,0.3048035075962505,0.0991903018322935,0.669759968301223,0.2199029216023019,0.5449783277886009,0.0985982449903434,0.2580366042018387,0.5620496009539945,0.1457148425139274,,-170.1591572942413,364.3183145884826,404.7659709260146
2026-06-01T19:16:33,2,5,20005,"ARX(2,1)",-168.4941464223346,360.9882928446692,401.43594918220117,True,0,0.059687421717753,3.881787273842499e-05,0.9398191287623994,0.278303057592452,0.0268464240654745,0.7216750642485579,0.3136838775503703,0.449472918527563,0.1211218653993792,0.2035235615432512,0.6236688003452393,0.141052477536283,,-168.49414642224417,360.98829284448834,401.4359491820203
2026-06-01T19:19:10,2,6,20006,"ARX(2,1)",-168.49498978765632,360.98997957531265,401.4376359128446,True,0,0.0596796474763041,0.0001038442145167,0.9398812034615212,0.2782345227002197,0.0268264550726353,0.721707599417328,0.3136301041281891,0.4463879740648411,0.1221305062693209,0.2025927700431811,0.623741753476771,0.1407407289559048,,-168.49498978777132,360.9899795755426,401.4376359130746
2026-06-01T19:21:18,2,7,20007,"ARX(2,1)",-170.1587106942623,364.3174213885246,404.7650777260566,True,0,0.9408881827426152,0.0364801521615281,0.6449928303669169,0.3049472690286267,0.096596899960191,0.6699730959465365,0.2203149570106083,0.5421556348640317,0.0989378773010389,0.258249669991567,0.5614516555640007,0.1458562679956251,,-170.1587106941945,364.317421388389,404.76507772592095
2026-06-01T19:23:18,2,8,20008,"ARX(2,1)",-168.56624130851452,361.13248261702904,401.580138954561,True,0,0.070081651142321,2.19477168013156e-06,0.9343731892037196,0.2803402792466448,0.0277299808387032,0.7196584959941422,0.3015575588579072,0.4363630197917064,0.1169086252506223,0.2100411909318683,0.605873134543759,0.1506671326995599,,-168.56624126375948,361.13248252751896,401.5801388650509
2026-06-01T19:27:16,2,9,20009,"ARX(2,1)",-168.49420030783222,360.98840061566443,401.4360569531964,True,0,0.0595962186115193,7.826663593784462e-05,0.9398678334966234,0.2783748830295286,0.0268350634195499,0.7215811190514716,0.3137210444150722,0.4494094236807278,0.1211125175753293,0.2030937126784971,0.6242549517669308,0.1409031025017409,,-168.49420030787445,360.9884006157489,401.43605695328085
2026-06-01T19:30:31,2,10,20010,"ARX(2,1)",-168.4940909764997,360.9881819529994,401.43583829053136,True,0,0.0597031348342907,1.3525357421887257e-05,0.939785013078128,0.2783683425512539,0.0268670723700839,0.7216240545037799,0.3138332652296987,0.4491622181695396,0.1211914724636188,0.2035131056842175,0.6236149911115796,0.1410388252097896,,-168.49409097638073,360.9881819527615,401.4358382902934
2026-06-01T19:32:23,2,11,20011,"ARX(2,1)",-168.4946442109716,360.9892884219432,401.4369447594751,True,0,0.0602484726369466,1.897195594231055e-06,0.9396171211645128,0.2773125488229277,0.0268139488811345,0.7226863786746541,0.3123798466149995,0.4484502404591526,0.1211940575984973,0.2041955449659895,0.6215649376244998,0.1418934530904257,,-168.4946442111257,360.9892884222514,401.4369447597833
2026-06-01T19:35:01,2,12,20012,"ARX(2,1)",-168.49451368365766,360.9890273673153,401.43668370484727,True,0,0.059590867531133,1.952323407295712e-06,0.939772804726544,0.2808873204592855,0.0269265311946789,0.7191115788890005,0.3138369352998021,0.4497016069746327,0.120468886766668,0.202431780815754,0.6253610678699448,0.1411259655217406,,-168.49451368345046,360.9890273669009,401.4366837044329
2026-06-01T19:37:36,2,13,20013,"ARX(2,1)",-168.4941844980537,360.9883689961074,401.43602533363935,True,0,0.0595522318473879,7.552913091548986e-05,0.9398733393824418,0.278567666475535,0.0268433635298856,0.7213899299369683,0.3138449401276948,0.4491359931825258,0.1209875650353952,0.202974682548149,0.624496769756787,0.1408884443983155,,-168.49418449807297,360.98836899614594,401.4360253336779
2026-06-01T19:39:25,2,14,20014,"ARX(2,1)",-168.4963502436972,360.9927004873944,401.44035682492637,True,0,0.0597660600108417,8.310850986005663e-05,0.9398259218233468,0.2781030031791234,0.0268125857112738,0.7218501286241247,0.3117434213086556,0.4495893737744061,0.1194763455287502,0.2006227850588426,0.6280723715638515,0.1409710459602951,,-168.49635024401348,360.99270048802697,401.4403568255589
2026-06-01T19:41:17,2,15,20015,"ARX(2,1)",-169.92547433338544,363.8509486667709,404.29860500430283,True,0,0.2298987260444836,0.3066912657622451,0.582686363970321,0.2592568089245773,0.1788006677701686,0.6361693076277732,0.4695652960511235,0.4360112810453036,0.2208456715155502,0.2375407561957386,0.2640215151960403,0.2637980448519736,,-169.92547433340542,363.8509486668109,404.2986050043428
2026-06-01T19:43:10,2,16,20016,"ARX(2,1)",-168.52824673970832,361.05649347941664,401.5041498169486,True,0,0.0658066115935802,0.0004974500417538,0.9367771866228616,0.2818014462895994,0.0273970088576679,0.7179144235183069,0.3065232866592478,0.4462400823362304,0.123287252668859,0.2119537816534699,0.5990185757663051,0.1513216606841635,,-168.52824674003483,361.05649348006966,401.5041498176016
2026-06-01T19:45:13,2,17,20017,"ARX(2,1)",-168.49418203958874,360.9883640791775,401.4360204167094,True,0,0.0594790750019495,7.442267630358708e-05,0.9399040484209928,0.2783708927772202,0.0268388061256137,0.7215873186505756,0.3140057273368604,0.4491980510163816,0.1210157331826148,0.202909370417044,0.6246477208383747,0.1408030221143071,,-168.4941820390747,360.9883640781494,401.43602041568136
2026-06-01T19:47:25,2,18,20018,"ARX(2,1)",-170.15872193338544,364.3174438667709,404.7651002043028,True,0,0.9383106926872732,0.0366893168631223,0.6461233866171117,0.3056832833157736,0.0960773171131195,0.6691557058343002,0.2202715676820505,0.5422684587577035,0.0987793322932504,0.2583265282445838,0.5613358988442683,0.146125110970256,,-170.15872193338453,364.31744386676905,404.765100204301
2026-06-01T19:48:53,2,19,20019,"ARX(2,1)",-170.62315957245676,365.2463191449135,405.69397548244547,True,0,0.2600735841208099,0.1402329433690988,0.7898307425015403,0.2930059353167863,0.0696366045646644,0.6398529467161859,0.3033774183072308,0.5039775568301544,0.1351454621587625,0.1899186354425738,0.5100680139254006,0.215474964826033,,-170.62315957241282,365.2463191448256,405.6939754823576
2026-06-01T19:50:42,2,20,20020,"ARX(2,1)",-168.4956879218857,360.9913758437714,401.43903218130333,True,0,0.0599427333182485,9.14186651093392e-05,0.9396480769790588,0.2807491933737079,0.0269343878187221,0.7191989013233828,0.3136092095409644,0.4525813256088309,0.1210367422980789,0.2045679608715133,0.6231848574074845,0.1409531534415404,,-168.4956879199965,360.991375839993,401.43903217752495
2026-06-01T19:53:10,2,21,20021,"ARX(2,1)",-168.51341056255583,361.02682112511167,401.4744774626436,True,0,0.2542356521241741,0.2816858225130723,0.5192715288847317,0.2499906828392001,0.2235678665482906,0.6861078364732786,0.4411877111329512,0.4181331329826518,0.2263479163130395,0.2312812467716116,0.2723373834463358,0.2459765893093357,,-168.51341057002531,361.0268211400506,401.4744774775826
2026-06-01T19:55:28,2,22,20022,"ARX(2,1)",-168.50911741082282,361.01823482164565,401.4658911591776,True,0,0.0635770534279408,0.0003613522137208,0.9377916153805724,0.285896797446346,0.0274674264340928,0.71389588697911,0.3067659637949145,0.4531383634854071,0.1185309206370225,0.2040829533106546,0.6222221336301943,0.1447449263209606,,-168.50911741126885,361.0182348225377,401.4658911600697
2026-06-01T19:57:30,2,23,20023,"ARX(2,1)",-168.52854034438974,361.0570806887795,401.50473702631143,True,0,0.0643809073020674,0.0082183655869096,0.9385025591145628,0.2843054965156905,0.0266539065517922,0.7109033816705677,0.3079836876129562,0.4647642230621168,0.1199525660516756,0.2167447865520241,0.6086926572936188,0.1442920536642621,,-168.52854034430135,361.0570806886027,401.50473702613465
2026-06-01T20:00:58,2,24,20024,"ARX(2,1)",-168.49635447410998,360.99270894821996,401.4403652857519,True,0,0.0595263587034689,0.0001037444504055,0.9399461097754775,0.2744825397705491,0.0267531794262123,0.7254583592012775,0.3141392885873209,0.4517173421118873,0.1201393941224381,0.2052909071646836,0.6237853163271088,0.140918913319788,,-168.49635446522774,360.9927089304555,401.4403652679874
2026-06-01T20:04:23,2,25,20025,"ARX(2,1)",-168.83491425187475,361.6698285037495,402.11748484128145,True,0,0.0774239665721922,0.027188554241323,0.935026508566356,0.2525298327073533,0.0263290050579695,0.728098065312681,0.2910859801262213,0.5318717350762859,0.1199821566757342,0.2421589823448297,0.5793635773640035,0.1486904590903396,,-168.8349142508298,361.6698285016596,402.1174848391916
2026-06-01T20:06:29,2,26,20026,"ARX(2,1)",-168.49421192913582,360.98842385827163,401.4360801958036,True,0,0.0596117294663239,5.743666443282314e-05,0.939794617518359,0.2789564976324826,0.0268775706612484,0.7210112384957436,0.3139348510197958,0.4493269680615088,0.1205510897732219,0.2030675061756477,0.624605641079026,0.1411602042079809,,-168.49421192843857,360.9884238568771,401.436080194409
2026-06-01T20:08:20,2,27,20027,"ARX(2,1)",-168.49435368707907,360.98870737415814,401.4363637116901,True,0,0.0595027087456926,7.091083052053358e-05,0.939864353465712,0.2791367917829331,0.0268758902938084,0.7208232733385542,0.3142442576923183,0.4503194151662479,0.1210018066738433,0.2034154272982829,0.6244492909956725,0.1407157052417881,,-168.49435368755826,360.9887073751165,401.4363637126485
2026-06-01T20:10:57,2,28,20028,"ARX(2,1)",-168.49439463968605,360.9887892793721,401.43644561690405,True,0,0.0595543377656542,5.1271651070481325e-05,0.9398369995195144,0.2790975281017129,0.0268854107012679,0.7208737745948581,0.3134890690500898,0.448402814329171,0.1207306421406509,0.2017996154304504,0.6259130259678385,0.1407599295750561,,-168.49439463943247,360.98878927886494,401.4364456163969
2026-06-01T20:13:09,2,29,20029,"ARX(2,1)",-168.494071378309,360.988142756618,401.43579909414996,True,0,0.0595586770563763,2.2815699147479708e-05,0.9398639516222076,0.278485424337493,0.0268476095373298,0.7215017752110922,0.3138547593345923,0.4490706672796478,0.1210439481515915,0.2029862295756244,0.6244283139808205,0.1408736356227094,,-168.49407137806134,360.9881427561226,401.4357990936546
2026-06-01T20:15:17,2,30,20030,"ARX(2,1)",-168.494172713228,360.988345426456,401.436001763988,True,0,0.0596194059034991,5.678117559338923e-05,0.9398443158972792,0.2787024078391806,0.026849119901535,0.7212657732494264,0.3138866719562779,0.4489528405659227,0.1211942292504426,0.2033360273051152,0.6238639635459031,0.1409417683910334,,-168.4941727131271,360.9883454262542,401.4360017637862
2026-06-01T20:16:54,2,31,20031,"ARX(2,1)",-168.4941784214749,360.9883568429498,401.4360131804818,True,0,0.059407726404938,4.299294022337828e-05,0.9399055001912088,0.2787998776660884,0.0268635109344116,0.7211759987544972,0.3143602328849805,0.4486319849407911,0.1210454247020347,0.2028793897945818,0.6247615086880023,0.1406801013621095,,-168.4941784219531,360.9883568439062,401.43601318143817
