timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,message,param_shape_p,param_shape_n,param_sigma_p,param_sigma_n,se_shape_p,se_shape_n,se_sigma_p,se_sigma_n,param_c,param_rho_1,param_phi_1,se_c,se_rho_1,se_phi_1,param_rho_2,se_rho_2,param_phi_2,se_phi_2,selection_eligible,selection_reason,selection_bounds_ok,selection_mean_stationary,selection_loglik_upper_threshold,selection_loglik_plausible,selection_implied_variance_bounds_ok,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max,rank,se_message,se_hessian_ridge,se_used_pseudoinverse,se_used_opg_fallback
2026-06-01T17:06:44,24,16,240016,"ARX(1,1)",-184.39617670413048,382.79235340826096,406.3868196051546,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.6280943979240288,0.2811369845273824,0.2856544161504071,0.8002501887051522,0.6295748673955547,0.15608170778209057,0.05203700900473905,0.32838228532774283,0.0559992965915911,0.323705610282969,0.7377924289793203,0.0717130076003015,0.08129742640867578,0.11384977639494455,,,,,True,eligible,True,True,-150.0,True,True,0.39448864478123746,0.39448864478123746,0.39448864478123746,9.816113119197533e-08,1.4359826566594756e-06,98161.13119197534,1435982.6566594755,15,computed,1e-08,False,False
2026-06-01T17:24:18,31,33,310033,"ARX(1,1)",-184.39617670639944,382.7923534127989,406.3868196096925,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.627827380081312,0.2811524420636063,0.2856743467498612,0.8001994033710819,0.3795226960154671,0.14907145876612565,0.035583102809385446,0.3227428772045986,0.0560069439826386,0.323716463122202,0.7377879309215832,0.07186656795879694,0.08118877248379347,0.11319342080674909,,,,,True,eligible,True,True,-150.0,True,True,0.39448382653219616,0.39448382653219616,0.39448382653219616,9.816416876314158e-08,1.4359945595706924e-06,98164.16876314157,1435994.5595706925,16,computed,1e-08,False,False
2026-06-01T17:06:21,18,16,180016,"ARX(1,1)",-184.39617670700616,382.7923534140123,406.386819610906,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.627728209241917,0.2811359997272168,0.2856789273646977,0.8002286050025035,0.4511013147727579,0.15436061748665975,0.03972957887177353,0.3279678539479583,0.0560055500591926,0.3237408357255499,0.73774693725429,0.07176125724651954,0.08078725009480257,0.11298436962103155,,,,,True,eligible,True,True,-150.0,True,True,0.39448522095336214,0.39448522095336214,0.39448522095336214,9.816164289747467e-08,1.4360146736836975e-06,98161.64289747467,1436014.6736836976,17,computed,1e-08,False,False
2026-06-01T17:26:57,1,36,10036,"ARX(1,1)",-184.39617671118924,382.7923534223785,406.3868196192721,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.6279942546904222,0.281096799254155,0.2856509966026254,0.8002476775658017,0.28888532575658044,0.14642102915282101,0.030019873745216075,0.3195570801611657,0.0560135439110288,0.3236919270754021,0.7377991990450548,0.07152196322269044,0.08088554818230315,0.11273255648978182,,,,,True,eligible,True,True,-150.0,True,True,0.3944484747710671,0.3944484747710671,0.3944484747710671,9.816310657787494e-08,1.4359714620854242e-06,98163.10657787495,1435971.4620854242,18,computed,1e-08,False,False
2026-06-01T17:28:45,9,38,90038,"ARX(1,1)",-184.39617671456705,382.7923534291341,406.38681962602766,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.6279449896072222,0.2811175598900158,0.2856571368451437,0.8003093514383238,0.44086622668690423,0.14972522327273294,0.03951783572580946,0.3216719602210127,0.0559893822546189,0.323711352050281,0.7377867538051542,0.07164448877837604,0.08096348236543809,0.11317446150728817,,,,,True,eligible,True,True,-150.0,True,True,0.39449471853315415,0.39449471853315415,0.39449471853315415,9.81589189544277e-08,1.4359864035962983e-06,98158.9189544277,1435986.4035962983,19,computed,1e-08,False,False
2026-06-01T16:58:04,23,8,230008,"ARX(1,1)",-184.39617673413267,382.7923534682653,406.38681966515895,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.627914582446036,0.2811437088132238,0.2856727162001757,0.8001615838175327,0.5750681390276583,0.15825004469497433,0.04824643778934477,0.3324951580285841,0.0560431589327019,0.3237123653536209,0.7377653452840703,0.07177700448554718,0.08128082090846779,0.11360854807717471,,,,,True,eligible,True,True,-150.0,True,True,0.39446588663920035,0.39446588663920035,0.39446588663920035,9.816832571963363e-08,1.4359931322887145e-06,98168.32571963363,1435993.1322887144,20,computed,1e-08,False,False
2026-06-01T17:52:05,27,15,270015,"ARX(2,1)",-181.88482440071976,379.76964880143953,406.7347530264609,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.31709893613468,0.2281027284590046,0.2465332955528865,0.928387445067066,2.613269798512914,0.14252532649840294,0.1257099517859309,0.4207123003160418,0.0392399762700296,0.3168301870171855,0.5392295468858221,0.09694623743617481,0.07801792609906655,0.16207757572027476,0.1891432501012367,0.09828052762949546,,,True,eligible,True,True,-150.0,True,True,0.39821133029104605,0.39821133029104605,0.39821133029104605,9.495740645300328e-08,1.5378134373006728e-06,94957.40645300328,1537813.437300673,1,computed,1e-08,False,False
2026-06-01T18:02:56,18,26,180026,"ARX(2,1)",-181.88482441443145,379.7696488288629,406.7347530538842,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.317079938282088,0.2280847792347053,0.246533863367109,0.9284144093825292,0.6346399350896748,0.14204264306231434,0.03703559227054331,0.42129060206923735,0.0392506621926531,0.3168334648585925,0.5392223547967515,0.09005658910714781,0.07611518934122562,0.14760212118651386,0.1891398897140426,0.09846643888040489,,,True,eligible,True,True,-150.0,True,True,0.3982070534266794,0.3982070534266794,0.3982070534266794,9.495840286031612e-08,1.5378118078130338e-06,94958.40286031613,1537811.807813034,2,computed,1e-08,False,False
2026-06-01T17:36:18,26,6,260006,"ARX(2,1)",-181.88482443737863,379.7696488747573,406.7347530997786,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.317116590284456,0.2280695890233174,0.2465294632418807,0.9284511119590316,1.5178851330182896,0.14201329349021583,0.07608829909869745,0.4179218486419662,0.039235412749343,0.316821979716159,0.5392344234879176,0.09168952513574938,0.07661861902219337,0.15172879102137396,0.1891469400145921,0.09830402663329298,,,True,eligible,True,True,-150.0,True,True,0.3982045345666301,0.3982045345666301,0.3982045345666301,9.495654389692899e-08,1.537811086036571e-06,94956.543896929,1537811.086036571,3,computed,1e-08,False,False
2026-06-01T17:48:19,26,16,260016,"ARX(2,1)",-181.8848244418095,379.769648883619,406.7347531086404,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3172933228942747,0.2280981314210997,0.2465255132968956,0.9283773374679332,0.49085034668660527,0.14034935304186827,0.03109691855007486,0.41609240146739596,0.0392504125370315,0.3168069688811538,0.5392450102065,0.08953615596069134,0.076063290110584,0.14721497899385436,0.1891464535905488,0.09846164401571647,,,True,eligible,True,True,-150.0,True,True,0.39820217302144545,0.39820217302144545,0.39820217302144545,9.495836801990924e-08,1.5377988116647406e-06,94958.36801990925,1537798.8116647406,4,computed,1e-08,False,False
2026-06-01T18:16:07,31,34,310034,"ARX(2,1)",-181.8848244451709,379.7696488903417,406.7347531153631,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.317327349281065,0.2280956809377857,0.2465235436421122,0.9283956414848176,0.7211899957765389,0.14160403698157578,0.04064203716904321,0.42022374265027945,0.0392266174042861,0.3168230955627163,0.5392354003166769,0.0904859263740945,0.0761213823137942,0.1479851327508733,0.1891540055672358,0.09848547808399886,,,True,eligible,True,True,-150.0,True,True,0.39820665951023826,0.39820665951023826,0.39820665951023826,9.495633744274127e-08,1.5378205225617377e-06,94956.33744274128,1537820.5225617376,5,computed,1e-08,False,False
2026-06-01T18:10:47,22,28,220028,"ARX(2,1)",-181.88482445020315,379.7696489004063,406.7347531254276,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.316845179057423,0.2280854260574676,0.2465444826646267,0.9283899210313528,0.7437873985045824,0.14086678225629717,0.04165370214822797,0.416000422821069,0.039233529002676,0.3168180432765274,0.5392512915623217,0.08994375436815896,0.07614040531405157,0.14801392789913675,0.1891445319007524,0.09829706201034583,,,True,eligible,True,True,-150.0,True,True,0.39820033896221774,0.39820033896221774,0.39820033896221774,9.49574401384705e-08,1.537806331513519e-06,94957.4401384705,1537806.331513519,6,computed,1e-08,False,False
2026-06-01T17:47:17,15,12,150012,"ARX(2,1)",-181.88482445153096,379.7696489030619,406.7347531280832,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.317065238658292,0.2281075412546718,0.2465331039105627,0.9283701227675686,0.9402666687967317,0.14300743820772707,0.05047569425781945,0.4199928633748152,0.0392199636756088,0.3168171722545401,0.5392525105023334,0.09025593433791952,0.0761577683291944,0.14877822360518345,0.1891497976466773,0.0983009666379157,,,True,eligible,True,True,-150.0,True,True,0.39820578023646525,0.39820578023646525,0.39820578023646525,9.495578994064777e-08,1.537811714542664e-06,94955.78994064777,1537811.714542664,7,computed,1e-08,False,False
2026-06-01T17:35:54,49,2,490002,"ARX(2,1)",-181.8848244527943,379.7696489055886,406.73475313060993,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3168793150142446,0.2280923038653134,0.2465415804658247,0.9284062787680544,0.9008694949211358,0.1433852137827335,0.048788566786779765,0.42098867564199566,0.0392328813943277,0.316838167674921,0.539231704377229,0.09004846646659631,0.07617860819840912,0.14844875223917586,0.1891385843258293,0.0982633389865784,,,True,eligible,True,True,-150.0,True,True,0.3982105232023664,0.3982105232023664,0.3982105232023664,9.495684289834963e-08,1.537814766614077e-06,94956.84289834963,1537814.766614077,8,computed,1e-08,False,False
2026-06-01T18:18:51,47,38,470038,"ARX(2,1)",-181.88482445290327,379.76964890580655,406.7347531308279,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.317002097333708,0.2280621114300908,0.2465377854161896,0.9284622205760268,0.4596847882330852,0.14060086771595895,0.029821537141258524,0.41650665398457093,0.0392478266798278,0.3168275833269995,0.5392400437783438,0.08962892976810193,0.07591249746079995,0.1467283202287011,0.1891322245958067,0.09833134786101742,,,True,eligible,True,True,-150.0,True,True,0.3982094455725151,0.3982094455725151,0.3982094455725151,9.495809531339358e-08,1.5377989905647436e-06,94958.09531339358,1537798.9905647435,9,computed,1e-08,False,False
2026-06-01T18:09:57,6,29,60029,"ARX(2,1)",-181.8848244535382,379.7696489070764,406.7347531320977,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.317204761256205,0.2280679687681006,0.2465320802114708,0.928452711083892,0.7780818616703835,0.14090343692288948,0.04295321191402851,0.41874252510031934,0.0392598070218485,0.3168200494623773,0.5392156809357257,0.09089484777220781,0.07615775573280983,0.14820725819606978,0.1891512619628218,0.09823061406218615,,,True,eligible,True,True,-150.0,True,True,0.39821345412818776,0.39821345412818776,0.39821345412818776,9.495899442689827e-08,1.5378134897617416e-06,94958.99442689827,1537813.4897617416,10,computed,1e-08,False,False
2026-06-01T17:59:11,9,22,90022,"ARX(2,1)",-181.88482445884037,379.7696489176807,406.734753142702,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3172617479573647,0.2280835239167908,0.2465264119711193,0.9284459415170184,0.6847712467340351,0.13961537007789807,0.03918610702029073,0.41246727169269715,0.0392214657948235,0.3168150857319129,0.5392622715370944,0.08998938762207936,0.07611200840690194,0.14769636743397183,0.1891488693804878,0.09804490104280805,,,True,eligible,True,True,-150.0,True,True,0.3982181884899326,0.3982181884899326,0.3982181884899326,9.495689344932381e-08,1.5378097739013683e-06,94956.89344932382,1537809.7739013683,11,computed,1e-08,False,False
2026-06-01T18:01:47,14,26,140026,"ARX(2,1)",-181.8848244839018,379.7696489678036,406.73475319282494,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3169301553245143,0.2281328664358055,0.2465416510351971,0.9282765748655232,0.7855237433581579,0.14288963702082425,0.043535068468121996,0.42211291220476244,0.0392585152729877,0.3168198665792153,0.5392191097208511,0.09018141077726809,0.07620417919480728,0.1486602743738504,0.1891511861695743,0.09844492265157656,,,True,eligible,True,True,-150.0,True,True,0.398193752532361,0.398193752532361,0.398193752532361,9.49591677891525e-08,1.5378135432864486e-06,94959.1677891525,1537813.5432864486,12,computed,1e-08,False,False
2026-06-01T17:54:03,21,20,210020,"ARX(2,1)",-181.8848244864948,379.7696489729896,406.7347531980109,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3170497017670755,0.2281177704573087,0.2465325731082654,0.9283060907661136,0.6860799006321763,0.1428329653382751,0.039187185278712004,0.4230697972379057,0.0392602769412285,0.3168299620719274,0.5392025244330961,0.09005067622376728,0.07611375135508285,0.14764427537311262,0.1891532837201206,0.0984077814734877,,,True,eligible,True,True,-150.0,True,True,0.39818566387325904,0.39818566387325904,0.39818566387325904,9.495917375168442e-08,1.5378233521814736e-06,94959.17375168442,1537823.3521814735,13,computed,1e-08,False,False
2026-06-01T18:13:04,29,31,290031,"ARX(2,1)",-181.8848244886717,379.7696489773434,406.7347532023648,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.316871079988536,0.2280886046483113,0.2465463875415848,0.9284012403825668,0.701157813818523,0.14151553327335234,0.039940771929016565,0.4170471250942995,0.0392432340729303,0.3168029919281296,0.5392473433515513,0.0896846769992989,0.07604730829466615,0.14766895401345603,0.1891504167739622,0.09849301313321351,,,True,eligible,True,True,-150.0,True,True,0.39821256233499586,0.39821256233499586,0.39821256233499586,9.495737076538268e-08,1.5378001770119165e-06,94957.37076538267,1537800.1770119164,14,computed,1e-08,False,False
2026-06-01T17:33:12,24,1,240001,"ARX(2,1)",-181.88482448937,379.76964897874,406.7347532037613,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.317370497575642,0.2280811553314948,0.2465248943797612,0.9284317023839253,0.7875498965035882,0.1433869095002786,0.04373459666929968,0.4225694959002177,0.0392446752234491,0.316838433644966,0.5392274930807571,0.08976826622006234,0.07615300965340682,0.14812909731707122,0.1891377725493488,0.0984002581824697,,,True,eligible,True,True,-150.0,True,True,0.39821424326456595,0.39821424326456595,0.39821424326456595,9.495838784644395e-08,1.5378139310798387e-06,94958.38784644395,1537813.9310798387,15,computed,1e-08,False,False
2026-06-01T17:44:16,23,10,230010,"ARX(2,1)",-181.8848244939859,379.7696489879718,406.7347532129931,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.31714032127553,0.2281126770839609,0.2465348187683672,0.9283155713430228,0.7943289437818392,0.14170413479719587,0.0439051570436291,0.4177798866365447,0.0392635698183237,0.3168039721621835,0.5392562316405148,0.08978127778643741,0.07618222113753102,0.14798255829647397,0.1891359991935575,0.09818395035527762,,,True,eligible,True,True,-150.0,True,True,0.3981944704946443,0.3981944704946443,0.3981944704946443,9.496017012484902e-08,1.537784943588898e-06,94960.17012484901,1537784.943588898,16,computed,1e-08,False,False
2026-06-01T18:20:56,49,37,490037,"ARX(2,1)",-181.88482449596023,379.7696489919205,406.7347532169418,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3168591138548806,0.2280765744318558,0.2465487171580545,0.928448363992101,0.4721016328056988,0.1391931464991983,0.030345550744422103,0.41153954009961524,0.0392334370088819,0.3168203600177346,0.5392292470234668,0.0893278503475164,0.0758727220174404,0.1468542491804192,0.1891543455933051,0.09826555854243903,,,True,eligible,True,True,-150.0,True,True,0.398225232964214,0.398225232964214,0.398225232964214,9.495642891560163e-08,1.5378181160393466e-06,94956.42891560163,1537818.1160393464,17,computed,1e-08,False,False
2026-06-01T18:07:38,31,28,310028,"ARX(2,1)",-181.88482450374963,379.76964900749925,406.7347532325206,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3169372784041222,0.2281247800374045,0.2465367807835767,0.9283214366364948,0.6548789867743048,0.14063870321018854,0.03784071411477465,0.4162159898600701,0.0392253597332504,0.3168289619808612,0.5392565563373144,0.08986364470337183,0.07613874130869401,0.14765706182728489,0.1891291863224211,0.09830748547948887,,,True,eligible,True,True,-150.0,True,True,0.39819825269376635,0.39819825269376635,0.39819825269376635,9.495582921326529e-08,1.5377975001860666e-06,94955.82921326529,1537797.5001860666,18,computed,1e-08,False,False
2026-06-01T17:56:49,38,18,380018,"ARX(2,1)",-181.88482450411948,379.76964900823896,406.7347532332603,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.317292594783767,0.2281126492266968,0.2465234885445074,0.9283304108271004,0.8059098276722579,0.14327842980506258,0.04442569644057174,0.4242817860002037,0.0392423663733878,0.3168286371124429,0.5392073645064188,0.09027285046110813,0.0761129477421491,0.147803635754312,0.1891533540917483,0.09849114940091594,,,True,eligible,True,True,-150.0,True,True,0.39819145454152094,0.39819145454152094,0.39819145454152094,9.495629613021444e-08,1.5378222388781012e-06,94956.29613021442,1537822.238878101,19,computed,1e-08,False,False
2026-06-01T17:36:36,35,3,350003,"ARX(2,1)",-181.88482451075464,379.7696490215093,406.7347532465306,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.31691884910834,0.2280981031809374,0.2465388979534665,0.9283435505610266,1.265844210070564,0.14094206335539333,0.06471360483355648,0.41574319797547415,0.039262969364757,0.316817790851281,0.5392151211974641,0.09146187042276475,0.07635892051680375,0.15073755319312238,0.1891430208707009,0.09827867965391104,,,True,eligible,True,True,-150.0,True,True,0.3981869708547656,0.3981869708547656,0.3981869708547656,9.495784804844155e-08,1.5378014945468481e-06,94957.84804844155,1537801.4945468481,20,computed,1e-08,False,False
2026-06-01T18:23:21,18,1,180001,"ARX(2,2)",-181.6884147883301,381.3768295766602,411.7125718298092,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.6647708790957423,0.2820992798644878,0.2712036269449259,0.8403684078582544,0.4090809532654389,0.1585532779814331,0.03378789276917866,0.34280425679934007,0.0041713426033238,0.3231732739744623,0.4107169941744909,0.10793489976904368,0.11958713149458977,0.30696826369935204,0.1633153851376804,0.08340095859791923,0.1941722019875253,0.29347263397417916,True,eligible,True,True,-150.0,True,True,0.395221536718358,0.395221536718358,0.395221536718358,9.285714793135645e-08,1.506983908916081e-06,92857.14793135645,1506983.908916081,1,computed,1e-08,False,False
2026-06-01T18:57:23,1,20,10020,"ARX(2,2)",-181.6884149600396,381.3768299200792,411.7125721732282,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.6654078268168573,0.2823554347333443,0.2711569776094267,0.839817218732244,0.3017503945573736,0.15277708609611018,0.0247924791535128,0.33742901048446616,0.0042626138970722,0.3232782370933151,0.4104485106347733,0.10749016564713533,0.12109706196486143,0.33051061845800367,0.1633706176340179,0.08179603781306126,0.1941598378967085,0.31477934073262664,True,eligible,True,True,-150.0,True,True,0.3951203603406096,0.3951203603406096,0.3951203603406096,9.286123685594803e-08,1.5070555716137855e-06,92861.23685594804,1507055.5716137853,2,computed,1e-08,False,False
2026-06-01T19:17:44,13,30,130030,"ARX(2,2)",-181.68841510882163,381.37683021764326,411.7125724707922,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.664399802168807,0.2821169157007575,0.2712280573893286,0.840331165946841,0.5074138811024621,0.17084688832983,0.03501206942777023,0.3731495618056512,0.0041787005724909,0.3232309869035674,0.4104639935490653,0.11026669937439612,0.11966890190757706,0.2931756284498952,0.1633573988335373,0.08137582663334994,0.19429021946133,0.27894838903511776,True,eligible,True,True,-150.0,True,True,0.39522434807764445,0.39522434807764445,0.39522434807764445,9.285534658703227e-08,1.5070207666084158e-06,92855.34658703227,1507020.7666084159,3,computed,1e-08,False,False
2026-06-01T19:08:59,31,28,310028,"ARX(2,2)",-181.6884154560736,381.3768309121471,411.7125731652961,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.665276471441508,0.2822770383576419,0.2711497636900553,0.8399071530257521,5.0111047277469964,0.5577658412528862,0.32458585302020365,1.0937406021447564,0.004208303518805,0.3232970934885412,0.4103119019720679,0.1770868866015696,0.12162657904244815,0.30842827082748336,0.1633698205483154,0.10881922885569761,0.1943142410121509,0.3674882751389925,True,eligible,True,True,-150.0,True,True,0.3950876250303678,0.3950876250303678,0.3950876250303678,9.285562200240502e-08,1.5070492495898438e-06,92855.62200240501,1507049.2495898437,4,computed,1e-08,False,False
2026-06-01T19:21:29,10,38,100038,"ARX(2,2)",-181.68841616835,381.3768323367,411.71257458984894,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.666229101632482,0.282023990281577,0.2711070424926649,0.8404646332265747,0.6551751940003674,0.16137853523809817,0.043444229191767075,0.35710260187647297,0.0041688864309503,0.3231616056751398,0.4105919857475245,0.11231539685035609,0.1206299162485237,0.3211288517541511,0.1633118472348218,0.08193982811001081,0.1943415119572532,0.30510589356424117,True,eligible,True,True,-150.0,True,True,0.395181580490411,0.395181580490411,0.395181580490411,9.285935799860054e-08,1.5069813131258911e-06,92859.35799860054,1506981.3131258911,5,computed,1e-08,False,False
2026-06-01T18:52:55,50,17,500017,"ARX(2,2)",-181.6884162494549,381.3768324989097,411.7125747520587,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.664287963631808,0.2822998317831218,0.2712235238296415,0.8398741144677683,0.754820376289603,0.16580033768270455,0.04976514976525187,0.36992999608104465,0.0042343406664753,0.3232384047780901,0.4108890737204506,0.11309105216415584,0.11902336689518474,0.30626429529098437,0.1633006536479153,0.08192165137264,0.1938916258689782,0.3011210520967692,True,eligible,True,True,-150.0,True,True,0.39512194655408706,0.39512194655408706,0.39512194655408706,9.286329367376205e-08,1.507009905156318e-06,92863.29367376206,1507009.9051563179,6,computed,1e-08,False,False
2026-06-01T19:11:12,33,25,330025,"ARX(2,2)",-181.6884162671243,381.3768325342486,411.7125747873976,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.6655265884945383,0.2822320253935075,0.2711382884234871,0.8402562633550265,1.595019232706379,0.18116164275278304,0.10572395259968725,0.38519589324952136,0.0040286929110477,0.3232447684092323,0.4103352342944423,0.1143360497113235,0.1229170571365911,0.30386426517199217,0.1633638079441143,0.0928101166830156,0.1945260296660232,0.3074480436904324,True,eligible,True,True,-150.0,True,True,0.39522321944820316,0.39522321944820316,0.39522321944820316,9.284408409194804e-08,1.5070037282018351e-06,92844.08409194804,1507003.7282018352,7,computed,1e-08,False,False
2026-06-01T19:00:30,23,24,230024,"ARX(2,2)",-181.68841652540087,381.37683305080185,411.7125753039508,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.665569494979565,0.2823367084865492,0.2711563738774967,0.8398961113437081,1.295659321832377,0.1530779839063243,0.083046897130105,0.337961292197754,0.0041794553318424,0.3231482493710133,0.410883764705873,0.10815780785410416,0.1167229895316417,0.30288606456361566,0.1634024313616839,0.08185982861820434,0.1938992181162931,0.29147381846329334,True,eligible,True,True,-150.0,True,True,0.39515558134741946,0.39515558134741946,0.39515558134741946,9.285590213060252e-08,1.50702122182185e-06,92855.90213060252,1507021.22182185,8,computed,1e-08,False,False
2026-06-01T18:40:37,27,11,270011,"ARX(2,2)",-181.68841662350317,381.3768332470063,411.71257550015525,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.6650910317144487,0.2824100087585479,0.2711720697268092,0.8397946175410228,0.7087901280029489,0.15757387785025082,0.04987565999081125,0.34589045565667287,0.0041755137810413,0.3232924551729927,0.4103149282451312,0.1105182246925782,0.12355501684558078,0.31163280806404453,0.163353462776951,0.08424298529208155,0.1943341690616696,0.3001035491305817,True,eligible,True,True,-150.0,True,True,0.39514665116182024,0.39514665116182024,0.39514665116182024,9.284929510300662e-08,1.5070275067132438e-06,92849.29510300662,1507027.506713244,9,computed,1e-08,False,False
2026-06-01T18:50:50,9,19,90019,"ARX(2,2)",-181.68841662560035,381.3768332512007,411.7125755043497,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.6644584639562945,0.2819907245375689,0.2712303349817593,0.8406908108370896,0.3164622534701322,0.16475406534722956,0.028269227225809122,0.36387919498387505,0.0040832479800391,0.3232490315901024,0.410513840404171,0.11200437193287531,0.12135775717751929,0.29589228336040285,0.1633375990623437,0.08342244221733232,0.1943544530964017,0.29028270502658465,True,eligible,True,True,-150.0,True,True,0.39531332814627607,0.39531332814627607,0.39531332814627607,9.285238331946191e-08,1.5070075810257684e-06,92852.38331946191,1507007.5810257683,10,computed,1e-08,False,False
2026-06-01T18:27:14,34,2,340002,"ARX(2,2)",-181.6884167572445,381.376833514489,411.712575767638,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.665434582964989,0.282210925664952,0.2711547568422492,0.8401962871259806,0.335620282448104,0.13972295720798247,0.02688517156952458,0.31741131443131704,0.0042425576418304,0.3232291879638937,0.4111075403910516,0.10766849443568134,0.12002714303881805,0.3146724525288624,0.1633284062734856,0.0818728125067868,0.1936400730945503,0.3001762745787243,True,eligible,True,True,-150.0,True,True,0.39519691948807245,0.39519691948807245,0.39519691948807245,9.286471170906765e-08,1.5070252845758297e-06,92864.71170906765,1507025.2845758295,11,computed,1e-08,False,False
2026-06-01T18:35:18,47,9,470009,"ARX(2,2)",-181.68841748984343,381.3768349796869,411.7125772328359,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.664172538819929,0.2821038263760339,0.2712390089889918,0.8401864654617905,0.9741184955894541,0.17685214016124232,0.06746107068956358,0.3838815032194602,0.0042564126077525,0.3231904577961332,0.411084733480521,0.11311945535920202,0.12278341395319423,0.32165308069560683,0.1632943725151184,0.08683392476163533,0.1937468687451174,0.31285094861357915,True,eligible,True,True,-150.0,True,True,0.395145614278928,0.395145614278928,0.395145614278928,9.286656286777352e-08,1.5069984204777663e-06,92866.56286777352,1506998.4204777663,12,computed,1e-08,False,False
2026-06-01T19:16:46,29,30,290030,"ARX(2,2)",-181.6884176299257,381.3768352598514,411.7125775130004,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.666049309812796,0.2819053664735027,0.2711230620492595,0.8407177960434903,0.5596821687987286,0.1618155520949157,0.041928001869849955,0.35247698535369926,0.0041596971134989,0.3232010547264737,0.410843848259811,0.1104839962900155,0.11990522093652889,0.301299963904282,0.1633623728313855,0.08452292433360067,0.1939865638276735,0.2890739744030585,True,eligible,True,True,-150.0,True,True,0.395227713007093,0.395227713007093,0.395227713007093,9.285985184981103e-08,1.5070221333004075e-06,92859.85184981104,1507022.1333004076,13,computed,1e-08,False,False
