timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,optimizer_success,status,message,param_shape_p,param_shape_n,param_sigma_p,param_sigma_n,se_shape_p,se_shape_n,se_sigma_p,se_sigma_n,param_c,param_rho_1,param_phi_1,se_c,se_rho_1,se_phi_1,param_rho_2,se_rho_2,param_phi_2,se_phi_2,selection_eligible,selection_reason,selection_bounds_ok,selection_mean_stationary,selection_loglik_upper_threshold,selection_loglik_plausible,selection_implied_variance_bounds_ok,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95,se_message,se_method,se_hessian_ridge,se_used_pseudoinverse,se_used_opg_fallback,se_opg_ridge,se_used_opg_pseudoinverse,se_suppressed_parameters
2026-06-17T16:23:49,20,1,200001,constant,-199.84387944693964,407.6877588938793,421.1703110063899,True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.6759376206678978,0.1859684761906879,0.298258604026866,1.5725735503412976,0.6439179795393247,0.1185510253460382,0.051902264784564285,0.9265840961677064,,,,,,,,,,,True,eligible,True,True,-150.0,True,True,0.6979443105962588,0.6979443105962588,0.6979443105962588,8.679283097964063e-08,1.350005585272172e-06,86792.83097964064,1350005.585272172,2.6759376206678978,2.6759376206678978,2.6759376206678978,0.1859684761906879,0.1859684761906879,0.1859684761906879,0.6979443105962588,0.6979443105962588,-1.3044471314515065,-1.3044471314515065,-1.3044471314515065,6.950985390336625,6.950985390336625,6.950985390336625,sandwich,sandwich,1e-08,False,False,,False,
2026-06-17T17:26:41,48,13,480013,"ARX(1,1)",-184.39617659565144,382.7923531913029,406.3868193881965,True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.6278763799719407,0.2811328698714661,0.2856699625235543,0.8002112393656444,0.7677811631982381,0.16840741920460184,0.06124352338382811,0.3443217443753828,0.0560201811131381,0.3237220360647934,0.7377546317419865,0.07190969863342755,0.08146361325300208,0.11494577992152234,,,,,True,eligible,True,True,-150.0,True,True,0.3944740357279174,0.3944740357279174,0.3944740357279174,9.816293342596943e-08,1.4359983348769868e-06,98162.93342596942,1435998.3348769867,2.6278763799719407,2.6278763799719407,2.6278763799719407,0.2811328698714661,0.2811328698714661,0.2811328698714661,0.3944740357279174,0.3944740357279174,-0.1655820482753047,-0.1655820482753047,-0.1655820482753047,0.7966482606417591,0.7966482606417591,0.7966482606417591,sandwich,sandwich,1e-08,False,False,,False,
2026-06-17T17:06:36,31,26,310026,"ARX(2,1)",-181.8848244032922,379.7696488065844,406.73475303160575,True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3171355637308557,0.2280880344587922,0.2465341375177898,0.9283831136559776,1.4027511888785034,0.14170650054287767,0.07099196546496633,0.41764046022738754,0.0392431299721845,0.3168188068977828,0.5392338715026797,0.09180888524063922,0.0765100738400172,0.15162893810434974,0.189154042048908,0.09823194357622003,,,True,eligible,True,True,-150.0,True,True,0.3982004343712234,0.3982004343712234,0.3982004343712234,9.495855593936173e-08,1.5378171284122831e-06,94958.55593936173,1537817.128412283,3.3171355637308557,3.3171355637308557,3.3171355637308557,0.2280880344587922,0.2280880344587922,0.2280880344587922,0.3982004343712234,0.3982004343712234,-0.2656092248052583,-0.2656092248052583,-0.2656092248052583,1.0901523591681441,1.0901523591681441,1.0901523591681441,sandwich,sandwich,1e-08,False,False,,False,
2026-06-17T17:37:03,30,30,300030,"ARX(2,2)",-181.6884148387319,381.3768296774638,411.7125719306128,True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.66455693281093,0.2820807204441549,0.2712135853222843,0.840416887523823,0.18387522911712226,0.15973144289477084,0.02176227979988982,0.35566869390959116,0.0041493122020484,0.3232355353864188,0.4106847040378902,0.11153903674088675,0.12143901575118174,0.30141900004885513,0.1633242801240828,0.08294617430551075,0.19415195626484,0.29573778101284776,True,eligible,True,True,-150.0,True,True,0.39523007154955647,0.39523007154955647,0.39523007154955647,9.285714004560047e-08,1.507007310517428e-06,92857.14004560048,1507007.310517428,2.66455693281093,2.66455693281093,2.66455693281093,0.2820807204441549,0.2820807204441549,0.2820807204441549,0.39523007154955647,0.39523007154955647,-0.22856512274108726,-0.22856512274108726,-0.22856512274108726,0.9308146836031974,0.9308146836031974,0.9308146836031974,sandwich,sandwich,1e-08,False,False,,False,
