seed,draw,random_state,mean_type,success,optimizer_success,status,loglik,AIC,BIC,selection_eligible,selection_reason,param_shape_p,param_shape_n,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
39,30,390030,constant,True,True,0,-199.84387953397095,407.687759067942,421.1703111804526,True,eligible,2.676001126166283,0.1859503055185574,0.2982574327556839,1.5727730041179169,,,,,,2.676001126166283,2.676001126166283,2.676001126166283,0.1859503055185574,0.1859503055185574,0.1859503055185574,0.6980198105669158,0.6980198105669158,0.6980198105669158,-1.3048544906754262,-1.3048544906754262,-1.3048544906754262,6.9537819648670816,6.9537819648670816,6.9537819648670816
39,31,390031,constant,True,True,0,-199.8438796294864,407.68775925897273,421.17031137148336,True,eligible,2.675771677546828,0.1859574968680757,0.2982728617274813,1.5727603096533196,,,,,,2.675771677546828,2.675771677546828,2.675771677546828,0.1859574968680757,0.1859574968680757,0.1859574968680757,0.6980343899774106,0.6980343899774106,0.6980343899774106,-1.3048655492453358,-1.3048655492453358,-1.3048655492453358,6.953840964221152,6.953840964221152,6.953840964221152
39,32,390032,constant,True,True,0,-199.8439503660134,407.6879007320268,421.1704528445374,True,eligible,2.72353754496933,0.1835670567204903,0.2956456181362968,1.5884462130681158,,,,,,2.72353754496933,2.72353754496933,2.72353754496933,0.1835670567204903,0.1835670567204903,0.1835670567204903,0.7012237322255293,0.7012237322255293,0.7012237322255293,-1.3306795667318,-1.3306795667318,-1.3306795667318,7.13675020319911,7.13675020319911,7.13675020319911
39,33,390033,constant,True,True,0,-199.84387955135617,407.68775910271233,421.17031121522297,True,eligible,2.6755722462170493,0.1859563473354354,0.298283370975557,1.5726495910515643,,,,,,2.6755722462170493,2.6755722462170493,2.6755722462170493,0.1859563473354354,0.1859563473354354,0.1859563473354354,0.6979658175941446,0.6979658175941446,0.6979658175941446,-1.304546632869585,-1.304546632869585,-1.304546632869585,6.951885062657854,6.951885062657854,6.951885062657854
39,34,390034,constant,True,True,0,-200.38225066447347,408.76450132894695,422.2470534414576,True,eligible,1.8013078450723958,0.3863065614178069,0.346500999950093,0.9519893957171824,,,,,,1.8013078450723958,1.8013078450723958,1.8013078450723958,0.3863065614178069,0.3863065614178069,0.3863065614178069,0.5663737032068502,0.5663737032068502,0.5663737032068502,-0.5167136493829394,-0.5167136493829394,-0.5167136493829394,2.059554468766404,2.059554468766404,2.059554468766404
39,35,390035,constant,True,True,0,-200.3822506865799,408.7645013731598,422.2470534856705,True,eligible,1.801253811398763,0.3862889702504357,0.3465062138930258,0.9520178504282696,,,,,,1.801253811398763,1.801253811398763,1.801253811398763,0.3862889702504357,0.3862889702504357,0.3862889702504357,0.5663787099999054,0.5663787099999054,0.5663787099999054,-0.5167407968222324,-0.5167407968222324,-0.5167407968222324,2.059700092694954,2.059700092694954,2.059700092694954
39,36,390036,constant,True,True,0,-199.84387970177647,407.68775940355295,421.1703115160636,True,eligible,2.675438264637737,0.1859652690176299,0.2982941396590106,1.5725250776243225,,,,,,2.675438264637737,2.675438264637737,2.675438264637737,0.1859652690176299,0.1859652690176299,0.1859652690176299,0.6979203230980768,0.6979203230980768,0.6979203230980768,-1.3042641848089807,-1.3042641848089807,-1.3042641848089807,6.950063243358915,6.950063243358915,6.950063243358915
39,37,390037,constant,True,True,0,-199.84387960869685,407.6877592173937,421.17031132990434,True,eligible,2.6755698210680143,0.1859496896844505,0.2982858831969937,1.5726509511780875,,,,,,2.6755698210680143,2.6755698210680143,2.6755698210680143,0.1859496896844505,0.1859496896844505,0.1859496896844505,0.6979539413491669,0.6979539413491669,0.6979539413491669,-1.3044951362866195,-1.3044951362866195,-1.3044951362866195,6.951668494925066,6.951668494925066,6.951668494925066
39,38,390038,constant,True,True,0,-199.84388086917065,407.6877617383413,421.1703138508519,True,eligible,2.6757525614501736,0.1861192229399753,0.2982684832766541,1.5714361435685174,,,,,,2.6757525614501736,2.6757525614501736,2.6757525614501736,0.1861192229399753,0.1861192229399753,0.1861192229399753,0.6976508460755874,0.6976508460755874,0.6976508460755874,-1.3024765188722176,-1.3024765188722176,-1.3024765188722176,6.936787991952611,6.936787991952611,6.936787991952611
39,39,390039,constant,True,True,0,-199.8438798424791,407.6877596849582,421.17031179746886,True,eligible,2.6756180749422867,0.1860098022052103,0.2982761672618206,1.5721317303006084,,,,,,2.6756180749422867,2.6756180749422867,2.6756180749422867,0.1860098022052103,0.1860098022052103,0.1860098022052103,0.6977876749024366,0.6977876749024366,0.6977876749024366,-1.3035413539397431,-1.3035413539397431,-1.3035413539397431,6.944849263228461,6.944849263228461,6.944849263228461
39,40,390040,constant,True,True,0,-199.8441678999776,407.6883357999552,421.1708879124658,True,eligible,3.0347865648074084,0.1608253738063059,0.2816416688789026,1.7564647003713814,,,,,,3.0347865648074084,3.0347865648074084,3.0347865648074084,0.1608253738063059,0.1608253738063059,0.1608253738063059,0.736898765912189,0.736898765912189,0.736898765912189,-1.6074252764198709,-1.6074252764198709,-1.6074252764198709,9.299238296302995,9.299238296302995,9.299238296302995
