model_id,distribution,distribution_label,mean_spec,mean_label,vol_family,vol_spec,vol_order,p,o,q,nobs,num_parameters,loglikelihood,aic,bic,persistence_proxy,stable_by_proxy,implied_initial_variance,implied_initial_variance_status,initialization_method,restart_attempts,valid_restart_attempts,optimizer_success,convergence_flag,covariance_type,selection_status,selected_checks_passed,resid_skewness,resid_excess_kurtosis,std_resid_skewness,std_resid_excess_kurtosis
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,688,9,71.01346026677724,-124.02692053355449,-83.2228209921544,0.8455544810106673,True,0.05553974749388379,proxy_from_log_variance,arch_default,50,48,True,0,robust,passed_checks,True,-0.06212580970992967,6.042776411826896,0.1820266163013,2.289703180030566
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,688,10,71.22939699533472,-122.45879399066945,-77.12090561133601,0.8463714038843291,True,0.05573971588340207,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.06365077064528547,6.043981882208879,0.19104462480589382,2.297488652392719
M045,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,688,11,77.83596752737594,-133.67193505475188,-83.8002578374851,0.8900213182651642,True,0.05306358950873522,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.07280553705693464,6.1419988185017935,0.21046304803880794,1.8476042607387733
M048,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,688,12,77.83596713446033,-131.67193426892067,-77.26646821372054,0.8900288298625687,True,0.05306518357811633,proxy_from_log_variance,arch_default,50,49,True,0,robust,passed_checks,True,-0.07280131162501806,6.141975491333207,0.2104537560431482,1.8476029276364159
M037,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,1)","(1,1)",1,0,1,688,8,76.69706759090003,-137.39413518180007,-101.12382447833332,0.8974435236411873,True,0.06728807909542159,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.061127284260035546,6.063784424561,0.17872523192846232,2.0204996876415153
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",1,0,2,688,9,76.6970675895607,-135.3941351791214,-94.59003563772131,0.897445675311105,True,0.06728796140693431,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.06112573555513977,6.063787427315109,0.1787265847619558,2.020503912497327
M043,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,1)","(2,1)",2,0,1,688,9,76.70013713665796,-135.40027427331592,-94.59617473191582,0.8963477980774842,True,0.06756832069102005,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.06070369299750139,6.064358688514666,0.178602945164243,2.021579975822034
M046,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",2,0,2,688,10,76.8233506875839,-133.6467013751678,-88.30881299583436,0.8557289861705635,True,0.0684472207672622,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.05817505522042866,6.06816596064883,0.17931032926024926,2.008808029625679
M038,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,688,9,77.81708335906175,-137.6341667181235,-96.83006717672342,0.8997814023021622,True,0.06690286276515287,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.056433434258834014,6.086979300431231,0.1860466795250238,2.1324189001142893
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,688,10,77.8170833592419,-135.6341667184838,-90.29627833915038,0.8997805083840729,True,0.06690179384320305,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.056432242924763176,6.0869781975282,0.1860466015134867,2.1324230462210245
M044,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,688,11,80.55838190358757,-139.11676380717515,-89.24508658990837,0.8844447453353832,True,0.06743177893941751,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.05635416668916404,6.113630759221692,0.17923315831915013,1.883878082448292
M047,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,688,12,83.17293016110844,-142.34586032221688,-87.94039426701676,0.8415029523537816,True,0.06493084912365096,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.058188724373053655,6.142903449536345,0.16676805710110476,1.7657411670948822
M003,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,688,4,16.56854662643682,-25.13709325287364,-7.001937901140266,0.8330153710026604,True,0.06591634206079833,proxy_from_log_variance,arch_default,50,49,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.1867754864258209,1.7722434764751167
M006,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,688,5,19.022278319390992,-28.044556638781984,-5.375612449115266,0.8222014773013496,True,0.06499796338108454,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.18808046234133313,1.7913794281386544
M009,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,688,6,25.990694909097716,-39.98138981819543,-12.77865679059537,0.9024538749767784,True,0.05366473124331452,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.24112911523718075,1.5923620709093909
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,688,7,25.990694909153365,-37.98138981830673,-6.244867952773326,0.9024553978339356,True,0.053664707468681315,proxy_from_log_variance,arch_default,50,49,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.24112929647984824,1.5923678245592807
M001,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(1,1)","(1,1)",1,0,1,688,3,21.161415804046065,-36.32283160809213,-22.7214650942921,0.9104467096922514,True,0.0974507853589758,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.17044613984270307,1.6634869079942778
M004,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(1,2)","(1,2)",1,0,2,688,4,22.615752573557586,-37.23150514711517,-19.096349795381798,0.8925350454014336,True,0.09407968639583174,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.16366609396024315,1.6634920303362666
M007,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,1)","(2,1)",2,0,1,688,4,21.161415803944006,-34.32283160788801,-16.18767625615464,0.910447716628505,True,0.09745167574032505,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.17044661911408773,1.663488738032858
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",2,0,2,688,5,22.615752573685327,-35.231505147370655,-12.562560957703937,0.8925342072553952,True,0.09407929391111286,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.16366549610747802,1.6634906305987567
M002,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,688,4,21.367664047043988,-34.735328094087976,-16.6001727423546,0.9037399424979644,True,0.08942678944305718,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.1514686627710058,1.7118610595403636
M005,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,688,5,22.986118037093078,-35.972236074186156,-13.303291884519439,0.8815819026363545,True,0.08443054019777405,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.14373579064639116,1.7280879918610825
M008,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,688,6,21.629326597160826,-31.258653194321653,-4.055920166721592,0.8980255936027901,True,0.0880121246555202,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.16977341741036753,1.6634736363522142
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,688,7,25.937329955614004,-37.87465991122801,-6.138138045694603,0.8469297386073752,True,0.07754518362875513,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.1571202830837161,1.5184870279071268
M063,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,688,8,98.41571970211247,-180.83143940422494,-144.5611287007582,0.8901522620885477,True,0.060105522596325955,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.08962627854940045,6.035451869223522,0.1837059548339613,2.5302263894793793
M066,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,688,9,98.53193711118973,-179.06387422237947,-138.25977468097938,0.8844305471077335,True,0.06034961525591014,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.08984530831289454,6.032169064801106,0.20308469191226283,2.515322896033151
M069,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,688,10,100.09801274300308,-180.19602548600616,-134.85813710667273,0.9126289641130282,True,0.057720357850612095,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.09665866894346878,6.086944745635394,0.245506410598946,2.115288680779969
M072,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,688,11,101.18804824549588,-180.37609649099176,-130.50441927372498,0.8359840182605378,True,0.057060504132197765,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.09046325854831012,6.041552102673826,0.21929981812273183,2.2462273944117097
M061,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",1,0,1,688,7,100.15440464309808,-186.30880928619615,-154.57228742066275,0.914762786643974,True,0.07191942255710207,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.08379005018207639,6.007886410713699,0.17642523059169013,2.062444162468549
M064,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,2)","(1,2)",1,0,2,688,8,100.15440464457869,-184.30880928915738,-148.03849858569063,0.9147663586558805,True,0.07192024901742046,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.08378992014640294,6.00788315806701,0.17642606488297483,2.062454777870416
M067,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(2,1)","(2,1)",2,0,1,688,8,100.15530612021843,-184.31061224043685,-148.0403015369701,0.91414280472217,True,0.07206785621333586,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.08375659094900367,6.007889528780625,0.1762035418051341,2.0641968899860172
M070,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(2,2)","(2,2)",2,0,2,688,9,100.16233818980217,-182.32467637960434,-141.52057683820425,0.858565848473043,True,0.07119108376246214,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.0837255483504419,6.00599897653829,0.17278363352445505,2.0682319062162637
M062,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,688,8,102.14271294680644,-188.28542589361288,-152.01511519014613,0.9228169073756101,True,0.07008057224939045,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.08531507687504916,6.043956125503243,0.18983724890206505,2.3589865470823765
M065,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,688,9,102.14306300208301,-186.28612600416602,-145.48202646276593,0.9224127332210894,True,0.07002543336472089,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.08533035127597098,6.043998791221465,0.19021025188296145,2.358641650555919
M068,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,688,10,102.53363062140471,-185.06726124280942,-139.729372863476,0.9165453745462447,True,0.07076608055788171,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.08652541198274238,6.054260100693213,0.18670441354897602,2.179689326580851
M071,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,688,11,103.3727262304589,-184.7454524609178,-134.873775243651,0.875280421972868,True,0.06840222877845255,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.08738439023290177,6.061752757415423,0.19035463742747472,2.0421622933292998
M075,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,688,9,98.74484133991595,-179.4896826798319,-138.6855831384318,0.8912831555970616,True,0.05946230218496234,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.06061725062881231,6.090444451588734,0.1840414178623695,2.5873964552492366
M078,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,688,10,98.87116995681207,-177.74233991362414,-132.4044515342907,0.8857272571072994,True,0.0597999920453821,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.06507633767605618,6.085696011324732,0.20424521575687493,2.568697008511032
M081,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,688,11,100.63703316253583,-179.27406632507166,-129.40238910780488,0.9121240846386901,True,0.05666087135663819,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.0618772825083834,6.141542727451235,0.23689818802529863,2.1370811796785727
M084,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,688,12,101.62580682184088,-179.25161364368176,-124.84614758848164,0.8391976335626953,True,0.05624419034488051,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.05835672558547697,6.091603013593602,0.21943357812772799,2.304213843968113
M073,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(1,1)","(1,1)",1,0,1,688,8,100.26338034526674,-184.52676069053348,-148.25644998706673,0.9154535755196505,True,0.07177178242443151,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.07155324477970788,6.043381283309127,0.17843110606487142,2.067087560208302
M076,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(1,2)","(1,2)",1,0,2,688,9,100.26338034271892,-182.52676068543784,-141.72266114403774,0.9154540890230715,True,0.07177136037931343,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.07155156219354973,6.043386764579029,0.1784326643173464,2.0670918229669084
M079,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(2,1)","(2,1)",2,0,1,688,9,100.26392242712157,-182.52784485424314,-141.72374531284305,0.9149833934413916,True,0.0718937158108259,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.07154526320270353,6.043416327555256,0.1782403071528712,2.0681971268013086
M082,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(2,2)","(2,2)",2,0,2,688,10,100.27018422318963,-180.54036844637926,-135.20248006704583,0.8594307228313793,True,0.07102834350118782,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.07161114898433503,6.040976886140321,0.1751769258709253,2.0738314149372714
M074,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,688,9,102.49455458477,-186.98910916954,-146.1850096281399,0.9226969481885653,True,0.06922434012253818,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.06162693650074651,6.102032692401783,0.18674739469052815,2.3960904179580993
M077,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,688,10,102.4953157953533,-184.9906315907066,-139.65274321137318,0.9220926125686946,True,0.06914032953301912,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.06163071063890673,6.102034062977815,0.1874141388315048,2.396122236453479
M080,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,688,11,102.9181476510321,-183.8362953020642,-133.96461808479742,0.9157755442120028,True,0.06986584948089905,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.06143536532532193,6.114776733577127,0.18022164886339018,2.202016018188969
M083,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,688,12,103.87649546413861,-183.75299092827723,-129.3475248730771,0.8732460480977907,True,0.0668231561302066,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.05838218028965497,6.12497872322248,0.17989167365959144,2.063243157509076
M087,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,688,10,99.13475568822132,-178.26951137644264,-132.9316229971092,0.8937068414528987,True,0.05990004724650567,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.06381710591126158,6.082615163537994,0.18103560027637397,2.6244374886721165
M090,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,688,11,99.24582393870234,-176.4916478774047,-126.61997066013791,0.8884738409715057,True,0.06010679462529036,proxy_from_log_variance,arch_default,50,49,True,0,robust,passed_checks,True,-0.06352346545603071,6.0790821350716815,0.2011634437753737,2.6133462080510332
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,688,12,101.12548612358455,-178.2509722471691,-123.84550619196898,0.9125854241068597,True,0.05681910027021756,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.06096335380763756,6.133343491319101,0.23209566392236047,2.154354702736285
M096,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,688,13,102.20398757644642,-178.40797515289285,-119.46872025975938,0.8399321761540584,True,0.05640932191818657,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.05873947675419355,6.089267874389517,0.21214466701072987,2.315738844532029
M085,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,1)","(1,1)",1,0,1,688,9,100.60875422220909,-183.21750844441817,-142.41340890301808,0.9172659716166315,True,0.07203902691127927,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.070912654931567,6.038995606835201,0.18048729828430418,2.1053836701970745
M088,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",1,0,2,688,10,100.60875422165556,-181.21750844331112,-135.87962006397768,0.9172660556307993,True,0.07203915112920928,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.0709125418486958,6.038993594836521,0.18048738912664442,2.1053914928024025
M091,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,1)","(2,1)",2,0,1,688,10,100.61118761105315,-181.2223752221063,-135.88448684277287,0.9162968312775721,True,0.07230525542769718,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.07088307895951929,6.038997398999488,0.18012411835775416,2.1081799502937955
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",2,0,2,688,11,100.6193548092171,-179.2387096184342,-129.36703240116742,0.8998943454422241,True,0.07248419044688974,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.07083011482620939,6.039006292176715,0.1796441209483396,2.106910920822889
M086,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,688,10,102.88608420873646,-185.77216841747293,-140.4342800381395,0.9246069841144667,True,0.06964957255630014,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.061040851754862076,6.099905356221093,0.1866130016396942,2.4444995813829618
M089,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,688,11,102.88608421228199,-183.77216842456397,-133.9004912072972,0.9246052467904753,True,0.06964861750092317,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.06104235071034562,6.099904745559019,0.1866132084568422,2.4444975166546365
M092,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,688,12,103.41252770336408,-182.82505540672815,-128.41958935152803,0.9170630190729093,True,0.07044681722926534,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.060792293461398174,6.112139648727231,0.17794861272871526,2.2241290232584827
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,688,13,104.4932021603622,-182.9864043207244,-124.04714942759094,0.8762657662968345,True,0.06753773462403373,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.05778835011344476,6.12282757324672,0.17512138297630161,2.0763842943487028
M051,studentst,Student's $t$,Constant_anchor,Constant,EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,688,5,36.51657531088345,-63.03315062176689,-40.364206432100175,0.8833023579930047,True,0.0681399420834045,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.15864960618534885,2.0912190828412376
M054,studentst,Student's $t$,Constant_anchor,Constant,EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,688,6,38.186240372803354,-64.37248074560671,-37.16974771800665,0.8688597500264787,True,0.0673533817081191,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.19662460657484976,2.063224624784884
M057,studentst,Student's $t$,Constant_anchor,Constant,EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,688,7,42.950594627415,-71.90118925483,-40.164667389296596,0.9220772358577719,True,0.055303166420689,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.2882474799848783,1.9363181227605564
M060,studentst,Student's $t$,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,688,8,42.9505946231017,-69.9011892462034,-33.63087854273665,0.9220790248951607,True,0.05530252624397645,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.28824988911943195,1.936324335661359
M049,studentst,Student's $t$,Constant_anchor,Constant,GARCH,"GARCH(1,1)","(1,1)",1,0,1,688,4,38.78129922006543,-69.56259844013086,-51.42744308839748,0.9648536009700742,True,0.19646574072803874,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.2069731264873773,1.8515699987584995
M052,studentst,Student's $t$,Constant_anchor,Constant,GARCH,"GARCH(1,2)","(1,2)",1,0,2,688,5,39.78876042443363,-69.57752084886727,-46.90857665920055,0.9560957624488775,True,0.17789531340184647,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.20290458700379585,1.8567587826516663
M055,studentst,Student's $t$,Constant_anchor,Constant,GARCH,"GARCH(2,1)","(2,1)",2,0,1,688,5,38.78129922217122,-67.56259844434244,-44.893654254675724,0.9648547910482445,True,0.19647091581966433,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.2069721245733427,1.851572411872839
M058,studentst,Student's $t$,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",2,0,2,688,6,39.78876042233672,-67.57752084467344,-40.37478781707338,0.9560955743669783,True,0.17789673404214523,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.20290488080594635,1.8567554780822304
M050,studentst,Student's $t$,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,688,5,39.746261865844744,-69.49252373168949,-46.82357954202277,0.9463912783102535,True,0.12427235170815847,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.15855727806740122,1.9838793554759437
M053,studentst,Student's $t$,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,688,6,40.97050276832009,-69.94100553664018,-42.738272509040115,0.932281164243223,True,0.11276784820359309,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.16061378970198187,1.9966150553157576
M056,studentst,Student's $t$,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,688,7,39.799550055717,-65.599100111434,-33.86257824590059,0.9448810331292414,True,0.12457498996572429,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.17169400485527322,1.953125385092969
M059,studentst,Student's $t$,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,688,8,42.00086145353239,-68.00172290706477,-31.731412203598026,0.9084862549732091,True,0.10235985437629293,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.4131294481798554,6.7278829224832695,0.1845697465236214,1.7862758539220476
