model_id,distribution,distribution_label,mean_spec,mean_label,vol_family,vol_spec,vol_order,phase,attempt,start_type,loglikelihood,optimizer_success,convergence_flag,stable_by_proxy,persistence_proxy,implied_initial_variance,implied_initial_variance_status,error_message
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,25,random_25,22.615752486120435,True,0,True,0.8925225608209199,0.09407270490244046,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,26,random_26,22.615752319277586,True,0,True,0.8925060414560189,0.0940550348759916,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,27,random_27,22.61575215537195,True,0,True,0.8925083423137092,0.09406427267818081,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,28,random_28,22.615752501100232,True,0,True,0.8925387330744365,0.09408078196005694,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,29,random_29,22.61575257120132,True,0,True,0.8925331191674865,0.09407775852772947,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,30,random_30,22.61575256672686,True,0,True,0.8925353054149574,0.09407948358108886,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,31,random_31,22.615752557839315,True,0,True,0.8925367013528722,0.09408299607688596,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,32,random_32,22.61575232393036,True,0,True,0.8925560321250161,0.09409327368617461,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,33,random_33,22.61575256571195,True,0,True,0.8925376069797601,0.0940807611610231,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,34,random_34,22.61575254151756,True,0,True,0.892534028940501,0.09408252596289479,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,35,random_35,22.615752573160222,True,0,True,0.8925351093917302,0.0940803134743994,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,36,random_36,22.615752501993548,True,0,True,0.8925316290142578,0.09407196100321764,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,37,random_37,22.615752240515086,True,0,True,0.8925423377423667,0.09408625662994602,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,38,random_38,22.615752536139237,True,0,True,0.8925348709010779,0.0940814595980465,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,39,random_39,22.61575226947464,True,0,True,0.8925575798232099,0.09410025475773691,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,40,random_40,22.615752568852965,True,0,True,0.8925348625963353,0.09407827339041286,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,41,random_41,22.615752554047326,True,0,True,0.8925341218915437,0.0940803845403079,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,42,random_42,22.61575235923928,True,0,True,0.8925221384709271,0.09407781573377497,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,43,random_43,22.61575251359692,True,0,True,0.8925303629417437,0.09407213770994138,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,44,random_44,22.61575253048776,True,0,True,0.8925397667966096,0.09408392091552528,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,45,random_45,22.615752539873476,True,0,True,0.8925315853471214,0.09408071560370541,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,46,random_46,22.61575215145607,True,0,True,0.8925153172167705,0.09407331603455735,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,47,random_47,22.615752573366148,True,0,True,0.8925354224326907,0.09407993774329626,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,48,random_48,22.615752164429246,True,0,True,0.892542115544588,0.09409643277227808,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,49,random_49,22.615752185435646,True,0,True,0.8925488905741292,0.09408418928578231,exact,
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",primary,50,random_50,22.615752558977807,True,0,True,0.8925336729094985,0.09408141772588921,exact,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,1,default,25.937329808652542,True,0,True,0.8469333628594666,0.07754479095788328,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,2,random_2,25.937329946483132,True,0,True,0.8469224259278207,0.07754211677425267,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,3,random_3,25.937329950596542,True,0,True,0.8469317401110257,0.07754590127104259,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,4,random_4,25.937329923597535,True,0,True,0.8469359785209194,0.07754566730171604,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,5,random_5,25.937329908360113,True,0,True,0.8469156417957964,0.07753934239549663,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,6,random_6,25.937329918929876,True,0,True,0.8469303017690979,0.07754462465412998,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,7,random_7,25.937329955614004,True,0,True,0.8469297386073752,0.07754518362875513,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,8,random_8,25.937329955402816,True,0,True,0.8469300707300047,0.07754533626337286,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,9,random_9,25.937329860782842,True,0,True,0.8469262686719506,0.07754244986775155,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,10,random_10,25.937329744968146,True,0,True,0.8469592476330459,0.0775561820598225,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,11,random_11,25.937329951895915,True,0,True,0.8469294542973262,0.07754459881731132,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,12,random_12,25.937329579309424,True,0,True,0.8469370900985049,0.07754771980383886,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,13,random_13,25.937329917140396,True,0,True,0.8469311777425561,0.07754891591929317,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,14,random_14,25.937329916637545,True,0,True,0.8469228298222304,0.07754356613696194,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,15,random_15,25.937329808652542,True,0,True,0.8469333628594666,0.07754479095788328,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,16,random_16,25.93732988116905,True,0,True,0.8469325888166546,0.07754752131202165,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,17,random_17,25.937329954438045,True,0,True,0.8469306991464035,0.07754588546444449,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,18,random_18,25.937329953151494,True,0,True,0.8469263486090752,0.07754379409332741,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,19,random_19,25.937329828969464,True,0,True,0.8469208091275368,0.07753719200755486,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,20,random_20,25.937329694961967,True,0,True,0.8469395303316594,0.07754548808900515,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,21,random_21,25.937329949207083,True,0,True,0.8469329905938414,0.0775459296741383,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,22,random_22,25.93732994828013,True,0,True,0.8469297435318148,0.0775441938240801,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,23,random_23,25.93732995454087,True,0,True,0.8469281695332798,0.0775448676592365,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,24,random_24,25.93732992060375,True,0,True,0.8469293776150517,0.07754526374852254,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,25,random_25,25.937329923227182,True,0,True,0.8469380367599222,0.07754715785325322,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,26,random_26,25.937329666952092,True,0,True,0.8469340398368019,0.07754907547433329,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,27,random_27,25.93732985767904,True,0,True,0.8469203239863333,0.07754220412348824,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,28,random_28,25.9373299306505,True,0,True,0.84692796731213,0.07754382579108372,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,29,random_29,25.937329696608565,True,0,True,0.8469366860083629,0.07754973963223308,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,30,random_30,25.93732976935319,True,0,True,0.8469234345445673,0.07754009120369322,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,31,random_31,25.937329904769552,True,0,True,0.846925031555982,0.07754130679119521,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,32,random_32,25.93732970600295,True,0,True,0.8469309298432921,0.0775458677871673,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,33,random_33,25.937329871539962,True,0,True,0.8469246334567953,0.0775428320209564,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,34,random_34,25.937329914170387,True,0,True,0.8469355419452538,0.07754958811149368,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,35,random_35,25.937329854650894,True,0,True,0.8469375393241115,0.07754917848947852,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,36,random_36,25.937329842615462,True,0,True,0.8469201893454109,0.0775410132866475,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,37,random_37,25.937329808084186,True,0,True,0.8469396671855203,0.07755074762698339,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,38,random_38,25.93732977734236,True,0,True,0.8469302782230441,0.07754366539468796,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,39,random_39,25.93732951310353,True,0,True,0.8469280097111249,0.07755216110656504,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,40,random_40,25.937329632075183,True,0,True,0.846918609259829,0.07753675182325499,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,41,random_41,25.937329538046644,True,0,True,0.8469393717999487,0.07755752401370393,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,42,random_42,25.93732989386291,True,0,True,0.846941639969923,0.07754922199648806,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,43,random_43,25.937329954900953,True,0,True,0.8469273703230931,0.07754411611483608,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,44,random_44,25.93732993162505,True,0,True,0.84692296173094,0.07754371404002992,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,45,random_45,25.93732983715674,True,0,True,0.846941843009839,0.07754951785518512,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,46,random_46,25.937329940732507,True,0,True,0.8469319475475658,0.07754599465300745,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,47,random_47,25.93732992444567,True,0,True,0.8469297664541514,0.07754549570190143,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,48,random_48,25.937329953057272,True,0,True,0.8469297826228284,0.07754460408296175,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,49,random_49,25.93732981842909,True,0,True,0.8469239078217553,0.0775412747990991,exact_under_symmetry,
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,50,random_50,25.93732993967358,True,0,True,0.8469346712124745,0.07754747228389289,exact_under_symmetry,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,1,default,25.99069471779812,True,0,True,0.9024547609085999,0.05366541355502994,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,2,random_2,25.990694766706724,True,0,True,0.9024502388102419,0.0536661751309788,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,3,random_3,25.99069481635283,True,0,True,0.9024514829833359,0.05366566527604753,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,4,random_4,25.990694801791562,True,0,True,0.9024548147882965,0.053663646254868295,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,5,random_5,-10067647.54884883,False,4,True,0.8997681163370644,0.007213517285365734,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,6,random_6,25.990694501268884,True,0,True,0.902456338558696,0.05366278237220268,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,7,random_7,25.990694857877948,True,0,True,0.9024536499412293,0.0536654635311547,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,8,random_8,25.99069487927783,True,0,True,0.9024581090310468,0.05366360280932198,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,9,random_9,25.990694720434426,True,0,True,0.9024563465496358,0.05366366075608961,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,10,random_10,25.990694808123322,True,0,True,0.9024589276957837,0.05366496331122813,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,11,random_11,25.9906948833427,True,0,True,0.9024533689701083,0.053665328778974605,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,12,random_12,25.99069486291674,True,0,True,0.9024534390145005,0.053665075100469944,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,13,random_13,25.990694672198735,True,0,True,0.9024481995048648,0.053664768261059204,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,14,random_14,25.990694904672175,True,0,True,0.902453178227177,0.053664310930597835,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,15,random_15,25.990694883191942,True,0,True,0.9024509815208738,0.05366564576684743,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,16,random_16,25.990694718699043,True,0,True,0.9024593513804888,0.053661208226261393,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,17,random_17,25.990694874138597,True,0,True,0.9024556930876617,0.05366467442011018,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,18,random_18,25.99069485964266,True,0,True,0.9024489379323826,0.053664644661847775,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,19,random_19,25.990694885418726,True,0,True,0.9024506359878606,0.05366516127384756,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,20,random_20,25.990694895672885,True,0,True,0.9024545075908723,0.05366466734936612,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,21,random_21,25.990694876151554,True,0,True,0.9024545782697718,0.053664847546215845,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,22,random_22,25.990694905869567,True,0,True,0.9024523494381675,0.053664805562117,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,23,random_23,25.99069488732386,True,0,True,0.9024572434411394,0.053663363197899425,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,24,random_24,25.990694767385502,True,0,True,0.9024490442337535,0.053664038729629424,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,25,random_25,25.990694605947215,True,0,True,0.902455463335369,0.05366591272613541,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,26,random_26,25.99069488055367,True,0,True,0.9024553818445065,0.053664760973638086,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,27,random_27,25.99069451565752,True,0,True,0.9024606798333309,0.0536650898207091,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,28,random_28,25.990694825126543,True,0,True,0.9024581477378412,0.05366601062647544,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,29,random_29,25.990694906863634,True,0,True,0.902454936581198,0.05366476985909237,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,30,random_30,25.99069488557229,True,0,True,0.9024566858757996,0.05366436452198114,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,31,random_31,25.990694866667376,True,0,True,0.9024583714873183,0.053663870191569166,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,32,random_32,25.990694904792008,True,0,True,0.9024543780642859,0.053664129306614225,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,33,random_33,25.990694845264414,True,0,True,0.9024585380616958,0.05366642364967212,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,34,random_34,25.990694619777443,True,0,True,0.9024561159288484,0.05366712848932377,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,35,random_35,25.990694908814966,True,0,True,0.9024532997188542,0.05366463158406065,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,36,random_36,25.990694836120603,True,0,True,0.9024515759954513,0.05366418717861734,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,37,random_37,25.990694532063028,True,0,True,0.9024489133986949,0.05366724938508256,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,38,random_38,25.99069486617889,True,0,True,0.9024562942688671,0.05366499149976817,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,39,random_39,25.990694907198517,True,0,True,0.902455273896576,0.0536647628025092,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,40,random_40,25.990694864368727,True,0,True,0.9024568230677229,0.05366337168847985,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,41,random_41,25.990694909153365,True,0,True,0.9024553978339356,0.053664707468681315,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,42,random_42,25.99069444537392,True,0,True,0.9024426752223129,0.053667013780412665,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,43,random_43,25.990694891422507,True,0,True,0.902451597458889,0.05366474537162955,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,44,random_44,25.99069469833575,True,0,True,0.9024663491947713,0.05366112741401188,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,45,random_45,25.990694824703496,True,0,True,0.902457501376399,0.053662932722376544,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,46,random_46,25.990694736520958,True,0,True,0.9024451004595363,0.0536682779372645,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,47,random_47,25.990694897060095,True,0,True,0.9024526624231646,0.05366521677066424,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,48,random_48,25.990694768749645,True,0,True,0.9024549382926714,0.053664609545448855,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,49,random_49,25.99069488460846,True,0,True,0.902454184064788,0.05366331237361432,proxy_from_log_variance,
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",primary,50,random_50,25.990694782165328,True,0,True,0.9024584351663048,0.05366313929319761,proxy_from_log_variance,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,1,default,76.27386894975953,True,0,True,0.8961356328240415,0.06713390648326789,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,2,random_2,76.2738687852796,True,0,True,0.8961373877305627,0.06713055079982248,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,3,random_3,76.27386896734487,True,0,True,0.8961343070024548,0.06713195535014586,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,4,random_4,76.27386887689798,True,0,True,0.896138532672528,0.06713096369427014,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,5,random_5,76.27386899125719,True,0,True,0.8961400896367788,0.06713243392369517,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,6,random_6,76.27386882317388,True,0,True,0.8961459523069752,0.06713368136535047,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,7,random_7,76.27386898813553,True,0,True,0.8961404304587912,0.06713269638896159,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,8,random_8,76.27386897560885,True,0,True,0.8961376101159887,0.06713214217367701,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,9,random_9,76.27386866386101,True,0,True,0.8961440951543155,0.0671345356426243,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,10,random_10,76.27386894400564,True,0,True,0.8961465370618855,0.06713586965976451,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,11,random_11,76.27386899475971,True,0,True,0.8961405701686493,0.06713307919170707,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,12,random_12,76.27386882297915,True,0,True,0.8961343127399601,0.06713693318766585,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,13,random_13,76.2738689711545,True,0,True,0.8961384588097777,0.06713253976476025,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,14,random_14,76.27386898827481,True,0,True,0.8961389626017529,0.06713119545329113,exact,
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",primary,15,random_15,76.2738688876805,True,0,True,0.896137052963434,0.06713378109939226,exact,
