model_id,parameter,coef,std_err,t_value,p_value
M042,Inflation_lag_1,0.4589119246270687,0.02422578800387797,18.94311650682355,5.032799447725724e-80
M042,Inflation_lag_2,-0.02664442307684302,0.0022739375279175558,-11.717306544144005,1.0392380352102097e-31
M042,SPF,0.3894929875822831,0.00688781281964754,56.548137671693304,0.0
M042,SPF_lag_1,0.19750994156279567,0.0034259802056264494,57.650637104799166,0.0
M042,alpha[1],0.45705351453050347,0.117520206882641,3.8891483146122265,0.00010059662942533422
M042,beta[1],0.7551528700310152,0.1640428317303481,4.6033884081709076,4.156719650382072e-06
M042,beta[2],0.09121853385331391,0.16157302189051403,0.5645653759891047,0.5723694212436993
M042,gamma[1],0.019765798780149897,0.04827602118014737,0.409433053863151,0.6822218867557646
M042,omega,-0.4435353363614699,0.19514448890967917,-2.272856071107169,0.02303485478152896
M043,Const,0.02314734879329079,0.019169393147744584,1.2075159925453478,0.22723348988924474
M043,Inflation_lag_1,0.45387885024189667,0.046501958068545644,9.760424487348729,1.664570205373532e-22
M043,Inflation_lag_2,-0.02609935412543036,0.04835808385685118,-0.5397102623563259,0.589396861571126
M043,SPF,0.33032588169714944,0.41953591769897647,0.7873601943520921,0.4310710416362413
M043,SPF_lag_1,0.23823144831441553,0.4047124428094438,0.5886437458177812,0.5561002817263487
M043,alpha[1],0.2658322272592621,0.08982897772462611,2.9593148446393336,0.003083239188769076
M043,alpha[2],0.006804642787455262,0.12651756634595043,0.05378417388181973,0.957107118680463
M043,beta[1],0.6237109280307669,0.1325249708645258,4.706365328450877,2.5217243950600546e-06
M043,omega,0.007003605219830911,0.003136343122660639,2.233048153828774,0.025545769041152033
M044,Const,0.028029588323319612,0.018272132421616554,1.53400750807605,0.1250278057053469
M044,Inflation_lag_1,0.44570018371576436,0.05032634440590226,8.856200246157613,8.278810357069017e-19
M044,Inflation_lag_2,-0.03738173213527319,0.04808811698570193,-0.7773590333426431,0.4369469751019033
M044,SPF,0.2446759819450104,0.3970231922540461,0.6162762949839157,0.5377121813374673
M044,SPF_lag_1,0.3389953770330635,0.38582154390308426,0.8786325760964162,0.3796005269380549
M044,alpha[1],0.17651492167100377,0.08670430452260176,2.0358265099167077,0.04176777942945991
M044,alpha[2],0.20902957939746408,0.1662173726103472,1.2575675822254682,0.20854818346164916
M044,beta[1],0.577482140260959,0.20717898921727684,2.7873586141272777,0.005313963696087626
M044,gamma[1],0.051865904617792995,0.12170268161060155,0.42616895479544586,0.6699847375376631
M044,gamma[2],-0.20902969660588036,0.1508350795178272,-1.385816199216278,0.165803034616267
M044,omega,0.007792096387832535,0.004067620048905316,1.9156401763555957,0.055410911965630055
M045,Const,0.02174709694597651,0.001635747246401342,13.29490053785529,2.478025248490192e-40
M045,Inflation_lag_1,0.43028859009102677,0.007233632897749255,59.48443834147445,0.0
M045,Inflation_lag_2,-0.0374086937137577,0.0034360176301624955,-10.887224030916446,1.3262123164066199e-27
M045,SPF,0.2978731418475324,0.013522011815536758,22.028759175116004,1.526991028241871e-107
M045,SPF_lag_1,0.3396670701121061,0.0073639597741090804,46.1256009716865,0.0
M045,alpha[1],0.4065415248442109,0.08509788477768948,4.777339952764558,1.776293288529021e-06
M045,alpha[2],-0.11716350737279507,0.10251836107458093,-1.1428538863156423,0.2530992612581777
M045,beta[1],0.8900213182651642,0.042592651912499085,20.896123587082442,5.807390375647216e-97
M045,gamma[1],-0.10897395154584572,0.06774711390927379,-1.608540131935103,0.10771693412809297
M045,gamma[2],0.18806464443190413,0.07415830264518401,2.5359890629065984,0.011213023604936367
M045,omega,-0.3229264750216582,0.12633894538612342,-2.5560326947064036,0.010587317061275945
M046,Const,0.023660369587261237,0.01922397589970543,1.230773993408085,0.2184074048422745
M046,Inflation_lag_1,0.45512480823264484,0.04644240399186802,9.799768511387489,1.1284395632264274e-22
M046,Inflation_lag_2,-0.028746457511180393,0.0490605198395484,-0.5859387060144327,0.5579167054528462
M046,SPF,0.3223631839727627,0.41880316058699796,0.7697248118207508,0.4414631487203916
M046,SPF_lag_1,0.2451970534203728,0.40426956854325763,0.6065187006380774,0.5441703681685783
M046,alpha[1],0.25657693880314997,0.08562862907012256,2.9963919963384593,0.0027319499473539436
M046,alpha[2],0.1303033539763283,0.11495873612034206,1.1334793541912558,0.25701300645051994
M046,beta[1],0.2504926697171036,0.17052916117923114,1.468913985062229,0.1418561209082927
M046,beta[2],0.21835602367398163,0.10846968207053626,2.0130604193343897,0.04410827352425237
M046,omega,0.00987494993390018,0.003792587941710414,2.6037497575986834,0.009221005553531836
M047,Const,0.02682864628209132,0.0197070788046714,1.3613710356570865,0.17339646461268132
M047,Inflation_lag_1,0.4387571447703885,0.0755620312049204,5.806582191795524,6.376097946022344e-09
M047,Inflation_lag_2,-0.04414157028090105,0.12830816332636472,-0.34402776204209645,0.7308254078914292
M047,SPF,0.22143838820945,0.7528717701971844,0.2941249718414241,0.7686624096295928
M047,SPF_lag_1,0.387933047704429,0.8312860326273125,0.46666614435749776,0.6407387555497174
M047,alpha[1],0.1998301906280457,1.7344003786042799,0.11521572129086745,0.9082741378725022
M047,alpha[2],0.3257746212733838,0.2598889815290521,1.2535145559334402,0.21001850511472586
M047,beta[1],0.0,5.1730298201436735,0.0,1.0
M047,beta[2],0.44321665675648125,3.364935815410715,0.13171622909615097,0.8952087484001852
M047,gamma[1],0.0586094831194708,1.656045378318154,0.03539123014792831,0.9717677776608699
M047,gamma[2],-0.31324651572772916,0.700827679023003,-0.4469665298671053,0.654899226339374
M047,omega,0.010291347887260726,0.030812683817173645,0.33399712755708666,0.7383817262107393
M048,Const,0.021742488204075892,0.0019043871012283968,11.417052861811142,3.436919094189381e-30
M048,Inflation_lag_1,0.4303005191932661,0.0043905867246747535,98.00524307492002,0.0
M048,Inflation_lag_2,-0.03741876249487488,0.0017531933880731334,-21.34320306557874,4.509687426352792e-101
M048,SPF,0.2979359593982674,0.009834628230137475,30.294582817606177,1.3510508890988998e-201
M048,SPF_lag_1,0.3396318535915722,0.01205328487501242,28.1775347644575,1.102413161031262e-174
M048,alpha[1],0.4065377556281129,0.08899853171920068,4.567915310229841,4.925989740961753e-06
M048,alpha[2],-0.1171580572098434,0.28304058213158567,-0.41392671088902927,0.6789277813241124
M048,beta[1],0.8900288298625677,0.6265679566051546,1.4204825198608722,0.15546725400526565
M048,beta[2],1.0220201154167177e-15,0.5405762027015075,1.890612480366716e-15,0.9999999999999984
M048,gamma[1],-0.10897306407187556,0.06731282972549461,-1.6189048137817657,0.10546774499005662
M048,gamma[2],0.1880688475877296,0.07826618092977039,2.4029388600995754,0.016263906371431505
M048,omega,-0.3229011154210231,0.27631117161887825,-1.1686140431064704,0.2425591677134903
M049,alpha[1],0.4040655427037283,0.08574627367813635,4.712339386554092,2.4488907992133927e-06
M049,beta[1],0.5607880582663459,0.07506530915286054,7.47066873626505,7.978828481801977e-14
M049,nu,5.912114512577013,1.1961368673289872,4.942673931436423,7.70583047977406e-07
M049,omega,0.006905063319337591,0.002279144160409179,3.02967378689109,0.0024481800941546145
M050,alpha[1],0.43625727088688393,0.09278164823229004,4.701978022579005,2.576532381265671e-06
M050,beta[1],0.5775277096317241,0.07825895055518992,7.379701689513955,1.5864458491115919e-13
M050,gamma[1],-0.13478740441670897,0.09008699481075623,-1.4961915945787059,0.13460373431848144
M050,nu,5.787936282427977,1.145214009608232,5.054021548695498,4.326027670549846e-07
M050,omega,0.0066620819164529615,0.0021659171359105127,3.075871096819381,0.002098885626420263
M051,alpha[1],0.5201080273418991,0.15901793056498084,3.270750823469954,0.0010726237525329298
M051,beta[1],0.8833023579930047,0.05544832116825732,15.930191201148064,3.9115921641485106e-57
M051,gamma[1],0.03937881224203246,0.05035263996099687,0.782060528952112,0.4341790020898082
M051,nu,5.537952354719085,1.0624455909482282,5.212457373724415,1.8635539759507753e-07
M051,omega,-0.31347223931929197,0.14942026745940296,-2.0979231576095354,0.03591193396488242
M052,alpha[1],0.45939366968213646,0.08836346497733705,5.198909637596931,2.0046094096987592e-07
M052,beta[1],0.3188955913779745,0.1162293242042525,2.7436758628792495,0.006075549548654009
M052,beta[2],0.17780650138876658,0.08637109161866127,2.0586344117752224,0.03952927364818152
M052,nu,6.070194472617655,1.2576887349820909,4.826468031220851,1.3897569021074878e-06
M052,omega,0.007810358098826052,0.0023456607035545326,3.3297049684084774,0.0008693804978319446
M053,alpha[1],0.5090248431993033,0.09758704644627049,5.2161107619909615,1.8271894142121602e-07
M053,beta[1],0.30711688946416715,0.11105645811813868,2.7654122476827507,0.0056850898722661004
M053,beta[2],0.20163909406149483,0.08630205330218688,2.336434491951831,0.01946860804689073
M053,gamma[1],-0.1709993249634845,0.10136167517972063,-1.6870214966385662,0.09159921854830731
M053,nu,5.958329172662454,1.2101755425325458,4.923524698072647,8.499914332032725e-07
M053,omega,0.007636507391144276,0.0022448352490778444,3.4018119567042953,0.0006694068050764261
M054,alpha[1],0.6188001840911491,0.1420789374187775,4.355326660891588,1.3286862469218512e-05
M054,beta[1],0.5911881251501553,0.12309524682904621,4.8026884902484746,1.5654933466357688e-06
M054,beta[2],0.27767162487632346,0.11550229627310293,2.404035537265634,0.01621519689210182
M054,gamma[1],0.038875143534487386,0.053103349229712264,0.7320657566497907,0.4641284333912732
M054,nu,5.800204782210875,1.1676084936703148,4.967593858433011,6.778875075844626e-07
M054,omega,-0.353790450484323,0.1350146203656928,-2.6203862183670674,0.008783023381393024
M055,alpha[1],0.40406298870372936,0.08751863389563291,4.616879522886288,3.895532681948981e-06
M055,alpha[2],0.0,0.11714518823542004,0.0,1.0
M055,beta[1],0.5607918023445151,0.11141940564857365,5.033160956838169,4.824577135156606e-07
M055,nu,5.9120670202471715,1.29164381043232,4.577165138327393,4.713193925757757e-06
M055,omega,0.006905011389424878,0.0027441068725562357,2.51630556319864,0.01185923157041947
M056,alpha[1],0.4099286231763413,0.1511648712015305,2.7117981837845866,0.006691932233472933
M056,alpha[2],0.03796670945604256,0.3359061737637228,0.11302772149328948,0.9100085774634363
M056,beta[1],0.5656892056554079,0.3953356196937915,1.4309087708655353,0.15245636300364485
M056,gamma[1],-0.09944030090903902,0.16239278280486527,-0.6123443369310856,0.5403099612441201
M056,gamma[2],-0.03796670940806173,0.2996261987961056,-0.1267135836606128,0.8991670942986888
M056,nu,5.78669045846687,2.1834155031863185,2.6502928325012776,0.008042203207669352
M056,omega,0.006866444744845838,0.0067948133562125475,1.01054206861588,0.31223565487149485
M057,alpha[1],0.634664116464106,0.10082170723142267,6.294915389672186,3.0756757786412813e-10
M057,alpha[2],-0.2903278114525852,0.10305480569987589,-2.817217590978727,0.004844169511633251
M057,beta[1],0.9220772358577719,0.023331000891439278,39.52154646722014,0.0
M057,gamma[1],-0.11650295451689037,0.07333999996608784,-1.5885322412157203,0.11216603645161308
M057,gamma[2],0.19140466190104471,0.07355864923606215,2.602068742273866,0.009266327631924162
M057,nu,6.194824287626509,1.3203717779212925,4.691727278039249,2.709080977515476e-06
M057,omega,-0.22558056679979874,0.06707594537760601,-3.363062056447901,0.0007708303386825774
M058,alpha[1],0.4593983381917952,0.09452478933828588,4.8600831740306525,1.1733644583840878e-06
M058,alpha[2],0.0,0.2948344053446243,0.0,1.0
M058,beta[1],0.31888907366735847,0.549211581769665,0.5806306426383739,0.5614894154950021
M058,beta[2],0.17780816250782464,0.2742339756599854,0.648381230224674,0.5167384072450603
M058,nu,6.070210912880078,1.272390399229791,4.770714174324582,1.8357387768154167e-06
M058,omega,0.007810453930110798,0.0050642821992820585,1.5422627773819657,0.12300975031975815
M059,alpha[1],0.4112827227954315,0.10927616548934874,3.7637001715211142,0.00016741759879646692
M059,alpha[2],0.2000892769659977,0.604576439677896,0.33095778107496304,0.7406763759103103
M059,beta[1],0.048752936440045205,1.085258546406344,0.04492287722725849,0.9641687818592621
M059,beta[2],0.3536454317079613,0.523939868473808,0.6749733184804206,0.4996927167826205
M059,gamma[1],-0.010478948906506226,0.14548886831924449,-0.07202577783141727,0.9425813933806113
M059,gamma[2],-0.20008927696594717,0.15002983176942847,-1.3336632762039748,0.18231423534652103
M059,nu,6.0974182822238285,1.2700372394790314,4.800975981401133,1.5789420802645345e-06
M059,omega,0.009367333614371516,0.00957053154968141,0.9787683751675571,0.3276944389416775
M060,alpha[1],0.6346556092989076,0.12066328989661865,5.259724062245153,1.4427173492734646e-07
M060,alpha[2],-0.29032226925773175,0.5115011394615689,-0.5675887048137158,0.5703142785869995
M060,beta[1],0.9220790248951607,0.9270258612495104,0.9946637558226455,0.3198998278076205
M060,beta[2],0.0,0.8420253536836556,0.0,1.0
M060,gamma[1],-0.11650633026675113,0.0843700973131549,-1.38089600435468,0.16731093868478375
M060,gamma[2],0.19140724863325217,0.07197127733254913,2.6594949503096834,0.007825790312718026
M060,nu,6.194879044319513,1.4037032818860038,4.41323969549756,1.0183514135536893e-05
M060,omega,-0.22557628967100898,0.2373809211923414,-0.9502713551618265,0.3419743899162896
M061,Const,0.014834979897931016,0.018002095102318455,0.8240696326518377,0.40989999372630104
M061,Inflation_lag_1,0.44405549882819356,0.04512438819469272,9.840698491296573,7.518699885430073e-23
M061,SPF,0.5718131270728652,0.07604788995481525,7.519118905371533,5.514661475935209e-14
M061,alpha[1],0.2477203223095728,0.06659491369244323,3.7198084444350368,0.00019937393179660944
M061,beta[1],0.6670424643344012,0.07354356377675442,9.070031829831441,1.1898225355139756e-19
M061,nu,5.08993959727612,0.8694754427315702,5.854034912458727,4.797878372415904e-09
M061,omega,0.006130211164941896,0.002364453876700122,2.592654153819798,0.009523848910335862
M062,Const,0.021581246627118342,0.0182601053619587,1.1818796331853911,0.23725346435349248
M062,Inflation_lag_1,0.43401064815444074,0.04401139983259352,9.861323425414556,6.123685841930032e-23
M062,SPF,0.566017431769385,0.0740751365564564,7.641125728306887,2.1533066137735207e-14
M062,alpha[1],0.301503027655811,0.07325377950522353,4.115869920872979,3.857218106564082e-05
M062,beta[1],0.6978790248261597,0.06953088375428033,10.036964685972341,1.0485094326205028e-23
M062,gamma[1],-0.15313029021272132,0.06947931359077053,-2.2039695313435392,0.027526486928317714
M062,nu,5.013804939115041,0.8530960897766452,5.877186637237711,4.172976388965011e-09
M062,omega,0.005409035299094954,0.001950909581616123,2.7725709843580444,0.0055615388258874006
M063,Const,0.01751194655669708,0.004383594260374937,3.9948830837275646,6.472618605211305e-05
M063,Inflation_lag_1,0.43415026674508334,0.023325432726899038,18.61274222983304,2.5331452869239293e-77
M063,SPF,0.5867213237191261,0.03529422432298542,16.6237205937693,4.692775216313085e-62
M063,alpha[1],0.37019811868373664,0.11934900592064081,3.101811496694777,0.0019234039393295395
M063,beta[1],0.8901522620885477,0.05197163514952582,17.127655489913316,9.229997794735092e-66
M063,gamma[1],0.055116410712975704,0.03951395267330527,1.394859460623161,0.16305822402705483
M063,nu,4.7811989983100025,0.7684801617207601,6.221629700373879,4.92017178415907e-10
M063,omega,-0.3088537824274488,0.15177658603374472,-2.0349237685368737,0.04185854398815821
M064,Const,0.014834548514619258,0.018009397870792292,0.823711521120758,0.4101034915441061
M064,Inflation_lag_1,0.44405636827439426,0.04509699363169971,9.846695589088158,7.083459089620745e-23
M064,SPF,0.57181362800963,0.07609747750193298,7.514225790140089,5.72487060475275e-14
M064,alpha[1],0.2477174639280075,0.0704150992942496,3.5179594491921304,0.00043487881125491706
M064,beta[1],0.667048894727873,0.2395556138483295,2.784526248465225,0.005360598207563719
M064,beta[2],0.0,0.19000399275807725,0.0,1.0
M064,nu,5.089898669571001,0.8694782168822562,5.853969163048359,4.7997765608688405e-09
M064,omega,0.006130024710130577,0.0024745342783579136,2.4772438045184106,0.01324014251298263
M065,Const,0.02158260198334693,0.018266407550546836,1.181546066111988,0.23738586466343625
M065,Inflation_lag_1,0.43399337411076666,0.04394204089594021,9.876495612448059,5.2641722978812245e-23
M065,SPF,0.5660668760289673,0.0740628139155119,7.643064665011451,2.1211139312498667e-14
M065,alpha[1],0.302818234011503,0.08160241708323918,3.7108978488052737,0.0002065254371343802
M065,beta[1],0.6903734791092502,0.2410951782509286,2.863489365974457,0.004190028783212257
M065,beta[2],0.006154854082359361,0.18773495399144746,0.03278480619352193,0.9738461946012125
M065,gamma[1],-0.1538676679640464,0.07073522604132783,-2.175262264294562,0.029610468618278256
M065,nu,5.0140235431930815,0.8532866398736313,5.876130375058539,4.199676156919084e-09
M065,omega,0.005433081979777427,0.002118725289491727,2.56431638718052,0.01033792610085791
M066,Const,0.01694457922728158,0.017030498042219892,0.9949550027999585,0.31975814973023875
M066,Inflation_lag_1,0.43480078610604217,0.043059046821415974,10.097780099716196,5.6506811844878236e-24
M066,SPF,0.5886794208110809,0.06900687404937567,8.530735943637588,1.45419619419095e-17
M066,alpha[1],0.4038030084711135,0.16872399593833598,2.393275516179053,0.016698696355044566
M066,beta[1],0.752085437572778,0.40777106740617663,1.8443815603612537,0.06512755270458655
M066,beta[2],0.13234510953495546,0.3824263164595709,0.3460669515638488,0.7292923994732912
M066,gamma[1],0.05446045838507991,0.04725442397256852,1.152494386910621,0.24911797499094723
M066,nu,4.803338798383573,0.7868871492905353,6.104228290822016,1.032985528093744e-09
M066,omega,-0.3244728776099863,0.16023362693462684,-2.0249986461478953,0.042867503246766955
M067,Const,0.014843900170620063,0.018007513655275555,0.824317029812238,0.4097594447090672
M067,Inflation_lag_1,0.44407273100589856,0.04512246601189466,9.84149959554155,7.459062123601244e-23
M067,SPF,0.5716726273377797,0.07608140197342561,7.513960212476875,5.736502551374264e-14
M067,alpha[1],0.24600714565483067,0.07525656768926611,3.2689126438850176,0.0010796162741210417
M067,alpha[2],0.0041528623232797435,0.1004388209881943,0.04134718311526054,0.967019118522346
M067,beta[1],0.6639827967440596,0.10833055725918524,6.129229033276861,8.830592968051344e-10
M067,nu,5.089396836128482,0.8697919961554841,5.851280373495988,4.8780311342873195e-09
M067,omega,0.00618754400416295,0.002791933879487735,2.2162215407831374,0.02667633332535778
M068,Const,0.021891613387663347,0.018515239743606898,1.182356463692147,0.23706429016801933
M068,Inflation_lag_1,0.4307343349062483,0.0461924409278909,9.324779688058698,1.1121440079828834e-20
M068,SPF,0.5674106994761342,0.07367247220444145,7.701800720105698,1.3416200372498339e-14
M068,alpha[1],0.23504968503930926,0.08443663238092836,2.7837406397131463,0.005373598452536358
M068,alpha[2],0.10111804123111862,0.12742560195852104,0.7935457214009008,0.4274599420294649
M068,beta[1],0.6669553866420205,0.1377392533738247,4.842159154383549,1.2843582466506033e-06
M068,gamma[1],-0.07203726875269824,0.12002018673086273,-0.6002096040246714,0.5483665538489337
M068,gamma[2],-0.10111820797970901,0.12215925267481131,-0.82775725756023,0.40780798534531837
M068,nu,5.0992952532217295,0.9088489689520974,5.610717982220099,2.0148889357090656e-08
M068,omega,0.0059057567477882895,0.003050676295905208,1.93588443182757,0.05288185689064328
M069,Const,0.018869183046950067,0.016684786332224068,1.1309214676910293,0.2580881467568623
M069,Inflation_lag_1,0.4178431770163523,0.04478286691215407,9.330424910847984,1.0544731467875642e-20
M069,SPF,0.5967575076449768,0.0695853230091522,8.575910577672945,9.83059056596086e-18
M069,alpha[1],0.42708042829438186,0.11363367862948662,3.7583965726122277,0.0001710056977896138
M069,alpha[2],-0.12256573623079207,0.1298789203443701,-0.9436922936055572,0.345326913221926
M069,beta[1],0.9126289641130282,0.03502014964483818,26.060110347002635,1.0333841059429917e-149
M069,gamma[1],-0.03996570810594402,0.07456748814212635,-0.5359669354795618,0.5919814022586061
M069,gamma[2],0.11669175449322443,0.08112671261103188,1.4383887962120665,0.15032376975065884
M069,nu,5.046423253780079,0.8504953233243949,5.933510879348219,2.965243412063187e-09
M069,omega,-0.24919489332148007,0.10247242527892911,-2.4318239042666705,0.015023009243526328
M070,Const,0.014643227634550006,0.018121370729158377,0.8080640175297651,0.4190537302217091
M070,Inflation_lag_1,0.4445531448376505,0.04608571239544738,9.646224865161598,5.099867411361373e-22
M070,SPF,0.5721479540659266,0.07659903139940374,7.469388889301023,8.056810554962838e-14
M070,alpha[1],0.2531380177495717,0.07244394316327846,3.4942606199531987,0.0004753767076949453
M070,alpha[2],0.15250143812700634,0.11190876495399413,1.362730061311104,0.1729676000536119
M070,beta[1],1.2316696825870164e-17,0.673935104659686,1.8275790563083477e-17,1.0
M070,beta[2],0.4529263925964649,0.4848756973215941,0.9341082572263076,0.35024805300823914
M070,nu,5.09607202208837,0.8698116682204645,5.8588223270381645,4.6616110305314605e-09
M070,omega,0.010068850528228361,0.005306557856582139,1.8974353621225815,0.05777050220380478
M071,Const,0.022839957820545806,0.018798344341513194,1.2149983746232025,0.22436671130288555
M071,Inflation_lag_1,0.4283483873331529,0.045721725601925105,9.368596256898872,7.350355694656716e-21
M071,SPF,0.5682705205304248,0.07800158392916778,7.285371551511875,3.2078498068717177e-13
M071,alpha[1],0.2503995332210307,0.16255405501721804,1.540407793546017,0.12346098288608284
M071,alpha[2],0.2537741463052777,0.2316979202813701,1.0952802079410062,0.2733938956960852
M071,beta[1],0.0,1.0713069103744446,0.0,1.0
M071,beta[2],0.5097886618297928,0.7532185786087481,0.676813711594065,0.49852415733789024
M071,gamma[1],-0.0498473522685832,0.1989938632079875,-0.25049693224199066,0.8022030768117168
M071,gamma[2],-0.22751648649788306,0.11737816939079387,-1.9383202828832622,0.05258415934001225
M071,nu,5.216710862583342,0.9480264238498765,5.502706181330477,3.740054365170596e-08
M071,omega,0.008531097109363945,0.006159907023593569,1.3849392655909065,0.16607103924503175
M072,Const,0.01724848146557366,0.0026981264193440195,6.392762526585832,1.6291517957083854e-10
M072,Inflation_lag_1,0.43221941689900656,0.01935472173903339,22.33147149965652,1.828081331922627e-110
M072,SPF,0.5880508241776545,0.019866025027158882,29.600829726818983,1.4579710974245976e-192
M072,alpha[1],0.45780321803349716,0.09459845907965772,4.839436313101027,1.3020790753421626e-06
M072,alpha[2],0.07643067807245552,0.14294868999920254,0.5346721125802685,0.5928766086607364
M072,beta[1],0.2443336112298855,0.12783668231881895,1.9112949960679395,0.05596668175979897
M072,beta[2],0.5916504070306523,0.09918631486636963,5.965040719859014,2.445730419685111e-09
M072,gamma[1],-0.028281784242551556,0.05995929193210538,-0.4716830924984288,0.6371530070924221
M072,gamma[2],0.14198746714948163,0.06777311294654015,2.0950412483115866,0.03616732588650211
M072,nu,5.004764714860511,0.8270795519352536,6.051128580255723,1.4383458368899814e-09
M072,omega,-0.46968323408817986,0.20787640195834498,-2.259435076148262,0.023856334584009885
M073,Const,0.015276024562540924,0.018176806189701133,0.8404130188281496,0.4006768521491241
M073,Inflation_lag_1,0.45097170677389303,0.04456013324398263,10.120519709953784,4.480302534717258e-24
M073,Inflation_lag_2,-0.01923175882355705,0.04544248317249261,-0.4232110017086056,0.6721413206228103
M073,SPF,0.5831419420883472,0.0801879942853633,7.2721851604509835,3.5371828625215145e-13
M073,alpha[1],0.24696546094357882,0.06642492870772705,3.7179635078004973,0.00020083527238662303
M073,beta[1],0.6684881145760716,0.07280532122984082,9.181857909337504,4.237166870638329e-20
M073,nu,5.119318644018401,0.8854980041147333,5.781287614686814,7.413102684632993e-09
M073,omega,0.006068047582567277,0.0023386450612956407,2.594685137558026,0.009467760787780211
M074,Const,0.022815187940862593,0.018462927652644116,1.2357296941254698,0.21655905604351733
M074,Inflation_lag_1,0.4465685284003666,0.043066374229379804,10.369308686676446,3.4198984344740225e-25
M074,Inflation_lag_2,-0.03482874848878895,0.045379066779705705,-0.7675069356949615,0.4427801711067936
M074,SPF,0.5854740153990377,0.07756505169620763,7.548167668244629,4.414244166329564e-14
M074,alpha[1],0.3029746615698611,0.07379351804934442,4.105708327488429,4.030778245365206e-05
M074,beta[1],0.7001762236139417,0.06761551182360494,10.355260275786398,3.961077397483705e-25
M074,gamma[1],-0.16090787399047507,0.06978561114285904,-2.305745716850977,0.021124844983255085
M074,nu,5.053599376671068,0.8701858420811782,5.807494367622251,6.341468432421535e-09
M074,omega,0.005351252751104948,0.0018767792749292758,2.851295739775581,0.004354145126088997
M075,Const,0.020415801918522956,0.016695825313465227,1.2228087881380478,0.22140192540241643
M075,Inflation_lag_1,0.4521918615787824,0.04415135683545647,10.241856513357304,1.287419031665094e-24
M075,Inflation_lag_2,-0.03789734915883969,0.04683490812588241,-0.8091688587704616,0.4184180247967261
M075,SPF,0.5960105753568454,0.07410528244842791,8.042754249963584,8.784137981996352e-16
M075,alpha[1],0.36325582233301074,0.12149504367241803,2.989881820302416,0.0027908540181433546
M075,beta[1],0.8912831555970616,0.05170235366367406,17.238734650164968,1.359806712615781e-66
M075,gamma[1],0.0622529269640087,0.04179685832472269,1.4894164169077349,0.13637774816316744
M075,nu,4.818182479400465,0.791950364966444,6.08394502047438,1.172608288499673e-09
M075,omega,-0.3068438071247112,0.1509818602128537,-2.0323223378763773,0.04212103451600124
M076,Const,0.015276680500480887,0.018189283807126966,0.8398725679619746,0.4009798399112534
M076,Inflation_lag_1,0.4509720864952275,0.04460471160177912,10.11041368278323,4.967408053330354e-24
M076,Inflation_lag_2,-0.01923375260019042,0.04545647450143943,-0.4231246002058819,0.6722043548723092
M076,SPF,0.5831410013636708,0.0802778945148835,7.264029592300239,3.757257547356438e-13
M076,alpha[1],0.24696321433872004,0.07005657931966666,3.5251965873445266,0.0004231686285005044
M076,beta[1],0.6684908746843514,0.24256134555984327,2.7559662201800634,0.005851904019701974
M076,beta[2],0.0,0.19292435519046433,0.0,1.0
M076,nu,5.11930139596401,0.8855788167243923,5.780740572476032,7.437250250957519e-09
M076,omega,0.00606797504532249,0.0024568042215347098,2.469865116696993,0.01351640059920063
M077,Const,0.022814507524601554,0.01847451704826915,1.234917668753837,0.21686114693835423
M077,Inflation_lag_1,0.4465763039309458,0.04307790341879673,10.366713987665554,3.514012435473999e-25
M077,Inflation_lag_2,-0.034843689209994554,0.04538425637387075,-0.7677483778285555,0.44263668870837414
M077,SPF,0.585545682968841,0.07759210347247952,7.546459713861517,4.472493413186799e-14
M077,alpha[1],0.3049188381291574,0.0818945270688518,3.7233115452611467,0.0001966266427457432
M077,beta[1],0.6890299806424943,0.2419647220017698,2.8476464459040214,0.004404382477971502
M077,beta[2],0.009165637815375787,0.18877327582874998,0.048553683116092164,0.9612749819168017
M077,gamma[1],-0.16204368803666588,0.07089119229566493,-2.285808473369054,0.022265465759180092
M077,nu,5.05392641113978,0.8705504785181899,5.805437520110649,6.419814153076738e-09
M077,omega,0.005386542440057049,0.0020582985243528906,2.616987952100158,0.008870947231460813
M078,Const,0.017945674474956347,0.012286064692330201,1.4606527740456436,0.14411075550724914
M078,Inflation_lag_1,0.4505055627697454,0.02330543635968444,19.330492500413552,2.9756393993809528e-83
M078,Inflation_lag_2,-0.03611288425023403,0.007042440265856409,-5.127893583324908,2.930019743336247e-07
M078,SPF,0.6080787863918167,0.03974664564546809,15.298870546605478,7.779497752026334e-53
M078,alpha[1],0.3973642350697334,0.15953176209671746,2.490815809010045,0.0127450172704677
M078,beta[1],0.751675366956757,0.35631745036358026,2.1095665289189744,0.034895709914369466
M078,beta[2],0.13405189015054242,0.33320715917469546,0.40230795305409706,0.6874574023139972
M078,gamma[1],0.06108305051413779,0.04422208558762885,1.3812792794020958,0.1671931066723692
M078,nu,4.847674967622582,0.7982369934674098,6.072977082363824,1.2556038043730872e-09
M078,omega,-0.32187772009434956,0.15113171196389283,-2.129782796156309,0.03318954966115887
M079,Const,0.015286350477751887,0.018193118296526537,0.8402270698514825,0.40078108340821006
M079,Inflation_lag_1,0.45095624605451096,0.04463712213957029,10.10271774789763,5.3732068410743275e-24
M079,Inflation_lag_2,-0.019210912185086054,0.045461230820810765,-0.4225779161327037,0.6726032418515374
M079,SPF,0.5830221572594929,0.08028012644087176,7.2623472720724065,3.8042995928706314e-13
