timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,message,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p,param_phi_n,param_sigma_p,param_sigma_n,se_p0,se_n0,se_rho_p,se_rho_n,se_phi_p,se_phi_n,se_sigma_p,se_sigma_n,param_c,param_rho_1,param_phi_1,se_c,se_rho_1,se_phi_1,param_rho_2,se_rho_2,param_phi_2,se_phi_2,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_eligible,selection_reason,selection_persistence_p,selection_persistence_n,selection_sigma_min,selection_uncond_var_ref,selection_max_p_t,selection_max_n_t,selection_shape_max,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max,se_message,se_hessian_ridge,se_used_pseudoinverse,se_used_opg_fallback
2026-06-01T16:52:41,35,15,350015,constant,-150.02161516390512,316.04323032781025,343.00833455283157,True,0,Optimization terminated successfully,5.7813205035912585,5.262270294685498,0.7233663593843722,0.6937673266896723,0.0698990480756739,0.1478067790880133,0.2264259389935843,0.0208058006917891,3.620462227061863,0.34028936242037267,3.7521198712654565e-07,2.0303886045504438e-06,1.208999775335359,7.321748711533405e-06,0.01817717391086844,4.112428961190744e-06,,,,,,,,,,,-150.02161516368855,316.0432303273771,343.0083345523984,-150.02161516390512,316.04323032781025,343.00833455283157,-2.1657342585967854e-10,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.7932654074600461,0.8415741057776857,0.0208058006917891,0.2986787589475176,32.77877651203467,2963.8980205178336,2963.8980205178336,1.085873750181031,1.171526099960367,2.96354160502662,8.679283097964063e-08,1.350005585272172e-06,86792.83097964064,1350005.585272172,computed,1e-08,False,False
2026-06-01T17:54:37,18,10,180010,"ARX(1,1)",-150.4863084192694,322.9726168385388,360.0496351479431,True,0,Optimization terminated successfully,0.7728367538240724,5.5521546888592415,0.875508749246442,0.2796678787691046,0.0965723897244245,0.4810590605099565,0.166237831274901,0.0323515412761225,1.35471491849856,3.7477996199432853,0.12476084296972231,0.03901520645651928,0.033318860181798145,0.31143016155935976,0.040771307961238026,1.0678101307136637e-05,0.4393856994316946,-0.2997394694077301,0.5897464360060931,0.7212126430944321,0.5755701588768716,0.7804856712447886,,,,,-150.48630842121565,322.9726168424313,360.0496351518356,-150.4863084192694,322.9726168385388,360.0496351479431,1.9462618183752056e-09,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.9720811389708665,0.7607269392790611,0.0323515412761225,0.027168364962608698,73.24353364033016,3756.7288817951,3756.7288817951,0.2106829995982786,0.4382208599006,5.593873220767527,1.3332658657000428e-07,3.2936031445383454e-06,133326.5865700043,3293603.1445383453,computed,1e-08,False,False
2026-06-01T20:06:19,27,33,270033,"ARX(2,1)",-150.9260651339367,325.8521302678734,366.29978660540536,True,0,Optimization terminated successfully,1.8933235450586847,4.471181604859297,0.4286511770659923,0.6548223776669135,0.416522483429293,0.0880766022178328,0.1997729861451139,0.0715063335426461,34.5549655919044,9.151124202270287,10.389262484227675,0.3881725227739468,0.57169477684154,0.43617657986121433,0.8875462219637423,0.3533303733219595,0.0442111931057067,0.5342625671134871,0.4224973946584129,0.6577430693010026,14.096092655611246,0.5110077411891091,0.0087049379509454,0.05821943956567999,,,-150.9260651311738,325.8521302623476,366.2997865998796,-150.9260651339367,325.8521302678734,366.29978660540536,-2.762902795439004e-09,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.8451736604952853,0.7428989798847463,0.0715063335426461,0.09842296297748997,92.23118673699184,164.58294138563866,164.58294138563866,0.20215220498085845,0.2971476287313446,4.522415330654844,9.289251072519081e-08,1.6796558553334121e-06,92892.5107251908,1679655.8553334123,computed,1e-08,False,False
2026-06-01T20:47:24,24,12,240012,"ARX(2,2)",-153.3210416627716,332.6420833255432,376.4603776912028,True,0,Optimization terminated successfully,4.3913826020121896,0.0006561656606686,0.7058070739759175,0.1641143253478591,0.106507530468567,0.8357485149248158,0.0909488717567785,0.3477966691704716,1031.8197223625962,0.09983461953076238,19.920481811818625,5.597523828705994,0.0010814048893787406,5.615414703196816,0.001105861383603055,9.311124708673971e-08,0.0712336452373446,0.2859019378049361,0.4196065858359972,18.94307943261897,31.027527132352823,141.11566027233383,0.1260086082929658,1.033113162063973,0.1335061736450883,267.67714672680677,-153.32104166279365,332.6420833255873,376.4603776912469,-153.3210416627716,332.6420833255432,376.4603776912028,2.205524651799351e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.8123146044444844,0.9998628402726749,0.0909488717567785,0.03640355895128977,136.71902480773912,62.27664114381281,136.71902480773912,0.12882133222322004,0.23088981620715454,8.664038026864633,8.856068479673036e-08,1.4697060717956477e-06,88560.68479673036,1469706.0717956475,computed,1e-08,False,False
