timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,message,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p,param_phi_n,param_sigma_p,param_sigma_n,se_p0,se_n0,se_rho_p,se_rho_n,se_phi_p,se_phi_n,se_sigma_p,se_sigma_n,param_c,param_rho_1,param_phi_1,se_c,se_rho_1,se_phi_1,param_rho_2,se_rho_2,param_phi_2,se_phi_2,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_eligible,selection_reason,selection_persistence_p,selection_persistence_n,selection_sigma_min,selection_uncond_var_ref,selection_max_p_t,selection_max_n_t,selection_shape_max,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max,rank,se_message,se_hessian_ridge,se_used_pseudoinverse,se_used_opg_fallback
2026-06-01T17:18:18,43,34,430034,constant,-171.34339021732876,358.6867804346575,385.65188465967884,True,0,Optimization terminated successfully,7.410244601289205,0.0169267779680078,0.1474034681502976,0.2540203288432772,0.2030294899352637,0.7451622151843661,0.1171156808934161,0.2045365540238657,1029.801549930064,1029.8005080922705,0.0020840473909095026,0.002595596248781483,0.002252014163105148,0.002561908674759936,0.0027279286475461093,0.0018624987790672822,,,,,,,,,,,-171.3433902189201,358.6867804378402,385.6518846628615,-171.34339021732876,358.6867804346575,385.65188465967884,1.5913315110083204e-09,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.3504329580855613,0.9991825440276433,0.1171156808934161,0.10234766303532496,128.0954635191276,144.41549714909166,144.41549714909166,0.12132582573833298,0.21818778038213937,7.7986194578850085,8.679283097964063e-08,1.350005585272172e-06,86792.83097964064,1350005.585272172,19,computed,1e-08,False,False
2026-06-01T16:44:23,16,11,160011,constant,-172.5115509377512,361.0231018755024,387.9882061005237,True,0,Optimization terminated successfully,6.256787642216828,6.05496685313614,0.8086059463332004,0.4667828979679059,0.0316072623703778,0.3138187472254952,0.3417771260414912,0.0465703265981895,15.690288517099527,2.750173114876715,1.3655333059237064e-05,4.602604060065479e-05,2.883316174448866,2.2014072688902616e-05,0.16141518166384547,4.553533310942806e-05,,,,,,,,,,,-172.51155093774344,361.0231018754869,387.9882061005082,-172.5115509377512,361.0231018755024,387.9882061005237,-7.759126674500294e-12,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.8402132087035782,0.780601645193401,0.0465703265981895,0.7439973834269095,39.15710173195611,1207.236394602664,1207.236394602664,3.8505698183593347,3.930849385501859,6.724273726285313,8.679283097964063e-08,1.350005585272172e-06,86792.83097964064,1350005.585272172,20,computed,1e-08,False,False
2026-06-01T18:28:15,16,24,160024,"ARX(1,1)",134.03360886364177,-246.06721772728355,-208.99019941787927,True,0,Optimization terminated successfully,4.2461961005607005,9.681745846842464,0.9212851424800396,0.2327768563426067,0.022015753314613,0.6269565552086394,0.2718435379126036,0.048967645575665,3.25223141766858,610.1379568958017,2.469115121239971e-06,1.008457764916607e-05,0.13151603525920702,2.932583870980319,3.4001311935807337,0.00020234281137474159,0.3789175662389746,0.4454632249122747,1.135711858291808,0.16626588605514714,0.16888150612602817,0.36316515646417713,,,,,134.0336088636169,-246.0672177272338,-208.99019941782956,134.03360886364177,-246.06721772728355,-208.99019941787927,2.4868995751603507e-11,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9433008957946526,0.859733411551246,0.048967645575665,0.337004443353155,74.89000329144937,3024.746007642724,3024.746007642724,4.1119162374435465,4.47151022425848,11.591510156668635,5.247735405988801e-07,2.564888223223315e-06,524773.5405988802,2564888.223223315,1,computed,1e-08,False,False
2026-06-01T18:09:28,25,21,250021,"ARX(1,1)",-45.494390067804474,112.98878013560895,150.06579844501323,True,0,Optimization terminated successfully,9.421150495637184,6.048269709814427,0.6650919456087009,0.7339060735333398,0.1784938197340692,0.1887490943331409,0.0166816424463482,0.097514648358031,841.4188910011679,10.908073552234539,0.392293080959131,0.036787293815586,5.005504852982859,0.6243812204619286,7.041593810893143e-09,0.1820957582543665,0.0775205542194323,0.3826165236804703,0.6776019165107771,5.743571688562629,7.121809697785891,21.81494294309444,,,,,-45.49439006770014,112.98878013540028,150.06579844480456,-45.494390067804474,112.98878013560895,150.06579844501323,-1.0433609531901311e-10,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.8435857653427701,0.9226551678664807,0.0166816424463482,0.06013533301550777,5826.43965580761,205.54373103579888,5826.43965580761,0.2460875698572687,0.37882203120171093,3.5759025410577725,1.0340871268604475e-07,1.4981686268408477e-06,103408.71268604475,1498168.6268408475,2,computed,1e-08,False,False
2026-06-01T18:14:52,27,22,270022,"ARX(1,1)",-54.65283187462136,131.30566374924274,168.38268205864702,True,0,Optimization terminated successfully,9.999912708004532,0.0032649897470196,0.8528345709079937,0.2503768898381512,0.0598697768628283,0.749618616125961,0.0405997881237266,0.148771377660946,5.20182406057879,2.7075272195554336,0.12289134515486863,0.011986361686714348,2.8099536156770404e-06,0.011986389642701618,4.5743391046974044e-05,0.12283294483186837,0.0868614433251019,0.3599132599270035,0.6098432245619395,2.359751946044061,2.4218089072659765,4.74487241694879,,,,,-54.652831874662525,131.30566374932505,168.38268205872933,-54.65283187462136,131.30566374924274,168.38268205864702,4.1161740682582604e-11,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9127043477708221,0.9999955059641122,0.0405997881237266,0.016555547835833,424.6185949831638,726.5161713356711,726.5161713356711,0.1274521821267922,0.25698102673794715,16.26874770457971,9.274476723062274e-08,1.4648468838742785e-06,92744.76723062273,1464846.8838742785,3,computed,1e-08,False,False
2026-06-01T17:32:56,38,5,380005,"ARX(1,1)",-75.02574773309493,172.05149546618986,209.12851377559414,True,0,Optimization terminated successfully,2.382815503305852,4.925861673796314,0.1144225503856295,0.6481565808616168,0.6029793981210223,0.1011984511142371,0.2154792332886229,0.0760139106985238,242.7011272700037,214.1413833655561,48.43718134606182,62.79466338686392,202.18049677898614,10.433230849559015,25.813408602346296,2.0928085294927737e-05,0.1018905565938513,0.3676292046603842,0.609299904475362,273.9005876271923,46.20591805606146,95.78560067048042,,,,,-75.02574772402754,172.05149544805508,209.12851375745936,-75.02574773309493,172.05149546618986,209.12851377559414,-9.067392170436506e-09,200.0,False,-150.0,False,0.87,True,True,True,True,True,eligible,0.7174019485066518,0.7493550319758538,0.0760139106985238,0.1390994147796779,113.21336110530379,169.8966335518694,169.8966335518694,0.2093092614888703,0.28391904034265,6.238325753232909,9.677633346639464e-08,1.475581087210352e-06,96776.33346639464,1475581.0872103518,4,computed,1e-08,False,False
2026-06-01T18:33:23,6,34,60034,"ARX(1,1)",-80.40107547338215,182.8021509467643,219.87916925616858,True,0,Optimization terminated successfully,3.822368990660856,8.400676920147667,0.7688906787799838,0.7351056821935484,0.0592720631880572,0.1898963599295664,0.210631062188425,0.0148499737109933,2.0392978610648616,35.48875803646433,0.14135831659286455,0.25558661677929856,0.4081424525649276,0.5759435333646702,0.06427393670927391,3.0679625451464006e-05,0.3468721114784562,0.4995699478481264,0.093800445132327,0.435063097486811,1.0623915449336119,2.339341200007904,,,,,-80.40107547685965,182.8021509537193,219.8791692631236,-80.40107547338215,182.8021509467643,219.87916925616858,3.4774956247929367e-09,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.8281627419680411,0.9250020421231149,0.0148499737109933,0.17143363049031377,29.10363764320858,8005.029924532821,8005.029924532821,0.7588131455938597,0.8821116961833686,3.056478777836377,9.984690965386683e-08,1.628475995000024e-06,99846.90965386684,1628475.995000024,5,computed,1e-08,False,False
2026-06-01T18:52:47,13,38,130038,"ARX(1,1)",-83.28212769358915,188.5642553871783,225.64127369658257,True,0,Optimization terminated successfully,7.389908555055008,6.045924989156346,0.7013406373581622,0.8392447724934164,0.0838358383189681,0.0705803925272683,0.0325538174360872,0.2033544202313891,109.27393814258673,79.62912211423644,5.778105032707276e-07,2.0706843096218353e-06,0.0029388369020437732,11.09046968608914,0.0009139884495430921,8.302264002613413,0.0184977214054017,0.0902364234927478,0.778131444331639,1.817956418977661,0.35440027126309026,0.5865957180850284,,,,,-83.28212769345878,188.56425538691755,225.64127369632183,-83.28212769358915,188.5642553871783,225.64127369658257,-1.3037038115726318e-10,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.7851764756771303,0.9098251650206848,0.0325538174360872,0.2578487215717314,693.8887282505607,67.04669867755445,693.8887282505607,1.593579915438155,1.6915214095837436,2.9393473224352804,8.847683191036683e-08,1.3569722159253123e-06,88476.83191036683,1356972.2159253124,6,computed,1e-08,False,False
2026-06-01T17:50:28,29,6,290006,"ARX(1,1)",-90.8052282732184,203.6104565464368,240.6874748558411,True,0,Optimization terminated successfully,3.4027906523168787,0.2635981000321135,0.8747265654678552,0.5261795683819733,0.0855287646242213,0.1719299711506877,0.2413185063117834,0.0306045311966944,0.9159955256681727,0.9177685708091099,0.00884638359083531,0.010392056260828961,0.06386865851805783,7.54081901295474e-05,0.0831324641569259,3.554057375889972e-06,0.4638688184230904,0.2369828054620882,1.5990051694476426,0.02244211914055624,0.003015074694592685,0.03204466058392139,,,,,-90.80522667706992,203.61045335413985,240.6874716635441,-90.8052282732184,203.6104565464368,240.6874748558411,-1.5961484791660041e-06,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9602553300920765,0.6981095395326611,0.0306045311966944,0.19840712146299677,85.6162766026269,2369.101890271159,2369.101890271159,1.8166415964498925,2.259630437624235,5.117884515441286,7.958644328725057e-07,4.1536691032282965e-06,795864.4328725056,4153669.103228297,7,computed,1e-08,False,False
2026-06-01T17:57:35,16,11,160011,"ARX(1,1)",-96.84614959003254,215.69229918006508,252.76931748946936,True,0,Optimization terminated successfully,6.035243501060075,6.77605812302283,0.4387607008524067,0.7585480044701409,0.32626617614408,0.091935401426178,0.0294656713076992,0.2391001076664829,1.3280250520023173e-05,1.5246277165277301e-05,3.6943349137466793e-06,1.5762951149513662e-05,1.3581391141459155e-05,3.118384291622609e-06,1.1117908093597616e-05,6.757831940860516e-06,0.257804613940404,0.3391036559554652,1.1376210350297995,9.046034821507926e-07,1.2691106562814295e-05,5.797882143503621e-06,,,,,-96.8461496048672,215.6922992097344,252.7693175191387,-96.84614959003254,215.69229918006508,252.76931748946936,1.4834654393780511e-08,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.7650268769964867,0.8504834058963189,0.0294656713076992,0.39261948228709154,4029.0345879878932,46.11696671737518,4029.0345879878932,1.6604297208123748,1.8490708337784323,6.134566202845019,3.1154842922957613e-07,1.7787301418685908e-06,311548.42922957614,1778730.1418685908,8,computed,1e-08,False,False
2026-06-01T18:36:22,10,28,100028,"ARX(1,1)",-98.68750557851013,219.37501115702025,256.45202946642456,True,0,Optimization terminated successfully,9.314379638524263,7.497472566355226,0.90361116752933,0.1982427410027661,0.0176796103979715,0.743010773028769,0.0310201399866558,0.1358435027572157,6.394351213909853,12.411958447519563,0.0013150372675366044,4.753351054290013,4.1865070770518314e-06,4.849875821759434,0.0013109387765487038,0.26285433368487593,0.1436940203109604,0.3118428757828293,0.7147540917876372,1.0554721428010183,3.1796143598448845,5.445608492613531,,,,,-98.687505578498,219.375011156996,256.4520294664003,-98.68750557851013,219.37501115702025,256.45202946642456,-1.2121859072067309e-11,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9212907779273015,0.941253514031535,0.0310201399866558,0.14731704270400098,297.36177361373154,364.41980773738265,364.41980773738265,0.2787377734042017,0.36915037839826037,7.010941434494516,1.0456127359252856e-07,1.4563722685849818e-06,104561.27359252857,1456372.2685849818,9,computed,1e-08,False,False
2026-06-01T17:52:18,8,12,80012,"ARX(1,1)",-106.84596008651008,235.69192017302015,272.76893848242446,True,0,Optimization terminated successfully,5.1782989861644735,5.377522411585255,0.928892217774624,0.8201038554818633,0.0054272123604865,0.0869059235102007,0.0876689626451386,0.0345403906460659,3.863305206990443e-05,20.83679135904227,0.00031216334481557547,0.23826147324742564,0.00029267030277431525,6.152017125967098e-05,5.571176783550786e-07,7.471422576025227e-05,0.0834286761356011,0.2353535847604392,0.7798401646672717,2.6473554824736673e-05,0.23793301616932697,2.9353299697769143e-05,,,,,-106.84596008652582,235.69192017305164,272.76893848245595,-106.84596008651008,235.69192017302015,272.76893848242446,1.574562702444382e-11,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9343194301351105,0.9070097789920639,0.0345403906460659,0.04621520552030775,80.78591516865121,719.5455769307338,719.5455769307338,0.6108901414361758,0.6724046709217324,1.479353822303717,9.62226527682552e-08,1.404883137948006e-06,96222.6527682552,1404883.137948006,10,computed,1e-08,False,False
2026-06-01T17:59:15,34,15,340015,"ARX(1,1)",-115.63541052443432,253.27082104886864,290.34783935827295,True,0,Optimization terminated successfully,9.657799408711323,4.950329007295263,0.4248479351527276,0.4181743294735416,0.0254101833426876,0.264638965120007,0.0407054949504024,0.2050845021891801,259.3989305978648,174.15357079787313,36.73592416195375,1344.1254798282287,0.016413155982753048,95.13006953044192,0.016423799288885727,11.966632777183111,0.1593808717738559,0.4497055790849731,0.3703669413578591,496.9825624584066,151.87300210807558,1048.0285556043623,,,,,-115.63541052335285,253.2708210467057,290.34783935611,-115.63541052443432,253.27082104886864,290.34783935827295,-1.0814744655363029e-09,200.0,False,-150.0,False,0.87,True,True,True,True,True,eligible,0.4502581184954152,0.6828132945935486,0.0407054949504024,0.22421148873292415,147.87066467992685,62.25590452299731,147.87066467992685,0.38658478119366113,0.43458808064757243,2.8634741665323213,9.25975042337331e-08,1.5595591100262391e-06,92597.5042337331,1559559.1100262392,11,computed,1e-08,False,False
2026-06-01T18:34:46,35,35,350035,"ARX(1,1)",-116.03773304795678,254.07546609591355,291.15248440531786,True,0,Optimization terminated successfully,4.2698741808559255,7.636972269210054,0.7200898882549072,0.7324432267360131,0.2717080270363307,0.0450852585583173,0.0934932995652976,0.0159220619314743,1.237454800327856,2.129241963317191,0.31007374786305736,3.869674043166282e-06,0.5873294626099202,3.4600963188965006e-06,0.20609712530947424,6.129957722463385e-06,0.1336975056040059,0.3329740809189238,0.957927409223196,0.5218232632070395,0.3156376012840634,0.00024764951013242736,,,,,-116.03773362428356,254.07546724856712,291.15248555797143,-116.03773304795678,254.07546609591355,291.15248440531786,5.763267836300656e-07,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9917979152912378,0.7775284852943305,0.0159220619314743,0.03925902221955646,520.584014000061,1801.5929777833842,1801.5929777833842,0.17337137191724694,0.33249835314633724,4.5591258655408105,1.5336192972347533e-07,1.5536652963326825e-06,153361.9297234753,1553665.2963326825,12,computed,1e-08,False,False
2026-06-01T18:49:49,40,40,400040,"ARX(1,1)",-116.37445102791631,254.74890205583262,291.8259203652369,True,0,Optimization terminated successfully,4.2958169177957535,1.48575738957074,0.7946854345216039,0.1686376133626634,0.0681570189850741,0.4971103383480706,0.0694634001837899,0.199633013769676,1.0392730049109216,6.793785525944335,1.889330330579898e-06,0.515525686823453,5.4920125326426086e-06,8.165368988813539e-06,3.5948591644091726e-06,2.7505383763055773e-06,0.1283268626184469,0.3178347977906912,0.6351869212850234,2.070432449211357e-06,4.448455645860531e-05,2.750597701699505e-06,,,,,-116.37445102917324,254.7489020583465,291.8259203677508,-116.37445102791631,254.74890205583262,291.8259203652369,1.256935888704902e-09,200.0,False,-150.0,False,0.87,True,True,True,True,True,eligible,0.862842453506678,0.665747951710734,0.0694634001837899,0.07994041567394702,153.42449165166238,108.58215691173544,153.42449165166238,0.18126637903072354,0.25873181967723224,5.067659966096307,9.80738911540667e-08,1.434511743416783e-06,98073.8911540667,1434511.743416783,13,computed,1e-08,False,False
2026-06-01T18:31:18,26,31,260031,"ARX(1,1)",-121.77792449489311,265.5558489897862,302.63286729919054,True,0,Optimization terminated successfully,7.969808550983142,9.94560946794324,0.7919502385953409,0.5858405594150403,0.1288089900082901,0.2719347168497549,0.0448960830383632,0.0080194976850849,35.35067456287429,10022.44751356505,5.207560968565639,15.896701720792464,17.585817051210412,6.204789192411863,0.38510398804867757,0.004039473907624927,0.102852218070123,0.3620209475888064,0.5690047328169351,15.253058814464866,6.855046570028249,51.949445017994854,,,,,-121.77792449485943,265.55584898971887,302.6328672991232,-121.77792449489311,265.5558489897862,302.63286729919054,-3.367972567502875e-11,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.920759228603631,0.8577752762647952,0.0080194976850849,0.01670403598219132,630.2553490715022,36828.49809728266,36828.49809728266,0.09803029497605961,0.22705337339021353,3.6389064142130207,9.143300074349154e-08,1.4650005253252239e-06,91433.00074349155,1465000.5253252238,14,computed,1e-08,False,False
