seed,draw,mean_type,success,status,loglik,AIC,BIC,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_eligible,selection_reason,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_recursion_init_p,selection_recursion_init_n,selection_shape_max,selection_max_p_t,selection_max_n_t,selection_sigma_min,selection_persistence_p,selection_persistence_n,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max
1,1,"ARX(1,1)",True,0,-172.15490567486975,366.3098113497395,403.3868296591438,-172.15490567473955,366.3098113494791,403.3868296588834,-172.15490567486975,366.3098113497395,403.3868296591438,-1.3019985090068076e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,2.6277051835580143,0.281090474172481,25.890785428818226,25.890785428818226,18.931301940387083,0.2340190693560463,0.7410300861878709,0.9999211327236669,0.15362932428889978,0.2528409511275996,7.775092149957576,2.5073091163341297,3.032623081370911,6.642842503817221,0.07490142916813765,0.2650281799494741,2.1809318286365076,0.16372829368478697,1.0992312637445694,-0.6792863772701984,-0.023940725489893996,0.03699239383407454,0.09599394323862695,0.23746660334895042,1.6098555210385965,9.484655982905216e-08,1.4137793956522283e-06,94846.55982905216,1413779.3956522283
1,2,"ARX(1,1)",True,0,-172.1545705841935,366.309141168387,403.3861594777913,-172.15457058486476,366.3091411697295,403.3861594791338,-172.1545705841935,366.309141168387,403.3861594777913,6.712639333272818e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,2.6277051835580143,0.281090474172481,26.552561741599742,26.552561741599742,18.936969053789923,0.233224633778642,0.7392597494860129,0.9999663011790165,0.15356206725888277,0.2533037530320017,7.821627869581514,2.5200078350924064,3.054046624544643,6.726022924953353,0.07520873617235774,0.2630733765563047,2.176688395473147,0.1636273090022888,1.1027866404539852,-0.6805213565224008,-0.024685637190653614,0.036429448326313195,0.09607606008245245,0.2379207412375577,1.6058101731032701,9.483563308178324e-08,1.4137234523854716e-06,94835.63308178323,1413723.4523854717
1,3,"ARX(1,1)",True,0,-718.0725700573911,1458.1451401147822,1495.2221584241865,-109.857333547616,241.714667095232,278.7916854046363,-718.0725700573911,1458.1451401147822,1495.2221584241865,-608.2152365097751,True,eligible,200.0,True,-150.0,True,True,True,True,True,2.6277051835580143,0.281090474172481,273.9193582266395,41.92594887087442,273.9193582266395,0.2465808143609117,0.8510336832102314,0.9972631747210705,7.297527805308349,130.22092653200488,132.49550503053894,39.26285023549988,41.69360913356804,41.81606956369815,51.713747642356836,242.4568993227257,271.42884109985613,111.92770441647423,132.07021814859246,360.59479468119315,377.1057938565124,381.14370517169283,1809.5478563520178,1925.7636541509291,1930.5782167508994,1.4612002624279652e-07,2.0304109587851066e-06,146120.0262427965,2030410.9587851067
1,4,"ARX(1,1)",True,0,-172.15455523327753,366.30911046655507,403.3861287759594,-172.15455523405416,366.3091104681083,403.3861287775126,-172.15455523327753,366.30911046655507,403.3861287759594,7.766232101857895e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,2.6277051835580143,0.281090474172481,26.27869311843365,26.27869311843365,18.91217211688457,0.2335835928051821,0.7399425726940851,0.9999510180293663,0.15366048193276247,0.2532213083926248,7.803595417504004,2.5142737415251077,3.0446642522496847,6.690918625610129,0.07517282079439573,0.2635903274587195,2.175374770220042,0.16374116945563857,1.10135850888503,-0.680530301815003,-0.024498219848921837,0.03659265331223287,0.09624808670035455,0.23820842576622575,1.6092486174616718,9.483759932911836e-08,1.4137775566893917e-06,94837.59932911837,1413777.5566893918
1,5,"ARX(1,1)",True,0,-171.63896755136045,365.2779351027209,402.3549534121252,-171.6389675514787,365.2779351029574,402.3549534123617,-171.63896755136045,365.2779351027209,402.3549534121252,1.1823431123048067e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,2.6277051835580143,0.281090474172481,24.731807311295555,4.803370400090653,24.731807311295555,0.3006407544520925,0.9617974412911239,0.9998682965491009,0.1428747489555604,0.28518489193403246,7.03415766160411,1.4335431237703846,2.0913889011471234,3.1599550024422327,0.06341905555988861,0.3012973728356541,2.868183239394075,0.16069447116238111,0.9937851127755309,-0.6506849778829717,0.025106675561575406,0.09972151665470613,0.11295040316358017,0.2386508843441119,1.3513817739429068,9.90386171461442e-08,1.4052210437329701e-06,99038.6171461442,1405221.0437329703
1,6,"ARX(1,1)",True,0,-172.15444188376617,366.30888376753234,403.38590207693665,-172.15444188378504,366.3088837675701,403.3859020769744,-172.15444188376617,366.30888376753234,403.38590207693665,1.887201506178826e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,2.6277051835580143,0.281090474172481,26.48023266599601,26.48023266599601,18.876547620565923,0.2333872464931491,0.7393488370221375,0.9999937980633817,0.15366423985348968,0.25340961991652655,7.816741189897567,2.5177813896975323,3.0506387271489674,6.714828060515006,0.07512355516400629,0.2626888711820126,2.1696739810822088,0.16374068389231608,1.1022838188066564,-0.6814043545118257,-0.02474025559199848,0.03641968932425889,0.0963848081162221,0.23869791670495577,1.6113787083313573,9.484491009680204e-08,1.4138116798427453e-06,94844.91009680205,1413811.6798427454
1,7,"ARX(1,1)",True,0,-172.15446368351894,366.3089273670379,403.3859456764422,-172.1544636842742,366.3089273685484,403.3859456779527,-172.15446368351894,366.3089273670379,403.3859456764422,7.552500846941257e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,2.6277051835580143,0.281090474172481,26.27248000824752,26.27248000824752,18.88849414654551,0.2335860958453574,0.740004969296791,0.9999794852783235,0.1536277110968653,0.25319976400575694,7.8017531602913905,2.514118104602392,3.0445137919366156,6.690997961073752,0.0750217372088452,0.26344323947388876,2.1721869041295068,0.16371641010839305,1.1008494507417694,-0.6805798467214603,-0.02450454865077717,0.036599049554506026,0.09625277567102192,0.23847432859312073,1.6115849980083121,9.484279144950614e-08,1.4138541945643416e-06,94842.79144950614,1413854.1945643418
1,8,"ARX(1,1)",True,0,-172.15452926593798,366.30905853187596,403.38607684128027,-172.1545292722746,366.3090585445492,403.3860768539535,-172.15452926593798,366.30905853187596,403.38607684128027,6.3366201175085735e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,2.6277051835580143,0.281090474172481,26.430223299638683,26.430223299638683,18.886535365708895,0.2333335124220215,0.7388894009370307,0.9999752638629733,0.15361267631330855,0.25328729370346104,7.815684079204557,2.518917854038007,3.0505780580698967,6.706204320125203,0.07491475291988106,0.26239885023708387,2.170441881427327,0.16366414509849478,1.1016466766898179,-0.6816190244242293,-0.024717240384383207,0.036479546269602564,0.09620609573265963,0.23849871498440733,1.6095356491358315,9.483927166899171e-08,1.413770974634475e-06,94839.27166899171,1413770.9746344748
1,9,"ARX(1,1)",True,0,-172.15480090548698,366.30960181097396,403.38662012037827,-172.1548009057555,366.309601811511,403.3866201209153,-172.15480090548698,366.30960181097396,403.38662012037827,2.6852831069845706e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,2.6277051835580143,0.281090474172481,26.69158860476784,26.69158860476784,18.761416630114706,0.2333465750042129,0.738110367912391,0.9999723053393187,0.15385476617320132,0.253712275789248,7.835126770746731,2.519264395292169,3.053637490376411,6.7386911505366065,0.07500574542856515,0.2606851826492203,2.157009775728684,0.1639057071621166,1.1045945711403473,-0.6851069268764335,-0.025262938393634846,0.036113181657696405,0.09703949988018033,0.24061272288755536,1.6188176503796574,9.484420417858081e-08,1.4136171918692016e-06,94844.20417858083,1413617.1918692016
1,10,"ARX(1,1)",True,0,-172.1547320670362,366.3094641340724,403.3864824434767,-172.15473206617432,366.30946413234864,403.38648244175295,-172.1547320670362,366.3094641340724,403.3864824434767,-8.618883384770015e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,2.6277051835580143,0.281090474172481,26.535287362926365,26.535287362926365,18.936076561465605,0.2331776388854781,0.7390105572393724,0.9999138032693242,0.1534645508792984,0.2531422333083458,7.813325434321657,2.5209090621805985,3.0544070171217377,6.722822165700046,0.07502519745196529,0.2635663367011878,2.1778960692798637,0.16353711484960332,1.1022499164797726,-0.680038499770887,-0.0244702022183296,0.036500437321736655,0.09583268243022937,0.23752416914472999,1.6063055289946315,9.485085009535617e-08,1.4137499065817148e-06,94850.85009535617,1413749.9065817147
