seed,draw,random_state,mean_type,success,status,loglik,AIC,BIC,corrected_loglik,corrected_AIC,corrected_BIC,selection_eligible,selection_reason,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p,param_phi_n,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
11,14,110014,"ARX(2,2)",True,0,-167.43411332443725,360.8682266488745,404.6865210145341,-167.43411332443725,360.8682266488745,404.6865210145341,True,eligible,0.0448942878351003,0.02363422443507,0.9410293284882209,0.3102862659253795,0.0308813443158182,0.6737853244540105,0.3256894852361054,0.5323858816746934,0.1043161316919765,0.2008437328562569,0.1595787602404174,0.1683127872863032,0.4422151971397214,1.0296398520789403,1.5923044369214252,2.952183357394052,0.05859964309320257,0.29297834148535296,2.41409531252098,0.1416339137516689,0.27566835799583045,0.8959786931519231,-0.5956810605947265,0.026156781143705968,0.11271363145305072,0.1106514523620239,0.26616057010710203,1.2915041639725895
11,15,110015,"ARX(2,2)",True,0,-167.72059913300762,361.44119826601525,405.25949263167485,-167.72059913300762,361.44119826601525,405.25949263167485,True,eligible,0.0491619253716555,0.0002993552941289,0.9368097910435056,0.28202458133986,0.0336237860970173,0.7178073041656702,0.3516276268357698,0.4935272874917981,0.0984711976732655,0.1852246338092708,0.4867894975295935,0.0845006516424692,0.2457808068043364,1.0007623952435243,1.5326008453274413,2.6142381067356975,0.02358047622046207,0.30711905821964236,3.165443325707523,0.14698495600434136,0.2765643083951932,1.0150971115720244,-0.5862560543332707,0.052452822441212216,0.15589600716712707,0.11767248248044114,0.265267434674302,1.3078381549995646
11,16,110016,"ARX(2,2)",True,0,-168.3913753005844,362.7827506011688,406.6010449668284,-168.3913753005844,362.7827506011688,406.6010449668284,True,eligible,0.0777361423118518,0.0695090344805192,0.9137001581904686,0.2833228017017508,0.0306219754017425,0.6933868799771707,0.3696831707067904,0.50824656034927,0.1343066364164835,0.1822625417931873,0.137383422405653,0.1766207974096946,0.4374144223267148,1.010776572802239,1.3188521982867147,2.0820548079909273,0.12063013231411408,0.3850122341291809,2.833656942949623,0.17916143230073742,0.2911237994222865,0.9498176293930192,-0.590004491616773,0.04009600167483676,0.10980923859705481,0.17103965901051274,0.31182158081775435,1.313108350635923
11,17,110017,"ARX(2,2)",True,0,-166.95476496443695,359.9095299288739,403.7278242945335,-166.95476496443695,359.9095299288739,403.7278242945335,True,eligible,0.0319406338184171,0.0155992999388853,0.952016018890683,0.33313532613478,0.0261437272208859,0.6564876682943966,0.345546743249528,0.4891985317335138,0.1132818452858839,0.1629217244130719,0.2846825136744582,0.1623380110207556,0.3590444791149983,0.9557662631713034,1.4624662323791122,2.566779370163039,0.0555213492478819,0.34244890906356096,2.929972345464011,0.1455643168254453,0.2731553353176525,0.9115194250777955,-0.5498778325107443,0.042395235896284134,0.1244940329535969,0.1164065490652287,0.26025720350295684,1.147978537603798
11,18,110018,"ARX(2,2)",True,0,-167.5024173754373,361.0048347508746,404.8231291165342,-167.5024173754373,361.0048347508746,404.8231291165342,True,eligible,0.0440652890382168,0.0186344595462366,0.9446404994431026,0.3520378834984639,0.0277778581878336,0.6355275348853032,0.3214751435246276,0.5101775293410648,0.1230013103969989,0.2114505697777128,0.1697027662302168,0.1834764896956456,0.3844775200133684,1.0715121408831245,1.6194161198902872,2.950615821267331,0.05933023160721716,0.3181437216885916,2.4588053353739787,0.1420320575918772,0.27157045058013474,0.8571125906788524,-0.5252798341947398,0.025910504728602707,0.09862455980425569,0.10461714372075037,0.24585097825638305,1.1308068598278345
11,19,110019,"ARX(2,2)",True,0,-167.60727564326393,361.21455128652786,405.03284565218746,-167.60727564326393,361.21455128652786,405.03284565218746,True,eligible,0.0313906183994064,0.0194907373895695,0.953277932231862,0.3549570768037164,0.0246637659656566,0.6355800435566147,0.3341040267799445,0.4932382646855998,0.1129461702667135,0.1767478388545218,0.2558970513609215,0.1786561907408466,0.3336399221539881,0.9721072207761722,1.4878358360163295,2.6527357355331778,0.06132946487710494,0.34908838345702514,2.810511173843818,0.14155334702086567,0.26989699475933804,0.8751622569299914,-0.548533488848228,0.03307424055526406,0.10841097366875582,0.11024995503350248,0.24749040672024208,1.124339421304195
11,20,110020,"ARX(2,2)",True,0,-168.17385433526323,362.34770867052646,406.16600303618605,-168.17385433526323,362.34770867052646,406.16600303618605,True,eligible,0.057287703965246,0.0402945910832102,0.9300066824252098,0.396773041849452,0.0335747937681901,0.5903783461128962,0.3292320955801571,0.4779460347158091,0.0930805515334396,0.1751159089465604,0.156258236986416,0.1830091499735719,0.4527222742151461,1.0274328033258766,1.5430144170068187,2.843051188669459,0.10309135048722039,0.39639766181741,3.1461409848512862,0.14925005633550106,0.2820061983750736,0.9384025643566503,-0.5486369662868709,0.02556195370324396,0.0995431478891846,0.1162638114005216,0.2539789953325263,1.1042328560205343
11,21,110021,"ARX(2,2)",True,0,-167.30282381450377,360.60564762900754,404.42394199466713,-167.30282381450377,360.60564762900754,404.42394199466713,True,eligible,0.0399138134682657,0.0241037622911343,0.9462267884320392,0.3423563623888614,0.0275638591073969,0.6440855545783999,0.3230293876034876,0.5092015786831443,0.1051406637207812,0.1786197516522106,0.2152971016579316,0.1734943143981602,0.3991322263186891,1.0259945129840844,1.5856918258852255,2.876124101806944,0.06598571131399059,0.3253046984616672,2.6489442211354635,0.1407369425790015,0.2685726414127691,0.8787221268717837,-0.5780419008193178,0.023672172389243767,0.09916439301645852,0.10638509756668327,0.2457497016275814,1.1862000441120337
11,22,110022,"ARX(2,2)",True,0,-168.44158099124343,362.88316198248685,406.70145634814645,-168.44158099124343,362.88316198248685,406.70145634814645,True,eligible,0.0797110503229621,0.0522618330514478,0.9106775925957804,0.3093343339425164,0.0318690870530493,0.667165101312122,0.3626883245851059,0.4931556480102454,0.1396512369286644,0.1851394330065072,0.1308603221607281,0.1805309110711621,0.4270141394668555,1.0051716293644393,1.3166099186220823,2.1260746900267526,0.10400482152779565,0.3782743601314137,2.8096553440134495,0.16704849233155994,0.2811194224909195,0.8857270535343517,-0.5254384120909019,0.04010394381523989,0.11035549669230788,0.15015480231341186,0.2806558300639257,1.1568587082751558
11,23,110023,"ARX(2,2)",True,0,-167.4939822578183,360.9879645156366,404.8062588812962,-167.4939822578183,360.9879645156366,404.8062588812962,True,eligible,0.0413599511565904,0.0159568286416899,0.9455998160602442,0.3957892087453767,0.0280161066203018,0.5937639499112599,0.318245420120623,0.4896594689792795,0.1052267876095293,0.1952912982109974,0.1895881307147955,0.1927969818379122,0.3929358346251365,1.0534806869145947,1.6280378284670112,3.0156794981965342,0.06408348953489537,0.348494627775261,2.627842819283423,0.1382513842597889,0.2711184018388005,0.8673116870038319,-0.49787069681178964,0.022981637918003783,0.09497896623702101,0.09843868488954258,0.2345384699700257,1.0704843420401757
