seed,draw,random_state,mean_type,success,status,loglik,AIC,BIC,corrected_loglik,corrected_AIC,corrected_BIC,selection_eligible,selection_reason,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p_plus,param_phi_p_minus,param_phi_n_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
49,1,490001,"ARX(2,2)",True,0,-165.74641619443372,361.49283238886744,412.0524028107824,-165.74641619443372,361.49283238886744,412.0524028107824,True,eligible,0.6405100247539447,3.3071233826156336e-05,0.8153295840086691,0.2590758141842572,0.1972910424895499,8.245513662429371e-16,0.961692377744043,0.5200792485379301,0.1697592778346584,0.5879153124845881,0.1111447748773871,0.2054333944622851,0.4451494854995665,0.1500200036240707,0.159145545393871,3.7277097724158366,5.2548657194179045,15.39222902591966,0.011468520376730369,0.19267831145447292,2.220196515512539,0.12169361924389344,0.23298012753259562,1.283648105148793,-0.7436524555341466,-0.022454429185668923,0.038493749699135923,0.028643595326809546,0.1668373738357607,1.6771860409090167
49,2,490002,"ARX(2,2)",True,0,-165.8420145270636,361.6840290541272,412.24359947604216,-165.8420145270636,361.6840290541272,412.24359947604216,True,eligible,0.4638512614418069,0.0002190834817652,0.8507231588220667,0.3010884173063854,0.1524227709963329,1.2109788560985224e-18,0.9015379384716208,0.4958741948570774,0.1770222580194439,0.5299228868904902,0.1008378832193652,0.2183333094521823,0.4274686649987985,0.1468187540632156,0.1760748139196452,3.3833780886878655,4.814666238542835,12.62292680556398,0.01887942064415789,0.2489898811479183,2.6257992031997492,0.12230254489402682,0.23736988486413507,1.1828939304150208,-0.637400860156938,-0.016933474913766504,0.04072648767696444,0.030313436929904455,0.15259131347120752,1.3215375465631796
49,3,490003,"ARX(2,2)",True,0,-165.73668001502972,361.47336003005944,412.0329304519744,-165.73668001502972,361.47336003005944,412.0329304519744,True,eligible,0.6294626835122388,2.4327666862331983e-05,0.816677921584024,0.2599775095516571,0.1934292301619856,3.1028348759388536e-12,0.9759390746011932,0.5040516629297878,0.1713296573737238,0.5763327429193817,0.110067814682235,0.2047529751679075,0.4830570222618507,0.1449900876417829,0.1302379966125745,3.6859931124060648,5.1678291707020065,14.92821324866728,0.012235513713290241,0.1987178648741115,2.34298188024435,0.12223712572237323,0.23263984555566664,1.2939010444331034,-0.7321519167391671,-0.019095094316688023,0.03933785596014598,0.028638015282723434,0.16171203046079874,1.633559049961524
49,4,490004,"ARX(2,2)",True,0,-165.7672540349651,361.5345080699302,412.09407849184515,-165.7672540349651,361.5345080699302,412.09407849184515,True,eligible,0.6073125693211606,6.479816740915494e-05,0.8171791712558032,0.2580986092363264,0.1934278008085731,0.0,1.0014001591885555,0.4822601561076133,0.1753444806904706,0.5871702389568847,0.109470400865605,0.200947450740593,0.5380541548370977,0.1339942459785054,0.0941389880108011,3.5598669815478305,4.989042359112325,14.401869145380035,0.012008967029701365,0.19373065129463743,2.3492044800763496,0.1232159120926875,0.23409856327298348,1.3257951794975014,-0.7776313222819847,-0.01429075571918069,0.04094521804894892,0.029995471970255073,0.16860084759919344,1.7729507158244866
49,5,490005,"ARX(2,2)",True,0,-166.0325016861231,362.0650033722462,412.62457379416117,-166.0325016861231,362.0650033722462,412.62457379416117,True,eligible,0.4372771838417532,0.0125494617619004,0.8549165661386602,0.3390652593212216,0.1455060502149266,1.7430269247249734e-09,0.8851737272347785,0.4141220646575682,0.1829184280581882,0.5391643806907446,0.1037108285819775,0.24005067059838,0.3741189531974273,0.1440727129306254,0.2086212062273465,3.2737666927243385,4.566903854314739,11.49958127870568,0.040220165751558346,0.27325667683374666,2.535585278354567,0.13100692508262554,0.24498529902226523,1.164948338011725,-0.6508182455995174,-0.021818819185567453,0.03518416740825571,0.04494392764124729,0.17235823280935728,1.3736954496376883
49,6,490006,"ARX(2,2)",True,0,-165.72155137244363,361.44310274488726,412.0026731668022,-165.72155137244363,361.44310274488726,412.0026731668022,True,eligible,0.5668716950358177,2.3142303616209437e-05,0.828857735568781,0.2666845489720464,0.1792988236619228,7.647371759719755e-14,0.9652695862150178,0.5013112546644257,0.1736864372256738,0.5761171872518714,0.1077600112957456,0.2078998137679017,0.4540504941770356,0.146781370532595,0.1558271301880771,3.5729199735325756,5.055394272289585,14.161181198767201,0.012336560897739076,0.2025757087808468,2.3310147289196466,0.12223157608195283,0.23279999546778768,1.265448203564661,-0.7258787388174398,-0.017681209981960794,0.040109389531530225,0.029301116685741077,0.16493300099226682,1.616010390776818
49,7,490007,"ARX(2,2)",True,0,-165.8409232034935,361.681846406987,412.24141682890195,-165.8409232034935,361.681846406987,412.24141682890195,True,eligible,0.1325896071623186,0.0621658151155575,0.9052217440206388,0.3124566048845064,0.1147658181819525,1.542514713050188e-18,0.8295149940442179,0.4711831221514703,0.2297906818863535,0.5256313999309399,0.0694221163790339,0.2029375016659805,0.3049141679580588,0.1649184363750226,0.3251591805386205,1.7310507784496179,2.7774316304385676,6.711988129464746,0.10679955006990562,0.3501652953408473,2.636437839629121,0.1327790590548306,0.25680250752527894,1.0942440990394686,-0.6098079570638337,-0.028487788607097005,0.0349636985264261,0.08522303333459937,0.20300135010538503,1.3158643026884378
49,8,490008,"ARX(2,2)",True,0,-165.73108160317935,361.4621632063587,412.02173362827364,-165.73108160317935,361.4621632063587,412.02173362827364,True,eligible,0.5570652647428795,0.0045857985759493,0.8300978533962132,0.2707393955783983,0.1754717411690689,2.3594674331520847e-07,0.965157803383044,0.4843677131972213,0.1751232460704918,0.5699084828883437,0.1068859816218482,0.2073331553704306,0.4661956810532871,0.1438146237880343,0.1482952945518037,3.533434105757296,4.975644864941395,13.80002805606073,0.018969778082893445,0.21151678957221043,2.4003531757815977,0.1248336938485111,0.23480955412505022,1.2694078923406977,-0.7257995562824112,-0.01765166892301078,0.03844329968031407,0.0335756351727461,0.16587245819038934,1.604180037237846
49,9,490009,"ARX(2,2)",True,0,-165.72470638821943,361.44941277643886,412.0089831983538,-165.72470638821943,361.44941277643886,412.0089831983538,True,eligible,0.5646883858437625,0.0023432732787067,0.8285361569643145,0.2691095252089479,0.1778049406418368,2.184688382255256e-13,0.9674373956655412,0.4895053500707234,0.1749712324329411,0.5729314567645871,0.1078729069037826,0.2070566740951444,0.4685924824105567,0.1448208478026938,0.1447917699813021,3.546857703066184,4.9941255417770645,13.88386533837882,0.01574872198704723,0.20731864750767703,2.3684096722891668,0.12393194422511306,0.23413058555683386,1.269945426804366,-0.7270874291450876,-0.017356939973655484,0.03951129906162123,0.03176267023485998,0.16451739454067513,1.61423844150345
49,10,490010,"ARX(2,2)",True,0,-165.72695855409182,361.45391710818365,412.0134875300986,-165.72695855409182,361.45391710818365,412.0134875300986,True,eligible,0.5884753755064749,4.906205120172119e-06,0.8246540639566604,0.2600425591680386,0.1848295306632754,2.6434134741309752e-12,0.9611842560763334,0.5187200244664536,0.1726143576772149,0.5756733412055784,0.1088567662306955,0.2071254153734472,0.4518779943695384,0.1478556275651116,0.1560869710902723,3.6172476932246354,5.1241610310985,14.513556924754484,0.012021794860790696,0.20090680160213684,2.310327361673061,0.12208160028580078,0.23324555419389684,1.2662226962083347,-0.7223721691185165,-0.020356541462015293,0.03970493211273167,0.028928957935716086,0.16288631654510483,1.6017957118715274
49,11,490011,"ARX(2,2)",True,0,-165.8408364328976,361.6816728657952,412.2412432877101,-165.8408364328976,361.6816728657952,412.2412432877101,True,eligible,0.1334731163413389,0.0623056426628883,0.904961122193654,0.31181366903423,0.1149457053882063,3.317978203347596e-07,0.8307604653624006,0.4712819801237792,0.2295555395978631,0.5244574325635412,0.0698131951040803,0.2026685178781309,0.3070834231457802,0.1650632371634662,0.3228324078131666,1.7353509291174136,2.7799699315276705,6.7314255013808095,0.10693910448147688,0.35217240535187366,2.6497172462798955,0.13272904519738393,0.25651956916416313,1.094957979686446,-0.6084698592685462,-0.028257880428097626,0.03497981333358204,0.08476660860382555,0.20166908288132074,1.3109640972068362
49,12,490012,"ARX(2,2)",True,0,-165.72333821244837,361.44667642489674,412.0062468468117,-165.72333821244837,361.44667642489674,412.0062468468117,True,eligible,0.572315802129131,0.0004374719170654,0.8261798137565387,0.2643527717513412,0.1833690875035125,3.987152567659502e-12,0.9679530322849548,0.5023683441649526,0.1747125745160681,0.5760812154560737,0.109140952156089,0.2076768081618517,0.4554209913749736,0.145812958183872,0.1543375898472721,3.548298375067681,5.014822412105081,14.171611139880033,0.012692116518087111,0.20170317479625005,2.338309913079417,0.1227888654695552,0.23357626328660308,1.275349238258388,-0.7265239462725924,-0.01735170897119412,0.040289639140687415,0.029957009142550624,0.164502240629752,1.6235420857793903
49,13,490013,"ARX(2,2)",True,0,-165.74355764008772,361.48711528017543,412.0466857020904,-165.74355764008772,361.48711528017543,412.0466857020904,True,eligible,0.6095364323794353,0.0001616178474859,0.8229043742140245,0.2455569921905607,0.1869167265822444,5.7072261878236665e-08,0.9785943686627104,0.5299142997319363,0.1706693288975981,0.5762231089313299,0.1127978817479568,0.2084639971488513,0.4587678488988119,0.1484813151518337,0.1433958822167916,3.7051664714543744,5.225850585636409,14.876639531777107,0.011441587483764627,0.19685229564102114,2.2958203597017577,0.1219059057712411,0.23386773233192798,1.2667912930518967,-0.7297448527998248,-0.018295080670179917,0.03925220635454487,0.02834823201701461,0.16020387247833695,1.5998484177454224
49,14,490014,"ARX(2,2)",True,0,-165.7449273177785,361.489854635557,412.0494250574719,-165.7449273177785,361.489854635557,412.0494250574719,True,eligible,0.5203043522097556,2.1021156438620668e-05,0.8396330791933548,0.2744775494970644,0.1617667937322892,3.7100304409359645e-10,0.9913001357788874,0.4597029686650452,0.1760595597422008,0.5473836666359485,0.1038940757220117,0.2015962141534971,0.4407325903594555,0.143604260552469,0.1844707937771735,3.4976544750710596,4.892638026597085,13.218684763991215,0.013421703976215922,0.22790221163065583,2.7117359497693405,0.12295566676516609,0.23224956277874675,1.2803690762826438,-0.7369563171675491,-0.01306776596939041,0.04065468278661591,0.02933024854238535,0.15847120877617143,1.5405173441904008
49,15,490015,"ARX(2,2)",True,0,-165.779264111102,361.558528222204,412.11809864411896,-165.779264111102,361.558528222204,412.11809864411896,True,eligible,0.6581146980652218,0.0016841912685082,0.8103420551025277,0.2603415482888943,0.2059222958641675,2.1819956812204315e-05,0.9290747001481235,0.5455818151376414,0.1697468232284942,0.6059276440923682,0.1123985231284788,0.2103842026607633,0.4514524508488281,0.1530161256534564,0.1417361491825995,3.725779101811323,5.251127052237062,15.539371087979369,0.013633092461300044,0.18795150633426239,1.9899786599359706,0.12290483095323716,0.23591389043910177,1.2588099064927394,-0.7766443899301786,-0.025327208220821372,0.03716209573746208,0.03137668272995133,0.177009471288025,1.6982899184682907
49,16,490016,"ARX(2,2)",True,0,-165.7387590849836,361.4775181699672,412.03708859188214,-165.7387590849836,361.4775181699672,412.03708859188214,True,eligible,0.5396135690763824,8.006471793033821e-05,0.8342052890573227,0.2864742349507981,0.1691589898113325,2.0376547735532368e-08,0.9368053486666256,0.4900804665004271,0.1753346843371861,0.5628508544122568,0.1060582497853224,0.2090491931027374,0.4508841239711469,0.1503089638988498,0.1547557537619078,3.5117499863871013,4.908871458482896,13.443026064445666,0.014812290126060137,0.2173254424873793,2.4058644306928554,0.1232444248499027,0.23550786070642227,1.2312939527948337,-0.6975932363696052,-0.01681271692638288,0.04039553658596624,0.030250818397889085,0.16763007063895075,1.5227405087413721
49,17,490017,"ARX(2,2)",True,0,-165.72779280879027,361.45558561758054,412.0151560394955,-165.72779280879027,361.45558561758054,412.0151560394955,True,eligible,0.5680928762526894,0.0002075994152992,0.828366977810779,0.2632238879180394,0.1802722736047515,7.615533080309495e-10,0.9593057171448128,0.5137911351085535,0.1735692305069675,0.5716508689095565,0.1086834320142712,0.2085163342202211,0.4359521466042189,0.1485177447217774,0.1693603983683486,3.5709778532439165,5.059026913260675,14.249236273257273,0.01258160419236399,0.20477390989371314,2.349632850553399,0.12211155407075663,0.23314385245768,1.259975724762159,-0.7126990786853147,-0.018952317778491226,0.03990175568783924,0.029226791799698077,0.16263683228091094,1.5854324169435874
49,18,490018,"ARX(2,2)",True,0,-165.72082402028684,361.4416480405737,412.0012184624886,-165.72082402028684,361.4416480405737,412.0012184624886,True,eligible,0.5526140295276138,0.0006784465102779,0.8306123905644096,0.2731318405689863,0.174773642765642,6.903218599771625e-21,0.972075247915825,0.4802319994122483,0.1760043855423447,0.5714488338563043,0.107325056739527,0.2066436720194836,0.4688734282995668,0.1430193067788248,0.1480266726754869,3.512978697123183,4.934056195032666,13.645245463588566,0.01368303759046771,0.20631627310806744,2.402173964686629,0.12360539805497654,0.23336943973546206,1.27414335607193,-0.7340471146794495,-0.015942104738075932,0.04066988795287395,0.03071444939738582,0.16493625012374008,1.625422464075889
49,19,490019,"ARX(2,2)",True,0,-165.73264336394806,361.4652867278961,412.02485714981106,-165.73264336394806,361.4652867278961,412.02485714981106,True,eligible,0.5403114648011575,2.5588834875416186e-05,0.8322601648140314,0.2807772419803166,0.1704814490349448,2.157402312701645e-18,0.9730575485021808,0.4653368268576829,0.1775852992874624,0.5545093639462036,0.1060397407046693,0.2051512988240145,0.5158014596241531,0.140736169823334,0.1076076718371374,3.4668145791394527,4.834095415645581,13.155390753307952,0.014737760958877624,0.21878240807739155,2.5666277391244474,0.12387669841250258,0.23372595311199768,1.2723655285040623,-0.7127194129365834,-0.014102222970691303,0.04154711244262202,0.030437872464318477,0.15926711528114548,1.5481472236497562
