seed,draw,mean_type,success,status,loglik,AIC,BIC,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_eligible,selection_reason,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_recursion_init_p,selection_recursion_init_n,selection_shape_max,selection_max_p_t,selection_max_n_t,selection_sigma_min,selection_persistence_p,selection_persistence_n,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max
1,11,"ARX(1,1)",True,0,-166.9465773081192,359.8931546162384,403.711448981898,-166.94657728897295,359.8931545779459,403.7114489436055,-166.9465773081192,359.8931546162384,403.711448981898,-1.914625613608223e-08,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,65.11751903761132,65.11751903761132,10.221226350896236,0.248043950801703,0.22966881898848762,0.9821278651040002,0.15191247056313814,0.2355994332351468,4.2274274146889175,2.105413955592903,2.1054140150879834,4.852470143119516,0.12470314839299194,0.4335420402328234,4.704538880314855,0.15632045401964925,1.1188228242334404,-0.6671186759986948,0.0031669961703446256,0.07072822839029312,0.07778582121739966,0.15073383051966244,1.1168702225218599,9.413004793916945e-08,1.3965161125110907e-06,94130.04793916945,1396516.1125110907
1,12,"ARX(1,1)",True,0,-166.9387815804274,359.8775631608548,403.6958575265144,-166.93878158050768,359.87756316101536,403.69585752667496,-166.9387815804274,359.8775631608548,403.6958575265144,8.029132914089132e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,64.40249114302324,64.40249114302324,9.991732918401244,0.251208358928834,0.23317731598373864,0.9826848973936723,0.1520412766503215,0.23697898722825522,4.288299393561549,2.0618586917104116,2.0618607992712783,4.815223206687511,0.12203259414859348,0.44186190628274025,4.618325921404874,0.156703725708743,1.12167372809322,-0.6581656956852586,0.004375374019608934,0.07271524264187677,0.07907758133865758,0.15162021463605202,1.1066205746835645,9.390844326993316e-08,1.3971701432130372e-06,93908.44326993317,1397170.1432130372
1,13,"ARX(1,1)",True,0,-166.9644336123689,359.9288672247378,403.7471615903974,-166.96443361234816,359.9288672246963,403.7471615903559,-166.9644336123689,359.9288672247378,403.7471615903974,-2.0747847884194925e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,67.13081988523382,67.13081988523382,10.271600767603946,0.2420532071827252,0.22537973635115954,0.9813131102360664,0.15126796124727962,0.2343497292707642,4.15511735308845,2.188427434686289,2.1884274347017736,5.013301474568672,0.13000878292606294,0.444563982114076,4.762221949634496,0.15577847852497578,1.1134903450154654,-0.6675904176299159,0.0010477489651839894,0.06674060407084459,0.07546764523781456,0.14744959887406825,1.1002467744734357,9.414325225878026e-08,1.3969215078200928e-06,94143.25225878025,1396921.5078200926
1,14,"ARX(1,1)",True,0,-167.00575636353858,360.01151272707716,403.82980709273676,-167.00575636092594,360.0115127218519,403.8298070875115,-167.00575636353858,360.01151272707716,403.82980709273676,-2.612637217680458e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,56.982486685796495,56.982486685796495,9.84343711419399,0.2751145762357034,0.24788698726029396,0.9851212749163254,0.15551810584098427,0.24296775068915638,4.534559998169207,1.7990779462328839,1.799077946233004,4.333316765293859,0.10404048266386517,0.4134230736905271,4.387916598180087,0.16000850660120336,1.1353902236545492,-0.6417826327933062,0.014700951218500583,0.09815500194676159,0.08960561342496902,0.17552244019496888,1.1559973368151886,9.343395372136058e-08,1.3977016329890234e-06,93433.95372136058,1397701.6329890233
1,15,"ARX(1,1)",True,0,-167.05135536364372,360.10271072728744,403.92100509294704,-167.05135536217824,360.1027107243565,403.9210050900161,-167.05135536364372,360.10271072728744,403.92100509294704,-1.4654801816504914e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,71.60433819384,71.60433819384,10.665108505514013,0.2292521180864692,0.21522810428042738,0.98044147711173,0.1496679391830784,0.23151770987665754,3.9855110849995596,2.395937586902542,2.395937587448775,5.414808568930451,0.13819584030729354,0.46058879465083136,4.948783460788114,0.15425732794503344,1.105390909611955,-0.6707932945659657,-0.0026438565211449466,0.05920819540439991,0.06975570237459196,0.13678062326752188,1.0679376879528024,9.45566970808055e-08,1.3968794384790004e-06,94556.6970808055,1396879.4384790005
1,16,"ARX(1,1)",True,0,-167.09043058401028,360.18086116802056,403.99915553368015,-167.09043058382483,360.1808611676497,403.9991555333093,-167.09043058401028,360.18086116802056,403.99915553368015,-1.8545165403338615e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,8.806583584957654,8.806583584957654,6.962115926626131,0.2198170925063582,0.8853157809086503,0.9767110117632775,0.1510158777647495,0.23934046908006035,2.5958569905328353,2.682427311190171,3.2930033518938426,6.7983283464863105,0.08002268291264703,0.2587803988150258,2.5450165965032694,0.15768181781234658,1.100198327825238,-0.8134304925238965,-0.02307415692024245,0.03269027191826991,0.08856632241841672,0.20481465633686716,1.6577778129603102,9.453532903164022e-08,1.3979524136488229e-06,94535.32903164021,1397952.4136488228
1,17,"ARX(1,1)",True,0,-167.09043728174944,360.1808745634989,403.9991689291585,-167.0904372836181,360.1808745672362,403.99916893289577,-167.09043728174944,360.1808745634989,403.9991689291585,1.8686421299207723e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,8.807948606671983,8.807948606671983,6.955628758499051,0.2197855816379433,0.8852610368692448,0.9766963467984284,0.15102519319023636,0.23935721530694087,2.596260991645842,2.68322957295904,3.293783144752552,6.7999617027832375,0.07994305167539134,0.25851548409386116,2.540278903456818,0.1576838329753743,1.1006169879987113,-0.8133199119522683,-0.023061517973923133,0.03265879705360366,0.08862112149112318,0.20493665001000785,1.660357434846061,9.45407117592038e-08,1.397932004963328e-06,94540.71175920381,1397932.0049633281
1,18,"ARX(1,1)",True,0,-167.24862887031776,360.4972577406355,404.3155521062951,-167.2486287641323,360.4972575282646,404.3155518939242,-167.24862887031776,360.4972577406355,404.3155521062951,-1.0618546752994007e-07,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,10.764776153518216,10.764776153518216,7.189240476946144,0.2123769307937198,0.8464711563311162,0.975220178540453,0.1524289013521973,0.23386533591916164,2.838091721535858,2.900774872392775,3.4358522070027706,7.822323659557774,0.07527224918969061,0.2248416771927308,2.5445975649513666,0.15763483851308313,1.1739175228045777,-0.8582659218974045,-0.02243915221623058,0.029892826752131615,0.08709049305017251,0.1954203093266581,1.8053533896276928,9.571795910225721e-08,1.3988687397935414e-06,95717.95910225721,1398868.7397935414
1,19,"ARX(1,1)",True,0,-166.93637436558328,359.87274873116655,403.69104309682615,-166.93637436394351,359.87274872788703,403.6910430935466,-166.93637436558328,359.87274873116655,403.69104309682615,-1.6397621038777288e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,62.586325078699176,62.586325078699176,10.10539504205827,0.2550771376106162,0.23359415399453543,0.9829812874402124,0.15261822155151872,0.2372954318513274,4.294668367809413,2.0157480548021973,2.01574805480237,4.69453634020647,0.11968283739951706,0.43656006343949044,4.634457283717647,0.15718143427023812,1.1220393442739478,-0.6554047958244169,0.005981301048543754,0.075264181825042,0.08035451163710737,0.15442627977200596,1.109550589256166,9.389735166255754e-08,1.3972677732822738e-06,93897.35166255754,1397267.773282274
1,20,"ARX(1,1)",True,0,-166.96015819711175,359.9203163942235,403.7386107598831,-166.96015816279825,359.9203163255965,403.7386106912561,-166.96015819711175,359.9203163942235,403.7386107598831,-3.431350137361733e-08,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,66.06900336488648,66.06900336488648,10.498894999639214,0.2446814159150662,0.2267036481670871,0.9812194977930138,0.15191606826975718,0.23547967710604295,4.175032095605423,2.1534809299865527,2.1535744972725523,4.94336038529651,0.13013163064442823,0.4413223426084577,4.790032205639917,0.1562417715195742,1.1144928155484115,-0.660261258449743,0.0023032033223624807,0.06843451795264271,0.07624876982701162,0.14825432174223493,1.098841413612266,9.413844814607425e-08,1.3966170570065777e-06,94138.44814607425,1396617.0570065777
