timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,message,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p_plus,param_phi_p_minus,param_phi_n_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,se_p0,se_n0,se_rho_p,se_rho_n,se_phi_p_plus,se_phi_p_minus,se_phi_n_plus,se_phi_n_minus,se_sigma_p,se_sigma_n,param_c,param_rho_1,param_phi_1,se_c,se_rho_1,se_phi_1,param_rho_2,se_rho_2,param_phi_2,se_phi_2,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_eligible,selection_reason,selection_persistence_p,selection_persistence_n,selection_sigma_min,selection_uncond_var_ref,selection_max_p_t,selection_max_n_t,selection_shape_max,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max,se_message,se_hessian_ridge,se_used_pseudoinverse,se_used_opg_fallback
2026-06-01T16:30:04,3,1,30001,constant,-153.41675305832393,326.83350611664787,360.5398863979245,True,0,Optimization terminated successfully,0.4645014812379572,8.55262488701562,0.0377694465955321,0.4181208270279489,0.1346572686982988,0.5559885455479334,0.9940688066158712,0.0483657468880416,0.3185199767736621,0.0742477934847277,37590.49056369129,17625.573572875826,4070.170037263477,0.32842323391495715,44375.38406830271,0.3279905143675158,0.32889701341122546,0.33018611555328325,0.3278344331325757,0.3329461498521532,,,,,,,,,,,-153.41675305637511,326.83350611275023,360.5398863940269,-153.41675305832393,326.83350611664787,360.5398863979245,-1.948819772223942e-09,200.0,True,-150.0,True,0.75,True,True,True,True,True,eligible,0.3830923537186482,0.9393381037799053,0.0742477934847277,0.09427433961241391,44.58253703779529,535.1617178061995,535.1617178061995,0.13140187849705595,0.2401764781526037,5.163131040985544,8.679283097964063e-08,1.350005585272172e-06,86792.83097964064,1350005.585272172,computed,1e-08,False,False
2026-06-01T18:15:12,35,11,350011,"ARX(1,1)",-152.8478353139452,331.6956706278904,375.51396499355,True,0,Optimization terminated successfully,8.699230662450958,2.33877149564183,0.3208190075095016,0.7773664805380012,0.5031524655238205,0.8279957560895689,0.2673577320464259,0.0069074098637981,0.0318223304721219,0.0861105598633464,2.5278330324449008,0.044367521636493844,1.0582345798217096e-07,0.001973379294453148,0.0018964218600285348,0.09462830417070671,0.043251360816704616,0.25983839815623677,1.348641349054967e-06,1.9703718031455386e-06,0.0133975387211119,0.259900126392571,0.6177802740828934,0.043290930932578665,0.029895931684336238,0.019969224621661674,,,,,-152.84783531410028,331.69567062820056,375.51396499386016,-152.8478353139452,331.6956706278904,375.51396499355,1.5506884665228426e-10,200.0,True,-150.0,True,0.75,True,True,True,True,True,eligible,0.9863931183161962,0.9144990514931132,0.0318223304721219,0.026151426499073607,6496.083791334058,153.11082763407606,6496.083791334058,0.10904714201141424,0.2806261449323249,6.928694065700605,8.681749643492183e-08,1.387600865783342e-06,86817.49643492184,1387600.865783342,computed,1e-08,False,False
2026-06-01T19:23:26,50,6,500006,"ARX(2,1)",-150.2899433677891,328.5798867355782,375.7688191293655,True,0,Optimization terminated successfully,7.101834482293051,4.7363139936674505,0.213333824530412,0.4613663629048796,0.1540402552751171,0.4207091037925752,0.6778397949801671,0.0385290274630312,0.0150833588086226,0.1873375547791755,395.0080266444727,491.383448608459,7.423445543095938,17.040112357245516,0.9166989429613134,33.4535296033262,360.5030902292083,458.62046608449305,9.166106915147471e-06,0.42873582760190687,-0.0903504471675028,0.2592044717061295,0.6776995485959179,53.24733962860374,119.94769725045121,220.15221598265526,0.183224615418485,100.19528822758474,,,-150.28994336781383,328.57988673562767,375.76881912941496,-150.2899433677891,328.5798867355782,375.7688191293655,2.4726887204451486e-11,200.0,True,-150.0,True,0.75,True,True,True,True,True,eligible,0.5007085040642582,0.8195507741264787,0.0150833588086226,0.16783836410494538,16692.71520619068,54.096727273853446,16692.71520619068,0.31253217986487863,0.40630440810609064,4.551917782377993,8.639973961156084e-08,1.502740856996202e-06,86399.73961156084,1502740.856996202,computed,1e-08,False,False
2026-06-01T22:10:27,25,26,250026,"ARX(2,2)",-150.86230839517586,331.7246167903517,382.28418721226666,True,0,Optimization terminated successfully,8.555608148903534,4.528795294205284,0.3732226909766365,0.5005698425715289,0.401637254218506,0.4562113688307255,0.4283061922153967,0.2084020042354126,0.0292777808719683,0.1349964147812675,6.307114749645564,1.2817249687226515,0.051951797510019396,0.056815722940922006,0.008126368003958256,0.08607375075917817,0.2268869230621881,0.3018851546350408,1.040148936037304e-05,0.018680617593307865,0.0283815496815419,0.3650446680144076,-0.0569931771618414,0.5197735982436655,0.3127062241322058,4.590155321185463,0.2521777644689119,0.4084174667477909,0.3745286665282708,4.1040358981160665,-150.86230839540326,331.7246167908065,382.2841872127215,-150.86230839517586,331.7246167903517,382.28418721226666,2.2740209715266246e-10,200.0,True,-150.0,True,0.75,True,True,True,True,True,eligible,0.8021470025012523,0.8189239407969335,0.0292777808719683,0.08986667889204832,5089.377463478731,120.77391810387553,5089.377463478731,0.17976069747439938,0.3053928904664684,6.563543342317191,8.590266449481747e-08,1.6175921730455164e-06,85902.66449481747,1617592.1730455165,computed,1e-08,False,False
