seed,draw,random_state,mean_type,success,status,loglik,AIC,BIC,corrected_loglik,corrected_AIC,corrected_BIC,selection_eligible,selection_reason,param_p0,param_n0,param_rho_n,param_phi_n_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
3,22,30022,"ARX(2,1)",True,0,-167.71728839541476,357.4345767908295,394.5115951002338,-167.71728839541476,357.4345767908295,394.5115951002338,True,eligible,2.880279279889832,0.0439467843943405,0.5412839107210176,0.834288845872075,0.0462754488325122,0.2273774137456487,0.4693714616016934,0.1248830960467753,0.1949370627051299,0.6943511606877698,0.0610773727727582,,2.880279279889832,2.880279279889832,2.880279279889832,0.11517752084806539,0.38934263011599646,3.805538808861285,0.17428655513047456,0.23468775217883892,0.9873084598218853,-0.7193205083973695,-0.012803145241133199,0.04389805104103212,0.07973463913375434,0.15957640925432764,1.154433671429177
3,23,30023,"ARX(2,1)",True,0,-167.71481669161054,357.4296333832211,394.5066516926254,-167.71481669161054,357.4296333832211,394.5066516926254,True,eligible,2.753734139946446,0.043177975703677,0.5420328145269636,0.8364136195801649,0.0448117207305967,0.2331045262635827,0.4572803122521843,0.1236097106539494,0.1963048581881375,0.6994375158830856,0.0553420935597279,,2.753734139946446,2.753734139946446,2.753734139946446,0.11476112766222651,0.402905325948535,4.036106124818214,0.17362879329295475,0.23388126770091688,0.9936027524811454,-0.7021031293421239,-0.007291773772130805,0.04781276685034851,0.07889144696220371,0.15448611158928527,1.1076567724835134
3,24,30024,"ARX(2,1)",True,0,-167.711931988267,357.423863976534,394.5008822859383,-167.711931988267,357.423863976534,394.5008822859383,True,eligible,2.838549931840783,0.042959758830714,0.5438275108759335,0.830835877996145,0.0456725150398792,0.229496056883472,0.4708219600776811,0.124443818200833,0.1940783180649334,0.694061700392721,0.0626181215820511,,2.838549931840783,2.838549931840783,2.838549931840783,0.11370526777089206,0.3866788022562222,3.78228702042876,0.17470742111839815,0.23521837025889566,0.9879341109195933,-0.7208842647418878,-0.012094063943500155,0.04488570341747965,0.08076844172584789,0.16125041898684828,1.1623923938580965
3,25,30025,"ARX(2,1)",True,0,-167.73992606360196,357.4798521272039,394.5568704366082,-167.73992606360196,357.4798521272039,394.5568704366082,True,eligible,2.7384707599811025,0.0430416052765612,0.5163697936949254,0.886037696830204,0.0489805988427935,0.2347735434565573,0.4626388444269995,0.1233483045514474,0.1941243095813244,0.7008154257353616,0.0585280202516401,,2.7384707599811025,2.7384707599811025,2.7384707599811025,0.10698631909701242,0.3995366021837986,3.9472373571703083,0.17383950493504308,0.23645541711948637,0.995786485225201,-0.7108431614576607,-0.008251065685764808,0.04968604082574186,0.0793246694073031,0.15973653742508537,1.134875723299444
3,26,30026,"ARX(2,1)",True,0,-167.7094465677094,357.4188931354188,394.4959114448231,-167.7094465677094,357.4188931354188,394.4959114448231,True,eligible,2.750070747440396,0.0421188588014676,0.5430328089783748,0.8333061999836047,0.0456547979645598,0.2340613834275758,0.4681788017326201,0.123849253880614,0.1946363992724285,0.6941247485187834,0.0624912972314767,,2.750070747440396,2.750070747440396,2.750070747440396,0.11187551076680533,0.38752731867351575,3.8227523906428402,0.17518403546835826,0.23560453850744129,0.9885762983411412,-0.714059271113983,-0.00900843859909388,0.04756675882674616,0.08177408909170683,0.16123601350755543,1.1515055752897745
3,27,30027,"ARX(2,1)",True,0,-167.7188534755629,357.4377069511258,394.5147252605301,-167.7188534755629,357.4377069511258,394.5147252605301,True,eligible,2.8615047685253447,0.0444080237568538,0.5343590114021127,0.8481320448332993,0.0473435413385626,0.228143827596816,0.4640674536228419,0.1227558742266668,0.1956601281730388,0.6990147542624493,0.0588852507129724,,2.8615047685253447,2.8615047685253447,2.8615047685253447,0.11431448352022151,0.39565329572235336,3.8865173616760194,0.17355880327415518,0.2341475364210503,0.9859351397332858,-0.7088846517106792,-0.011124334242021083,0.045110183977405884,0.07832464421034512,0.15661447323773542,1.1280380345379712
3,28,30028,"ARX(2,1)",True,0,-167.71752400582244,357.4350480116449,394.5120663210492,-167.71752400582244,357.4350480116449,394.5120663210492,True,eligible,2.8825947474141653,0.0441099590973059,0.5414445153745131,0.8347273117273406,0.0459048775486103,0.2273137733286227,0.4700021018138233,0.1241384349828986,0.194130990953226,0.6956857309977894,0.0617714765575622,,2.8825947474141653,2.8825947474141653,2.8825947474141653,0.1154826905187886,0.38850952941282374,3.793947242280993,0.17445849756989776,0.23477066570328534,0.9870385846312034,-0.7200926092189561,-0.012957603172489979,0.043736088402791716,0.0799900161692768,0.15992847876917793,1.156993296093085
3,29,30029,"ARX(2,1)",True,0,-167.74878662581108,357.49757325162216,394.57459156102647,-167.74878662581108,357.49757325162216,394.57459156102647,True,eligible,2.6036526800856947,0.0446554726851672,0.5506470248736788,0.8202767623502472,0.045064030244665,0.2403833461006646,0.457635620047126,0.1177050354543039,0.2019247508030737,0.7109714695954618,0.0441840481821306,,2.6036526800856947,2.6036526800856947,2.6036526800856947,0.12165822276249504,0.40918954240797045,4.0098292674492475,0.17592879051950827,0.23614657851573456,0.990229855011204,-0.69629518887005,-0.006104453257704007,0.049011156237334805,0.08417807152246547,0.15984666989907753,1.1074142656272898
3,30,30030,"ARX(2,1)",True,0,-167.73537740384666,357.4707548076933,394.5477731170976,-167.73537740384666,357.4707548076933,394.5477731170976,True,eligible,2.964058623718144,0.0450822972078416,0.5373431603605218,0.8426088356822516,0.0454092660579789,0.2232152326925213,0.4708393475133199,0.1233592600796404,0.1931058479415402,0.6972851404694513,0.0615649920819435,,2.964058623718144,2.964058623718144,2.964058623718144,0.11593004048296224,0.3885756927514469,3.7971409119650428,0.17338483467484073,0.23382756512420333,0.989471335893455,-0.7267620914202123,-0.015188451457212565,0.04172918007619015,0.078335477547855,0.1587326590274277,1.1638432640709961
3,31,30031,"ARX(2,1)",True,0,-167.7117326219282,357.4234652438564,394.5004835532607,-167.7117326219282,357.4234652438564,394.5004835532607,True,eligible,2.715427427838521,0.0418694879790934,0.5423843118488345,0.8343393570245861,0.046191612374327,0.235999513456371,0.4688555181592467,0.1233817264501648,0.1954043272879954,0.6945436217483618,0.0619062968866336,,2.715427427838521,2.715427427838521,2.715427427838521,0.11111380586325913,0.3862662896021298,3.805100182889266,0.1756634700147209,0.2361490014781919,0.9876958609172334,-0.7129718290910331,-0.00823804468453905,0.04847990570634719,0.08275612286749665,0.1625336949258449,1.1537886658825438
3,32,30032,"ARX(2,1)",True,0,-167.7093925014584,357.4187850029168,394.49580331232113,-167.7093925014584,357.4187850029168,394.49580331232113,True,eligible,2.7497232572424597,0.0420762004415787,0.5430137152135639,0.8334278646561922,0.0457881012069785,0.2340080552296786,0.4685705092967553,0.1236645120101075,0.1950469080451198,0.6942118196302637,0.062170136824849,,2.7497232572424597,2.7497232572424597,2.7497232572424597,0.11176880255437337,0.38704926545284285,3.8146833157865028,0.17511398365050584,0.23555410021414896,0.9881196813614277,-0.7144270559904108,-0.009166980715631462,0.04747393168473156,0.0817999208857834,0.1614207043971964,1.1528129223717085
3,33,30033,"ARX(2,1)",True,0,-167.71673713674733,357.43347427349465,394.51049258289896,-167.71673713674733,357.43347427349465,394.51049258289896,True,eligible,2.6812374693718857,0.0419913811149141,0.5432697133784029,0.8332584233580019,0.0457103957089902,0.2378635958784061,0.4659185648853574,0.1239517816636039,0.1955935721277581,0.6943439176656121,0.0610774809486113,,2.6812374693718857,2.6812374693718857,2.6812374693718857,0.11191689554680206,0.3903005268090256,3.8615100549159034,0.17599690864171139,0.2364284576891139,0.9899590007762837,-0.7089502639015596,-0.0067825254366419285,0.0495298357752878,0.08314263779516343,0.1618535613586679,1.1433125164017799
3,34,30034,"ARX(2,1)",True,0,-167.82802645036415,357.6560529007283,394.7330712101326,-167.82802645036415,357.6560529007283,394.7330712101326,True,eligible,2.446839102619596,0.0366985345858876,0.534247347156455,0.8497914352134573,0.0497557804454285,0.2536775017433375,0.4818097256194017,0.1217858082933257,0.194413643161476,0.6864801285781419,0.0720039335951783,,2.446839102619596,2.446839102619596,2.446839102619596,0.09687160933211778,0.36193431578202323,3.5689332384833263,0.17994749719205128,0.2414793160065724,0.9859540076483222,-0.7184653185431078,-0.001075024722105869,0.05821823275766846,0.09211936307444776,0.17782356742667957,1.2147604293104342
3,35,30035,"ARX(2,1)",True,0,-167.7136442900814,357.4272885801628,394.5043068895671,-167.7136442900814,357.4272885801628,394.5043068895671,True,eligible,2.8493735286259603,0.042662368798027,0.5444190247497999,0.8300083153363328,0.0458460938021022,0.2288055189831448,0.4697988611709503,0.1228765549898872,0.1933576339188248,0.6976739210136153,0.0618480418316562,,2.8493735286259603,2.8493735286259603,2.8493735286259603,0.11338872199869178,0.38833985933419807,3.7952487355150253,0.17419643953067063,0.234881171742914,0.9868233343616751,-0.7187949007929002,-0.012271757463467939,0.04474747870408412,0.07999740682735078,0.16036012347641104,1.1561314278576713
3,36,30036,"ARX(2,1)",True,0,-167.7176329097018,357.4352658194036,394.5122841288079,-167.7176329097018,357.4352658194036,394.5122841288079,True,eligible,2.885364955864464,0.0438275378201477,0.5413872506646226,0.8352675758512652,0.0457403784722314,0.2271157707199786,0.4678929770644646,0.1250111411775465,0.1941948682181572,0.6937179101416713,0.0624069532289753,,2.885364955864464,2.885364955864464,2.885364955864464,0.11500397403905155,0.3907468751527138,3.8329826271301326,0.17400877537654835,0.23437546958581362,0.9879629316621872,-0.7176432178001001,-0.012446655581361238,0.04404364895686537,0.07913304744008441,0.1584272977370917,1.1482968544735448
3,37,30037,"ARX(2,1)",True,0,-167.71437088701595,357.4287417740319,394.5057600834362,-167.71437088701595,357.4287417740319,394.5057600834362,True,eligible,2.8536958197085283,0.043009998805512,0.5474288551286443,0.8247999336470975,0.0447753993345617,0.2284592062079545,0.4663827861108208,0.1233895008515321,0.1949320097699463,0.6955590323501876,0.0616030469149223,,2.8536958197085283,2.8536958197085283,2.8536958197085283,0.11529115764898845,0.39397956160940256,3.8439064523085644,0.17402199794803813,0.23464032177620542,0.9850439355326266,-0.7118290288825964,-0.01187837269989915,0.04466431281279808,0.0793716001319516,0.15848320574275065,1.1378180172544994
3,38,30038,"ARX(2,1)",True,0,-167.7627362938478,357.5254725876956,394.6024908970999,-167.7627362938478,357.5254725876956,394.6024908970999,True,eligible,2.534977085630158,0.0421197769371,0.5311360791321128,0.8589146951284369,0.0463432166768846,0.2460154177074361,0.4523759781861129,0.1258001081174245,0.1961267051261188,0.6990890228170659,0.0540309813029742,,2.534977085630158,2.534977085630158,2.534977085630158,0.1094728617285755,0.4059479733963588,4.1518380923076315,0.17582887013827392,0.23650073049199094,1.0030747640305022,-0.6932311939973074,0.00032816255081039025,0.055221146902578344,0.08322311505377025,0.1577199175288283,1.098968694574584
3,39,30039,"ARX(2,1)",True,0,-167.70947019438603,357.41894038877206,394.49595869817637,-167.70947019438603,357.41894038877206,394.49595869817637,True,eligible,2.802264420569622,0.0427068775718923,0.5428512798581078,0.8324455691181838,0.0463345112668612,0.2312885017535114,0.4691808191120759,0.123880349108426,0.1954255098958499,0.6943958470741738,0.0616545683873951,,2.802264420569622,2.802264420569622,2.802264420569622,0.11308333457284583,0.387538897801649,3.7983300161172133,0.17479847960412753,0.23521455866992425,0.9860341939391878,-0.7152484323854129,-0.010708089423285397,0.04598404150397547,0.08099297527514397,0.1607895565521279,1.1524600021775477
3,40,30040,"ARX(2,1)",True,0,-167.84066358986024,357.6813271797205,394.7583454891248,-167.84066358986024,357.6813271797205,394.7583454891248,True,eligible,2.4505475296902204,0.0440761587595523,0.5665103893566434,0.7867476629986844,0.0458126261761763,0.2493236597214602,0.4610684405915412,0.1116866377147862,0.2125609868979911,0.703329858012395,0.0496305725667207,,2.4505475296902204,2.4505475296902204,2.4505475296902204,0.1257346386209189,0.41279030201290534,3.7640085306452695,0.17906082543413687,0.2400842972696408,0.9525000314623406,-0.6619050215754047,-0.0049601983411918515,0.051311795656163416,0.09090889948742732,0.16874462105143884,1.0774341966612901
4,1,40001,"ARX(2,1)",True,0,-167.78635153043257,357.57270306086514,394.64972137026945,-167.78635153043257,357.57270306086514,394.64972137026945,True,eligible,2.502064238321623,0.0431066204340145,0.5430776969239642,0.830134335470432,0.0482244432145655,0.2492687967937257,0.4767435601327106,0.1261977800294313,0.2013502454455283,0.6875667986408907,0.0592366706837425,,2.502064238321623,2.502064238321623,2.502064238321623,0.11363463159335632,0.3813798081274973,3.6620994044421185,0.1812929755228284,0.24214728324895302,0.9878037408613646,-0.7161182596958695,-0.0051444312196948505,0.052879367409833476,0.09318003461235978,0.1761674516055543,1.1930240340522964
4,2,40002,"ARX(2,1)",True,0,-167.76258169774786,357.5251633954957,394.60218170490003,-167.76258169774786,357.5251633954957,394.60218170490003,True,eligible,2.533966649386561,0.0401725892689161,0.5536861346965071,0.8139747815106314,0.0459605274369368,0.2460106889933511,0.4656248467296922,0.1261243673022337,0.1999389961688639,0.6895313880532908,0.0574331032256718,,2.533966649386561,2.533966649386561,2.533966649386561,0.11150258146048202,0.3997538749669923,3.866298001207629,0.17753333632807675,0.24002808978607645,0.9915973815845631,-0.7051535398408244,-0.005254867239996061,0.05294335276058596,0.0871359364879334,0.16843154829106913,1.1461021847592945
4,3,40003,"ARX(2,1)",True,0,-167.7097634533767,357.4195269067534,394.4965452161577,-167.7097634533767,357.4195269067534,394.4965452161577,True,eligible,2.742419341714178,0.0422636876685812,0.5405891078508068,0.8374624478623334,0.0463274623879075,0.2344940615323748,0.4685896365825188,0.1234730483751834,0.1947369191562885,0.6953893343414925,0.0616633083762473,,2.742419341714178,2.742419341714178,2.742419341714178,0.11134475931161822,0.38717870630947926,3.8166912285286,0.17524735170682731,0.23581393472518966,0.9888534251513205,-0.714684736806911,-0.008951734504778097,0.04781001174646065,0.08196230108935863,0.16175619923232995,1.1538537124514672
4,4,40004,"ARX(2,1)",True,0,-167.7089287443868,357.4178574887736,394.49487579817793,-167.7089287443868,357.4178574887736,394.49487579817793,True,eligible,2.788395462054805,0.0425186424864622,0.542399455732956,0.8337048578753118,0.0462040308913517,0.2320449692368938,0.4688357096097192,0.1238383881082054,0.1948536183752661,0.6945484472381042,0.0621136514167223,,2.788395462054805,2.788395462054805,2.788395462054805,0.11252314816886147,0.38752788628373885,3.807599654525134,0.17487415180473723,0.23532209699163087,0.9870775474578641,-0.7150928543404975,-0.01019325419587512,0.04648705635641823,0.08112525584529186,0.16084651670134298,1.1522928294135755
4,5,40005,"ARX(2,1)",True,0,-167.71164954812792,357.42329909625585,394.50031740566016,-167.71164954812792,357.42329909625585,394.50031740566016,True,eligible,2.8360543522389428,0.0428409581632528,0.5427941387233497,0.8328998265816112,0.045834698901502,0.2295932791995553,0.4702762882865734,0.124212837200383,0.1943700258824744,0.6946189931456377,0.0623019351649053,,2.8360543522389428,2.8360543522389428,2.8360543522389428,0.11317286951863784,0.386034109100244,3.7873463184243676,0.17452643027606538,0.2348723639910591,0.9871058488297352,-0.7191679485120905,-0.011652806162475382,0.04510571727887431,0.08049555522702836,0.16057211842490157,1.1587549035770708
4,6,40006,"ARX(2,1)",True,0,-167.71270929296907,357.42541858593813,394.50243689534244,-167.71270929296907,357.42541858593813,394.50243689534244,True,eligible,2.71195146261485,0.0418579388124682,0.5422018689482221,0.8344938859896268,0.0462896649047046,0.2360194624628143,0.4706608375225898,0.1221115421832161,0.1958628392149306,0.6965936108049706,0.0604253923737481,,2.71195146261485,2.71195146261485,2.71195146261485,0.11090269361819848,0.38422498043928116,3.7771029885244127,0.17563710723495032,0.2361839040807912,0.9877797503892385,-0.7163024391308067,-0.008808978126738545,0.04818503409880861,0.08314540458711721,0.16361995317066347,1.162588347864453
4,7,40007,"ARX(2,1)",True,0,-167.7188045974288,357.4376091948576,394.5146275042619,-167.7188045974288,357.4376091948576,394.5146275042619,True,eligible,2.8527743081285,0.0425455225615953,0.54322760965407,0.8321426177953366,0.0452263600406362,0.228240549291207,0.4730990316846223,0.1195936371793266,0.195510112827659,0.7019003440092622,0.0588718472063158,,2.8527743081285,2.8527743081285,2.8527743081285,0.11243705662528647,0.3811147420057327,3.728676273186306,0.17377767177527895,0.23391383507595487,0.9831740745821963,-0.7218228608610269,-0.01287427328064368,0.044026447972912525,0.08024672947829618,0.16100575785993834,1.1672144287553166
4,8,40008,"ARX(2,1)",True,0,-167.72792955032048,357.45585910064096,394.5328774100453,-167.72792955032048,357.45585910064096,394.5328774100453,True,eligible,2.9358733650281685,0.0450051175940186,0.5408797227339677,0.8366763497462223,0.0445876362724551,0.224469891043054,0.4628785008638915,0.1247209748575116,0.1932944575054691,0.6950066573621708,0.0620826438113105,,2.9358733650281685,2.9358733650281685,2.9358733650281685,0.11764547218382666,0.3988223025737029,3.929088613311756,0.17313537226816772,0.23337933767367963,0.9897618646459476,-0.7129213671961685,-0.012694946867036483,0.04307632591896247,0.07712566554166975,0.1545716349570328,1.1269309020787441
4,9,40009,"ARX(2,1)",True,0,-167.92841012907292,357.85682025814583,394.93383856755014,-167.92841012907292,357.85682025814583,394.93383856755014,True,eligible,2.340551277077985,0.0493813646509502,0.5905286218819609,0.746264611150702,0.0371456566637608,0.2525401051694617,0.4304752993985684,0.11535937321162,0.2200355420147768,0.6889048226116395,0.04859748822155,,2.340551277077985,2.340551277077985,2.340551277077985,0.14825320970499448,0.4843981104289716,4.312211793332308,0.17674483114270817,0.23903550096836962,0.9483637631622731,-0.6125839535357898,-0.0018873614562156804,0.05174182802966229,0.08766592199447265,0.15692404619578026,0.9455934411471998
4,10,40010,"ARX(2,1)",True,0,-167.71048746559723,357.42097493119445,394.49799324059876,-167.71048746559723,357.42097493119445,394.49799324059876,True,eligible,2.818949386219847,0.0432327958210208,0.5406029222094172,0.8374847681619971,0.0455581402234196,0.2304470105296056,0.4686317132931971,0.1241016739100602,0.1940876929164199,0.6960854449297303,0.0611943600070238,,2.818949386219847,2.818949386219847,2.818949386219847,0.11334991409045661,0.38828155086399607,3.825224613514097,0.17459605060316302,0.23497534971014428,0.9897819468292259,-0.7183785694252338,-0.010925951799386033,0.04566535697650803,0.08050240125096957,0.16006384721842432,1.1546680440336965
4,11,40011,"ARX(2,1)",True,0,-167.71117436773034,357.4223487354607,394.499367044865,-167.71117436773034,357.4223487354607,394.499367044865,True,eligible,2.7671566282516795,0.0428033934279632,0.5454333019636447,0.8282804746493518,0.0458093089448369,0.2329917779942813,0.4640898551602969,0.1239985081484289,0.1947882612920281,0.6982888609893363,0.0590321361415372,,2.7671566282516795,2.7671566282516795,2.7671566282516795,0.11447106783485476,0.3939819911924589,3.8895189250671987,0.1748702733252406,0.2350711665201043,0.987937791863638,-0.7075587919106165,-0.008763265689211222,0.047113981917438354,0.08078756125430306,0.15858375249988121,1.1314954961521457
4,12,40012,"ARX(2,1)",True,0,-167.7184924733086,357.4369849466172,394.5140032560215,-167.7184924733086,357.4369849466172,394.5140032560215,True,eligible,2.889761759229053,0.0430723582873243,0.5453622259243256,0.8272780097219955,0.0457517711128071,0.2267670227445713,0.468667050499836,0.1245684594080998,0.1951993714536822,0.6930980573737336,0.0622965272673669,,2.889761759229053,2.889761759229053,2.889761759229053,0.11462341311952165,0.3924702763994262,3.806202048217761,0.1737779312321316,0.23480666250901183,0.9846287641311227,-0.7162416704879518,-0.013407844954304624,0.043796466012260456,0.0790297684075074,0.15945909549723383,1.1476442635103443
4,13,40013,"ARX(2,1)",True,0,-167.73424851435283,357.46849702870566,394.54551533810996,-167.73424851435283,357.46849702870566,394.54551533810996,True,eligible,2.600341825190279,0.0433766426277509,0.5391618467611323,0.8414337298534524,0.0464718528230551,0.2417425672540448,0.4568240078356003,0.1234552356690596,0.1980702402208656,0.7001291690618535,0.053314538976533,,2.600341825190279,2.600341825190279,2.600341825190279,0.11440074229012849,0.40369463409634254,4.037667252520597,0.17583667704946201,0.23620889111890345,0.9945760017143757,-0.6963804113090803,-0.003499805563223976,0.051659148022998126,0.08317711152935199,0.1587709142651795,1.1083444000703195
4,14,40014,"ARX(2,1)",True,0,-167.70922723281072,357.41845446562144,394.49547277502575,-167.70922723281072,357.41845446562144,394.49547277502575,True,eligible,2.794541308413358,0.0426628434961698,0.5437324189453002,0.8312663076897175,0.0457726664553007,0.2315915186556126,0.4693225407471407,0.1234484258750597,0.195188657052509,0.69497522096685,0.0614590603706676,,2.794541308413358,2.794541308413358,2.794541308413358,0.11325267653961126,0.38760995104192614,3.801293228200719,0.1748296409210213,0.23526057485339014,0.9871709040481595,-0.7164912369113201,-0.010714304687902437,0.04600889421782142,0.0812013524908489,0.16106577998006816,1.1547768490755168
4,15,40015,"ARX(2,1)",True,0,-167.7137063945539,357.4274127891078,394.5044310985121,-167.7137063945539,357.4274127891078,394.5044310985121,True,eligible,2.8487434816214683,0.0435329025700195,0.5466163795396644,0.8264189989094819,0.0444093859094436,0.2288019750648842,0.4658765537318743,0.1250737917947496,0.1940781041945073,0.6942739396013887,0.0614748101849007,,2.8487434816214683,2.8487434816214683,2.8487434816214683,0.11616393707048583,0.3938752121883766,3.8739397578972636,0.17434503344712163,0.23461975612272545,0.9899363175290263,-0.7151776698930618,-0.01140911668390629,0.044752043470603284,0.0796755428931906,0.1581680461322909,1.141775850714135
4,16,40016,"ARX(2,1)",True,0,-167.72788619838158,357.45577239676317,394.5327907061675,-167.72788619838158,357.45577239676317,394.5327907061675,True,eligible,2.6259074121642225,0.0430403414739522,0.540653563881497,0.8400612128208951,0.0450721733286151,0.2400633428770012,0.458697897267081,0.1227438344772517,0.1974399355208703,0.7014321060557703,0.0531015927767475,,2.6259074121642225,2.6259074121642225,2.6259074121642225,0.11389801743823752,0.401186594069649,4.01589941691869,0.175296688325727,0.23574328532902872,0.9962924580368343,-0.7025044755046156,-0.0047798629260373815,0.050673590958692866,0.08258140595239287,0.15889055403176128,1.119024992015607
4,17,40017,"ARX(2,1)",True,0,-167.70980306778864,357.4196061355773,394.4966244449816,-167.70980306778864,357.4196061355773,394.4966244449816,True,eligible,2.8088182133156234,0.0431723560736276,0.5412232213122431,0.835754318555757,0.0460189018784818,0.2310244811874482,0.470001214485324,0.1240177914269741,0.1950210877198052,0.6940334583537415,0.0623120715310659,,2.8088182133156234,2.8088182133156234,2.8088182133156234,0.11338784561754059,0.38683878725386567,3.7892769022527166,0.1749606235074207,0.23536624869131437,0.9869687125780662,-0.7175670901156772,-0.011058948441805369,0.04572248595454522,0.08120539165609654,0.16126742103560712,1.1574464749270723
4,18,40018,"ARX(2,1)",True,0,-167.71870220090622,357.43740440181244,394.51442271121675,-167.71870220090622,357.43740440181244,394.51442271121675,True,eligible,2.672134203347679,0.0416673451313444,0.5457432161508754,0.8284869127708095,0.0455236463523678,0.2384334603595147,0.4699987758619221,0.123794167495983,0.1960288896286863,0.6936233434881979,0.0613549405088719,,2.672134203347679,2.672134203347679,2.672134203347679,0.11164078818605157,0.388094559928155,3.7895175811853883,0.17657352730678424,0.23764184737249572,0.9890122787905627,-0.71443011355753,-0.008143747586857222,0.04926032376279968,0.08450366822212364,0.16544319801361118,1.1613043802561547
4,19,40019,"ARX(2,1)",True,0,-167.71587352623692,357.43174705247384,394.50876536187815,-167.71587352623692,357.43174705247384,394.50876536187815,True,eligible,2.687256382922575,0.0414667919504259,0.5452018011729255,0.8295250969535997,0.0457712747185818,0.237536565328145,0.4676979690538919,0.1235139881110694,0.1957412100263735,0.6938175916991975,0.0619715617142457,,2.687256382922575,2.687256382922575,2.687256382922575,0.11123198950658564,0.39088380988798505,3.8218649652639076,0.17595577266332768,0.23712720064149362,0.9876247885144549,-0.7099582201060382,-0.0079458248499793,0.049273680409049975,0.08326453079127602,0.16354886999102547,1.148538184526774
4,20,40020,"ARX(2,1)",True,0,-167.71921370710714,357.4384274142143,394.5154457236186,-167.71921370710714,357.4384274142143,394.5154457236186,True,eligible,2.6767434697216874,0.0430463901705272,0.5418244912630447,0.8372613993416648,0.0450754468565077,0.2374906346156174,0.4595803043080806,0.1218163839711482,0.1960291769669388,0.7017121175863092,0.0554941021369581,,2.6767434697216874,2.6767434697216874,2.6767434697216874,0.11422398039059382,0.39971006807663484,3.989177345858429,0.17509886412939812,0.23539753867194468,0.9935434816788483,-0.7027480349871805,-0.00589014859308036,0.04953401779819461,0.08166508183564432,0.1580806476040158,1.1188671260694734
4,21,40021,"ARX(2,1)",True,0,-167.78373598844905,357.5674719768981,394.6444902863024,-167.78373598844905,357.5674719768981,394.6444902863024,True,eligible,2.473609743645919,0.0390657534926051,0.5505642635518495,0.8235761070029244,0.044565761533631,0.2492375705103409,0.4618896002024533,0.1222858522338054,0.198346744791386,0.7041843643839708,0.0488064795844887,,2.473609743645919,2.473609743645919,2.473609743645919,0.1085800020168402,0.3921078387424009,3.976442387358561,0.1768237454684384,0.2373121419979844,1.0020012532160343,-0.7070856365577538,-0.0006817408384037493,0.05519618174143514,0.08692321376849478,0.16435150773013105,1.1431933466559276
4,22,40022,"ARX(2,1)",True,0,-167.71943925904554,357.4388785180911,394.5158968274954,-167.71943925904554,357.4388785180911,394.5158968274954,True,eligible,2.8771544700487643,0.0437350860041985,0.5425998965670937,0.8317875430904446,0.0460415305113838,0.2277293449591954,0.4768994523929458,0.1256262660643994,0.1956377518622788,0.6904396951628383,0.0634731818723023,,2.8771544700487643,2.8771544700487643,2.8771544700487643,0.11448173813317689,0.37983660383006934,3.6758693564305527,0.17524804926219342,0.23559852570191714,0.9852254317620865,-0.7294300420586195,-0.014436720060392108,0.043125498271123136,0.08195907964032335,0.1643132508427918,1.1872530220194932
4,23,40023,"ARX(2,1)",True,0,-167.7088973015189,357.4177946030378,394.4948129124421,-167.7088973015189,357.4177946030378,394.4948129124421,True,eligible,2.77239433164251,0.0428074534538368,0.541086987446014,0.8363316572558098,0.046152608553907,0.2328307075580405,0.4684204549620276,0.1240879472961438,0.1946501804325474,0.6948776449769267,0.0616556709339217,,2.77239433164251,2.77239433164251,2.77239433164251,0.11269982605533527,0.3884242729624064,3.8220926353650873,0.17502021954125313,0.23551904975414578,0.9889267420883489,-0.7156823172558564,-0.009859169225697628,0.04681860992028964,0.08143907698930276,0.16108617027070482,1.1529521706397554
4,24,40024,"ARX(2,1)",True,0,-167.75284030139665,357.5056806027933,394.5826989121976,-167.75284030139665,357.5056806027933,394.5826989121976,True,eligible,2.7699840293999696,0.041279747109667,0.5726391028592794,0.7826886472756822,0.0384549638528761,0.2320559701091744,0.4576633203225861,0.1231134358846696,0.1913277720080302,0.7018936193931516,0.0576817158648503,,2.7699840293999696,2.7699840293999696,2.7699840293999696,0.11936563186320104,0.4161113020016016,4.03740291764338,0.17416537966370774,0.23632045610706154,0.9948206798471892,-0.7048238932355313,-0.010548431510867984,0.04634376580907094,0.07961536082633817,0.1577277766040111,1.110961015698228
4,25,40025,"ARX(2,1)",True,0,-167.70973491643542,357.41946983287085,394.49648814227515,-167.70973491643542,357.41946983287085,394.49648814227515,True,eligible,2.773874017640196,0.0430313674549456,0.5397411340801076,0.8385915081180217,0.0463303918399452,0.2329983229341282,0.4700025275401946,0.1236843269420032,0.1933126629856944,0.6979509516367058,0.0610055884244612,,2.773874017640196,2.773874017640196,2.773874017640196,0.11256543409008071,0.3863754291951177,3.801241581027357,0.17545465056776524,0.23593992903003935,0.9902919753303673,-0.7191515243728885,-0.01005678754034317,0.046799679972139484,0.0820088601017659,0.16217691041538732,1.1620058661456218
