timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,message,param_p0,param_n0,param_rho,param_phi_plus,param_phi_minus,param_sigma_p,param_sigma_n,se_p0,se_n0,se_rho,se_phi_plus,se_phi_minus,se_sigma_p,se_sigma_n,param_c,param_rho_1,param_phi_1,se_c,se_rho_1,se_phi_1,param_rho_2,se_rho_2,param_phi_2,se_phi_2,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_eligible,selection_reason,selection_persistence_p,selection_persistence_n,selection_sigma_min,selection_uncond_var_ref,selection_max_p_t,selection_max_n_t,selection_shape_max,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max,rank,se_message,se_hessian_ridge,se_used_pseudoinverse,se_used_opg_fallback
2026-06-01T18:37:36,32,28,320028,"ARX(1,1)",-144.25049260111228,308.50098520222457,342.2073654835012,True,0,Optimization terminated successfully,0.3053259664836292,0.6343787146547066,0.6817576810619435,0.44665971161816,0.1843695093042249,0.6789070063842753,0.1827016365493201,0.0023281122414411217,0.0006967904948804376,1.8946949547333324e-05,0.447267327900957,0.4472768094562861,1.2948897751044517,0.38609694202778616,0.2432377524973361,0.1310043206874394,0.9455194065084987,0.37821426392953844,0.8653072675247823,0.8820985083488092,,,,,-144.25049260106505,308.5009852021301,342.2073654834067,-144.25049260111228,308.50098520222457,342.2073654835012,-4.723688107333146e-11,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9972722915231359,0.9972722915231359,0.1827016365493201,0.1619047238068609,111.93496998427273,232.568370130234,232.568370130234,0.544294154827627,0.7248162791245487,59.35558186664953,1.3230317937107164e-07,1.4585891545114285e-06,132303.17937107163,1458589.1545114284,15,computed,1e-08,False,False
2026-06-01T17:51:10,22,10,220010,"ARX(1,1)",-150.79653547373175,321.5930709474635,355.2994512287401,True,0,Optimization terminated successfully,7.229358133062742,7.217665338263883,0.5343294361531957,0.4330306520585097,0.019709373753788,0.0343462089976494,0.1277534190669128,3.272595451700541e-07,0.002919549487485343,8.223389619161202e-07,2.433989091731654e-07,1.2655170078479306e-06,1.8806759996269146e-06,2.037200513364445e-06,0.3170561624119317,0.1462972271085508,0.5879830255361962,1.2433670492097425e-06,2.1868673430828748e-07,1.0750085096025069e-08,,,,,-150.79653547384936,321.5930709476987,355.29945122897533,-150.79653547373175,321.5930709474635,355.2994512287401,1.1760903362301178e-10,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.7606994490593446,0.7606994490593446,0.0343462089976494,0.12632725425452274,1222.103048631056,102.70987561549197,1222.103048631056,0.27237563450050045,0.3274698139426895,3.1179899302118845,9.855973577719579e-08,1.396987028043133e-06,98559.73577719579,1396987.028043133,16,computed,1e-08,False,False
2026-06-01T18:20:18,43,23,430023,"ARX(1,1)",-156.0603437025947,332.1206874051894,365.827067686466,True,0,Optimization terminated successfully,9.999999999999249,6.404264540159548,0.7974769225163373,0.2976922164165213,2.5779548745643398e-14,0.016081099541284,0.0592237709107736,1114.6364514269148,63.553847919979695,0.0026643347383853207,7.580777230082027,2.9631375129028914,6.241298190835351e-07,3.932737269449013,0.0161075150260546,0.2229052371144185,0.8484184285945557,9.54544435613026,10.642839393055576,57.70186836842961,,,,,-156.0603437026022,332.1206874052044,365.827067686481,-156.0603437025947,332.1206874051894,365.827067686466,7.503331289626658e-12,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.9463230307246109,0.9463230307246109,0.016081099541284,0.025048687569153818,3375.4472647225457,276.85080015795637,3375.4472647225457,0.13203564480158783,0.2791127548857886,1.8439383463257955,9.02587258177896e-08,1.3946216675003522e-06,90258.7258177896,1394621.6675003523,17,computed,1e-08,False,False
2026-06-01T18:37:18,43,32,430032,"ARX(1,1)",-156.25844324614374,332.5168864922875,366.2232667735641,True,0,Optimization terminated successfully,4.915232982253165,3.556328267779856,0.7516576293751076,0.45147415683561,0.0259809603832221,0.203288919916528,0.0709930463977211,79.72913166024766,119.64788909616944,6.34277728915521e-06,0.0004329395847905625,0.0021951097867393197,10.120562145885222,2.4018844819936758e-05,0.6247546796728023,-0.0222089365624968,-0.087380421148023,78.54152315908608,19.95049944715274,58.59487169292767,,,,,-156.25844324615196,332.5168864923039,366.2232667735805,-156.25844324614374,332.5168864922875,366.2232667735641,8.213874025386758e-12,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.9903851879845237,0.9903851879845237,0.0709930463977211,0.22105274980707815,511.21467318772653,1498.324789056744,1498.324789056744,0.9017188307072304,1.3672159845404717,22.990855094334012,1.4712434443925108e-07,4.284280028649188e-06,147124.34443925106,4284280.028649188,18,computed,1e-08,False,False
2026-06-01T18:20:14,17,25,170025,"ARX(1,1)",-157.9807684621551,335.9615369243102,369.66791720558683,True,0,Optimization terminated successfully,2.612775524654917,7.925652181372524,0.3726816962189411,0.6508640999841278,0.2918000950672487,0.0385407297923146,0.1099496514975901,0.019053585957689228,0.01629652711646715,1.5002063183052579e-06,1.6338643492037933e-05,0.0005295249127245744,9.867051029968433e-07,1.5149027682905376e-06,0.0882761669433466,0.2608651128368441,0.7519493366451637,1.6346805118252506e-05,0.0005299946828163472,1.880402210875298e-09,,,,,-157.9807684618167,335.9615369236334,369.66791720491,-157.9807684621551,335.9615369243102,369.66791720558683,-3.384172941878205e-10,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.8440137937446293,0.8440137937446293,0.0385407297923146,0.09969360667470172,1719.3229021013938,223.37868707632177,1719.3229021013938,0.16118852028180694,0.27025039028684905,5.254269741797739,9.717621218668859e-08,1.4138994235708424e-06,97176.21218668859,1413899.4235708425,19,computed,1e-08,False,False
2026-06-01T17:59:35,27,17,270017,"ARX(1,1)",-158.83580429129023,337.67160858258046,371.37798886385707,True,0,Optimization terminated successfully,0.378391301907773,0.7524386674039759,0.547097953492891,0.7009526118966034,0.2048494811173876,0.2484067004794257,0.0679859433367831,0.12047155901535204,1.3393213907456751,8.688383565754165e-09,0.09200318188121596,0.09193692175601181,4.920633994096182,1.2465148472499066,-0.0576380952152628,0.3454288402442328,0.7224585410116687,1.3178244214903905,2.907728605737463,12.159810765094251,,,,,-158.83580429155904,337.6716085831181,371.3779888643947,-158.83580429129023,337.67160858258046,371.37798886385707,2.688125277927611e-10,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.9999989999998865,0.9999989999998865,0.0679859433367831,0.026826809719793974,378391.2589628062,752438.582007051,752438.582007051,0.07031725947594825,0.28759737803125673,26826.806675124488,8.48219048685957e-08,1.4518399269935705e-06,84821.9048685957,1451839.9269935705,20,computed,1e-08,False,False
2026-06-01T20:30:19,21,40,210040,"ARX(2,1)",253.47619432529265,-484.9523886505853,-447.875370341181,True,0,Optimization terminated successfully,8.161163206834225,2.682045637867549,0.9399505834454422,0.0505967129903294,0.0093077524637013,0.0761216366468193,0.4957433061960563,86.68123779844522,11.136272967995101,1.2327961102409622e-06,0.14279861259110024,2.062691233455866,2.206097368243475,8.026198439053026,-0.0278668327818676,0.4082540997566547,0.6653184431573319,43.83566499295163,0.00960256909541648,49.672519642587275,-0.0331014584120377,35.23511058522677,,,253.4761943249256,-484.9523886498511,-447.8753703404468,253.47619432529265,-484.9523886505853,-447.875370341181,3.6706637729366776e-10,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9699028161724575,0.9699028161724575,0.0761216366468193,0.706433248892034,271.1603601718316,89.11284368782593,271.1603601718316,11.812549179621232,12.050018870801491,23.47173918131057,8.671844397520572e-08,1.504950152948988e-06,86718.44397520572,1504950.152948988,1,computed,1e-08,False,False
2026-06-01T20:25:50,21,39,210039,"ARX(2,1)",-20.703248985686542,63.406497971373085,100.48351628077737,True,0,Optimization terminated successfully,3.0732962659466025,7.094145150922066,0.8748427561217943,0.1809419977533308,0.0066836233160012,0.0118453089195308,0.0467429642977604,498.42353296279657,100.2629538255624,0.15453725795288112,4.093746714392374,0.9426861319962404,3.247682757004675e-05,1.1366644006191386,0.0071872782990647,0.2277214998929477,0.807643582691691,19.683454026948194,74.73282151782108,8.200903930881235,0.0720111946263866,50.612645612943524,,,-20.703248985679764,63.40649797135953,100.4835162807638,-20.703248985686542,63.406497971373085,100.48351628077737,-6.778577699151356e-12,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9686555666564602,0.9686555666564602,0.0118453089195308,0.015931249490929975,4013.468681262041,312.84395396724585,4013.468681262041,0.14423866139495745,0.3024621696628188,1.2466694112959575,9.377539050777827e-08,1.4343736443179326e-06,93775.39050777827,1434373.6443179327,2,computed,1e-08,False,False
2026-06-01T19:59:14,43,25,430025,"ARX(2,1)",-89.07121877732949,200.14243755465898,237.21945586406326,True,0,Optimization terminated successfully,4.396553724506772,5.74493841608963,0.7567017476433647,0.0338637832813607,0.3058464630302727,0.0292746471537561,0.2663237410000962,2.2043767578394946,0.2065141897983021,0.008240456783298208,2.10910831357816e-06,0.03498835000266401,2.7815557195520056e-06,0.007874590289006412,-0.225251025152726,0.1353736394802923,0.6884990447868735,0.05442850653421324,0.024606970809111815,0.023504681247606813,-0.0840174208852714,0.005743158915999099,,,-89.07121877730428,200.14243755460856,237.21945586401284,-89.07121877732949,200.14243755465898,237.21945586406326,-2.5210056264768355e-11,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9265568707991814,0.9265568707991814,0.0292746471537561,0.41124678502240497,2305.724575846342,78.22295262475824,2305.724575846342,1.7053426614876095,1.7973893716665388,5.611360545429681,2.3397230036451671e-07,2.071547663341407e-06,233972.3003645167,2071547.663341407,3,computed,1e-08,False,False
2026-06-01T19:00:42,27,8,270008,"ARX(2,1)",-99.20506778199726,220.41013556399452,257.4871538733988,True,0,Optimization terminated successfully,6.316359887476845,7.203269794404417,0.7714837060377474,0.0511948576169495,0.0044223560537602,0.2407446868401146,0.030386626458828,326.9069571291968,3153.404411649896,7.862294115334558,0.008505840395214043,64.67410049313138,15.14656518921823,0.00701662110565196,0.0714792000518345,0.1414777250246654,0.2948029595717427,176.90118283937883,229.05028285651326,463.47629030623415,0.1455584286768215,447.64016598493,,,-99.20506778198992,220.41013556397985,257.4871538733841,-99.20506778199726,220.41013556399452,257.4871538733988,-7.332801033044234e-12,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.7992923128731022,0.7992923128731022,0.030386626458828,0.37273473119219286,33.96959919370144,428.77831615846475,428.77831615846475,1.638241511619307,1.690031378782917,2.3647213750121567,1.2790590822848173e-07,1.6658178539234767e-06,127905.90822848171,1665817.8539234768,4,computed,1e-08,False,False
2026-06-01T20:02:44,18,32,180032,"ARX(2,1)",-108.20853509854315,238.4170701970863,275.4940885064906,True,0,Optimization terminated successfully,8.93138086895997,5.064279281297535,0.5867002727981905,0.5990828546573885,0.0699572092965022,0.1929735824384351,0.0205632084401275,29.046575515358192,159.77966552618827,2.332610861684459,2.080462588107492,0.5870430582434683,7.3987634542402745,0.003606841283957664,-0.0563443266756298,0.54872907768227,0.4921589773067623,9.299123536018656e-06,3.258619419841892,2.080403975447831,0.0034873682635971,5.587995250709744,,,-108.208535098487,238.417070196974,275.4940885063783,-108.20853509854315,238.4170701970863,275.4940885064906,-5.6147086979763117e-11,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9212203047751358,0.9212203047751358,0.0205632084401275,0.33473534524791754,113.37160982238834,4468.230081384456,4468.230081384456,0.819036554320792,1.00946216988262,4.5782892686013215,9.194528207179377e-08,1.7035558678785868e-06,91945.28207179377,1703555.8678785868,5,computed,1e-08,False,False
2026-06-01T19:14:33,29,7,290007,"ARX(2,1)",-110.82868400724277,243.65736801448554,280.73438632388985,True,0,Optimization terminated successfully,6.5556334834771945,9.17170918864628,0.3377343544903658,0.1383917855371606,0.7387184886986594,0.0111747313988442,0.1274013157735527,17278.07444853718,165.55326824826003,10.323290038741689,20.812742923818714,88.19758765518385,8.981081001859591e-05,8.11057689698077,0.0882492710960236,0.3937390861191613,0.5567078542234167,210.39159789346408,94.73604928446,372.3693069811299,0.1689359221989418,119.20374623224065,,,-110.82868400726602,243.65736801453204,280.73438632393635,-110.82868400724277,243.65736801448554,280.73438632388985,2.3248958314070478e-11,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.7762894916082759,0.7762894916082759,0.0111747313988442,0.14968551779771716,58035.16008909253,460.2688043760229,58035.16008909253,0.23524155296961924,0.337988848162207,14.717785478752102,1.0683319972036799e-07,1.6078695023177985e-06,106833.199720368,1607869.5023177986,6,computed,1e-08,False,False
2026-06-01T19:46:59,8,26,80026,"ARX(2,1)",-123.75332479895768,269.5066495979154,306.58366790731964,True,0,Optimization terminated successfully,2.075764700082919,2.6373301036180714,0.3745765174010714,1.1479067858792062,0.0733759945398832,0.2093524595941267,0.0867996686171836,317.7095523405278,588.1710714534057,0.9742210875755845,9214.892513389668,9213.9380287857,5441.917393494609,2137.5184908231968,-0.0370343529625712,0.1260625663065894,1.308880581190407,17832.130375063916,8477.861707018308,33778.11816712236,-0.1969965476083754,8618.89653933327,,,-123.75332479938888,269.50664959877776,306.58366790818206,-123.75332479895768,269.5066495979154,306.58366790731964,4.311999646233744e-10,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.985217907610616,0.985217907610616,0.0867996686171836,0.11084768046241308,140.42428131308827,351.55036926274795,351.55036926274795,0.17797684158635463,0.27765556105955247,7.498781467637166,1.06491091139003e-07,1.3052659496049832e-06,106491.091139003,1305265.9496049832,7,computed,1e-08,False,False
2026-06-01T19:34:28,42,23,420023,"ARX(2,1)",-133.01595173313257,288.03190346626513,325.10892177566944,True,0,Optimization terminated successfully,1.0995068510748705,4.838946684303541,0.1731926239696012,1.0700336855050363,0.521414151737045,0.437707097553119,0.0621193673681361,10.62209647588382,10.426623206878588,0.0003364932177817186,69.67645081971092,69.67208190881402,94.15107004828907,10.785334902768508,0.0085516059606635,0.2937164083220092,0.8380475904209824,194.05482735469866,324.4808825549039,156.54686589254152,0.0907950235896554,194.59757981754598,,,-133.0159517341829,288.0319034683658,325.1089217777701,-133.01595173313257,288.03190346626513,325.10892177566944,1.05032427200058e-09,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.9689165425906419,0.9689165425906419,0.0621193673681361,0.22932437633339622,35.37273336729419,1253.812394550656,1253.812394550656,0.2781499140311091,0.4065672889701099,9.908655504990037,1.0820957858789979e-07,1.492231059139438e-06,108209.5785878998,1492231.059139438,8,computed,1e-08,False,False
2026-06-01T19:48:52,1,27,10027,"ARX(2,1)",-137.0905824975598,296.1811649951196,333.2581833045239,True,0,Optimization terminated successfully,5.056291349437467,6.88164464272754,0.3977776713609796,0.5410801899780273,0.3502161711092291,0.033324140407739,0.1105922547426876,23.496257028090348,0.8601931768645942,3.3611425257159944,0.29811243676412863,0.4171230835807504,0.016064914860905527,0.22902785444134124,0.1482593806316444,0.3520522914490397,0.3796141871599748,3.327189604880044,4.067133474691551,0.6687232591362733,0.2224094569349729,4.180473725316079,,,-137.0905824955627,296.1811649911254,333.2581833005297,-137.0905824975598,296.1811649951196,333.2581833045239,-1.9971082565461984e-09,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.8434258519046078,0.8434258519046078,0.033324140407739,0.08978196821007726,3169.1088310693335,298.4083301598292,3169.1088310693335,0.15427727356181364,0.2625510274185793,7.169016967966539,9.517582831741424e-08,1.6027382761933542e-06,95175.82831741424,1602738.2761933543,9,computed,1e-08,False,False
2026-06-01T19:55:24,41,32,410032,"ARX(2,1)",-144.2330558141395,310.466111628279,347.5431299376833,True,0,Optimization terminated successfully,0.6699285138217731,0.196932114778487,0.2903278319441228,1.4118722830537542,1.3800045368371049e-11,0.2055668586757862,1.1433484725592231,0.060343397999683045,0.06056765016019808,0.0007124973341630736,112.72526985191267,112.72523675500945,4.847758979174031,35.12599487139141,-0.0805340462423389,0.2376308407609788,0.5396776483412056,10.349400569102706,190.21598902952937,298.5233453049579,0.103556139653568,102.47932666468152,,,-144.23305581425785,310.4661116285157,347.54312993792,-144.2330558141395,310.466111628279,347.5431299376833,1.1834799806820229e-10,200.0,False,-150.0,False,0.87,True,True,True,True,True,eligible,0.9962639734779,0.9962639734779,0.2055668586757862,0.2857483266103046,179.31578104675873,52.71164795366356,179.31578104675873,0.4047046495867739,0.6655966947222233,76.48455516040728,1.0335223430729122e-07,1.4307701501993842e-06,103352.23430729122,1430770.1501993842,10,computed,1e-08,False,False
2026-06-01T20:00:48,27,37,270037,"ARX(2,1)",-147.61792604722456,317.2358520944491,354.3128704038534,True,0,Optimization terminated successfully,9.058846258117224,2.8769426339221598,0.4224941429314137,0.7868874009379269,3.888180487349446e-05,0.1342614712827469,0.0083071030511151,0.07025690661803195,0.10424680501419951,0.0023729056341869415,3.1024747650334655e-05,5.121517786131582e-06,0.0009295070536245828,1.435632938129461e-06,0.1543566707828735,0.1164128964623771,0.6204121720349386,0.002369232698240701,4.0212427195990537e-08,2.9007904989489227e-05,0.1184012104712951,3.9240962459160164e-08,,,-147.61792604732193,317.23585209464386,354.31287040404817,-147.61792604722456,317.2358520944491,354.3128704038534,9.737277650856413e-11,200.0,True,-150.0,False,0.87,True,True,True,True,True,eligible,0.8159572843028139,0.8159572843028139,0.0083071030511151,0.16349458702892083,124.79244467819527,28505.54184536819,28505.54184536819,0.28319600833866587,0.3703177225914718,4.216635734885211,9.113503065944054e-08,1.4265711416032559e-06,91135.03065944054,1426571.1416032559,11,computed,1e-08,False,False
