timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,message,param_p0,param_n0,param_rho,param_phi_plus,param_phi_minus,param_sigma_p,param_sigma_n,se_p0,se_n0,se_rho,se_phi_plus,se_phi_minus,se_sigma_p,se_sigma_n,param_c,param_rho_1,param_phi_1,se_c,se_rho_1,se_phi_1,param_rho_2,se_rho_2,param_phi_2,se_phi_2,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_shape_reference,selection_high_shape_density,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_eligible,selection_reason,selection_persistence_p,selection_persistence_n,selection_sigma_min,selection_uncond_var_ref,selection_max_p_t,selection_max_n_t,selection_shape_max,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,se_message,se_hessian_ridge,se_used_pseudoinverse,se_used_opg_fallback
2026-05-30T11:54:49,80,4,800004,constant,-167.1128987868384,348.2257975736768,371.8202637705704,True,0,Optimization terminated successfully,6.009041823066557,6.566534399102666,0.6324660733836738,0.3010537052393497,0.1184813650881175,0.0469452641284972,0.0637358697487822,1944.1888302413533,1049.3500908577103,0.1413030749284924,16.10796278670248,46.852709720376296,0.0003918679872419062,0.0008158583544024361,,,,,,,,,,,-167.07875362031638,348.15750724063275,371.7519734375264,-167.1128987868384,348.2257975736768,371.8202637705704,-0.034145166522023374,200.0,True,0.87,True,True,True,eligible,0.8422336085474074,0.8422336085474074,0.0469452641284972,0.03991805103999128,509.9381591390128,285.6481152848037,509.9381591390128,0.11684838497369716,0.23899855230929856,2.2842084267284037,computed,1e-08,False,False
2026-05-30T12:52:17,75,7,750007,"ARX(1,1)",-170.06435105060777,360.12870210121554,393.83508238249215,True,0,Optimization terminated successfully,1.6853646800925666,0.0505866975715493,0.5181408477849003,0.5574826626017678,0.0445981314608588,0.1842655689200369,0.6468914869722983,0.49264238254162374,0.04962266874216425,0.15962390426317796,0.19390243163928497,0.07954027045518587,0.04964959739568367,0.37569354005619804,0.1277184080670477,0.2261082996527705,0.713765287459023,0.08445531976067452,0.08192576009612915,0.11714974609817674,,,,,-170.06435105059958,360.1287021011992,393.8350823824758,-170.06435105060777,360.12870210121554,393.83508238249215,-8.185452315956354e-12,200.0,False,0.87,True,True,True,eligible,0.8191812448162137,0.8191812448162137,0.1842655689200369,0.07839347939342341,39.97756202879185,3.064899393041457,39.97756202879185,0.16444644308585227,0.24616752589537472,2.639954286826301,computed,1e-08,False,False
2026-05-30T13:42:27,33,3,330003,"ARX(2,1)",-157.41094362210765,336.8218872442153,373.8989055536196,True,0,Optimization terminated successfully,1.7613638922694612,6.4927803780923625,0.9087776195455656,0.0513704604910726,0.063026649898821,0.6631298687590604,0.0558081386889339,0.004705536318101694,0.48215742089485303,4.804703775902365e-06,8.727772649385913e-06,0.002754469211147066,0.007542168727057484,4.639459343707965e-06,-0.1464724884618526,0.5385698578205601,-0.1929174167799704,0.055409301725064836,0.012069383998080628,0.009123951529543643,0.2038550555961865,0.005827440263919962,,,-152.5805524626992,327.1611049253984,364.2381232348027,-157.41094362210765,336.8218872442153,373.8989055536196,-4.830391159408464,200.0,True,0.87,True,True,True,eligible,0.9659761747405123,0.9659761747405123,0.0558081386889339,0.7947663902275599,51.76854391991977,321.02867430369264,321.02867430369264,8.832449924452296,9.160701119862681,23.359113332088878,computed,1e-08,False,False
2026-05-30T14:11:27,59,1,590001,"ARX(2,2)",-168.8268147671486,361.6536295342972,402.10128587182913,True,0,Optimization terminated successfully,1.4896453276274328,0.0401693345699352,0.5834706364373659,0.4653665031979021,0.049595868709191,0.1772335488126813,0.7309107025739102,1.1531545822403402,0.0390319926995928,0.26806913495717216,0.3033781510479851,0.09085720425048967,0.05644802351217985,0.39550366258502445,0.1187753163890762,0.222017638604082,0.4582113787469524,0.0994474358132123,0.08545244735337826,0.3148000890962764,0.119320910749935,0.08634167627473444,0.1363628482526538,0.2821439339309812,-168.82681476715916,361.6536295343183,402.1012858718503,-168.8268147671486,361.6536295342972,402.10128587182913,1.057287590811029e-11,200.0,False,0.87,True,True,True,eligible,0.8409518223909125,0.8409518223909125,0.1772335488126813,0.06825201994561061,35.324447285046276,1.963167025447131,35.324447285046276,0.16711889617416156,0.26105875657914934,2.1583856431652304,computed,1e-08,False,False
