timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,optimizer_success,status,param_shape_p,param_shape_n,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_cond_var_median,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
2026-06-17T16:22:28,1,12,10012,constant,-199.8438795414417,407.6877590828835,421.1703111953941,True,True,0,2.675956016516253,0.1859451851741541,0.2982529871756981,1.572735064968752,,,,,,0.6979738454639424,2.675956016516253,2.675956016516253,2.675956016516253,0.1859451851741541,0.1859451851741541,0.1859451851741541,0.6979738454639424,0.6979738454639424,-1.3047186934042805,-1.3047186934042805,-1.3047186934042805,6.952925599316835,6.952925599316835,6.952925599316835
2026-06-17T16:22:38,1,13,10013,constant,-199.8438802736053,407.6877605472106,421.1703126597213,True,True,0,2.6750010779280253,0.185928712522023,0.2983261731027841,1.572884301027052,,,,,,0.6980522301164752,2.6750010779280253,2.6750010779280253,2.6750010779280253,0.185928712522023,0.185928712522023,0.185928712522023,0.6980522301164752,0.6980522301164752,-1.3049485226335091,-1.3049485226335091,-1.3049485226335091,6.9549912237977445,6.9549912237977445,6.9549912237977445
2026-06-17T16:22:50,1,14,10014,constant,-199.84416787273165,407.6883357454633,421.1708878579739,True,True,0,3.0348168147458177,0.1607979365459007,0.2816430248506801,1.756667495766565,,,,,,0.7369333948343177,3.0348168147458177,3.0348168147458177,3.0348168147458177,0.1607979365459007,0.1607979365459007,0.1607979365459007,0.7369333948343177,0.7369333948343177,-1.6077282985717942,-1.6077282985717942,-1.6077282985717942,9.301916447001743,9.301916447001743,9.301916447001743
2026-06-17T16:23:01,1,15,10015,constant,-199.8438794627515,407.687758925503,421.1703110380136,True,True,0,2.675961876979631,0.1859863746875582,0.2982556112133432,1.5724372094584542,,,,,,0.6979062041211281,2.675961876979631,2.675961876979631,2.675961876979631,0.1859863746875582,0.1859863746875582,0.1859863746875582,0.6979062041211281,0.6979062041211281,-1.304213110985901,-1.304213110985901,-1.304213110985901,6.949271773205362,6.949271773205362,6.949271773205362
2026-06-17T16:23:09,1,16,10016,constant,-199.84387947353213,407.68775894706425,421.1703110595749,True,True,0,2.676038514907578,0.1859716671516366,0.298253829724287,1.5725812299040838,,,,,,0.6979580478504119,2.676038514907578,2.676038514907578,2.676038514907578,0.1859716671516366,0.1859716671516366,0.1859716671516366,0.6979580478504119,0.6979580478504119,-1.3044946070296963,-1.3044946070296963,-1.3044946070296963,6.951232434750537,6.951232434750537,6.951232434750537
2026-06-17T16:23:21,1,17,10017,constant,-199.84416846589824,407.68833693179647,421.1708890443071,True,True,0,3.0338236649169312,0.1608241592781832,0.2816955747164942,1.7564261164752075,,,,,,0.7368889700719539,3.0338236649169312,3.0338236649169312,3.0338236649169312,0.1608241592781832,0.1608241592781832,0.1608241592781832,0.7368889700719539,0.7368889700719539,-1.6072624248639473,-1.6072624248639473,-1.6072624248639473,9.298413296322913,9.298413296322913,9.298413296322913
2026-06-17T16:23:36,1,18,10018,constant,-199.8438794985368,407.6877589970736,421.1703111095842,True,True,0,2.67569902153609,0.1859553596349549,0.2982767944236446,1.572673096143452,,,,,,0.6979779046537764,2.67569902153609,2.67569902153609,2.67569902153609,0.1859553596349549,0.1859553596349549,0.1859553596349549,0.6979779046537764,0.6979779046537764,-1.3046064764566132,-1.3046064764566132,-1.3046064764566132,6.952251652358932,6.952251652358932,6.952251652358932
2026-06-17T16:23:45,1,19,10019,constant,-199.8438800749047,407.6877601498094,421.17031226232,True,True,0,2.676557635332799,0.1860088255196464,0.2982062456600908,1.5721844414527415,,,,,,0.6977880503647198,2.676557635332799,2.676557635332799,2.676557635332799,0.1860088255196464,0.1860088255196464,0.1860088255196464,0.6977880503647198,0.6977880503647198,-1.3037291813085452,-1.3037291813085452,-1.3037291813085452,6.9456533342942794,6.9456533342942794,6.9456533342942794
2026-06-17T16:24:01,1,20,10020,constant,-199.8438795318237,407.6877590636474,421.170311176158,True,True,0,2.675703652775887,0.1859412331895949,0.2982759373901291,1.5727824926870917,,,,,,0.6980059924931352,2.675703652775887,2.675703652775887,2.675703652775887,0.1859412331895949,0.1859412331895949,0.1859412331895949,0.6980059924931352,0.6980059924931352,-1.3047994420158946,-1.3047994420158946,-1.3047994420158946,6.953631039559274,6.953631039559274,6.953631039559274
2026-06-17T16:24:10,1,21,10021,constant,-199.84387950417556,407.6877590083511,421.1703111208617,True,True,0,2.6761164503425,0.1859711656515736,0.2982431886517484,1.5725253399482984,,,,,,0.6979140641257084,2.6761164503425,2.6761164503425,2.6761164503425,0.1859711656515736,0.1859711656515736,0.1859711656515736,0.6979140641257084,0.6979140641257084,-1.3043475490718328,-1.3043475490718328,-1.3043475490718328,6.950229522803694,6.950229522803694,6.950229522803694
2026-06-17T16:24:21,1,22,10022,constant,-199.8441679131537,407.6883358263075,421.1708879388181,True,True,0,3.034723374130312,0.1607876661478765,0.281653123397858,1.7567648264642854,,,,,,0.73696653630708,3.034723374130312,3.034723374130312,3.034723374130312,0.1607876661478765,0.1607876661478765,0.1607876661478765,0.73696653630708,0.73696653630708,-1.60789631089595,-1.60789631089595,-1.60789631089595,9.303378734475745,9.303378734475745,9.303378734475745
2026-06-17T16:24:31,1,23,10023,constant,-199.8438794637236,407.68775892744713,421.17031103995777,True,True,0,2.675803203908292,0.1859704014994734,0.2982672896627485,1.5725278148060755,,,,,,0.6979242277573686,2.675803203908292,2.675803203908292,2.675803203908292,0.1859704014994734,0.1859704014994734,0.1859704014994734,0.6979242277573686,0.6979242277573686,-1.3043306342645022,-1.3043306342645022,-1.3043306342645022,6.950270634067962,6.950270634067962,6.950270634067962
2026-06-17T16:24:41,1,24,10024,constant,-199.84387947207767,407.68775894415535,421.170311056666,True,True,0,2.6760580187581917,0.1859793698382213,0.2982488701332937,1.5724998187181,,,,,,0.6979232957347035,2.6760580187581917,2.6760580187581917,2.6760580187581917,0.1859793698382213,0.1859793698382213,0.1859793698382213,0.6979232957347035,0.6979232957347035,-1.3043359187991708,-1.3043359187991708,-1.3043359187991708,6.950094481495003,6.950094481495003,6.950094481495003
2026-06-17T16:24:50,1,25,10025,constant,-199.8438798441501,407.6877596883003,421.1703118008109,True,True,0,2.676563375380957,0.1859935338817213,0.2982155465635648,1.5724268766755856,,,,,,0.6979074059638828,2.676563375380957,2.676563375380957,2.676563375380957,0.1859935338817213,0.1859935338817213,0.1859935338817213,0.6979074059638828,0.6979074059638828,-1.3042655796727851,-1.3042655796727851,-1.3042655796727851,6.949315345163393,6.949315345163393,6.949315345163393
2026-06-17T16:24:59,1,26,10026,constant,-199.84388011623,407.68776023246,421.1703123449706,True,True,0,2.6750466018266894,0.185962326579347,0.2983172846176763,1.5726098033988014,,,,,,0.697964689642841,2.6750466018266894,2.6750466018266894,2.6750466018266894,0.185962326579347,0.185962326579347,0.185962326579347,0.697964689642841,0.697964689642841,-1.3044628166580936,-1.3044628166580936,-1.3044628166580936,6.951446674862119,6.951446674862119,6.951446674862119
2026-06-17T16:25:11,1,27,10027,constant,-199.84387954739103,407.68775909478205,421.1703112072927,True,True,0,2.6760950768660225,0.1859872546876104,0.298241282790691,1.5724239088664025,,,,,,0.6978895771770828,2.6760950768660225,2.6760950768660225,2.6760950768660225,0.1859872546876104,0.1859872546876104,0.1859872546876104,0.6978895771770828,0.6978895771770828,-1.3041966520135755,-1.3041966520135755,-1.3041966520135755,6.949055139215653,6.949055139215653,6.949055139215653
2026-06-17T16:25:25,1,28,10028,constant,-199.8439503119991,407.6879006239982,421.1704527365088,True,True,0,2.723619799455044,0.1835990139466915,0.2956415092771887,1.588212549061946,,,,,,0.7011686577612883,2.723619799455044,2.723619799455044,2.723619799455044,0.1835990139466915,0.1835990139466915,0.1835990139466915,0.7011686577612883,0.7011686577612883,-1.3302879741326554,-1.3302879741326554,-1.3302879741326554,7.133842061350916,7.133842061350916,7.133842061350916
2026-06-17T16:25:39,1,29,10029,constant,-199.8438794660161,407.6877589320322,421.17031104454287,True,True,0,2.6759517896503606,0.1859637454792721,0.2982564004735283,1.5726275354267043,,,,,,0.6979619301597221,2.6759517896503606,2.6759517896503606,2.6759517896503606,0.1859637454792721,0.1859637454792721,0.1859637454792721,0.6979619301597221,0.6979619301597221,-1.3045616988442363,-1.3045616988442363,-1.3045616988442363,6.9517457820998825,6.9517457820998825,6.9517457820998825
2026-06-17T16:25:52,1,30,10030,constant,-199.84395096583847,407.68790193167695,421.1704540441876,True,True,0,2.7237754587364376,0.1835743272002777,0.2956134336981073,1.5883261651421616,,,,,,0.7011410315270834,2.7237754587364376,2.7237754587364376,2.7237754587364376,0.1835743272002777,0.1835743272002777,0.1835743272002777,0.7011410315270834,0.7011410315270834,-1.3304379153423616,-1.3304379153423616,-1.3304379153423616,7.134864905993014,7.134864905993014,7.134864905993014
2026-06-17T16:26:02,1,31,10031,constant,-199.84387953091488,407.68775906182975,421.1703111743404,True,True,0,2.675990929909601,0.1859740049678359,0.298250921531406,1.5725745441724226,,,,,,0.6979510435801345,2.675990929909601,2.675990929909601,2.675990929909601,0.1859740049678359,0.1859740049678359,0.1859740049678359,0.6979510435801345,0.6979510435801345,-1.3045010200548628,-1.3045010200548628,-1.3045010200548628,6.951194954691152,6.951194954691152,6.951194954691152
2026-06-17T16:26:14,1,32,10032,constant,-199.843879477084,407.687758954168,421.1703110666786,True,True,0,2.6759365438200198,0.1859877220751043,0.29825664670642,1.5723987647696922,,,,,,0.6978864486208798,2.6759365438200198,2.6759365438200198,2.6759365438200198,0.1859877220751043,0.1859877220751043,0.1859877220751043,0.6978864486208798,0.6978864486208798,-1.3041173796967445,-1.3041173796967445,-1.3041173796967445,6.9486545896977105,6.9486545896977105,6.9486545896977105
2026-06-17T16:26:26,1,33,10033,constant,-199.8438796487564,407.6877592975128,421.1703114100234,True,True,0,2.6762853543930034,0.1859611439878216,0.2982378432745368,1.5727121241776765,,,,,,0.6980050215237668,2.6762853543930034,2.6762853543930034,2.6762853543930034,0.1859611439878216,0.1859611439878216,0.1859611439878216,0.6980050215237668,0.6980050215237668,-1.3047837010379886,-1.3047837010379886,-1.3047837010379886,6.953102974348159,6.953102974348159,6.953102974348159
2026-06-17T16:26:36,1,34,10034,constant,-199.8438795526021,407.6877591052042,421.17031121771487,True,True,0,2.6756985096706445,0.1859989819736437,0.2982727952349983,1.5723752646483766,,,,,,0.6979051426055449,2.6756985096706445,2.6756985096706445,2.6756985096706445,0.1859989819736437,0.1859989819736437,0.1859989819736437,0.6979051426055449,0.6979051426055449,-1.3041296553642108,-1.3041296553642108,-1.3041296553642108,6.948675969402299,6.948675969402299,6.948675969402299
2026-06-17T16:26:48,1,35,10035,constant,-199.84387958104023,407.6877591620805,421.1703112745912,True,True,0,2.675924153979859,0.1859743211465085,0.2982625836516389,1.5724592238829644,,,,,,0.6978970505728874,2.675924153979859,2.675924153979859,2.675924153979859,0.1859743211465085,0.1859743211465085,0.1859743211465085,0.6978970505728874,0.6978970505728874,-1.3041721656850411,-1.3041721656850411,-1.3041721656850411,6.949221756516675,6.949221756516675,6.949221756516675
2026-06-17T16:27:02,1,36,10036,constant,-199.84395936791825,407.6879187358364,421.1704708483471,True,True,0,2.725775520555328,0.1833094402838213,0.2955401611446946,1.589917475450661,,,,,,0.7014565929097516,2.725775520555328,2.725775520555328,2.725775520555328,0.1833094402838213,0.1833094402838213,0.1833094402838213,0.7014565929097516,0.7014565929097516,-1.3327363007341797,-1.3327363007341797,-1.3327363007341797,7.152812244150583,7.152812244150583,7.152812244150583
2026-06-17T16:27:10,1,37,10037,constant,-199.8441678664445,407.6883357328891,421.1708878453997,True,True,0,3.034759888913828,0.1608047216562213,0.281649020157094,1.7565934914987538,,,,,,0.7369182574385942,3.034759888913828,3.034759888913828,3.034759888913828,0.1608047216562213,0.1608047216562213,0.1608047216562213,0.7369182574385942,0.7369182574385942,-1.6075754179599153,-1.6075754179599153,-1.6075754179599153,9.300763595117523,9.300763595117523,9.300763595117523
2026-06-17T16:27:19,1,38,10038,constant,-199.8438795268001,407.6877590536002,421.1703111661108,True,True,0,2.675860421355683,0.1859427338578439,0.2982694982713902,1.572769360161209,,,,,,0.6980056923810982,2.675860421355683,2.675860421355683,2.675860421355683,0.1859427338578439,0.1859427338578439,0.1859427338578439,0.6980056923810982,0.6980056923810982,-1.3047757537842883,-1.3047757537842883,-1.3047757537842883,6.95345460393593,6.95345460393593,6.95345460393593
2026-06-17T16:27:31,1,39,10039,constant,-199.84387958277563,407.68775916555126,421.1703112780619,True,True,0,2.6757978139581016,0.1860111767496452,0.2982644837270714,1.5722125596013925,,,,,,0.6978356895469024,2.6757978139581016,2.6757978139581016,2.6757978139581016,0.1860111767496452,0.1860111767496452,0.1860111767496452,0.6978356895469024,0.6978356895469024,-1.3037821608629956,-1.3037821608629956,-1.3037821608629956,6.946290500938929,6.946290500938929,6.946290500938929
2026-06-17T16:27:45,1,40,10040,constant,-199.8438796037356,407.6877592074711,421.17031131998175,True,True,0,2.676262370164084,0.185946504261597,0.2982392634042142,1.572742536645231,,,,,,0.6979868217611922,2.676262370164084,2.676262370164084,2.676262370164084,0.185946504261597,0.185946504261597,0.185946504261597,0.6979868217611922,0.6979868217611922,-1.3047529218010103,-1.3047529218010103,-1.3047529218010103,6.953094895855366,6.953094895855366,6.953094895855366
2026-06-17T16:19:53,2,1,20001,constant,-199.84416786546137,407.68833573092274,421.1708878434334,True,True,0,3.034656615955381,0.160815316855084,0.2816507155216928,1.7564504971151864,,,,,,0.7368648711871181,3.034656615955381,3.034656615955381,3.034656615955381,0.160815316855084,0.160815316855084,0.160815316855084,0.7368648711871181,0.7368648711871181,-1.607266738539175,-1.607266738539175,-1.607266738539175,9.298376705791156,9.298376705791156,9.298376705791156
2026-06-17T16:20:08,2,2,20002,constant,-199.8438795324962,407.6877590649924,421.17031117750304,True,True,0,2.67569009354325,0.185943717766684,0.2982786629790867,1.572745050761761,,,,,,0.6979933832329399,2.67569009354325,2.67569009354325,2.67569009354325,0.185943717766684,0.185943717766684,0.185943717766684,0.6979933832329399,0.6979933832329399,-1.3047122731756908,-1.3047122731756908,-1.3047122731756908,6.953076215961541,6.953076215961541,6.953076215961541
2026-06-17T16:20:19,2,3,20003,constant,-199.84387950318057,407.6877590063612,421.1703111188718,True,True,0,2.6758117857467094,0.1859669037435614,0.2982724836594063,1.572617395774032,,,,,,0.697977027900248,2.6758117857467094,2.6758117857467094,2.6758117857467094,0.1859669037435614,0.1859669037435614,0.1859669037435614,0.697977027900248,0.697977027900248,-1.304542743397292,-1.304542743397292,-1.304542743397292,6.951706433396365,6.951706433396365,6.951706433396365
2026-06-17T16:20:28,2,4,20004,constant,-199.8438797159792,407.6877594319584,421.170311544469,True,True,0,2.676389323527915,0.1860009526249343,0.2982228555819387,1.5723450062535935,,,,,,0.6978740490166938,2.676389323527915,2.676389323527915,2.676389323527915,0.1860009526249343,0.1860009526249343,0.1860009526249343,0.6978740490166938,0.6978740490166938,-1.3040961619268232,-1.3040961619268232,-1.3040961619268232,6.948170865920324,6.948170865920324,6.948170865920324
2026-06-17T16:20:39,2,5,20005,constant,-199.8438795925428,407.6877591850856,421.1703112975962,True,True,0,2.675543260720272,0.1859698581834294,0.2982839058975388,1.572497811539039,,,,,,0.6979087316361238,2.675543260720272,2.675543260720272,2.675543260720272,0.1859698581834294,0.1859698581834294,0.1859698581834294,0.6979087316361238,0.6979087316361238,-1.3042336872245601,-1.3042336872245601,-1.3042336872245601,6.949745949756341,6.949745949756341,6.949745949756341
2026-06-17T16:20:54,2,6,20006,constant,-199.84387951461548,407.68775902923096,421.1703111417416,True,True,0,2.675650289744277,0.1859814994480992,0.298276843931277,1.5724583414593007,,,,,,0.6979126818706611,2.675650289744277,2.675650289744277,2.675650289744277,0.1859814994480992,0.1859814994480992,0.1859814994480992,0.6979126818706611,0.6979126818706611,-1.304219717145563,-1.304219717145563,-1.304219717145563,6.949481061596083,6.949481061596083,6.949481061596083
2026-06-17T16:21:06,2,7,20007,constant,-199.84416788186596,407.6883357637319,421.1708878762425,True,True,0,3.0346588192387287,0.1608132541298025,0.2816557634935834,1.7565473576924335,,,,,,0.7369220315225317,3.0346588192387287,3.0346588192387287,3.0346588192387287,0.1608132541298025,0.1608132541298025,0.1608132541298025,0.7369220315225317,0.7369220315225317,-1.607525340833967,-1.607525340833967,-1.607525340833967,9.300293132985008,9.300293132985008,9.300293132985008
2026-06-17T16:21:14,2,8,20008,constant,-199.84387962940616,407.6877592588123,421.17031137132295,True,True,0,2.6761914232382327,0.1859835888840423,0.298248816669301,1.5725135766139111,,,,,,0.6979535569850472,2.6761914232382327,2.6761914232382327,2.6761914232382327,0.1859835888840423,0.1859835888840423,0.1859835888840423,0.6979535569850472,0.6979535569850472,-1.3043996906840474,-1.3043996906840474,-1.3043996906840474,6.95049429804186,6.95049429804186,6.95049429804186
2026-06-17T16:21:31,2,9,20009,constant,-199.8438795504264,407.6877591008528,421.1703112133634,True,True,0,2.6759863855981565,0.1859757166042372,0.2982481435832396,1.5724431368387957,,,,,,0.6978735782380053,2.6759863855981565,2.6759863855981565,2.6759863855981565,0.1859757166042372,0.1859757166042372,0.1859757166042372,0.6978735782380053,0.6978735782380053,-1.3041559537940517,-1.3041559537940517,-1.3041559537940517,6.9489721220514475,6.9489721220514475,6.9489721220514475
2026-06-17T16:21:46,2,10,20010,constant,-199.8444099251639,407.6888198503278,421.1713719628384,True,True,0,3.0421787634868798,0.158917206832412,0.2814261763114673,1.775707153210523,,,,,,0.742030214457454,3.0421787634868798,3.0421787634868798,3.0421787634868798,0.158917206832412,0.158917206832412,0.158917206832412,0.742030214457454,0.742030214457454,-1.6439543443181963,-1.6439543443181963,-1.6439543443181963,9.59447977725288,9.59447977725288,9.59447977725288
2026-06-17T16:22:03,2,11,20011,constant,-199.8438798091454,407.6877596182908,421.1703117308014,True,True,0,2.676438852198349,0.1859428993620293,0.2982300064074647,1.5728380489700784,,,,,,0.6980346894691802,2.676438852198349,2.676438852198349,2.676438852198349,0.1859428993620293,0.1859428993620293,0.1859428993620293,0.6980346894691802,0.6980346894691802,-1.304992324699308,-1.304992324699308,-1.304992324699308,6.95461346380485,6.95461346380485,6.95461346380485
2026-06-17T16:22:09,2,12,20012,constant,-199.8438794568906,407.6877589137812,421.1703110262918,True,True,0,2.676015488010619,0.1859710000414882,0.2982534342282428,1.5725514950384485,,,,,,0.6979363263716793,2.676015488010619,2.676015488010619,2.676015488010619,0.1859710000414882,0.1859710000414882,0.1859710000414882,0.6979363263716793,0.6979363263716793,-1.3044091546267007,-1.3044091546267007,-1.3044091546267007,6.950690069683464,6.950690069683464,6.950690069683464
2026-06-17T16:22:20,2,13,20013,constant,-199.84395138442272,407.6879027688455,421.1704548813561,True,True,0,2.724410910122936,0.1836500024690306,0.2955851893683511,1.5876989481824404,,,,,,0.7009761404878242,2.724410910122936,2.724410910122936,2.724410910122936,0.1836500024690306,0.1836500024690306,0.1836500024690306,0.7009761404878242,0.7009761404878242,-1.3293090064681838,-1.3293090064681838,-1.3293090064681838,7.126665224913566,7.126665224913566,7.126665224913566
2026-06-17T16:22:31,2,14,20014,constant,-199.84387961417,407.6877592283399,421.17031134085056,True,True,0,2.6763325284995565,0.185980180432789,0.298229476307547,1.5724825078682896,,,,,,0.6979086334353481,2.6763325284995565,2.6763325284995565,2.6763325284995565,0.185980180432789,0.185980180432789,0.185980180432789,0.6979086334353481,0.6979086334353481,-1.3043075921420655,-1.3043075921420655,-1.3043075921420655,6.949803764835522,6.949803764835522,6.949803764835522
2026-06-17T16:22:42,2,15,20015,constant,-199.84387947901703,407.6877589580341,421.1703110705448,True,True,0,2.6760054190421307,0.1859725027541662,0.2982555303031327,1.5725180348126404,,,,,,0.6979229218867199,2.6760054190421307,2.6760054190421307,2.6760054190421307,0.1859725027541662,0.1859725027541662,0.1859725027541662,0.6979229218867199,0.6979229218867199,-1.304326055471436,-1.304326055471436,-1.304326055471436,6.950167550182433,6.950167550182433,6.950167550182433
2026-06-17T16:22:55,2,16,20016,constant,-199.8439501133764,407.6879002267528,421.1704523392635,True,True,0,2.722802190455866,0.1836408887002647,0.2956819348356804,1.587784756953303,,,,,,0.7010184019277517,2.722802190455866,2.722802190455866,2.722802190455866,0.1836408887002647,0.1836408887002647,0.1836408887002647,0.7010184019277517,0.7010184019277517,-1.329419359882159,-1.329419359882159,-1.329419359882159,7.127921161562316,7.127921161562316,7.127921161562316
2026-06-17T16:23:06,2,17,20017,constant,-199.8438794687894,407.6877589375788,421.1703110500894,True,True,0,2.675993690940331,0.1859785566056981,0.2982525314892256,1.5725151681153031,,,,,,0.6979303850216019,2.675993690940331,2.675993690940331,2.675993690940331,0.1859785566056981,0.1859785566056981,0.1859785566056981,0.6979303850216019,0.6979303850216019,-1.3043701320502639,-1.3043701320502639,-1.3043701320502639,6.950334236654802,6.950334236654802,6.950334236654802
2026-06-17T16:23:18,2,18,20018,constant,-199.84387956669264,407.68775913338527,421.1703112458959,True,True,0,2.6759712252973538,0.18594569769498,0.2982615560967789,1.5728184034214523,,,,,,0.6980388891051277,2.6759712252973538,2.6759712252973538,2.6759712252973538,0.18594569769498,0.18594569769498,0.18594569769498,0.6980388891051277,0.6980388891051277,-1.3049396293505109,-1.3049396293505109,-1.3049396293505109,6.954406655273142,6.954406655273142,6.954406655273142
2026-06-17T16:23:29,2,19,20019,constant,-199.84387961893367,407.68775923786734,421.170311350378,True,True,0,2.6761316599431786,0.1859337734610705,0.2982450529165001,1.572865791135711,,,,,,0.6980250357224949,2.6761316599431786,2.6761316599431786,2.6761316599431786,0.1859337734610705,0.1859337734610705,0.1859337734610705,0.6980250357224949,0.6980250357224949,-1.3049926799681937,-1.3049926799681937,-1.3049926799681937,6.954771124155318,6.954771124155318,6.954771124155318
