timestamp,seed,draw,random_state,mean_type,success,optimizer_success,status,message,loglik,AIC,BIC,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,se_p0,se_n0,se_rho_p,se_rho_n,se_phi_p_plus,se_phi_n_minus,se_sigma_p,se_sigma_n,param_c,param_rho_1,param_phi_1,se_c,se_rho_1,se_phi_1,param_rho_2,se_rho_2,param_phi_2,se_phi_2,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_eligible,selection_reason,selection_persistence_p,selection_persistence_n,selection_sigma_min,selection_uncond_var_ref,selection_max_p_t,selection_max_n_t,selection_shape_max,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max,se_message,se_hessian_ridge,se_used_pseudoinverse,se_used_opg_fallback
2026-06-01T19:29:47,22,15,2200151,constant,True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-157.81214026368787,331.62428052737573,358.58938475239705,4.756535566300043,9.503285331451194,0.7756951571642229,0.5533426597124214,0.1351882630093458,0.2748790389939959,0.1907820735833695,0.0187517443505298,0.15611452108627838,2.3729634481779712e-07,0.00027441567390464744,0.00027318209276446393,2.0817079449878203e-06,0.00027325858726224384,0.15625339591747583,8.67835307535968e-05,,,,,,,,,,,-157.81214026352444,331.6242805270489,358.5893847520702,-157.81214026368787,331.62428052737573,358.58938475239705,-1.6342482922482304e-10,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.8432892886688957,0.6907821792094193,0.0187517443505298,0.17646904875415964,37.12147331147833,6312.73243739148,6312.73243739148,0.787001476875106,0.8526108138625543,3.103929940217317,8.679283097964063e-08,1.350005585272172e-06,86792.83097964064,1350005.585272172,computed,1e-08,False,False
2026-06-02T00:18:19,3,40,300402,"ARX(1,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-157.74676298324638,337.49352596649277,374.5705442758971,9.17641897637408,2.397874451390944,0.6905786338773111,0.0,0.4826348193628245,1.4061780940951991,0.048940307569367,0.1606590441119994,8.334712543571912e-07,2.1772521522224624e-07,1.7840920744527582e-06,8.354058814203777e-07,1.9016405612554836e-06,1.4037753015531516e-06,1.9280331005843145e-06,1.779655902967995e-06,0.0526450626246453,0.3798238030006626,0.6153932302249807,1.9205809235222918e-06,1.858723871331829e-06,1.8562068180402314e-06,,,,,-157.7467592255386,337.4935184510772,374.5705367604815,-157.74676298324638,337.49352596649277,374.5705442758971,-3.757707787599429e-06,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.9318960435587234,0.7030890470475996,0.048940307569367,0.08387125896841,509.0038189549526,456.4132301890396,509.0038189549526,0.1369718073349403,0.2575565237744821,12.048805251702154,9.039835873826201e-08,1.4843960789730114e-06,90398.358738262,1484396.0789730116,computed,1e-08,False,False
2026-06-01T18:02:51,46,7,4600073,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-153.42346686536877,330.84693373073753,371.2945900682695,9.799562506563074,3.077953747352064,0.7951038504581138,0.8956437517285051,0.3630528556227866,1.5003002916340687e-14,0.0170580565717446,0.0801761586808349,0.35926956930575266,2.0854850157179396,0.005755353379216793,0.13843564152194165,0.04121866565105337,0.1085214531831281,0.0011850674692789618,0.07657587480689237,0.0733221644004563,0.2707932192947747,0.6470751755102793,0.07705025364440697,0.01781518085788379,0.04567187906211306,0.0722302309348011,0.2562909311031207,,,-153.42346681922595,330.8469336384519,371.2945899759839,-153.42346686536877,330.84693373073753,371.2945900682695,-4.614281579051749e-08,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.9766302782695071,0.8956437517285126,0.0170580565717446,0.02263720300182681,3060.3227941475825,29.49467615342669,3060.3227941475825,0.2077788045914245,0.29344675131426606,1.0800826069983154,9.147191176280164e-08,1.443733069847937e-06,91471.91176280164,1443733.069847937,computed,1e-08,False,False
2026-06-01T23:57:47,13,37,1300374,"ARX(2,2)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-159.9181502734171,345.8363005468342,389.6545949124938,1.7367535248476185,6.467638021372159,0.0908997361010817,0.6334811525911965,0.355107967874737,0.2567602118268234,0.0108843610930211,0.1607322609475318,9.778103801477913e-07,5.103206052187315e-07,1.6535736994638292e-06,1.8015755059936658e-06,1.6638482183528626e-06,6.954488366726338e-07,1.5859511917166835e-06,1.8978439600959969e-06,0.0943740395240644,0.2678774504053573,0.8801232181915989,1.6311897709265802e-06,1.6477371265811132e-06,1.6945433954289115e-06,-0.1042704004824539,1.6342282121290042e-06,-0.1055462745713712,1.682205174608607e-06,-159.91815028086307,345.83630056172615,389.65459492738574,-159.9181502734171,345.8363005468342,389.6545949124938,7.445976279996103e-09,200.0,True,-150.0,True,0.87,True,True,True,True,True,eligible,0.2684537200384502,0.7618612585046083,0.0108843610930211,0.1672962729355693,6782.96449210059,95.58812643192286,6782.96449210059,0.4585036317778966,0.5065939245296859,2.472043953921642,9.11554555779795e-08,1.3632068077858437e-06,91155.4555779795,1363206.8077858437,computed,1e-08,False,False
