seed,draw,random_state,mean_type,success,optimizer_success,status,loglik,AIC,BIC,corrected_loglik,corrected_AIC,corrected_BIC,selection_eligible,selection_reason,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
43,24,4300243,"ARX(2,1)",True,True,0,-168.07633265546602,360.15266531093204,400.600321648464,-168.07633265546602,360.15266531093204,400.600321648464,True,eligible,1.367489073280898,0.0484971551170191,0.6914948314552981,0.1352111270031654,0.4470905538346095,1.272877920826828,0.1489174485589706,0.9935034686636788,0.1265283686021435,0.256309034859413,0.4810683746689087,0.1673072128689323,,4.644753038819608,7.193598677852695,28.934937890902855,0.05607996072613654,0.06844990604894362,0.6824181291498332,0.16860663192608485,0.2755493220959385,1.0848594516785421,-1.2456380222838026,-0.0900571493047404,0.0696237554941741,0.34962431643180175,0.43453719453585954,4.004085429714996
43,25,4300253,"ARX(2,1)",True,True,0,-173.23928793771208,370.47857587542416,410.9262322129561,-173.23928793771208,370.47857587542416,410.9262322129561,True,eligible,0.3428080282977715,0.9660066119907336,0.6969338426033705,0.0673120356241538,0.3998256514497701,1.3524288761107932,0.2367462217742724,0.2795304426091721,0.1074855002267943,0.3067645807263592,0.4308173974358838,0.1750018340615091,,1.2276844711250083,2.210535933070078,9.48155513092559,1.0357232828390746,1.1238216591685133,8.847025208622584,0.15800458547312218,0.2457877793849932,0.9839722781854546,-0.2922388936097977,-0.0012067817752554125,0.19278234163497004,0.06411704784824987,0.09847309187225481,0.3790949868332267
43,26,4300263,"ARX(2,1)",True,True,0,-168.07722502443238,360.15445004886476,400.6021063863967,-168.07722502443238,360.15445004886476,400.6021063863967,True,eligible,1.3387397373354617,0.0483481696859164,0.6929982000433343,0.138744855384456,0.4453305371031263,1.2695723929050051,0.1498856344317166,0.9988769257887784,0.1259679298580181,0.2564111052322404,0.4795975902231061,0.1687734780257488,,4.57292837398039,7.093059890217702,28.493858885756733,0.05613710137855063,0.06902975148439121,0.6745567528838929,0.16912499578545198,0.27738891360132933,1.0825311138834393,-1.2551594694355244,-0.09190834557489372,0.06848130076882222,0.3574623137159305,0.443132826214248,4.044301480333813
43,27,4300273,"ARX(2,1)",True,True,0,-169.76281879937966,363.5256375987593,403.97329393629127,-169.76281879937966,363.5256375987593,403.97329393629127,True,eligible,3.331089207694431,0.0441263082979888,0.466936321670205,0.1018120964204874,0.836423115011915,1.5625785863590245,0.1317731168273018,0.9331935033728164,0.1440560119518909,0.2628117510744397,0.480058161094107,0.1449402974438454,,6.299218808308487,9.052672195663225,49.58116877391784,0.049128191258233284,0.06333576049566039,0.8916223605033647,0.1596572523585519,0.2655436242081997,1.2470081777989432,-1.3417184205686323,-0.060759571928073124,0.1042291198400847,0.24097227910793986,0.32198048617670083,4.094127816458323
43,28,4300283,"ARX(2,1)",True,True,0,-168.0842326957449,360.1684653914898,400.61612172902176,-168.0842326957449,360.1684653914898,400.61612172902176,True,eligible,1.3113063061766843,0.0463207593023641,0.6970522909641641,0.1352866372436654,0.4387996621822267,1.3407244843157644,0.1502259453956482,1.02804153211331,0.1240666360575877,0.2569323439117286,0.4799593713902507,0.1684472925921621,,4.54812076282584,7.046189907197623,28.1533446421594,0.05356795547187198,0.06578681813683214,0.6671519139851332,0.1698948303165628,0.27982618765843337,1.1116160850466759,-1.3707398372243051,-0.09691261693287906,0.06376708272549826,0.3812985409794225,0.4670159716020881,4.486341134766784
43,29,4300293,"ARX(2,1)",True,True,0,-171.56846736529548,367.13693473059095,407.5845910681229,-171.56846736529548,367.13693473059095,407.5845910681229,True,eligible,4.570085297270192,0.1934915649429537,0.3976096478456459,0.0546308826727905,0.7773564875231014,1.2652604920111985,0.1208610478226753,0.4849523617514379,0.1450395158826061,0.2944643945334201,0.4703997533652276,0.1246702587436675,,7.615404051121789,10.03000986566263,49.85549591417929,0.2046730358184816,0.22839564533756387,2.657732819846578,0.16444242787040064,0.24875795972760986,1.0780086588132367,-0.5206285642602538,-0.01971692255587209,0.10182439373351775,0.07957950191832164,0.10410637477429857,0.8981265952262464
43,30,4300303,"ARX(2,1)",True,True,0,-168.1027881214756,360.2055762429512,400.6532325804832,-168.1027881214756,360.2055762429512,400.6532325804832,True,eligible,1.3756234541242922,0.0546529666446663,0.6943542580567506,0.1342389894012035,0.4441102691620641,1.2131100460610271,0.1463931668647631,0.900791000274585,0.1237582460427607,0.2592149148710751,0.4814430075622237,0.1669116699226182,,4.727704718437107,7.364932396913074,29.71290359174864,0.06312730353681849,0.07740566177503334,0.7856189632291264,0.1627753914066871,0.27050031699014926,1.0501441700980387,-1.063345298101138,-0.07044480084160455,0.08228478521999008,0.2697054482902854,0.346739091277404,3.1178001345930526
43,31,4300313,"ARX(2,1)",True,True,0,-168.07604707977345,360.1520941595469,400.59975049707884,-168.07604707977345,360.1520941595469,400.59975049707884,True,eligible,1.3591761092035897,0.0488528561118963,0.6921639478739826,0.1366263445317818,0.4458678857965725,1.2618988921494565,0.1492335943966385,0.9863458659176566,0.1265656943681053,0.2568277414040769,0.4804366222458648,0.1674720292977865,,4.627194430180993,7.161928946808504,28.74704315382676,0.05658388944661839,0.06930723609818792,0.6867556476722138,0.16839109243260814,0.27562995038640103,1.0790928570300815,-1.2260556556393758,-0.08828228310143317,0.07100044433450563,0.3432183200232542,0.4274032017127146,3.915067132240041
43,32,4300323,"ARX(2,1)",True,True,0,-168.1514351328973,360.3028702657946,400.75052660332653,-168.1514351328973,360.3028702657946,400.75052660332653,True,eligible,1.4486556810001727,0.0498745833665557,0.6789770134408358,0.1223033173777196,0.4654521382156882,1.441153837504882,0.1475741648533475,0.9731111366774,0.1237705291248692,0.2586134653105967,0.4822717101800552,0.1647244371586996,,4.7202919570908435,7.369833646883345,30.228513397035243,0.05682451972184834,0.07023672859431414,0.7879009948617323,0.16667582395649216,0.27408204927264845,1.17344100573413,-1.378577221556121,-0.08455702654333878,0.0751015606093204,0.3269181641222477,0.4103135247361055,4.253683397759197
43,33,4300333,"ARX(2,1)",True,True,0,-170.13628980109368,364.27257960218736,404.7202359397193,-170.13628980109368,364.27257960218736,404.7202359397193,True,eligible,4.809071331869676,0.0542121424358168,0.4420112216937484,0.107525642823718,0.7610947683108001,1.0914834232830908,0.1183024126339329,0.7725487831970945,0.1375856212440455,0.2463090006602012,0.5273931269496425,0.1386862413817841,,8.654228142781411,11.372418634018214,53.462808170073174,0.06074371779142276,0.07626096686473263,0.9385183015101206,0.1633116062002729,0.24909649079046062,0.9946106821838316,-0.7692789865802854,-0.030901772478545725,0.0906928606780838,0.1437572285725171,0.19155200564840885,2.033746461343741
43,34,4300343,"ARX(2,1)",True,True,0,-168.07613617739185,360.1522723547837,400.59992869231564,-168.07613617739185,360.1522723547837,400.59992869231564,True,eligible,1.3689640506141825,0.0488960707100329,0.6914229544417368,0.1373458320057909,0.446888712202292,1.25900199930637,0.1488563974176924,0.9877709167741876,0.1264224392995405,0.256684221748452,0.4806916555938038,0.1674750776900778,,4.648586420360777,7.199487781004805,28.93433980112144,0.056681183327265364,0.0694733468513736,0.6836354067738588,0.16855315483341957,0.27564255567352874,1.0784305498322329,-1.2256843657790497,-0.08922060811625439,0.0699788742534513,0.3455507586405132,0.429903837247666,3.9197473593124013
43,35,4300353,"ARX(2,1)",True,True,0,-172.33771077060157,368.67542154120315,409.1230778787351,-172.33771077060157,368.67542154120315,409.1230778787351,True,eligible,0.4611329421699263,0.5061498187179864,0.6009196986552243,0.1304055726726533,0.6690211422814819,0.4121110261317476,0.2634571498630909,0.3939298439980971,0.1885995673357278,0.2757019256489731,0.4463496752623454,0.124429924856087,,1.1853887397456024,2.031639934233615,11.319920305367456,0.5820529719609173,0.6113978118132583,1.7953443214053766,0.17831004994708657,0.25481154140815965,0.9898612094012651,-0.10156730797405362,-0.01007540105776518,0.3252584421037247,0.12250643081888471,0.16121546131636055,0.4998410470787162
43,36,4300363,"ARX(2,1)",True,True,0,-169.86915401009,363.73830802018,404.18596435771195,-169.86915401009,363.73830802018,404.18596435771195,True,eligible,4.11852285317833,0.0443801121397452,0.4503317826370872,0.1156943630347797,0.7805992942942271,1.37914313755527,0.1237915565952647,0.9096212814752316,0.1354917513111639,0.2424992018415402,0.511628395264257,0.15030335473781,,7.533439826450799,10.284490258288004,51.59272395600269,0.0501864959558564,0.06527256492522172,0.8509700351932229,0.1637699686720054,0.2597512167198238,1.1434302563747103,-1.1758327305419671,-0.05606598680707254,0.08363453104460386,0.2219929809564129,0.2920095800571844,3.528768527711039
43,37,4300373,"ARX(2,1)",True,True,0,-168.07628273240516,360.1525654648103,400.6002218023423,-168.07628273240516,360.1525654648103,400.6002218023423,True,eligible,1.3529118737104393,0.0488775759143946,0.6924568297125692,0.1377165885150739,0.4460409374484934,1.2543546203499356,0.1493135488207048,0.9857593286208128,0.1263322899612471,0.25680728928276,0.4799664378606528,0.1681224740466227,,4.611640622039749,7.148179994938435,28.71996506970938,0.056684110158069165,0.0695821506458852,0.6840640965452542,0.16820755100893112,0.27585179346014016,1.075421080656739,-1.2198582163691936,-0.08813209349325857,0.07102372703518006,0.3430436389816228,0.42729690736245435,3.890537115911276
43,38,4300383,"ARX(2,1)",True,True,0,-168.12783931475428,360.25567862950857,400.7033349670405,-168.12783931475428,360.25567862950857,400.7033349670405,True,eligible,1.4107003839881915,0.0509430233212746,0.6900720074424096,0.1446560846346001,0.445387472750184,1.0765697632936813,0.1487006067729996,0.9449982386604364,0.1353412290575132,0.2546535285088013,0.4776237493280458,0.1690789107616041,,4.748432139093081,7.217667610324491,28.74879428375771,0.05955881791917526,0.07279283247763514,0.6567100438546305,0.1682834264312755,0.2719760079858163,0.9715035189457095,-0.9922643598947758,-0.07823943357724267,0.07756355828998997,0.3069476647335871,0.38969360879866843,3.157411462915598
43,39,4300393,"ARX(2,1)",True,True,0,-170.85702001998385,365.7140400399677,406.16169637749965,-170.85702001998385,365.7140400399677,406.16169637749965,True,eligible,6.290828910754042,0.0354188151076671,0.4461557843059007,0.0963395626127816,0.8226587039271165,1.129395535725489,0.1026380890021391,0.7390083156575267,0.1399996048721319,0.214504186119966,0.5813544706222946,0.1160126427722554,,11.41030689047001,15.586305204855714,74.93931175677969,0.03919486927980959,0.05411653182155941,0.9455683221403659,0.14740067754024502,0.23851184494982916,1.0621898225680901,-0.6914605555495683,-0.00975498573264428,0.11616093028321492,0.08060147220124177,0.12314397721977476,1.7127715777263455
43,40,4300403,"ARX(2,1)",True,True,0,-168.1368596324762,360.2737192649524,400.72137560248433,-168.1368596324762,360.2737192649524,400.72137560248433,True,eligible,1.370290089710999,0.0518649724059467,0.68924458906536,0.1518008279813018,0.4528454384579765,1.078979373028711,0.1514865796073546,0.9734459498725986,0.1277217309021396,0.250932813706386,0.4900941042753877,0.1664765928145154,,4.605539211073441,7.030970792477841,28.30641687473174,0.06114753371776391,0.0734029214181362,0.6207413122051305,0.17376201926835178,0.2783578206619435,0.9805008790282469,-1.0217676072246564,-0.09007430362649138,0.07173653794985471,0.3524319623653682,0.4400753825922101,3.360168215687087
44,1,4400013,"ARX(2,1)",True,True,0,-168.07609475676418,360.15218951352836,400.5998458510603,-168.07609475676418,360.15218951352836,400.5998458510603,True,eligible,1.3654269716051632,0.0488297280374563,0.6912985003922935,0.136324183353422,0.4472134410281562,1.267993809789736,0.149084284948829,0.9883783839655116,0.1262691427212905,0.2567471719856357,0.4810778114747198,0.1671814094211294,,4.634740073644205,7.178628057726727,28.863380477207013,0.05653731187537903,0.06920738927342965,0.686788841696957,0.1684821598045233,0.2754493337041097,1.082794570759913,-1.234492008672485,-0.0891322801554987,0.07040761153548045,0.34557270938508816,0.4299739874945153,3.9474658460949317
44,2,4400023,"ARX(2,1)",True,True,0,-168.1585854035888,360.3171708071776,400.76482714470956,-168.1585854035888,360.3171708071776,400.76482714470956,True,eligible,1.631613462332438,0.0511139415173204,0.6690223801781622,0.1307294464603157,0.4626677492785908,1.236424261180915,0.1438873714566534,0.936498681137738,0.1306416434478137,0.2565692992958798,0.4853428087389787,0.162846266500293,,5.112604084792867,7.782170701326314,31.326994095852825,0.05880113777251548,0.07243406814170987,0.7467419715503381,0.1669537680310278,0.2657014631647351,1.0723214673818606,-1.1287057079168936,-0.07641084558793787,0.07492900000391393,0.29190163678267295,0.3683155912906515,3.4604328454988242
44,3,4400033,"ARX(2,1)",True,True,0,-168.07642949264198,360.15285898528396,400.6005153228159,-168.07642949264198,360.15285898528396,400.6005153228159,True,eligible,1.340416911886239,0.0490113026745045,0.693529973025549,0.1368362739656511,0.4446202421716921,1.2547948792172168,0.1499076908579569,0.9850808944600182,0.126303540693058,0.2570355515039632,0.4805666104914782,0.1674544083485615,,4.585916449569663,7.095072877466924,28.44855107438672,0.056781217708129904,0.0695191737362608,0.6848252047497216,0.1685318086335048,0.27621560669588546,1.0751226456322054,-1.2170876762745746,-0.08772663199824188,0.0717561471411399,0.3428572118031681,0.4278215818297193,3.8843386152549977
44,4,4400043,"ARX(2,1)",True,True,0,-168.08893194181232,360.17786388362464,400.6255202211566,-168.08893194181232,360.17786388362464,400.6255202211566,True,eligible,1.4438712995121046,0.0468702865895068,0.6819605424221192,0.1334977476305818,0.4613654639666938,1.334928317627349,0.1474864951851371,1.014934670493253,0.1283556482624995,0.2576050893321182,0.4770081146435999,0.1673882012337822,,4.74646877373834,7.364926584252361,30.06090661309313,0.05409154225746267,0.06624918085670779,0.6835618133009639,0.1691686775422474,0.2761907882017526,1.1255932552920365,-1.3445321394188472,-0.09467671446396919,0.0667335497663062,0.3660372401908001,0.4505762366227648,4.366552887783989
44,5,4400053,"ARX(2,1)",True,True,0,-168.0791131739918,360.1582263479836,400.60588268551555,-168.0791131739918,360.1582263479836,400.60588268551555,True,eligible,1.322948225590153,0.047820185861258,0.6974029014391371,0.1386934861513283,0.4381997275732153,1.2922326285994237,0.1494378004896296,1.0048068508286696,0.1257287510854203,0.2557443214541866,0.4785483865395135,0.1702763360219897,,4.591828389329762,7.10593209843112,28.388245535166647,0.05552075118316807,0.06848352763540436,0.6779432421216612,0.16926271215084995,0.2785916331793845,1.0877715897900648,-1.2902609697803773,-0.09303776439526333,0.066305835959105,0.361631237276658,0.446110190166368,4.161452379762705
44,6,4400063,"ARX(2,1)",True,True,0,-168.0849473621143,360.1698947242286,400.61755106176054,-168.0849473621143,360.1698947242286,400.61755106176054,True,eligible,1.4054993077072235,0.047981236902921,0.6911559730852296,0.1394398545030007,0.4449995045502107,1.2309264952320038,0.1468966505796253,1.004311869182404,0.1273794136361643,0.2529828772906783,0.4825180981149575,0.1683985247010008,,4.76517742280329,7.360960640499362,29.661756481532226,0.05575604729950788,0.06815543423264364,0.6511830041260696,0.16925931353780946,0.2754667299674358,1.0620707593332734,-1.214594737333912,-0.09331498418674423,0.06426792088436023,0.3616589950747135,0.4440757032365308,3.989437416849458
44,7,4400073,"ARX(2,1)",True,True,0,-168.07884016982615,360.1576803396523,400.60533667718425,-168.07884016982615,360.1576803396523,400.60533667718425,True,eligible,1.3207019753703195,0.0479440413293481,0.696037511807409,0.1372878310384574,0.4418184910949657,1.2748844018433252,0.1501908119499312,1.0099627484177351,0.1254390244328943,0.257141226289086,0.4805075150029513,0.1678192301228396,,4.561560993821823,7.058535937250728,28.25627954917348,0.05557383465442003,0.06798738685078361,0.6619329025771232,0.17014652918314005,0.27890656935018254,1.084001496847959,-1.2768020392066715,-0.09438761407879051,0.0659529522802558,0.3691850714075381,0.45498321336633457,4.147466094040644
44,8,4400083,"ARX(2,1)",True,True,0,-168.07853719242507,360.15707438485015,400.6047307223821,-168.07853719242507,360.15707438485015,400.6047307223821,True,eligible,1.3195094813739965,0.0501246420417892,0.6955754995566489,0.1359360143140728,0.4430337398515226,1.2423567521280705,0.150324634100852,0.96721961341921,0.1257938806678585,0.2573370336828174,0.4808534016599682,0.1675419190804779,,4.549469532954165,7.041051969973712,28.23054208784198,0.05801054773686983,0.07095683711070247,0.7025432907577153,0.16754315598809794,0.27588546995097035,1.0672884289037465,-1.1791871915782601,-0.08364352614832005,0.0756025151676762,0.326635478697491,0.41217906589207864,3.7043632087636973
44,9,4400093,"ARX(2,1)",True,True,0,-168.37602137437517,360.75204274875034,401.1996990862823,-168.37602137437517,360.75204274875034,401.1996990862823,True,eligible,1.4859343010646215,0.0514868616980011,0.6689407365359643,0.1043976871767796,0.4586259662234194,1.5792900037369084,0.1491432274947227,0.9444480022753392,0.1346593202499134,0.2610202116598708,0.4493951859192582,0.17565473324789,,4.666901088980134,7.266012051939707,29.144892018467356,0.05748858178688941,0.0713794323135989,0.9118432115491919,0.16486456328217727,0.26790715372414753,1.1579504634232876,-1.4574983559998989,-0.07473882985376556,0.08377552254377736,0.2953158614965965,0.37825862765660423,4.367855899638335
44,10,4400103,"ARX(2,1)",True,True,0,-169.6113974722223,363.2227949444446,403.67045128197657,-169.6113974722223,363.2227949444446,403.67045128197657,True,eligible,3.724145094664014,0.053312540373681,0.4921126040752616,0.1133575176565223,0.7193513631076033,1.3210299166887396,0.1236486059009089,0.86744844910978,0.1395026494057068,0.254690409571975,0.4943948991915604,0.1482850028301323,,7.39488148739175,10.272801847037686,51.490426225575106,0.06012865382836566,0.07522581041800758,0.9070669560040767,0.164728397001316,0.2589512216797359,1.1166991745159422,-1.080890831109166,-0.058398321822693444,0.08052706326254151,0.2199454368459238,0.2841457541846676,3.101508259479905
44,11,4400113,"ARX(2,1)",True,True,0,-168.1256612061316,360.2513224122632,400.6989787497952,-168.1256612061316,360.2513224122632,400.6989787497952,True,eligible,1.5456244753016135,0.0452636461351358,0.6658510703233185,0.1309946230357156,0.4762449503525217,1.3487390481173238,0.1481494159336676,1.0595220786233608,0.1304999979397348,0.2553802410995287,0.4819365106182478,0.1629139106479485,,4.799704775335906,7.399396545605532,30.26795926094937,0.05208687380667025,0.06309538577504188,0.6359240023283431,0.17385798994988463,0.27549395561868245,1.1448209953420794,-1.4045043693362411,-0.10610185274335353,0.058702103435823466,0.415986411918214,0.5042166746922736,4.823320339610319
44,12,4400123,"ARX(2,1)",True,True,0,-168.0795912027995,360.159182405599,400.60683874313094,-168.0795912027995,360.159182405599,400.60683874313094,True,eligible,1.3168800256012183,0.0504811796635745,0.695853264757458,0.1355413924247608,0.4419951557653248,1.248733023427314,0.1505605708971394,0.9622292982639364,0.1260005306890914,0.2583637207288971,0.4799637729574408,0.1670077640798811,,4.544702056137554,7.027724289783545,28.090656056772662,0.05839650504297572,0.07144211814745427,0.712341410237973,0.16757138400355717,0.2759828895074201,1.0703953535793491,-1.1785728401829099,-0.08220989479611768,0.07659781374051945,0.3224114045603339,0.4081165122513193,3.6792862042058236
44,13,4400133,"ARX(2,1)",True,True,0,-168.07673513127656,360.1534702625531,400.6011266000851,-168.07673513127656,360.1534702625531,400.6011266000851,True,eligible,1.3381673380723031,0.0485135213683562,0.694062040017003,0.1381356259623558,0.4436590757043792,1.2572454239538615,0.1499415722383174,0.9934651627826736,0.1262212046065459,0.2565178074768075,0.4808803471130994,0.1677549741252899,,4.586591733540574,7.089434695763926,28.407391407303002,0.0562892676281684,0.06908585898711904,0.6754261828547581,0.16910670172278341,0.27698615668307613,1.0757857310582133,-1.2318464227111952,-0.0899894765616072,0.06990475855069109,0.35113807386679924,0.4368311310322008,3.9628401450595767
44,14,4400143,"ARX(2,1)",True,True,0,-168.0763527612597,360.1527055225194,400.60036186005135,-168.0763527612597,360.1527055225194,400.60036186005135,True,eligible,1.3480076146992637,0.0488633311148118,0.6935095365130832,0.1360051468693667,0.4438631916073883,1.267747010884226,0.1493730553576472,0.9903548609847652,0.1255762174050975,0.256064126589223,0.4816819813199418,0.1678117301593443,,4.611808008867598,7.134221079806917,28.635165874561462,0.056555324620002935,0.06914540034817591,0.6840405305591175,0.16872446477649375,0.27637775250279417,1.079825393562506,-1.2373701371901447,-0.08966580794515625,0.0696485178915089,0.3483257512076256,0.4325847637279888,3.963212157063885
