seed,draw,mean_type,success,optimizer_success,status,loglik,AIC,BIC,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_eligible,selection_reason,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_recursion_init_p,selection_recursion_init_n,selection_shape_max,selection_max_p_t,selection_max_n_t,selection_sigma_min,selection_persistence_p,selection_persistence_n,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max
1,11,"ARX(1,1)",True,True,0,-170.54816987577175,363.0963397515435,400.1733580609478,-170.54816987576964,363.0963397515393,400.1733580609436,-170.54816987577175,363.0963397515435,400.1733580609478,-2.1032064978498966e-12,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,52.7357904103494,52.7357904103494,12.63592114380301,0.1667047153508667,0.8730484511759387,0.5435303400013554,0.17345940565004997,0.26271096717592185,9.039870269991093,4.178787550957815,5.850410053503243,26.809110622040635,0.0837701944441436,0.08878928052561523,0.6405432772015006,0.1790500002849966,1.0817285857596828,-0.6774552256412768,-0.056236592464024314,0.14033803912689022,0.2654949127907791,0.3142914492806038,1.915196451355284,9.440669135637876e-08,1.4210465936629453e-06,94406.69135637877,1421046.5936629453
1,12,"ARX(1,1)",True,True,0,-170.5481616514976,363.0963233029952,400.1733416123995,-170.54816165156188,363.09632330312377,400.1733416125281,-170.5481616514976,363.0963233029952,400.1733416123995,6.428990673157386e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,52.695162758304605,52.695162758304605,12.59269447651166,0.1664700385602847,0.8736925456750391,0.5438823567157569,0.17350578810958853,0.26305254755523105,9.058233789172183,4.1887273973378365,5.8690233853278295,26.84029889346297,0.08350330000734545,0.08847245164215932,0.6379138216784201,0.17915486334062952,1.0833400570955583,-0.6811665745959795,-0.05677137796333134,0.13948550783332023,0.26730080102392834,0.31632639705843035,1.9283161011614605,9.441140097496091e-08,1.4209133848171542e-06,94411.40097496091,1420913.3848171541
1,13,"ARX(1,1)",True,True,0,-170.54822014375435,363.0964402875087,400.173458596913,-170.5482201437148,363.0964402874296,400.1734585968339,-170.54822014375435,363.0964402875087,400.173458596913,-3.956301952712238e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,52.68026927601605,52.68026927601605,12.630422372968056,0.1667138957158762,0.8727856267404375,0.5446418265217053,0.1735043959642204,0.26291678007993047,9.057705560553911,4.181024363154365,5.850194417542221,26.796035247651968,0.08351673682834014,0.08856171977807509,0.6404620083163434,0.1791153998381675,1.0815466259247537,-0.6796217484166547,-0.05628486253966858,0.14013073241475904,0.26600143777011914,0.3150593679872894,1.9241366278328245,9.444173258485503e-08,1.4211773655812524e-06,94441.73258485504,1421177.3655812526
1,14,"ARX(1,1)",True,True,0,-170.54991714860992,363.09983429721984,400.17685260662415,-170.54991714800138,363.0998342960028,400.1768526054071,-170.54991714860992,363.09983429721984,400.17685260662415,-6.085372206143802e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,53.32023207847638,53.32023207847638,12.600700383603286,0.1659512777312557,0.8707270123415991,0.5438972126375425,0.17396631471222498,0.263585154665237,9.045156334097946,4.234969922080688,5.905807525034343,27.038541474227703,0.08340821779954026,0.08841879561088743,0.637181619978935,0.17948795780256038,1.0786793447850345,-0.6796054448910475,-0.0564118040058382,0.13873854275899652,0.26602636376509947,0.31485895803638353,1.9201289697226078,9.447255179658094e-08,1.4207157977941055e-06,94472.55179658094,1420715.7977941055
1,15,"ARX(1,1)",True,True,0,-170.54824715043995,363.0964943008799,400.1735126102842,-170.54824715043935,363.0964943008787,400.173512610283,-170.54824715043995,363.0964943008799,400.1735126102842,-5.968558980384842e-13,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,52.64219466377654,52.64219466377654,12.621272766893847,0.1665908738516458,0.8736855248478235,0.5389085687522976,0.1733054772569379,0.2619623708434316,8.962386374976434,4.182376088841885,5.859775919815216,26.808926831441333,0.08432394630065207,0.0893383275830418,0.6402073350892307,0.17891409541374276,1.0801348779175441,-0.6690689248975893,-0.05577802446883754,0.1406396633071435,0.2632780653774249,0.31136781548403347,1.885730352439372,9.442694778127439e-08,1.420983720019416e-06,94426.94778127439,1420983.720019416
1,16,"ARX(1,1)",True,True,0,-170.54813816354266,363.0962763270853,400.17329463648963,-170.5481381635302,363.0962763270604,400.17329463646473,-170.54813816354266,363.0962763270853,400.17329463648963,-1.2448708730516955e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,52.59602056687139,52.59602056687139,12.584019241065956,0.1668444861684248,0.873725611045816,0.5443528175073228,0.17349450905299912,0.2628885955339623,9.048339825072693,4.16985893300447,5.843670996823864,26.759241871511684,0.08349507987880543,0.08853880264083842,0.6378430308824151,0.17910484296060028,1.0832609058475258,-0.680045477749137,-0.05662735332174599,0.14027324207800854,0.2671826004826025,0.3161156014389068,1.926202997584767,9.439119397529526e-08,1.4209910763344497e-06,94391.19397529526,1420991.0763344497
1,17,"ARX(1,1)",True,True,0,-170.5497568773606,363.0995137547212,400.1765320641255,-170.5497568762585,363.099513752517,400.1765320619213,-170.5497568773606,363.0995137547212,400.1765320641255,-1.1021086265827762e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,53.08632308158034,53.08632308158034,12.837789493866232,0.1666612910126449,0.8708282989270995,0.5522663853001871,0.17352911749321645,0.26309428452164385,9.201973093641893,4.188385476611182,5.846589059306396,26.853837294774358,0.08327070568150396,0.08830061479842387,0.649856438169887,0.17909352638870374,1.0830383271457085,-0.6900956520221158,-0.0560161768082104,0.1400122116360033,0.26534603067615153,0.31509213222797083,1.9513985466957366,9.441695080625737e-08,1.4212854908208536e-06,94416.95080625737,1421285.4908208537
1,18,"ARX(1,1)",True,True,0,-170.54810986970446,363.0962197394089,400.17323804881323,-170.54810986969494,363.0962197393899,400.1732380487942,-170.54810986970446,363.0962197394089,400.17323804881323,-9.521272659185342e-12,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,52.63210248771489,52.63210248771489,12.61243848559698,0.1666262221646721,0.8735194870399225,0.5437167947089996,0.17344297267750156,0.2627142857298571,9.038132141511191,4.179648394332589,5.856873635713108,26.80422414005127,0.08376026160499234,0.08882171276317762,0.6394181493371011,0.17906074988277118,1.0822910863201154,-0.6780033895491834,-0.05649893146228071,0.1399574808599458,0.2662288860167737,0.3150002914068178,1.9179393257260875,9.439609831560215e-08,1.4210180392893684e-06,94396.09831560215,1421018.0392893683
1,19,"ARX(1,1)",True,True,0,-170.54823987808402,363.09647975616804,400.17349806557235,-170.54823987811645,363.0964797562329,400.1734980656372,-170.54823987808402,363.09647975616804,400.17349806557235,3.242917046009097e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,52.626939638824524,52.626939638824524,12.502465160495909,0.1664342817669155,0.8736745424716827,0.5479903751826926,0.173746292697735,0.2637556782795115,9.106466794437312,4.191900627584128,5.875287143563084,26.820941115691042,0.08272877167037614,0.0876942425043522,0.6331199231687702,0.17939964794746915,1.0844420172160045,-0.6895242302838768,-0.05772743840115694,0.13833421292165746,0.27127460545819404,0.32097294579905616,1.9616705713649765,9.436953725341658e-08,1.42087746932246e-06,94369.53725341658,1420877.4693224602
1,20,"ARX(1,1)",True,True,0,-170.54955588533772,363.09911177067545,400.17613008007976,-170.54955588524575,363.0991117704915,400.1761300798958,-170.54955588533772,363.09911177067545,400.17613008007976,-9.197265171678737e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,52.75912293022322,52.75912293022322,12.192206553764468,0.1671096603661684,0.8735963440121144,0.5443385879938624,0.1745330548864737,0.2641606033466613,9.055984436284163,4.165348015662505,5.828613162065014,26.766304246944767,0.0818859166541183,0.08668791649065698,0.6178991622833315,0.18009612579488657,1.0851380329966487,-0.6939535724549091,-0.059406900473961514,0.13836092748661916,0.27870915096540316,0.3290654284462419,1.9912258369073046,9.440458213378067e-08,1.4207222158013266e-06,94404.58213378067,1420722.2158013266
1,21,"ARX(1,1)",True,True,0,-170.5481036898156,363.0962073796312,400.1732256890355,-170.54810368984954,363.0962073796991,400.1732256891034,-170.5481036898156,363.0962073796312,400.1732256890355,3.3935521059902385e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,52.6390230321387,52.6390230321387,12.605990756652396,0.1665849134369497,0.873643553272548,0.5446770439057258,0.17343803183635884,0.2628840025435343,9.05449534842173,4.1815625558015705,5.8609502266681845,26.80581861523608,0.08356739544219545,0.08861905805252138,0.6389146995045423,0.1790641971339873,1.0830442973077063,-0.6801660053150501,-0.056628834151586885,0.13974684479108726,0.26680791556845707,0.315702533197939,1.9251901424927989,9.438639453195884e-08,1.4209938813738778e-06,94386.39453195884,1420993.8813738779
1,22,"ARX(1,1)",True,True,0,-170.54818481985473,363.09636963970945,400.17338794911376,-170.5481848192157,363.0963696384314,400.1733879478357,-170.54818481985473,363.09636963970945,400.17338794911376,-6.390337148332037e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,52.68145569943269,52.68145569943269,12.6788503645656,0.1663046923248387,0.8735248433231226,0.5461039757376749,0.17321209644903643,0.2628888234494943,9.079722069924761,4.192646032527241,5.878191894984689,26.84879310858957,0.08361613743495389,0.08868354330400237,0.6422023111926058,0.17886444280039956,1.0828382846789126,-0.6807900354824421,-0.056350781623079355,0.13942044415011237,0.26545109042953535,0.31432138233667567,1.9237094696356074,9.437916726174067e-08,1.4209918979637056e-06,94379.16726174067,1420991.8979637055
1,23,"ARX(1,1)",True,True,0,-170.74451862194644,363.4890372438929,400.5660555532972,-170.74451862062608,363.48903724125216,400.5660555506565,-170.74451862194644,363.4890372438929,400.5660555532972,-1.3203589332988486e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,70.13527559386696,70.13527559386696,13.45329191491848,0.1560603930591862,0.8664091454562299,0.4790028381127251,0.16881905821504822,0.25163283850598744,8.164466919041141,4.756929633537018,6.6384450848821865,32.727808885404976,0.09076487558086971,0.09356861839817078,0.6753695639470415,0.17316682683542828,1.0205075017641692,-0.5609213996999413,-0.04181767728506218,0.14772537136125444,0.20827161744649755,0.2431639914639314,1.4481816245866952,9.427300148775576e-08,1.4170428658485185e-06,94273.00148775576,1417042.8658485187
