timestamp,seed,draw,random_state,mean_type,success,optimizer_success,status,message,loglik,AIC,BIC,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,se_p0,se_n0,se_rho_p,se_rho_n,se_phi_p_plus,se_phi_n_minus,se_sigma_p,se_sigma_n,param_c,param_rho_1,param_phi_1,se_c,se_rho_1,se_phi_1,param_rho_2,se_rho_2,param_phi_2,se_phi_2,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_eligible,selection_reason,selection_persistence_p,selection_persistence_n,selection_sigma_min,selection_uncond_var_ref,selection_max_p_t,selection_max_n_t,selection_shape_max,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max,rank,se_message,se_hessian_ridge,se_used_pseudoinverse,se_used_opg_fallback
2026-06-01T20:48:37,24,20,2400203,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.0760193157094,360.1520386314188,400.59969496895076,1.3606454713660443,0.0489719776188851,0.6916022920086243,0.1366715362498074,0.4471521420941344,1.2599969274728464,0.1492804012784548,0.9854296156554484,0.7851366454005444,0.043940366904692975,0.12151275734992718,0.0572090480376912,0.17670428611484812,0.7568830087381074,0.04253962969130788,0.5121180558952763,0.1264653399605509,0.2567005743592191,0.4809986170803502,0.07211135620559118,0.07557178013345091,0.12003572357335024,0.1672246064341998,0.07437781120369627,,,-168.0760193157454,360.1520386314908,400.5996949690228,-168.0760193157094,360.1520386314188,400.59969496895076,3.601030584832188e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9151783630556916,0.7666699999862306,0.1492804012784548,0.07787678516252983,49.057950125124705,12.127937802919746,49.057950125124705,0.15593251060674612,0.27548318392595283,12.025682489273,9.19848668871553e-08,1.4907655795100809e-06,91984.86688715531,1490765.5795100809,6,computed,1e-08,False,False
2026-06-01T20:23:45,24,19,2400193,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.07601973805183,360.15203947610365,400.5996958136356,1.3602668543886356,0.0489596562436793,0.6917927264127746,0.1368535852264956,0.4468045401360743,1.2595339714676366,0.1492328316554232,0.9858365926847452,0.8554879887169131,0.04938829251630936,0.12474186834223618,0.057276371512460386,0.18098022556876314,0.9302529484917414,0.04408588063341206,0.6246860884151768,0.1264001448670929,0.2566793855081307,0.4809723313835775,0.0730334023749773,0.07575192843386441,0.11969505788889152,0.1673133930766597,0.0749277029210071,,,-168.07601973803244,360.1520394760649,400.5996958135968,-168.07601973805183,360.15203947610365,400.5996958136356,-1.9383605831535533e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9151949964808117,0.7666205709603139,0.1492328316554232,0.07787634525090797,49.05946249495081,12.113960212329573,49.05946249495081,0.15595105573862073,0.2755718142970863,12.021813203473272,9.198088497469398e-08,1.490798083761164e-06,91980.88497469398,1490798.083761164,7,computed,1e-08,False,False
2026-06-01T22:32:39,14,31,1400313,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.07602012046272,360.15204024092543,400.5996965784574,1.3627622289517285,0.0489327239512558,0.6914067973548701,0.1368044725111357,0.447338123127299,1.2610743933686612,0.1491984887863068,0.985926889914758,0.8004863120667597,0.04692914162804689,0.12010350170016704,0.057795431552276996,0.174985966751171,0.833497258974229,0.04341483803132968,0.5747102926326622,0.1264479339103811,0.256728820139916,0.4808364445310866,0.0722229294622266,0.07562283353188366,0.11985464894646096,0.1672902709718205,0.0748677025909105,,,-168.07602012043986,360.1520402408797,400.5996965784117,-168.07602012046272,360.15204024092543,400.5996965784574,-2.2851054382044822e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9150758589185196,0.7673416691954663,0.1491984887863068,0.07790048882914541,49.12224733359131,12.126210232652623,49.12224733359131,0.1559348553601212,0.27546282919335385,12.035803982753933,9.197756018061565e-08,1.4907915103690346e-06,91977.56018061565,1490791.5103690345,8,computed,1e-08,False,False
2026-06-01T17:23:58,10,8,1000083,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.07602020440424,360.1520404088085,400.59969674634044,1.36227552964953,0.0489304320829514,0.6915234937256033,0.1367483997331897,0.4471702304476256,1.2599112899907396,0.1492086426297283,0.9860052446816808,0.832153765713877,0.0476796843896005,0.12329252115906053,0.05719648036205726,0.1794406290502991,0.88661412462138,0.04354321506683437,0.589707537362538,0.1265449966329051,0.2567728276027632,0.4806666245771149,0.07287336539093459,0.07603413635010893,0.12013126800104997,0.1673536903121539,0.07505329159314598,,,-168.07602020440942,360.15204040881883,400.5996967463508,-168.07602020440424,360.1520404088085,400.59969674634044,5.172751116333529e-12,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.915108608949416,0.7667040447285596,0.1492086426297283,0.07789911491741852,49.10069539574124,12.113964116669532,49.10069539574124,0.1559519863441983,0.2755226368927222,12.02577370135327,9.198554270724397e-08,1.490861869838206e-06,91985.54270724398,1490861.869838206,9,computed,1e-08,False,False
2026-06-01T21:44:41,10,31,1000313,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.07602031358635,360.1520406271727,400.59969696470466,1.360950605868659,0.048926765900932,0.6917270100885821,0.1364827702708471,0.4469496886807594,1.26229591828261,0.1491991906530713,0.986372108684417,8.332116266356758,0.06000154443279535,1.4600438464405912,0.12317204340204052,1.9094298075308702,1.0269195093027965,0.04574477948393586,0.8321865223399397,0.1263370049407444,0.2566896930507594,0.4811307571760124,0.1924062127017818,0.939630926868724,0.8097752427785958,0.1672030370164741,0.06812007740820575,,,-168.076020313571,360.152040627142,400.599696964674,-168.07602031358635,360.1520406271727,400.59969696470466,-1.5347723092418164e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9152018544289617,0.767630729412152,0.1491991906530713,0.07789761806928708,49.094042347404184,12.126227814766894,49.094042347404184,0.1559320638387427,0.2754967440166908,12.046561727105315,9.197697307538614e-08,1.4907273705080213e-06,91976.97307538615,1490727.3705080212,10,computed,1e-08,False,False
2026-06-01T20:34:32,45,19,4500193,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.07602085407837,360.15204170815673,400.5996980456887,1.3606606368041585,0.0490035578741034,0.691761750408579,0.1366348425455781,0.4467945060488469,1.2593212998125454,0.1492374055368799,0.9852808814915448,0.798531046245448,0.04551393404315086,0.12047351485054746,0.05719902804126948,0.17525142876288616,0.7957410929147647,0.04319045530002914,0.5425105306931962,0.1265138675117306,0.2567244227509783,0.4807946071615131,0.07194111950708877,0.07570139769914375,0.11961445201470923,0.1673286564460821,0.0744683681923965,,,-168.07602085410625,360.1520417082125,400.5996980457445,-168.07602085407837,360.15204170815673,400.5996980456887,2.788169695122633e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9151590034330025,0.7662954924518508,0.1492374055368799,0.07787596220396148,49.05823958403333,12.125917422571668,49.05823958403333,0.15594480979230488,0.27554160236380176,12.020127055952694,9.198563569228101e-08,1.4908338855267e-06,91985.63569228101,1490833.8855267,11,computed,1e-08,False,False
2026-06-01T18:52:52,12,15,1200153,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.0760210713081,360.1520421426162,400.59969848014816,1.361563500021666,0.0489240506346799,0.6917253840589899,0.1365687435985063,0.4467326753992504,1.2618699747355773,0.1491872620561246,0.9867937048169166,0.7404619197726884,0.04433781679123042,0.11446928652148784,0.05720658173196554,0.16724772075425418,0.7622566131157779,0.042606465797187444,0.5224267443627179,0.1263658030374738,0.2565971417017231,0.48109094870015,0.0714266080975697,0.07577046067787985,0.11984034962936407,0.1672886828007379,0.07414879887055849,,,-168.07602107135287,360.15204214270574,400.5996984802377,-168.0760210713081,360.1520421426162,400.59969848014816,4.476419235288631e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9150917217586151,0.7675037309662949,0.1491872620561246,0.07794447221140088,49.08756652369537,12.112445268697991,49.08756652369537,0.15600876254762724,0.27553170712295577,12.043173136941684,9.197641667823391e-08,1.4907493946558676e-06,91976.4166782339,1490749.3946558677,12,computed,1e-08,False,False
2026-06-01T20:23:53,21,22,2100223,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.07602148189505,360.1520429637901,400.59969930132206,1.3600410961755272,0.0489155825693569,0.6917640953793287,0.1364037241991216,0.4469213942666603,1.2621262186357862,0.1492500807983292,0.9868722961356536,0.7891832031588131,0.04606762399834043,0.12007339957402845,0.05742685009285886,0.17564466926060052,0.8210741791582415,0.042619792651971945,0.5550043923231651,0.1263568714744912,0.2567191733083497,0.4810663858418434,0.07283466501076308,0.07565790025245181,0.11928023231374991,0.1672156200549739,0.0746662993253713,,,-168.0760214819008,360.1520429638016,400.5996993013336,-168.07602148189505,360.1520429637901,400.59969930132206,5.7411853049416095e-12,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9152247925126589,0.7674668335170147,0.1492500807983292,0.07793542719264315,49.05906782621404,12.112488837621637,49.05906782621404,0.15598298407102917,0.27556654418059495,12.045171078457418,9.197797139213887e-08,1.4907455902774136e-06,91977.97139213888,1490745.5902774136,13,computed,1e-08,False,False
2026-06-01T18:32:10,40,14,4000143,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.07602218066475,360.1520443613295,400.59970069886145,1.3590361470620118,0.0489527842324777,0.6917805100017943,0.1365699669963299,0.4468445109527115,1.260310151627702,0.1493081630887333,0.986130024989752,0.5804422389706348,0.047595284505871374,0.10062617802651794,0.0542162540263276,0.1496112291874467,0.8249970661629987,0.04168894643360059,0.5855383640762963,0.1264209758298224,0.2567330005281954,0.4809087373104986,0.07026832552382749,0.075737224285279,0.1192209796562801,0.1672761172925212,0.07396997964951772,,,-168.07602218075164,360.1520443615033,400.5997006990352,-168.07602218066475,360.1520443613295,400.59970069886145,8.688516572874505e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.91520276547815,0.7667250428101808,0.1493081630887333,0.07790114818002425,49.01656556377012,12.113867086603504,49.01656556377012,0.15596185608818458,0.27557153375439936,12.028747502805603,9.197953860318968e-08,1.490789005638636e-06,91979.53860318968,1490789.005638636,14,computed,1e-08,False,False
2026-06-01T21:51:19,3,27,300273,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.0760231483667,360.1520462967334,400.5997026342653,1.3589904105062485,0.048938639973309,0.6917875447215981,0.1367500765349834,0.4467447712573546,1.2600138262303444,0.1493360527235026,0.9858871162865408,4.321034305362408,0.14288251372277394,0.618135451671111,0.1184549991080893,0.8527879253386139,3.46248155913696,0.03972273944519655,2.2884544962163145,0.1264292396956092,0.2567567417032441,0.4808796987658864,0.19678277874886246,0.08414529374112252,0.1548646489412506,0.1673186804874372,0.1638725792396321,,,-168.07602314816546,360.1520462963309,400.5997026338629,-168.0760231483667,360.1520462967334,400.5997026342653,-2.0122570276726037e-10,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9151599303502754,0.7667569896501556,0.1493360527235026,0.0778742505029167,48.98028659571099,12.117475913680448,48.98028659571099,0.15596708817275698,0.2755726901948986,12.02643867991204,9.198458334162571e-08,1.490832423877883e-06,91984.58334162571,1490832.423877883,15,computed,1e-08,False,False
2026-06-01T19:51:40,19,19,1900193,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.076023313344,360.152046626688,400.59970296421994,1.3623547070730389,0.0489574863172099,0.6914422888974644,0.1366338074609778,0.4472932174368867,1.2611823875281736,0.1492171739537623,0.98534223757289,0.7974978345159932,0.04881167692418077,0.11966267079566353,0.05669102628854958,0.1745053126431333,0.8934669620359402,0.04341373441452278,0.6102097246585833,0.126556097536173,0.2568191723778294,0.4806049338036782,0.07237511068074302,0.07585164699690228,0.11977032606920504,0.1673272646823108,0.07473473169346778,,,-168.07602331332868,360.1520466266573,400.5997029641893,-168.076023313344,360.152046626688,400.59970296421994,-1.531930138298776e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9150888976159077,0.7672250012250645,0.1492171739537623,0.07786666018425697,49.10506704611524,12.142137847163985,49.10506704611524,0.15589092394868323,0.27544679683644463,12.037275024651146,9.198347412324763e-08,1.4908548372317187e-06,91983.47412324764,1490854.8372317187,16,computed,1e-08,False,False
2026-06-01T21:00:21,12,27,1200273,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.0760234727232,360.1520469454464,400.59970328297834,1.36060182952111,0.0488304281914806,0.6916897976544155,0.1366601498452944,0.4469786452431425,1.2623824621547195,0.1492507412281357,0.9878767441881794,0.8175326006111278,0.048813004085040114,0.12285249491058602,0.05802294949724556,0.18028803669022514,0.9110793120220779,0.043282016921676866,0.6155267268189013,0.1264155181521929,0.2566911805451209,0.4809676210588623,0.07336004528592541,0.07584350949623729,0.12015999086724186,0.1672569016657634,0.07509661057744037,,,-168.07602347270898,360.152046945418,400.5997032829499,-168.0760234727232,360.1520469454464,400.59970328297834,-1.4210854715202004e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9151791202759868,0.7678513809226541,0.1492507412281357,0.07796210955144942,49.06785602229958,12.090702687505997,49.06785602229958,0.1560346641858471,0.2756285739214308,12.0479111257294,9.197801518544509e-08,1.490762685082266e-06,91978.01518544508,1490762.6850822659,17,computed,1e-08,False,False
2026-06-02T00:35:43,36,40,3600403,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.07602449610658,360.15204899221317,400.5997053297451,1.36018373025967,0.048853182762974,0.6918197517922916,0.1368599034530999,0.4467215774192363,1.261316246342271,0.149236487921565,0.9875656572547632,0.777574172742159,0.04692603823908694,0.11746803759741205,0.056932170543914126,0.17160070702607358,0.8481905468339094,0.04308427522424946,0.5745093264444596,0.1263472675386731,0.256598794466449,0.4810639432427753,0.07198015626935463,0.07579061720439167,0.12061865274187154,0.167343544994499,0.07483021596394197,,,-168.07602449613137,360.15204899226273,400.5997053297947,-168.07602449610658,360.15204899221317,400.5997053297451,2.4783730623312294e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9151805405019098,0.7675180266242354,0.149236487921565,0.07793919349570176,49.05320475720244,12.088680403110912,49.05320475720244,0.15603372128582835,0.2756506038413315,12.038503279703722,9.197724374979265e-08,1.4907823617927708e-06,91977.24374979264,1490782.361792771,18,computed,1e-08,False,False
2026-06-01T21:47:11,1,28,100283,"ARX(2,1)",True,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-168.07602477760497,360.15204955520994,400.5997058927419,1.3634170436366684,0.0489720244680256,0.6915321443792789,0.1363031743287852,0.4471746971396683,1.2609733586268994,0.1491344821866889,0.9857628783670302,0.8453761219394328,0.04890166558878239,0.12335986287281667,0.058661414850796505,0.17889585928955623,0.9449614139505494,0.04408962113392934,0.6146404488957669,0.1264661368586064,0.2567525850657245,0.4809080846507192,0.07282055038267618,0.07579796047381515,0.12050886799499493,0.1672386997680736,0.07566433190223143,,,-168.07602477758297,360.15204955516595,400.5997058926979,-168.07602477760497,360.15204955520994,400.5997058927419,-2.1998403099132702e-11,200.0,False,-150.0,True,0.87,True,True,True,True,True,eligible,0.9151194929491131,0.7667898536422348,0.1491344821866889,0.077911395870375,49.14976989227647,12.129107884617099,49.14976989227647,0.155927042054645,0.27542115938746803,12.034727106471072,9.198349272177575e-08,1.4907844172757017e-06,91983.49272177575,1490784.4172757016,19,computed,1e-08,False,False
