model_id,distribution,distribution_label,mean_spec,mean_label,vol_family,vol_spec,vol_order,phase,attempt,start_type,loglikelihood,optimizer_success,convergence_flag,stable_by_proxy,persistence_proxy,implied_initial_variance,implied_initial_variance_status,error_message
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,34,random_34,-182.86814226717433,True,0,True,0.9458003958091582,0.42510621723862213,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,35,random_35,-1368.1930521907607,True,0,True,0.1910989447504752,8405.074739491924,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,36,random_36,-182.868146397453,True,0,True,0.9457798094960722,0.4251474763980864,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,37,random_37,-182.86814468669115,True,0,True,0.9457962816147397,0.4251486501155758,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,38,random_38,-182.8681441932709,True,0,True,0.9458099472544649,0.42522055324093255,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,39,random_39,-182.868143575883,True,0,True,0.9458037278411674,0.4251071743501465,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,40,random_40,-182.86814440013546,True,0,True,0.9457903067953346,0.42502148509928955,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,41,random_41,-182.86814283803596,True,0,True,0.9458003474330405,0.4252183188731064,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,42,random_42,-182.88119053666935,True,0,True,0.9472394966245051,0.4448704970867999,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,43,random_43,-182.86814392276506,True,0,True,0.9457999154519248,0.425186869354493,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,44,random_44,-182.86814474464774,True,0,True,0.9458096337673955,0.4251063497900471,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,45,random_45,-182.86814668399828,True,0,True,0.9458413358350953,0.42534754289872645,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,46,random_46,-182.86814455254063,True,0,True,0.9458137579351387,0.42519531743798733,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,47,random_47,-182.8681438329797,True,0,True,0.945824959558702,0.425188499125692,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,48,random_48,-182.8681426040778,True,0,True,0.945805797422222,0.4251377311936232,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,49,random_49,-182.8681430360606,True,0,True,0.9458072489188727,0.4252387350557692,proxy_from_log_variance,
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",primary,50,random_50,-182.86814458251564,True,0,True,0.9458058423991872,0.42522342274636793,proxy_from_log_variance,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,1,default,-188.83554574786353,True,0,False,1.00000000002391,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,2,random_2,-188.83554535677072,True,0,False,1.0000000000000704,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,3,random_3,-188.83554552003102,True,0,False,1.0000000000000027,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,4,random_4,-188.83554536422466,True,0,False,1.0000000000001172,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,5,random_5,-188.8355454515928,True,0,False,1.0000000000003892,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,6,random_6,-188.83554575603895,True,0,False,1.0,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,7,random_7,-188.8355457531987,True,0,False,1.0000000000001135,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,8,random_8,-188.83554567899606,True,0,False,0.9999999999998973,870360671163.4915,exact,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,9,random_9,-188.8355454809987,True,0,False,1.0000000000000755,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,10,random_10,-188.83554560682353,True,0,False,1.0000000000003333,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,11,random_11,-188.8355454273331,True,0,False,1.0000000000032596,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,12,random_12,-188.83554554364622,True,0,False,1.000000000000364,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,13,random_13,-188.83554551134227,True,0,False,1.0000000000002784,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,14,random_14,-188.83554541535958,True,0,False,1.0000000000005547,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,15,random_15,-188.8355454376109,True,0,False,1.0000000000005578,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,16,random_16,-188.83554560727964,True,0,False,1.0000000000000315,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,17,random_17,-188.83554565994058,True,0,False,1.0000000000000075,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,18,random_18,-188.83554536638735,True,0,False,1.0000000000000084,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,19,random_19,-188.83554542549945,True,0,False,1.0000000000023197,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,20,random_20,-188.835545506021,True,0,False,1.0000000000001856,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,21,random_21,-188.8355455253859,True,0,False,1.000000000000142,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,22,random_22,-188.83554535860327,True,0,False,1.0000000000000686,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,23,random_23,-188.83554538150983,True,0,False,1.0000000000002196,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,24,random_24,-188.83554548189244,True,0,False,1.0000000000000886,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,25,random_25,-188.8355457694983,True,0,False,1.0000000000006526,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,26,random_26,-188.83554547886905,True,0,False,1.0000000000000404,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,27,random_27,-188.83554543288324,True,0,False,1.0000000000001226,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,28,random_28,-188.83554545347488,True,0,False,1.000000000000495,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,29,random_29,-188.83554536068408,True,0,False,1.000000000000166,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,30,random_30,-188.83554578132998,True,0,False,1.0000000000012117,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,31,random_31,-188.83554535848901,True,0,False,1.0000000000000433,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,32,random_32,-188.83554551212373,True,0,False,1.0000000000000244,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,33,random_33,-188.83554554223926,True,0,False,1.000000000000238,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,34,random_34,-188.83554541756894,True,0,False,1.0000000000003006,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,35,random_35,-188.83554542077863,True,0,False,1.0000000000003875,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,36,random_36,-188.83554535427123,True,0,False,1.0000000000000528,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,37,random_37,-188.83554546913402,True,0,False,1.0000000000001525,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,38,random_38,-188.83554535244997,True,0,False,1.0000000000000124,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,39,random_39,-188.83554544769498,True,0,False,1.000000000000067,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,40,random_40,-188.83554539703653,True,0,False,0.9999999999999425,1554090260134.7053,exact,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,41,random_41,-188.83554539986056,True,0,False,1.0000000000000047,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,42,random_42,-188.8355456948603,True,0,False,1.0000000000007094,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,43,random_43,-188.8355453671756,True,0,False,1.0000000000101752,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,44,random_44,-188.83554552136678,True,0,False,0.9999999999999659,2622116435841.9243,exact,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,45,random_45,-188.8355454360177,True,0,False,1.0000000000000537,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,46,random_46,-188.83554540181532,True,0,False,1.0000000000001399,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,47,random_47,-188.83554538031018,True,0,False,1.0000000000000826,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,48,random_48,-188.83554557595284,True,0,False,1.0000000000000555,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,49,random_49,-188.8355458067886,True,0,False,1.0000000000008864,,undefined_or_nonstationary,
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",primary,50,random_50,-188.83554535492738,True,0,False,1.0000000000000158,,undefined_or_nonstationary,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,1,default,-183.78210979347372,True,0,True,0.9131933085084418,0.6521580977978118,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,2,random_2,-189.58471834743506,True,0,True,0.931582768865699,2.5473607045284594,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,3,random_3,-189.58471859912902,True,0,True,0.9316616153756485,2.5502478994206785,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,4,random_4,-183.96026605074866,True,0,True,0.9868175775438922,1.260590206045546,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,5,random_5,-189.58471844586057,True,0,True,0.9317052329328139,2.5517294674423905,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,6,random_6,-183.78210978472396,True,0,True,0.9131576559809564,0.6519270712234778,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,7,random_7,-183.78210988040877,True,0,True,0.9131563658691482,0.6518689019351398,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,8,random_8,-183.78210971886443,True,0,True,0.9131714561556021,0.6520460791329181,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,9,random_9,-183.78210970454427,True,0,True,0.9131536576926025,0.6519484727304244,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,10,random_10,-189.58471835098305,True,0,True,0.9315784770928726,2.5471337925147712,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,11,random_11,-189.5847182643634,True,0,True,0.9316338655527011,2.549154124564077,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,12,random_12,-183.78210981629888,True,0,True,0.9131561192262369,0.6519847628046953,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,13,random_13,-183.78210976381274,True,0,True,0.913169253402057,0.6520750568395866,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,14,random_14,-183.78210967934928,True,0,True,0.9131603924361148,0.6519422325557183,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,15,random_15,-189.5847183605,True,0,True,0.9316757505376575,2.550605866162685,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,16,random_16,-183.7821097056862,True,0,True,0.9131795442214554,0.6520172478813855,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,17,random_17,-189.58471831519506,True,0,True,0.9315961968333268,2.5478265578208967,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,18,random_18,-183.78210977920963,True,0,True,0.91316486185132,0.6520817942294322,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,19,random_19,-183.782110085123,True,0,True,0.9131319632593722,0.6519519278940322,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,20,random_20,-189.58471837146806,True,0,True,0.9316792073416167,2.5506829535761004,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,21,random_21,-183.7821096775297,True,0,True,0.9131621043640917,0.6519630409678646,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,22,random_22,-183.78210986245136,True,0,True,0.9131903338603835,0.6522162941231914,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,23,random_23,-183.78210972021873,True,0,True,0.9131778016685373,0.6520224740581675,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,24,random_24,-189.58471845489692,True,0,True,0.9316935485107753,2.551316484988655,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,25,random_25,-189.58471875076367,True,0,True,0.9317258180764509,2.5526870589368253,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,26,random_26,-183.78210979642526,True,0,True,0.9131573669884865,0.6519253662814846,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,27,random_27,-183.7821096857067,True,0,True,0.9131674769093008,0.6519744289191394,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,28,random_28,-183.78210979673042,True,0,True,0.9131592022756065,0.6519492189687961,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,29,random_29,-183.7821097123364,True,0,True,0.9131759169968613,0.6520816958616819,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,30,random_30,-183.78210979347372,True,0,True,0.9131933085084418,0.6521580977978118,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,31,random_31,-183.78210976883136,True,0,True,0.9131649869351997,0.6519590313875763,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,32,random_32,-183.78210994458215,True,0,True,0.9131537137243411,0.6519140332293344,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,33,random_33,-183.78210968227117,True,0,True,0.9131643001956335,0.6520204086333526,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,34,random_34,-183.7821097453945,True,0,True,0.9131853231887679,0.6520104061479389,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,35,random_35,-189.5847182733844,True,0,True,0.9316471522530833,2.5495939789775357,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,36,random_36,-183.78210971738713,True,0,True,0.9131572046959178,0.6519483537645402,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,37,random_37,-189.58471840246165,True,0,True,0.9316529794973505,2.5499637899680683,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,38,random_38,-189.58471827070818,True,0,True,0.9315763828722463,2.5470082817563733,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,39,random_39,-189.58471850079675,True,0,True,0.9315495185657153,2.546011642567584,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,40,random_40,-189.58471836618693,True,0,True,0.9316163991647279,2.548480063624457,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,41,random_41,-189.58471841348234,True,0,True,0.9316564693820482,2.549975545125136,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,42,random_42,-189.58471827356965,True,0,True,0.9316142305559412,2.548481669164467,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,43,random_43,-183.78210987675936,True,0,True,0.9131874302714035,0.6521247009571821,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,44,random_44,-183.7821100827706,True,0,True,0.9132158185919639,0.6521102191179183,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,45,random_45,-187.71246690713576,True,0,True,0.9963430810122845,6.331293491603703,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,46,random_46,-183.78210971023847,True,0,True,0.9131759791768992,0.6520199467946737,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,47,random_47,-183.78210999279213,True,0,True,0.9131604269475091,0.6519251369297511,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,48,random_48,-183.78210985658038,True,0,True,0.9131898061822661,0.6520827476410408,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,49,random_49,-189.5847187591857,True,0,True,0.9316553981188233,2.5497993008756343,exact_under_symmetry,
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",primary,50,random_50,-183.78210966933443,True,0,True,0.9131663082664254,0.6520027668210969,exact_under_symmetry,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,1,default,-182.8811903661856,True,0,True,0.9472344059168397,0.4448117427751377,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,2,random_2,-182.8681443565157,True,0,True,0.9458174952890223,0.4250314539871227,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,3,random_3,-182.86814442018255,True,0,True,0.9458094230219253,0.4252426669250476,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,4,random_4,-175882450.72778952,False,4,True,0.36072677494195915,0.5192487372861554,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,5,random_5,-182.86814374179374,True,0,True,0.9458160137456962,0.4251605012510065,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,6,random_6,-182.86814423445074,True,0,True,0.9458102749643551,0.42517157494721847,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,7,random_7,-182.86814426283485,True,0,True,0.9458099210664779,0.42521511351325203,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,8,random_8,-182.86814384773143,True,0,True,0.9458127640961427,0.4251783653446932,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,9,random_9,-182.86814429652935,True,0,True,0.9458129674312066,0.4251461453757968,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,10,random_10,-182.86814481236573,True,0,True,0.9458070992706757,0.4252557466718168,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,11,random_11,-182.86814227805593,True,0,True,0.9458054748868014,0.42513246746538974,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,12,random_12,-182.8681438063137,True,0,True,0.9458127427010662,0.42518915687081116,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,13,random_13,-182.86814405327277,True,0,True,0.9458226216032142,0.42511584633285565,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,14,random_14,-182.86814445549828,True,0,True,0.9458108967455757,0.425270147382493,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,15,random_15,-182.88119075522803,True,0,True,0.9472294313325949,0.44480772409582436,proxy_from_log_variance,
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",primary,16,random_16,-182.86814470120913,True,0,True,0.9458188440219871,0.4250384931255259,proxy_from_log_variance,
