model_id,distribution,distribution_label,mean_spec,mean_label,vol_family,vol_spec,vol_order,p,o,q,nobs,num_parameters,loglikelihood,aic,bic,persistence_proxy,stable_by_proxy,implied_initial_variance,implied_initial_variance_status,initialization_method,restart_attempts,valid_restart_attempts,optimizer_success,convergence_flag,covariance_type,selection_status,selected_checks_passed,resid_skewness,resid_excess_kurtosis,std_resid_skewness,std_resid_excess_kurtosis
M140,mix_normal,Gaussian mixture,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,215,14,-166.0584655411196,360.1169310822392,407.3058634760265,0.8440979398967604,True,0.7187940005056337,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.1624775655485986,9.37739320561824,0.017888409238381392,3.651641766007172
M143,mix_normal,Gaussian mixture,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,215,15,-166.05846553051188,362.11693106102376,412.6765014829387,0.8441219518551862,True,0.7189196629195131,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.1624667140194314,9.377373453485383,0.017902908812931797,3.6515734288544177
M099,mix_normal,Gaussian mixture,Constant_anchor,Constant,EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,215,7,-173.83336848198294,361.6667369639659,385.2612031608595,0.8028704977688402,True,0.7349249753085856,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.368947736070567,4.598302634652801
M102,mix_normal,Gaussian mixture,Constant_anchor,Constant,EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,215,8,-173.83336848227862,363.66673696455723,390.63184118957855,0.8028722226146795,True,0.73489513117865,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.3689492475787123,4.598283564742597
M105,mix_normal,Gaussian mixture,Constant_anchor,Constant,EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,215,9,-170.77883541213993,359.55767082427985,389.8934130774288,0.6885923545384423,True,0.6694475816395958,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.28137822970904997,3.660287626505326
M108,mix_normal,Gaussian mixture,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,215,10,-170.77883541352978,361.55767082705955,395.26405110833616,0.6885913484284013,True,0.6694190617145415,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.2813712007245023,3.660289595158451
M097,mix_normal,Gaussian mixture,Constant_anchor,Constant,GARCH,"GARCH(1,1)","(1,1)",1,0,1,215,6,-179.4872752508755,370.974550501751,391.198378670517,0.9999999999996194,False,343530649623.5238,exact,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-0.7130723419826184,7.300579002752993,-0.5099165079562683,7.107893808481272
M100,mix_normal,Gaussian mixture,Constant_anchor,Constant,GARCH,"GARCH(1,2)","(1,2)",1,0,2,215,7,-179.4872752535885,372.974550507177,396.56901670407063,1.0000000000000044,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-0.7130723419826184,7.300579002752993,-0.5099260858412008,7.10791549945252
M103,mix_normal,Gaussian mixture,Constant_anchor,Constant,GARCH,"GARCH(2,1)","(2,1)",2,0,1,215,7,-177.71614684080882,369.43229368161764,393.02675987851126,1.0000000000000027,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-0.7130723419826184,7.300579002752993,0.0743064813074867,4.4197729551285345
M106,mix_normal,Gaussian mixture,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",2,0,2,215,8,-177.71614684132516,371.4322936826503,398.39739790767163,1.0000000000006104,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-0.7130723419826184,7.300579002752993,0.07431422475612524,4.419758095941303
