model_id,parameter,coef,std_err,t_value,p_value
M038,Inflation_lag_1,0.20867253107734046,0.09353322953981216,2.230998887817934,0.025681202685380402
M038,Inflation_lag_2,0.010213510937383367,0.10214685261362667,0.09998850357158098,0.9203534525242839
M038,SPF,0.7569788053328456,0.41307879852538293,1.8325288250937202,0.06687267126408442
M038,SPF_lag_1,0.02785577096483021,0.31897123269063843,0.08733004142679779,0.9304091756285261
M038,alpha[1],0.5988735010125278,0.6262467130446464,0.956290050770826,0.3389257150690598
M038,beta[1],0.6115454685240134,0.3940773514643328,1.551841196281901,0.12070022599006382
M038,gamma[1],-0.5944966214296208,0.5631091586276727,-1.0557395707760124,0.29108721317088937
M038,omega,0.056615010280672104,0.058018595441744494,0.9758080120625859,0.32915961359943935
M039,Const,0.008746870473127472,0.017308166599520967,0.5053608897761336,0.6133053831847095
M039,Inflation_lag_1,0.2615425481938511,0.05680336652492054,4.604349428464037,4.1375724651337825e-06
M039,Inflation_lag_2,0.07036768770837723,0.011658835582459214,6.035567378121862,1.5840511579783887e-09
M039,SPF,0.41520086006693663,0.15905782716087616,2.6103767886065063,0.009044254552036512
M039,SPF_lag_1,0.34176198063337027,0.0662712319414528,5.15701867343132,2.509127887588281e-07
M039,alpha[1],0.19469082632525733,0.17567728366740143,1.1082299444807733,0.2677625217012555
M039,beta[1],0.9458040231725574,0.04334570287035448,21.820018145776178,1.4979990243949736e-105
M039,gamma[1],0.19244497273865646,0.05539482307234339,3.474060608287008,0.000512645223605036
M039,omega,-0.04635727235153155,0.05703281374611047,-0.8128175572381441,0.41632266771083437
M040,Const,0.11939567155188978,0.07851464300503422,1.5206803085665732,0.12834008256605506
M040,Inflation_lag_1,0.4531589150888126,0.2249757223702469,2.0142569621047386,0.04398256199633421
M040,Inflation_lag_2,0.15328908969680868,0.10493440570530325,1.4608086705832617,0.1440679556788261
M040,SPF,0.25760718108734354,0.49339389440504244,0.5221126244336249,0.6015919170979378
M040,SPF_lag_1,0.05174271642031458,0.36990165502049205,0.13988235985980682,0.8887529390377358
M040,alpha[1],0.7254672252663872,0.42368214586882696,1.7122912361074418,0.08684301093932875
M040,beta[1],0.27453277473314175,0.3025691373019201,0.9073389876482937,0.3642275628969325
M040,beta[2],4.83613117330307e-13,0.14991256224089802,3.2259679249106405e-12,0.9999999999974261
M040,omega,0.08937436895430272,0.04615894006564011,1.9362309625656116,0.05283941989661739
M041,Const,0.08224001525181161,0.160627149273245,0.5119932441303059,0.6086557377926505
M041,Inflation_lag_1,0.20867468025190752,0.11287457568813607,1.848730584188063,0.06449672512628725
M041,Inflation_lag_2,0.01021302645131815,0.10094075075252136,0.10117842769326779,0.9194088210350473
M041,SPF,0.7569722906393668,0.4207400471118746,1.799144854015021,0.07199577000613554
M041,SPF_lag_1,0.027861312767006836,0.33900745988265735,0.08218495479907915,0.9344996373006207
M041,alpha[1],0.5988742751775149,0.282306055545032,2.1213653175852105,0.033891071550828385
M041,beta[1],0.6115398440425983,0.2535827098822847,2.411599135944562,0.01588273332164519
M041,beta[2],0.0,0.5175353589951387,0.0,1.0
M041,gamma[1],-0.5944956219073756,0.2689842119895705,-2.2101506163135936,0.027094710977392165
M041,omega,0.05661580726358084,0.07895224797805642,0.7170892370197787,0.4733190364045834
M042,Const,0.008738155177868866,0.013472701236465592,0.6485822719959031,0.5166084173055412
M042,Inflation_lag_1,0.2615270270203244,0.05650918630038349,4.628044467498368,3.69134767792874e-06
M042,Inflation_lag_2,0.07038539395564687,0.010910476338554928,6.451175161520884,1.1098613003482987e-10
M042,SPF,0.4151655808016813,0.16244552703657922,2.5557218371928148,0.010596779110900992
M042,SPF_lag_1,0.3417998049792398,0.06505153529828343,5.2542926682970865,1.4859443093064152e-07
M042,alpha[1],0.19468892188190834,0.19562709993369823,0.9952042531320668,0.3196369336602387
M042,beta[1],0.9457979201769616,0.20777241633296537,4.552086060650489,5.31165978117891e-06
