seed,draw,mean_type,success,status,loglik,AIC,BIC,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_eligible,selection_reason,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_shape_max,selection_max_p_t,selection_max_n_t,selection_sigma_min,selection_persistence_p,selection_persistence_n,selection_uncond_var_ref,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max
1,21,"ARX(1,1)",True,0,-171.3123448743023,364.6246897486046,401.70170805800893,-171.31234487442163,364.62468974884325,401.7017080582476,-171.3123448743023,364.6246897486046,401.70170805800893,1.1931433618883602e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.81481935911605,3.916636704407828,35.81481935911605,0.3136486459623252,0.9684927580181318,0.9996831816937022,0.005781276270574175,0.13008472079159775,0.26615935902171517,6.7739276082285595,9.91583607389455e-08,1.4062290898642753e-06,99158.3607389455,1406229.0898642754
1,22,"ARX(1,1)",True,0,-171.31381004719427,364.62762009438853,401.70463840379284,-171.31381004681342,364.6276200936268,401.7046384030312,-171.31381004719427,364.62762009438853,401.70463840379284,-3.808509063674137e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,34.74781773482019,3.8873082545221975,34.74781773482019,0.3138968340489899,0.9689940311870561,0.9979972958107525,0.006375556703793718,0.1314358068903536,0.2666758492491028,6.76765745430698,9.92386710470759e-08,1.4061742174238976e-06,99238.6710470759,1406174.2174238977
1,23,"ARX(1,1)",True,0,-171.31233035051162,364.62466070102323,401.70167901042754,-171.31233034924048,364.62466069848097,401.7016790078853,-171.31233035051162,364.62466070102323,401.70167901042754,-1.2711325325653888e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.699915258911055,3.913120894521138,35.699915258911055,0.3136467969613916,0.9685364782299063,0.9993995464335264,0.005885834831321431,0.13030936022140133,0.2662374690967061,6.771027689241809,9.916315722273049e-08,1.4062147054312813e-06,99163.15722273049,1406214.7054312814
1,24,"ARX(1,1)",True,0,-172.03666735793212,366.07333471586423,403.15035302526854,-172.03666735616423,366.07333471232846,403.1503530217328,-172.03666735793212,366.07333471586423,403.15035302526854,-1.76788716998999e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.006716493735308,24.006716493735308,19.591609838180048,0.2359316101096713,0.7393478797398436,0.9771547155420741,0.06356249061846761,0.14957750005162077,0.2540209868857983,7.382436951337577,9.450091879278328e-08,1.411653455172802e-06,94500.91879278328,1411653.4551728019
1,25,"ARX(1,1)",True,0,-172.03708076497622,366.07416152995245,403.15117983935676,-172.03708076338037,366.0741615267607,403.151179836165,-172.03708076497622,366.07416152995245,403.15117983935676,-1.5958505628077546e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.553560307481398,24.553560307481398,19.466329364091006,0.2348762627406342,0.7366621168704646,0.9760467698549724,0.06459849547947018,0.1498771126610886,0.25454356219039925,7.421721873029468,9.451497490595142e-08,1.411866023412382e-06,94514.97490595141,1411866.023412382
1,26,"ARX(1,1)",True,0,-172.0368613049252,366.0737226098504,403.1507409192547,-172.03686131261873,366.0737226252375,403.15074093464176,-172.0368613049252,366.0737226098504,403.1507409192547,7.693529369134922e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.57543566658609,24.57543566658609,19.51538122938503,0.2350512995699216,0.7352344043610213,0.9770982853163672,0.06448251334141036,0.14952959309889097,0.2540603343587618,7.415002123628497,9.457218508217096e-08,1.4114695496439262e-06,94572.18508217097,1411469.5496439263
1,27,"ARX(1,1)",True,0,-171.3226493013049,364.6452986026098,401.7223169120141,-171.32264930165476,364.6452986033095,401.7223169127138,-171.3226493013049,364.6452986026098,401.7223169120141,3.4987124308827333e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,36.38163131760666,4.081114402629257,36.38163131760666,0.3065996341657915,0.9675172524735898,0.9976677150378537,0.006604036430336977,0.1293703934002367,0.2646927128346267,6.770704748166255,9.904865763650214e-08,1.4061420936533153e-06,99048.65763650215,1406142.0936533152
1,28,"ARX(1,1)",True,0,-172.0380806112442,366.0761612224884,403.1531795318927,-172.03808061125764,366.0761612225153,403.1531795319196,-172.0380806112442,366.0761612224884,403.1531795318927,1.3443468560581096e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,25.190522884479716,25.190522884479716,19.575510372831005,0.2341017398616558,0.7329075300089952,0.9770366575315287,0.06508617889135092,0.1493395848594815,0.2542097769220203,7.431343129401274,9.458592599280774e-08,1.4117042415485152e-06,94585.92599280774,1411704.2415485152
1,29,"ARX(1,1)",True,0,-171.31470559814193,364.62941119628385,401.70642950568816,-171.31470548289252,364.629410965785,401.70642927518935,-171.31470559814193,364.62941119628385,401.70642950568816,-1.1524940646268078e-07,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,36.02079288557482,3.9439588060253676,36.02079288557482,0.3118659813811565,0.9682980950877507,0.9997522323090373,0.005729924646871772,0.12908212004661693,0.26375703109331816,6.7925721207472405,9.906245445887971e-08,1.4052638416052581e-06,99062.4544588797,1405263.8416052582
1,30,"ARX(1,1)",True,0,-171.32912573849114,364.6582514769823,401.7352697863866,-171.32912574255954,364.6582514851191,401.7352697945234,-171.32912573849114,364.6582514769823,401.7352697863866,4.068397174705751e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,33.526426433294645,4.074305713501463,33.526426433294645,0.3088763761062824,0.9668503760190214,0.9942629778995162,0.008263108280874225,0.13307840344896663,0.26808548741213023,6.785529637309888,9.911376025810104e-08,1.4063139310949198e-06,99113.76025810103,1406313.9310949198
