timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p_plus,param_phi_p_minus,param_phi_n_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,stored_loglik,stored_AIC,stored_BIC,selection_cond_var_median,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
2026-06-01T19:55:13,1,11,10011,"ARX(2,1)",-96.30290118250471,220.60580236500942,267.7947347587967,True,0,0.8036298539893992,4.470286497363391,0.0315259296597306,0.4917949302181815,0.0008827359546611,0.6422375983223534,0.8547332984768822,0.0731720848535583,0.2855102715469418,0.0757491563757817,0.1234930188887196,0.179545934499754,0.7771241486247594,-0.0063497888517718,,-95.9043720684059,219.8087441368118,266.99767653059905,0.21248248292452315,0.8300960781766424,0.8562815910713166,3.761054295498528,9.51793522456642,19.622635049673974,160.72956141969902,0.1253925223251725,1.0649197551457472,-0.09441659841289878,0.02758978533231577,0.15499955037405083,0.03542227050196688,0.04310969445327588,0.15431298408910085
2026-06-01T19:58:34,1,12,10012,"ARX(2,1)",-165.87655050381397,359.75310100762795,406.9420334014152,True,0,0.580732263961627,3.11341226111273e-05,0.8200211108556597,0.2693907544214393,0.1866988372061225,0.0,0.960487595031707,0.5006660849798824,0.1783341956548846,0.5633761880374382,0.106624571350949,0.2110901518960308,0.61954797986676,0.138774749794579,,-165.87655050406144,359.7531010081229,406.9420334019102,0.23769826708992084,3.4593510244115544,4.799125248231034,13.20033051216857,0.01497537958599124,0.2101352372663376,2.3618545555587716,0.12466626669897572,1.2517182694051843,-0.6904749793246645,-0.012213561391145156,0.04202447177084697,0.03136114255731457,0.16040377707203984,1.5266725566530677
2026-06-01T20:01:06,1,13,10013,"ARX(2,1)",-165.8825059877438,359.7650119754876,406.95394436927484,True,0,0.5402537798669665,0.0003174972051315,0.8278403136561249,0.2687789835210712,0.1779234280279336,6.517384383085373e-13,0.9658387891416758,0.4959430369343233,0.1809648297075632,0.5668329531944791,0.1052829383885988,0.2119925760431883,0.6184115700720288,0.1409110394796583,,-165.88250598760538,359.7650119752108,406.953944368998,0.23831135172145818,3.3745602938045183,4.714216804903864,12.586076299725299,0.014911820159128045,0.20734861280720088,2.323580057610302,0.12521171642524612,1.2351392315638572,-0.6985072174803095,-0.011268158875144374,0.043047230505367386,0.03244793179571252,0.16239563641808036,1.5378306285375034
2026-06-01T20:04:05,1,14,10014,"ARX(2,1)",-165.9564379567883,359.9128759135766,407.10180830736385,True,0,0.6620252043841709,5.787161726128833e-06,0.8067714020530048,0.2225810067344465,0.2062559057573317,4.681789172716166e-14,1.0053701901595848,0.5494546099251947,0.1727302520062164,0.5711726038734436,0.1129244796690162,0.2051584614414087,0.6172231936101333,0.139991654570158,,-165.95643795901958,359.9128759180392,407.1018083118264,0.23553297069169604,3.6532878095484236,5.117310705938996,14.773539803658194,0.011228026530050218,0.19551730194974315,2.3195473479608393,0.12260046553814466,1.2909008245191347,-0.724811051555394,-0.014224088402896871,0.04043173169346052,0.02852508150806348,0.16052352906719738,1.5607388485398794
2026-06-01T20:06:52,1,15,10015,"ARX(2,1)",-166.13049999126824,360.2609999825365,407.4499323763238,True,0,0.9503068226663088,9.194010579316036e-06,0.7642883811913708,0.2135969605375315,0.2750688720060198,1.1738917759931766e-15,0.8974625044286554,0.6753167137597769,0.1573609151569469,0.6331939199015756,0.1181822587154435,0.2086459449641091,0.5868796378289476,0.152036742482264,,-166.1304999880751,360.2609999761502,407.4499323699374,0.2338764965059507,4.263068507114498,6.1097914860835685,19.922319787773898,0.009315711785984336,0.16838561716265013,1.781191688453413,0.11923736371211062,1.2759777460034136,-0.7756845078961123,-0.031250201435864544,0.034011289503121156,0.02639791688353968,0.18754826929220766,1.775776586359679
2026-06-01T20:08:29,1,16,10016,"ARX(2,1)",-165.87321020119487,359.74642040238973,406.93535279617697,True,0,0.560736121171914,6.5764609054267e-05,0.8244527239981618,0.2727957254242161,0.1787096094985757,5.740389758692815e-17,0.979870937491014,0.4744046828775662,0.1798740487278758,0.5595243650352202,0.1062288210506962,0.2084276260978565,0.6265440100574252,0.1363514357279574,,-165.87321020135627,359.74642040271254,406.93535279649984,0.2388247984351506,3.4226643974921274,4.744368923791666,12.788108129083135,0.014887872716069148,0.20912461743341598,2.477450552384704,0.12508730869139303,1.2661773345069656,-0.7013365070301554,-0.01204769834728174,0.04286630316397957,0.03175452647952226,0.15784084442087054,1.5521414485496974
2026-06-01T20:10:33,1,17,10017,"ARX(2,1)",-165.88482687249586,359.76965374499173,406.95858613877897,True,0,0.5857191715292257,4.706624608373245e-05,0.8187559258039642,0.2881826975111785,0.1864299180776935,7.073680034539449e-12,0.9633466122540684,0.4601918471964346,0.1790078314772304,0.5681572964102369,0.106638437538515,0.2082728560527913,0.6233066135025915,0.1391262755269997,,-165.88482683777306,359.7696536755461,406.95858606933336,0.23825391858843104,3.4568919462739416,4.772995742070893,13.073645850925484,0.015201734620254738,0.21172127158969745,2.389732481912718,0.12533479240378284,1.2712309054545867,-0.7058418785256387,-0.013171699539385837,0.041708239230649376,0.0325016633950725,0.16466233658006552,1.5901801403553373
2026-06-01T20:12:32,1,18,10018,"ARX(2,1)",-165.902301064403,359.804602128806,406.9935345225932,True,0,0.6251892073494086,8.865999341498065e-06,0.8129595861732438,0.2438953103671718,0.1938945632003881,1.2631880129344826e-19,0.9915975877037718,0.5205923563185979,0.1759719001933152,0.5674332137389548,0.1115780441161321,0.207491402604218,0.6179840779518003,0.1389878705110492,,-165.90230106322824,359.8046021264565,406.99353452024377,0.2385155932179986,3.565660366343796,4.928246131215137,13.807143167445643,0.013043335673418593,0.2078040310804837,2.3404718544823955,0.12419156282975997,1.2738237806976307,-0.7084620307032655,-0.01279215701762857,0.04153735685967126,0.030029221759149256,0.15675599482654293,1.5561966126136246
2026-06-01T20:16:47,1,19,10019,"ARX(2,1)",-166.3714714133069,360.7429428266138,407.931875220401,True,0,0.3999711379323525,0.0286689718606451,0.8589700291744629,0.4075569031640691,0.1210775216913307,0.0,1.0023960491185055,0.1360889136200081,0.1976969111188188,0.6133641394078834,0.084081764831071,0.2284208019206889,0.6758641179942645,0.0942293632560988,,-166.3714714144421,360.7429428288842,407.93187522267147,0.23581678015465612,3.035456640413162,4.0424054986899955,9.012732974052428,0.06023227584309131,0.2301867265645136,2.3693105039511067,0.14574752513096323,1.1565033286073763,-0.9828091108046918,-0.03917764983931358,0.026612130393691657,0.08131068782853265,0.22818774672296274,2.074261583601465
2026-06-01T20:18:46,1,20,10020,"ARX(2,1)",-165.92371085523206,359.8474217104641,407.03635410425136,True,0,0.4843013947437456,1.715083984855196e-05,0.8404438835104193,0.2995429295472656,0.1506866246173655,6.724972239245096e-09,0.9880522596168148,0.412833574478171,0.1854684565509252,0.535042128971397,0.100438030512602,0.2026812287752803,0.6463719273871595,0.1296346878019405,,-165.92371085534873,359.84742171069746,407.0363541044848,0.23647787715812046,3.2569258929006324,4.454220791348534,11.19664689934167,0.016789656258621638,0.24460371037715298,2.8785288602671755,0.1257212932392451,1.273548453604637,-0.7143932949459372,-0.009710606517160957,0.043533780362672525,0.03356791448829374,0.1588142447538668,1.5085219823415743
2026-06-01T20:22:31,1,21,10021,"ARX(2,1)",-165.90270275149734,359.8054055029947,406.994337896782,True,0,0.6653007864184184,1.8227457256261572e-05,0.805488971607483,0.2731428199388084,0.2017043179343046,2.7116384945496294e-18,0.9692816818551352,0.4843933072352802,0.1741006358757309,0.567279289694767,0.1116676312335729,0.2082050042690212,0.6112262463194564,0.1446108948481629,,-165.90270275215283,359.80540550430567,406.9943378980929,0.23808088110481396,3.6359703327707216,5.035413490174335,14.109956200036274,0.014776129107880774,0.20725506885120454,2.346449542633132,0.12398411695630926,1.2733798879332912,-0.7005210481892713,-0.014322491776397786,0.03996474770097943,0.030601435362739453,0.15752692684184993,1.556524953040684
2026-06-01T20:24:45,1,22,10022,"ARX(2,1)",-165.87323963647876,359.7464792729575,406.9354116667448,True,0,0.5637041592552058,3.919668964748425e-05,0.8235246781440042,0.2725740961955188,0.1813114626787093,3.82347396973398e-12,0.9738509642217948,0.4809202703924413,0.1795579960371594,0.5618444846469506,0.1063668014140301,0.210130040047919,0.6224491436974099,0.1378789400321581,,-165.87323963764783,359.74647927529566,406.9354116690829,0.2383345930045298,3.425241757002421,4.757991548310549,12.891545200915557,0.014821479018910823,0.20956782293148513,2.426190700061467,0.12491458000576552,1.259686742319786,-0.6976950555052203,-0.012196371070339392,0.04266487875806476,0.03172265428586815,0.15824651490023414,1.547008986903736
2026-06-01T20:27:37,1,23,10023,"ARX(2,1)",-165.88128347361666,359.7625669472333,406.9514993410206,True,0,0.6173362908597687,6.69877640257765e-05,0.8145321404289878,0.2699899310004577,0.1919637662766999,1.1446826355082666e-17,0.9682192628226548,0.491658636943693,0.1755949272594914,0.562086891562553,0.1084337344453891,0.2112829446710771,0.6167902505832468,0.1392717228508406,,-165.881283473765,359.76256694753,406.9514993413172,0.2381285668159795,3.5570806486675908,4.933174394083005,13.691044746048396,0.01496459285183076,0.2106834149866234,2.3912253549529487,0.12423588292882701,1.263640408073912,-0.6938388849823992,-0.012641184808540859,0.040681692299332904,0.03060026084159224,0.1567623240960638,1.5308562857218067
2026-06-01T20:29:24,1,24,10024,"ARX(2,1)",-166.37140849829132,360.74281699658263,407.9317493903699,True,0,0.398795234185964,0.0286064010913909,0.8587946806761897,0.4075203641844939,0.1208433539801827,1.4104374268743665e-18,1.0050798756659716,0.1338124571828854,0.1983822966515339,0.6128938526026678,0.0841161950064848,0.2284352973227923,0.6762864924726847,0.0937457654005451,,-166.3714084982998,360.7428169965996,407.9317493903868,0.23605988136444117,3.0214222559702706,4.019858010387128,8.946624241170802,0.05995108926363581,0.23015649246892145,2.3562041516431327,0.14586681594215983,1.15004143005264,-0.9758972410828102,-0.038899228647516264,0.026993805020070573,0.08116024830494623,0.22691248264751154,2.0573927092669946
2026-06-01T20:31:20,1,25,10025,"ARX(2,1)",-165.88197152606315,359.7639430521263,406.9528754459136,True,0,0.557410119012239,0.0004488335638315,0.8248007271240108,0.2797754797701183,0.179576278414582,0.0001264672706943,0.9810821227588854,0.458455245095876,0.1808995465090076,0.5649649113938502,0.106039369247978,0.2081222649212871,0.629336282577565,0.1362695194578456,,-165.8819714499694,359.7639428999388,406.9528752937261,0.2389502831378557,3.4093797402070294,4.728099093791165,12.668601482925292,0.015380379000166198,0.20709915152632666,2.4413602329361654,0.1261104383672661,1.2712685795486822,-0.7097106049659199,-0.012087735019666299,0.04316861513669307,0.0328950390268965,0.1629236108465106,1.5889517641271547
2026-06-01T20:34:03,1,26,10026,"ARX(2,1)",-165.94136340057875,359.8827268011575,407.0716591949448,True,0,0.4522221470889274,6.908829452722692e-05,0.8466715003666896,0.301448345443536,0.1486041755369855,7.090903987234996e-07,0.9909468807126997,0.4060329724546633,0.1890661993145722,0.5502008180918283,0.1020391601614482,0.2079381966734856,0.6454140230948796,0.1260672228667393,,-165.9413628920781,359.8827257841562,407.0716581779435,0.2382988262194209,3.1707738539288086,4.375652550776217,10.839424861236665,0.016383209666229127,0.2288735768505269,2.7201830147622053,0.12728193737259832,1.272419838127053,-0.7355930477244483,-0.009343663024000401,0.045367984556339266,0.03560285667421356,0.16647733046806723,1.5923947671272949
2026-06-01T20:36:50,1,27,10027,"ARX(2,1)",-165.87767802717985,359.7553560543597,406.94428844814695,True,0,0.6039354731019048,7.11903316537669e-05,0.8173724510958984,0.271609885891626,0.1887515282446696,1.7647727313933807e-10,0.9677026429040394,0.4889265725811362,0.176275242332133,0.5709411681334039,0.1086697112118405,0.2070230546219009,0.619895728155525,0.1404782645726623,,-165.87767802904105,359.7553560580821,406.9442884518694,0.23867119583913904,3.537621082719577,4.896878908849848,13.588544784895365,0.014597641837511227,0.20526804882052582,2.3371479243482494,0.12451721938584158,1.266590390159391,-0.707126155522055,-0.01350309367746233,0.04096831511939503,0.03118612266196523,0.16080796621224455,1.5859680625597325
2026-06-01T20:38:15,1,28,10028,"ARX(2,1)",-165.9765597679442,359.9531195358884,407.14205192967563,True,0,0.577575704162938,0.0008322473816669,0.8220577409786967,0.2656132304792821,0.189386535635744,1.4088821958258372e-12,0.9693156719240916,0.4919888160750814,0.1777708574027252,0.5641459902429454,0.1086290830697394,0.2133814627000753,0.6157070657756631,0.1400771250262176,,-165.97655970003967,359.95311940007934,407.1420517938666,0.23854939372041442,3.486132429614043,4.876053723811777,13.412272749906666,0.015674360220322953,0.20574272381117353,2.3369337127028507,0.12498163630682803,1.251547649714947,-0.6928615166154912,-0.009699687586029938,0.041834997648123685,0.03165217052048284,0.1555138179715156,1.521351646794498
2026-06-01T20:41:26,1,29,10029,"ARX(2,1)",-165.87738423624995,359.7547684724999,406.94370086628714,True,0,0.5875264390541489,7.677754345250717e-05,0.8200461306410982,0.271864321029809,0.1861290656089458,3.116252563825048e-08,0.9578303476030394,0.4982786949308586,0.1770628976608794,0.5704616006227273,0.1068004878139448,0.2097642915300647,0.618386216753758,0.1405995957238317,,-165.87738423640002,359.75476847280004,406.9437008665873,0.2372179021997193,3.5005849814773455,4.853862741924809,13.36278001199128,0.014750490449165387,0.20570143197372573,2.303909776103655,0.12449560207244025,1.2497840373232763,-0.7007022512017653,-0.013876711418218508,0.0411978948205894,0.031413511251825066,0.16275388347767766,1.56015758477515
2026-06-01T20:44:25,1,30,10030,"ARX(2,1)",-166.41572172263145,360.8314434452629,408.0203758390502,True,0,1.12190947773181,0.0224308835350516,0.7434078175607675,0.2662581100710353,0.2758159340506825,6.887295569546053e-18,0.8221498045494874,0.5742223966156546,0.1536860299697627,0.6417575269163027,0.1184413751092831,0.1979797970170418,0.59726142329314,0.1500381038948384,,-166.41572172645988,360.83144345291976,408.020375846707,0.2429379894809932,4.572420680311127,6.357132902395624,20.41084181596393,0.042678275820215036,0.19776957474810897,1.7180165727277443,0.1336922847554852,1.276960599480459,-0.7602750355727371,-0.05603014369952328,0.014879640249983317,0.059611984781415384,0.2235169216315973,1.815254767793588
2026-06-01T20:46:06,1,31,10031,"ARX(2,1)",-165.88138094146473,359.76276188292945,406.9516942767167,True,0,0.5995217483969356,2.8055601519482937e-05,0.8167051656553797,0.2580563346300682,0.190454679172302,2.704536310683169e-13,0.9821076505899776,0.5017191218908444,0.1776759998933898,0.5682395506762746,0.1088249893440366,0.210504859608046,0.6203545921307969,0.1368817929035903,,-165.88138098017646,359.7627619603529,406.95169435414016,0.23889704626456074,3.497784311969238,4.852808546724721,13.437315186767417,0.01404009004485527,0.20331011085035341,2.3495922961639883,0.12457961295010939,1.270442144724998,-0.706805960486807,-0.012981237500395072,0.0419653795146069,0.03093233692669043,0.15743322819468727,1.5712755677112458
2026-06-01T20:48:45,1,32,10032,"ARX(2,1)",-165.88175284762315,359.7635056952463,406.95243808903354,True,0,0.5717636516440456,1.1139268781241074e-05,0.8229037475756292,0.2575394294302519,0.1828314211127696,2.840486046752201e-13,0.9889368614331552,0.4959612828580346,0.1782559869714014,0.5573744914438935,0.1063045884735512,0.2075479212284667,0.6262982015283285,0.136948596656756,,-165.88175284799334,359.7635056959867,406.952438089774,0.23844275047914243,3.462469961082888,4.8153623417463445,13.181134976870242,0.014260755020185638,0.2111354168267111,2.4713519801040413,0.12401843481265722,1.2683338943892792,-0.6979790721327948,-0.011167074533003744,0.04237176173848985,0.030633486912918877,0.15213964526267437,1.5313607593181688
2026-06-01T20:50:59,1,33,10033,"ARX(2,1)",-165.87504563856027,359.75009127712053,406.9390236709078,True,0,0.554579232144036,3.651151962925972e-05,0.8252290218327002,0.2801447545718111,0.1776328259083366,1.803946112599468e-06,0.9715791649357318,0.4680591389238969,0.1804929301639978,0.5614439368840012,0.1047862624707866,0.2084580003090823,0.6283299705831183,0.1361591197139956,,-165.87504563804436,359.7500912760887,406.939023669876,0.2379497348789832,3.401388095333344,4.722151011989484,12.656609605279618,0.015094368808887341,0.21089568970038,2.457885692564922,0.12537310051498238,1.2636628116198134,-0.7009613104086859,-0.012152312562207328,0.043011427337161075,0.03225903998871655,0.16119555877352637,1.5609018057983974
2026-06-01T20:52:28,1,34,10034,"ARX(2,1)",-165.87874533919307,359.75749067838615,406.9464230721734,True,0,0.5636989947595545,1.1285916724350828e-05,0.823074034139085,0.2636021822377244,0.1820761574701137,1.9255675831835543e-12,0.9781136124236656,0.4946584210540689,0.1801845192032244,0.5726015095813902,0.1086516060588754,0.2086588939963019,0.6198119181948053,0.1390712240271379,,-165.87874534369558,359.7574906873912,406.9464230811784,0.2396798943427194,3.4145288044038167,4.7328352242967355,12.888638333341063,0.013980183863392398,0.2000562743411419,2.321028025920541,0.1251357835699808,1.2601090668184396,-0.7129728331397606,-0.012548276916813816,0.04298958368603607,0.031985985533330874,0.1608570117725233,1.5991017943150554
2026-06-01T20:54:46,1,35,10035,"ARX(2,1)",-165.87919579706727,359.75839159413454,406.9473239879218,True,0,0.5302912006212639,2.1055350382920077e-05,0.8307174043120569,0.2807370997833548,0.1702407391261244,2.9178695971662925e-13,0.9846839156528544,0.4538007308084809,0.1816907741131078,0.5511233786672586,0.1035146557557405,0.2101660593784015,0.6311106354654171,0.1339517733022524,,-165.8791957976165,359.758391595233,406.9473239890202,0.23842048650544667,3.363376374848096,4.667658538611922,12.270150573648813,0.015288055082202955,0.21496055875002576,2.584446039006362,0.12515620697389276,1.2628028303515282,-0.697018951952058,-0.008965351611423839,0.043651787884945455,0.0322253101580364,0.15803657974112897,1.52522593551126
2026-06-01T20:56:36,1,36,10036,"ARX(2,1)",-165.87581381790548,359.75162763581096,406.94056002959826,True,0,0.5803178383917963,0.0001638128787883,0.821385147441577,0.2666421431415147,0.1840529682687378,9.75137198339564e-09,0.9766888940046002,0.4896794228391782,0.1780628801696293,0.5666414071237704,0.1091493597039918,0.2098115144223485,0.6177538261784838,0.1395114653040566,,-165.87581378903892,359.75162757807783,406.9405599718651,0.23911095636255225,3.480663292609592,4.816468717614069,13.19850626780686,0.014606579361697639,0.20576702656009282,2.3675728873921393,0.12477203016712586,1.2601560944810575,-0.7050078164081722,-0.012372337703232844,0.04202685729029642,0.03138399655157085,0.15813877165563434,1.5643263694373093
2026-06-01T20:58:46,1,37,10037,"ARX(2,1)",-166.70525020113575,361.4105004022715,408.59943279605875,True,0,0.1996503933204855,0.0633876286963429,0.889094806050909,0.3028237511893743,0.12271612318714,5.114493239607759e-18,0.8235059083726143,0.4954703041748283,0.217470300881831,0.5065832101079543,0.0901610480961092,0.2111439316714738,0.6096110717012933,0.1627523612285,,-166.70525020210977,361.41050040421953,408.5994327980068,0.2565909275788336,2.079426373922439,3.126248863768309,7.368830884550675,0.11157932443352246,0.34814612727320415,2.672254391844858,0.13840001604365165,1.044929815999898,-0.5924627864015236,-0.023508128525397416,0.03194866192383661,0.07544818809574566,0.18720092362756308,1.1631882194992662
2026-06-01T21:02:00,1,38,10038,"ARX(2,1)",-165.91878065728366,359.8375613145673,407.02649370835456,True,0,0.6603240703899574,0.0043297024880853,0.8075017947316291,0.2639776453973022,0.1985129764463338,3.219618724297731e-13,0.9654061402615912,0.4979073197678316,0.1736515668263367,0.5700666363408229,0.1066945029652367,0.2029130126741544,0.6294354382697135,0.1367816572064676,,-165.9187806574751,359.8375613149502,407.0264937087375,0.2390332688470876,3.6500735212571147,5.075805390281371,14.28274646576622,0.02001980386524119,0.20683464743741473,2.3657916313791105,0.12599718790342318,1.2895810149846623,-0.7087909260521141,-0.017129121249684666,0.03795224148348709,0.03396951380675744,0.16091382699668844,1.5944734106554803
