timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p_plus,param_phi_p_minus,param_phi_n_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,stored_loglik,stored_AIC,stored_BIC,selection_cond_var_median,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
2026-06-17T21:14:02,1,1,10001,"ARX(2,2)",-165.71888310136032,361.43776620272064,411.9973366246356,True,0,0.5667921001776661,1.745246250343134e-05,0.8278568849115004,0.2678960196350435,0.1793936453350574,7.020146080596937e-17,0.967052250933882,0.4971183395058818,0.1746998944974358,0.5683924317897653,0.1075767691572402,0.2076984549545294,0.471327140701164,0.1447317930833399,0.141650662967318,-165.71888310061453,361.43776620122907,411.997336623144,0.23338322110369863,3.548153430388596,5.011265678488464,13.964497166342936,0.012868674544533495,0.20895703151895442,2.394792206421352,0.1226281994495592,1.26910424923699,-0.7162157389202226,-0.015337642641006302,0.040548273597988,0.029458057921747934,0.1610960463498045,1.5836406440556896
2026-06-17T21:15:44,1,2,10002,"ARX(2,2)",-165.72700604338726,361.4540120867745,412.01358250868947,True,0,0.5930941573856947,3.954719762444112e-05,0.8220906091789467,0.2609340881196924,0.1866414769947013,7.187155708989463e-13,0.9757783373048474,0.5022678261632292,0.1739688675075479,0.5750084153912491,0.1071721926532419,0.2047442606567651,0.4922933510111719,0.1423062896359385,0.1275144099166835,-165.72700604365326,361.4540120873065,412.0135825092215,0.2328592048616655,3.5864379577149563,5.0367892977467426,14.30682714330672,0.012445981583665762,0.1996521119349727,2.3487101124475553,0.12261245128633806,1.2878404482732637,-0.7299959851366067,-0.01652420123687222,0.04030910303951852,0.029237641672586592,0.16200972206502706,1.6330753588315332
2026-06-17T21:18:27,1,3,10003,"ARX(2,2)",-165.71894325254206,361.4378865050841,411.99745692699906,True,0,0.5364137472435773,6.484434297331532e-05,0.8337796233793178,0.2695726222247651,0.1711435628724361,3.1563553805177133e-10,0.9776552638171928,0.4830645101154298,0.1768137843250876,0.5669515566882203,0.106463401427141,0.2073312210113413,0.4738566103935359,0.1421379433213805,0.1443120746460587,-165.71894325234956,361.4378865046991,411.99745692661406,0.23393075249568995,3.4785084207729233,4.878136662220256,13.395004799003402,0.012857609992686961,0.20729634632585597,2.438200310067438,0.12337467520842822,1.271328828287354,-0.7277243108495732,-0.01439426342819157,0.041466073274717664,0.030075358525263864,0.16235200874165284,1.6021183693354475
2026-06-17T21:22:14,1,4,10004,"ARX(2,2)",-165.74646980544946,361.49293961089893,412.05251003281387,True,0,0.5415336577092551,0.0043986467302891,0.832338329985059,0.2905621076262219,0.172404064475494,1.9477682721587416e-17,0.9493647102872634,0.4605742785336526,0.1769110029681201,0.5777474673439247,0.104055161685047,0.2068550762170029,0.4893528920543695,0.1423462829088587,0.1315668985001958,-165.74646980532202,361.492939610644,412.052510032559,0.23503013095680333,3.4819571382066368,4.887085279375224,13.378826430716476,0.020080243816042193,0.21426418271349618,2.33364304856359,0.12580634563567342,1.2612669743363834,-0.7419799886933246,-0.021332990468112115,0.037565389918952787,0.03547437494366564,0.1762167948005679,1.652314474307674
2026-06-17T21:24:25,1,5,10005,"ARX(2,2)",-165.71871240448002,361.43742480896003,411.996995230875,True,0,0.5487667795903179,2.9846274455166315e-05,0.831197296637873,0.2734471033739773,0.1746292763111354,1.9352005908410725e-07,0.9678548040571564,0.4851885957095843,0.1760139032302026,0.5655703582170809,0.1068219252393033,0.2079543870810389,0.4691327045661405,0.1443815904772928,0.1451526785797605,-165.7187124437324,361.4374248874648,411.99699530937977,0.2335858014355237,3.5038543783253826,4.9273865299062605,13.610407634840069,0.013227873864366984,0.21192198100935009,2.4313505373019906,0.12318835142122803,1.2659927968716629,-0.7166123962852288,-0.014743714553882105,0.04105488564938278,0.029967092322118322,0.16119398324797007,1.5785909252683419
2026-06-17T21:28:00,1,6,10006,"ARX(2,2)",-165.72058875444466,361.4411775088893,412.00074793080427,True,0,0.5531013888857,0.0006833890526988,0.8302211274645057,0.2679917978723105,0.1746302985523217,6.206753101841591e-11,0.9841609740427876,0.4784117122453195,0.1763834851738146,0.5648809065313031,0.1074979957556035,0.2063876188747105,0.4787277103310061,0.142008646620238,0.1399609341239122,-165.72058883238518,361.4411776647704,412.0007480866853,0.2340197070136686,3.505710241627071,4.91688357840687,13.559890615034604,0.013657575447202275,0.20815399657399375,2.470703002435287,0.12358769845811671,1.2812494529894378,-0.7292996835479724,-0.014257128177282481,0.04104431779787972,0.0303856480392109,0.16091722959941987,1.6009731681241148
2026-06-17T21:29:49,1,7,10007,"ARX(2,2)",-166.52208160082438,363.04416320164876,413.6037336235637,True,0,2.099270824043606,0.043028402704191,1.7116844121382995e-07,0.6068970566600548,4.443824644941679e-16,0.4701440385316747,0.7526562354747808,2.5043968745224304e-16,0.2468485707593632,0.4399530891901446,0.096509436983865,0.2237891095525847,0.4837490934640067,0.0518008964995822,0.2124513160891846,-166.52208159941028,363.04416319882057,413.6037336207355,0.24289662042286966,2.0992711833725832,2.0992721051742067,5.180635984750775,0.12401996364669512,0.45862324495244283,4.4670260503956,0.15701224022138463,1.0671270224611442,-0.6460907706255882,-0.0030869857669108547,0.06543681320451943,0.07877053531447699,0.16694378460241024,1.0803395981880146
2026-06-17T21:31:57,1,8,10008,"ARX(2,2)",-165.72361199815015,361.4472239963003,412.00679441821524,True,0,0.5765529808630756,0.0009720612102484,0.8258536492508377,0.2681156089508473,0.1830664933235111,1.2965349221591873e-12,0.9637168061301276,0.4979184881752628,0.1740190440633002,0.5752841795254713,0.1073968454040848,0.2077336068985513,0.4637173934625727,0.1466034182509347,0.1470711409090459,-165.72361198326615,361.4472239665323,412.0067943884473,0.23374543607088394,3.569118039534541,5.045799921757519,14.18704616149527,0.013819673593380604,0.20533014963830393,2.332271810274009,0.1228984341415811,1.2696363138363522,-0.721714014742576,-0.017384997025124582,0.03970687363873715,0.030295640505311024,0.1655529787951473,1.6114002908257181
2026-06-17T21:36:37,1,9,10009,"ARX(2,2)",-165.7578069492369,361.5156138984738,412.07518432038876,True,0,0.5122305480861304,0.0001723277179581,0.8427634043863869,0.2925414700573709,0.1597695566137716,0.0,0.9544568566519502,0.4601135430974526,0.1746950108096228,0.5488737737949313,0.1063339529413978,0.2027973535884135,0.4374820051380644,0.1490131287032388,0.1773379991233521,-165.75780694404375,361.5156138880875,412.0751843100024,0.232719741209871,3.5202261664257706,4.980919115383694,13.30177896384182,0.015637339576196733,0.235432412235216,2.6320892275093093,0.1229026362875291,1.2483783622205695,-0.7198629537478906,-0.017921372077012984,0.03923146152724306,0.02979671489066089,0.16169173097941386,1.5053396489587225
2026-06-17T21:40:37,1,10,10010,"ARX(2,2)",-165.7344252328544,361.4688504657088,412.0284208876237,True,0,0.5848718037586303,0.0009711617320011,0.8250615808936012,0.2736627226440381,0.1850234118807241,3.064851696704254e-07,0.960536446467378,0.4899681731490683,0.1731139057772143,0.5887935617330318,0.109034238640193,0.2051176888270033,0.4506796476349553,0.1489627762569853,0.1585463357666093,-165.73442506946242,361.4688501389248,412.0284205608398,0.2334064832537653,3.6032204615754777,5.105276254467791,14.477831541955252,0.013498213216155408,0.19601902360444196,2.2484412312581146,0.12296859961178888,1.2749946849375868,-0.7474638940692812,-0.01951387824751595,0.039190549610230545,0.030794647537763023,0.17376989010346977,1.6975980078493376
