seed,draw,random_state,mean_type,success,status,loglik,AIC,BIC,corrected_loglik,corrected_AIC,corrected_BIC,selection_eligible,selection_reason,param_p0,param_n0,param_rho_p,param_phi_p_plus,param_phi_p_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
41,12,410012,"ARX(2,2)",True,0,-164.090957362435,352.18191472487,392.62957106240196,-164.090957362435,352.18191472487,392.62957106240196,True,eligible,1.5295833769691367,0.7518810789368927,0.1307190094794154,0.6185030246341586,0.4640035584849949,0.2465238025789314,0.4011808921109829,0.0812758096170355,0.3283095740286567,0.2637658233323644,0.1089229989677177,0.2654496681974246,1.7826515804063414,2.357622427903134,8.911390606521227,0.7518810789368927,0.7518810789368927,0.7518810789368927,0.22935117431239294,0.26429444411042957,0.6625930546508819,-0.04367946578630516,-0.026450770295998155,0.1699294057686762,0.15636388338406101,0.1691057339612959,0.3143428972250466
41,13,410013,"ARX(2,2)",True,0,-138.09349524323144,300.1869904864629,340.63464682399484,-138.09349524323144,300.1869904864629,340.63464682399484,True,eligible,7.979165769765332,1.4739917028754732,0.2259236630221721,0.8076388313747125,0.180321532370537,0.1204917571421992,0.3475727365419505,0.2010452226358932,0.4875623492278945,-0.9128905604638275,-0.0828910885873818,1.184752921968614,10.482565384653007,14.337619969959196,71.856957425953,1.4739917028754732,1.4739917028754732,1.4739917028754732,0.33025687826634054,0.3862255766938738,1.2213064764810158,-0.0871083700437593,-0.07362083640676864,0.12761989353571435,0.14232821630742257,0.14720362618972913,0.2199471736677748
41,14,410014,"ARX(2,2)",True,0,-123.32348983737975,270.6469796747595,311.09463601229146,-123.32348983737975,270.6469796747595,311.09463601229146,True,eligible,1.123599131330132,4.073615493313661,0.4078870455051451,0.7804261774081317,0.3463512783643934,0.0429247307248354,0.1641963997079688,-0.0589864106738239,0.1942131061806237,0.352134644519668,0.0875620690180593,0.2326768414557578,9.220558848308592,65.67952539418197,606.010119798052,4.073615493313661,4.073615493313661,4.073615493313661,0.12681571751818307,0.23084319873572645,1.226419883883553,-0.034607732393336636,-0.025677029154844787,0.05979269309694458,0.017953661085745157,0.019103705180832188,0.03010999961918578
41,15,410015,"ARX(2,2)",True,0,-160.92549857020973,345.85099714041945,386.2986534779514,-160.92549857020973,345.85099714041945,386.2986534779514,True,eligible,3.4812084017157168,0.8576711934910108,0.2645180200612819,0.8524794847308764,0.2525682734492797,0.1391759371734905,0.3524079484603461,0.102646150705064,0.2741778418881642,0.2922994437375207,0.1012496558560751,0.2775331141208633,4.8945114623378325,7.200576765889499,40.393195681675095,0.8576711934910108,0.8576711934910108,0.8576711934910108,0.20132175442461187,0.24599010442218994,0.8889291906584013,-0.048684175296851144,-0.036250656351038336,0.14271264339374637,0.09038808785032458,0.09557942780526811,0.17030158269019025
41,16,410016,"ARX(2,2)",True,0,-164.48439397735189,352.96878795470377,393.4164442922357,-164.48439397735189,352.96878795470377,393.4164442922357,True,eligible,2.6947852067805043,0.3417086974957521,0.4748890231977899,0.8430132922934843,0.0930896363855405,0.1344806430267429,0.5199044482063663,0.1114454407836221,0.1875023526928993,0.5935626219981449,0.0645054465454203,0.0599276090313876,5.381987384709711,8.922472992499594,57.50430227777073,0.3417086974957521,0.3417086974957521,0.3417086974957521,0.1896975531642317,0.2537273888572196,1.1323318774495397,-0.06986205336838508,-0.05264050641460566,0.18367008676954996,0.16035809447313445,0.16730598859791296,0.2626435901742218
41,17,410017,"ARX(2,2)",True,0,-121.28520345256975,266.5704069051395,307.0180632426715,-121.28520345256975,266.5704069051395,307.0180632426715,True,eligible,1.7697809755142262,3.532963724652432,0.6515542174229305,0.639225999988616,0.0038335258504368,0.0627468579509312,0.1819118534092418,0.0851062230675123,0.2951366955305146,0.4285672498975437,0.0312219158677583,0.1815992305303445,6.662854975366423,26.64985709606154,204.15604092213738,3.532963724652432,3.532963724652432,3.532963724652432,0.14314534207137056,0.22183753088881536,0.9207092300838836,-0.03924351236486006,-0.029368137177707934,0.058335869292929776,0.02383286569044223,0.025691811982683384,0.042201264489905355
41,18,410018,"ARX(2,2)",True,0,1147.7596205268856,-2271.519241053771,-2231.071584716239,1147.7596205268856,-2271.519241053771,-2231.071584716239,True,eligible,9.20793976209735,1.960830117758065,0.9127772429844864,0.0029141340139499,0.0913961686002494,0.4181890756596831,1.1524395878193288,-0.0808043323810279,0.1375363552227493,-0.1721066790906374,-0.0535325741103339,-0.1998262326633973,105.65265363410509,105.88314477979657,152.52992143849553,1.960830117758065,1.960830117758065,1.960830117758065,21.080970075692022,21.121278851973678,29.278965252269586,9.451163317789344,9.484876697577745,16.307787368100374,40.13971404022871,40.18200974162193,48.74180986146526
41,19,410019,"ARX(2,2)",True,0,-161.8727049144755,347.745409828951,388.19306616648294,-161.8727049144755,347.745409828951,388.19306616648294,True,eligible,1.7483092539198912,0.5689886774566724,0.3357777342732533,0.5740785790129618,0.4124901046453309,0.2271101574720305,0.3798903831273548,0.1790592743608236,0.3407447845718163,0.318581439366428,0.1402403789917224,0.09240683684612,2.768739260242171,3.7068263889113937,11.792074759279236,0.5689886774566724,0.5689886774566724,0.5689886774566724,0.2249234378054439,0.2733090559792306,0.6903382727043583,0.0024776178935439555,0.024455348619204453,0.21387849078096705,0.11529867600597273,0.13027277366392065,0.2593325325995348
41,20,410020,"ARX(2,2)",True,0,-159.34643665385192,342.69287330770385,383.1405296452358,-159.34643665385192,342.69287330770385,383.1405296452358,True,eligible,1.8095503206553316,0.9473094492557984,0.2464170408606858,0.5428991807434815,0.588621974797254,0.1756218627489569,0.3669277902125247,0.0735851458660382,0.2819179907850573,0.3633199708214708,0.053466405314228,0.2350487247789674,2.5096541614583576,4.0510408121840875,20.267028451583737,0.9473094492557984,0.9473094492557984,0.9473094492557984,0.20494731843381916,0.2524883665159189,0.7526387004379488,-0.06640923052036149,-0.049710735677929344,0.12596393091787003,0.11735493601256958,0.12615279832056492,0.21870973487663367
41,21,410021,"ARX(2,2)",True,0,-158.5685114502635,341.137022900527,381.5846792380589,-158.5685114502635,341.137022900527,381.5846792380589,True,eligible,3.564400434734632,0.7306369131486512,0.2556227396738036,0.8007804673681803,0.354451894300781,0.1569658693854014,0.3648694265443276,0.0759409970073557,0.3468205131684632,-0.1126039138594698,0.1012122310885176,0.6393932736085185,4.936614872617394,6.7943289758717,29.01281919494662,0.7306369131486512,0.7306369131486512,0.7306369131486512,0.21889919188707463,0.264670079836074,0.8120955552801837,-0.032797883390358926,-0.018428948951445978,0.1534252824021568,0.09567721837976437,0.10244351523880177,0.1833692617347363
