timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,param_p0,param_n0,param_rho_n,param_phi_n_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,stored_loglik,stored_AIC,stored_BIC,selection_cond_var_median,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
2026-06-11T15:14:47,1,1,10001,constant,-164.5484754500868,343.0969509001736,366.69141709706724,True,0,2.0516943351983787,0.6076059350019545,0.154811821669812,1.6899073386637116,2.631612782904248e-05,0.2092066619666667,0.114016219679015,,,,,,-164.5484754500868,343.0969509001736,366.6914170970672,0.14368650619983492,2.0516943351983787,2.0516943351983787,2.0516943351983787,0.7413709832370152,4.1454133675678255,127.49495827511254,0.09943498203328248,1.7471933815945466,-0.3403676311140092,0.025283953209620905,0.035374736210630676,0.024332917913452528,0.02778445670758173,0.15285509080024992
2026-06-11T15:15:07,1,2,10002,constant,-161.51990295003856,337.0398059000771,360.63427209697073,True,0,1.514955804070656,2.966533319525764,0.418039385761411,0.8985981949694121,0.1313010624747317,0.3511094900270767,0.1419335945181664,,,,,,-161.51990293313912,337.03980586627824,360.6342720631719,0.3661168525853058,1.514955804070656,1.514955804070656,1.514955804070656,5.381940616449484,8.903203209703706,62.68374093228307,0.2951805061707818,1.4495335967828993,-0.22731305126715137,0.08023341446311544,0.1003699157203139,0.1512454639476931,0.15981960196105433,0.2907731280484187
2026-06-11T15:15:23,1,3,10003,constant,-151.4856095359839,316.9712190719678,340.56568526886144,True,0,2.3814926171386337,8.251099727736843,0.2490536048293046,0.9634122548361348,0.4055926190721791,0.2242074505141343,0.0736950384141142,,,,,,-151.48560954453214,316.9712190890643,340.5656852859579,0.254201572158585,2.3814926171386337,2.3814926171386337,2.3814926171386337,11.9191587333177,24.762914452000615,187.33957335926235,0.1844476654663249,1.1371486901312904,-0.09627751666487937,0.03386012688838056,0.044141160554821854,0.03821712449328048,0.04049010800623606,0.06926160392857543
2026-06-11T15:15:33,1,4,10004,constant,-132.1522154560166,278.3044309120332,301.8988971089268,True,0,1.9043863271041896,5.464366345168285,0.2009301344746497,1.053054894452486,0.0535696286614283,0.2368473472972705,0.1291999883477491,,,,,,-132.15221545082412,278.30443090164823,301.89889709854185,0.26257929741427455,1.9043863271041896,1.9043863271041896,1.9043863271041896,6.915129906827764,9.330435565024503,64.01333119920709,0.22226147684437741,1.1753810237462563,-0.22550895777787353,0.010358987033921123,0.020777110929595836,0.04751791001001394,0.05155597446779366,0.14297838163166784
2026-06-11T15:16:03,1,5,10005,constant,-132.3159756531947,278.6319513063894,302.226417503283,True,0,3.3262895137099613,1.9642425296327803,0.4916544169811351,0.9850454265514468,0.0013847923373377,0.1801901043833683,0.058777333516206,,,,,,-132.31597565554873,278.63195131109745,302.2264175079911,0.20888610614839354,3.3262895137099613,3.3262895137099613,3.3262895137099613,4.908415280036789,29.20206507954095,409.9824834246587,0.12495701373471041,1.5243967512907546,-0.12758320404096257,0.027061211826341292,0.03692746833936435,0.021390987523398144,0.02313072427226533,0.05039948349581944
2026-06-11T15:16:27,1,6,10006,constant,-143.11154420214604,300.22308840429207,323.8175546011857,True,0,1.3617341436511572,0.6991994927656371,0.4443135211150146,0.7060854403242729,0.1610313757813749,0.2535835569929685,0.0982080963690839,,,,,,-143.11154419832675,300.2230883966535,323.8175545935472,0.17681656835099677,1.3617341436511572,1.3617341436511572,1.3617341436511572,1.8458413992707747,9.253742098932372,100.94336763057774,0.10536862402030861,1.0611474370120606,-0.14681670638848376,0.026880195954759226,0.040913729159161555,0.03481554351919667,0.03895016326320672,0.09012548963621636
2026-06-11T15:16:50,1,7,10007,constant,-174.7871429910611,363.5742859821222,387.1687521790158,True,0,3.100019516112987,0.0919009729095231,0.4534670660380002,1.0294491979677731,3.14798410553079e-16,0.2075552610239483,0.6292295930896264,,,,,,-174.78714299111795,363.5742859822359,387.1687521791295,0.27989047513204884,3.100019516112987,3.100019516112987,3.100019516112987,0.1745119670215682,0.3696213994173865,3.6488648109303865,0.202640820816766,1.5782409282312986,-1.762652720829312,-0.128731666246565,-0.031516129144325535,0.19865786884853948,0.3821705474070344,3.4665049883540577
2026-06-11T15:17:07,1,8,10008,constant,-116.43548966952643,246.87097933905287,270.4654455359465,True,0,3.990706815718428,2.8549857814573945,0.3826128303332646,1.1711542204647438,0.0624687492155465,0.1786741781654822,0.0725425003675657,,,,,,-116.43548967521772,246.87097935043545,270.46544554732907,0.23177446052108666,3.990706815718428,3.990706815718428,3.990706815718428,5.41092205606982,19.833727548762738,348.86333290282914,0.1558756817909351,1.9632645804626967,-0.22082964663537907,0.0303835986892227,0.04139537305708232,0.025302350555801583,0.027698815494185604,0.08236972631807737
2026-06-11T15:17:19,1,9,10009,constant,-145.27840032068383,304.55680064136766,328.1512668382613,True,0,5.813575098595498,2.3972566928058776,0.4663662992761158,1.038775106323894,5.202342611353858e-05,0.1673256706903591,0.066252614200688,,,,,,-145.27840031173562,304.55680062347125,328.15126682036487,0.2663425906578106,5.813575098595498,5.813575098595498,5.813575098595498,5.151046329685449,23.59652857381736,328.50786065088533,0.1853778269441287,1.604723101858462,-0.1365961641043627,0.04074625122023006,0.05147450572857492,0.027938384923625673,0.030070709644590167,0.06531890551634541
2026-06-11T15:17:56,1,10,10010,constant,-135.6128799559335,285.225759911867,308.8202261087606,True,0,1.998941635069467,8.62478575186873,0.5415129949795989,0.3115947578032035,0.0785833469107889,0.2311863433869588,0.0903659465204387,,,,,,-135.6128799564627,285.2257599129254,308.82022610981903,0.30408589453541074,1.998941635069467,1.998941635069467,1.998941635069467,19.28580495053316,24.154801215314496,78.10403392946289,0.26432565014660847,0.7446355603502062,-0.06587159045845271,0.013749784622781216,0.02093572885893737,0.04197728703592997,0.04392538099356,0.0655105637609837
2026-06-11T15:18:08,1,11,10011,constant,-90.35290562059184,194.70581124118368,218.30027743807733,True,0,1.782251707461653,2.273173231714157,0.5391542530492632,0.9202655209573212,0.0007677246824743,0.1845009194901323,0.0536064218101121,,,,,,-90.35290561088308,194.70581122176617,218.3002774186598,0.17443885745141463,1.782251707461653,1.782251707461653,1.782251707461653,6.449210137375037,39.590771339460204,722.7428597346269,0.07920166116478743,2.1375778037246014,-0.20028437460630955,0.010189334245249424,0.020399984877556183,0.01271077018875863,0.014352839523012,0.04820106677291816
2026-06-11T15:18:22,1,12,10012,constant,-154.0628017251149,322.1256034502298,345.7200696471234,True,0,3.393826114266912,2.826644999959692,0.315024139122768,0.9138476293214898,0.0102133863017075,0.2270226607763387,0.1239616341729268,,,,,,-154.06280172512845,322.1256034502569,345.7200696471505,0.28485320338893566,3.393826114266912,3.393826114266912,3.393826114266912,4.211810104585971,7.154388765498133,66.62085270803814,0.2396361073945461,1.1986438334423768,-0.17438659184348398,0.05216336774318216,0.06337373796721942,0.06005726730592161,0.06422623474388715,0.14847674438040803
2026-06-11T15:19:23,1,13,10013,constant,-151.30029343592818,316.60058687185636,340.19505306875,True,0,3.827207595390369,2.526086967533077,0.4092541349246962,0.8560210896525339,0.0274504218791109,0.1473009817533616,0.1015304541677807,,,,,,-151.30029343345586,316.6005868669117,340.19505306380535,0.18757328756249833,3.827207595390369,3.827207595390369,3.827207595390369,4.557420591841254,10.140449697500928,107.34402324055038,0.13002100540016326,1.189589824797775,-0.20023269815003486,0.0032376900682143488,0.01492430876088264,0.013716483089451241,0.017276126200108103,0.07925144897658858
2026-06-11T15:19:47,1,14,10014,constant,-157.73236252374582,329.46472504749164,353.05919124438526,True,0,1.9267158735168992,0.9377706766611024,0.4584333653650256,0.9611143156285668,0.0311761907779206,0.2270855644671443,0.172498411444739,,,,,,-157.73236251619528,329.46472503239056,353.0591912292842,0.22798403307559728,1.9267158735168992,1.9267158735168992,1.9267158735168992,1.8676129171913518,4.322782612010796,45.34676780352089,0.15492873539752428,1.4486815092747056,-0.4203879058990052,0.0007488450988916429,0.0259526906930719,0.04066316726902944,0.05370603725091318,0.2716422988953205
2026-06-11T15:20:51,1,15,10015,constant,-167.48029763129972,348.96059526259944,372.55506145949306,True,0,0.6126110526796366,0.8380055369432912,0.4707075943170286,0.8385487510502972,0.136627256309066,0.2600287523022826,0.1080569098991015,,,,,,-167.48029763219856,348.9605952643971,372.55506146129073,0.1476468884110964,0.6126110526796366,0.6126110526796366,0.6126110526796366,2.172261884031078,9.097510332397414,104.09323613570871,0.0667856391991587,1.2568450804358913,-0.24112814782016295,-0.0014150896284237935,0.016060143812422493,0.018581287589176293,0.02424624676532617,0.10195420375731465
2026-06-11T15:21:29,1,16,10016,constant,-157.93979384083468,329.87958768166936,353.474053878563,True,0,0.6352179249078448,3.5239654557601603,0.3157810038858417,0.8964803164546815,0.1328958749898269,0.2800669236663956,0.1519326628504566,,,,,,-157.93979383991825,329.8795876798365,353.4740538767301,0.230730422299037,0.6352179249078448,0.6352179249078448,0.6352179249078448,5.294870500852122,7.836994439338307,48.7268492976745,0.17204921782898103,1.1746127788460594,-0.3138754270750346,-0.027062307379527663,-0.009231124070712221,0.04037705144233662,0.04850446892798547,0.17923331197534054
