model_label,attempt,method,llf,converged,stationary,distribution_valid,transition_valid,checks_passed,iterations,warnflag,stationarity_reason,distribution_reason,transition_reason,error
"ARX(1,1)_normal_r2_arN_spfN_nuN",1,lbfgs,91.90101523820144,Y,Y,Y,Y,Y,37.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",2,bfgs,91.9010169915116,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",3,lbfgs,91.90101698271168,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",4,bfgs,91.90101704934455,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",5,lbfgs,91.90101701483508,Y,Y,Y,Y,Y,38.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",6,bfgs,91.90101704938765,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",7,lbfgs,91.90101697816391,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",8,bfgs,91.90101704940095,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",9,lbfgs,91.9010169882917,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",10,bfgs,91.90101704936839,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",11,lbfgs,91.90101697841592,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",12,bfgs,91.90101704938198,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",13,lbfgs,91.90101525123663,Y,Y,Y,Y,Y,37.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",14,bfgs,91.9010169912634,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",15,lbfgs,91.90101521916561,Y,Y,Y,Y,Y,37.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",16,bfgs,91.90101704939805,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",17,lbfgs,91.90101699133233,Y,Y,Y,Y,Y,38.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",18,bfgs,91.90101699113801,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",19,lbfgs,91.90101697969371,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",20,bfgs,91.90101704934398,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",21,lbfgs,91.90098349248981,Y,Y,Y,Y,Y,31.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",22,bfgs,91.90101704939543,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",23,lbfgs,91.90101698051313,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",24,bfgs,91.90101699123889,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",25,lbfgs,91.90101698291667,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",26,bfgs,91.90101704939634,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",27,lbfgs,91.90101697908104,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",28,bfgs,91.90101704926421,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",29,lbfgs,91.90101669831748,Y,Y,Y,Y,Y,37.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",30,bfgs,91.9010170493967,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",31,lbfgs,91.90101701376098,Y,Y,Y,Y,Y,38.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",32,bfgs,91.9010170493631,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",33,lbfgs,91.90101697982786,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",34,bfgs,91.9010170493952,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",35,lbfgs,91.90101521862046,Y,Y,Y,Y,Y,37.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",36,bfgs,91.9010169915826,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",37,lbfgs,91.90101697941546,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",38,bfgs,91.90101704936617,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",39,lbfgs,91.90101698020091,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",40,bfgs,91.90101704939782,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",41,lbfgs,91.90101525623267,Y,Y,Y,Y,Y,37.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",42,bfgs,91.90101699063707,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",43,lbfgs,91.901017024785,Y,Y,Y,Y,Y,38.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",44,bfgs,91.90101704939212,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",45,lbfgs,91.9010169805716,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",46,bfgs,91.90101704938974,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",47,lbfgs,91.90098380566813,Y,Y,Y,Y,Y,31.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",48,bfgs,91.90101704938539,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",49,lbfgs,91.90101697993529,Y,Y,Y,Y,Y,32.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arN_spfN_nuN",50,bfgs,91.90101704939909,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",1,lbfgs,93.76908110116646,Y,Y,Y,Y,Y,53.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",2,bfgs,93.76908328500787,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",3,lbfgs,93.76908246284096,Y,Y,Y,Y,Y,54.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",4,bfgs,93.76908285525336,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",5,lbfgs,93.76908050153395,Y,Y,Y,Y,Y,52.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",6,bfgs,93.76908327873846,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",7,lbfgs,93.76908260806856,Y,Y,Y,Y,Y,58.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",8,bfgs,93.76908243131447,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",9,lbfgs,93.76907820602611,Y,Y,Y,Y,Y,62.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",10,bfgs,93.76908328524055,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",11,lbfgs,93.76906885712327,Y,Y,Y,Y,Y,52.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",12,bfgs,93.76908328537866,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",13,lbfgs,93.7690829651987,Y,Y,Y,Y,Y,53.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",14,bfgs,93.76908326292646,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",15,lbfgs,93.76908177546008,Y,Y,Y,Y,Y,58.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",16,bfgs,93.76908260441303,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",17,lbfgs,93.76906974534276,Y,Y,Y,Y,Y,64.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",18,bfgs,93.76908328007164,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",19,lbfgs,93.76908323407116,Y,Y,Y,Y,Y,53.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",20,bfgs,93.76908328152285,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",21,lbfgs,93.76908295414978,Y,Y,Y,Y,Y,48.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",22,bfgs,93.76908327519014,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",23,lbfgs,93.7690816496646,Y,Y,Y,Y,Y,57.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",24,bfgs,93.76908328494454,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",25,lbfgs,93.76908291247135,Y,Y,Y,Y,Y,51.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",26,bfgs,93.76908327092245,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",27,lbfgs,93.76908254252314,Y,Y,Y,Y,Y,47.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",28,bfgs,93.76908328440499,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",29,lbfgs,93.76908236991308,Y,Y,Y,Y,Y,48.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",30,bfgs,93.76908196852091,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",31,lbfgs,93.7690802542439,Y,Y,Y,Y,Y,53.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",32,bfgs,93.76908326478332,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",33,lbfgs,93.76908224994547,Y,Y,Y,Y,Y,53.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",34,bfgs,93.76908327176744,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",35,lbfgs,93.76908304660427,Y,Y,Y,Y,Y,53.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",36,bfgs,93.76908327307561,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",37,lbfgs,93.7690812028556,Y,Y,Y,Y,Y,44.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",38,bfgs,93.76908326032263,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",39,lbfgs,93.7690822584508,Y,Y,Y,Y,Y,62.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",40,bfgs,93.76908315235211,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",41,lbfgs,93.76908022479266,Y,Y,Y,Y,Y,55.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",42,bfgs,93.76908243740169,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",43,lbfgs,93.76906721446197,Y,Y,Y,Y,Y,57.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",44,bfgs,93.7690832656711,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",45,lbfgs,93.76908151857366,Y,Y,Y,Y,Y,56.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",46,bfgs,93.769083284671,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",47,lbfgs,93.76907963036277,Y,Y,Y,Y,Y,53.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",48,bfgs,93.76908282790231,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",49,lbfgs,93.76908090894378,Y,Y,Y,Y,Y,57.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfN_nuN",50,bfgs,93.76908328490137,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",1,lbfgs,93.77021959762786,Y,Y,Y,Y,Y,44.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",2,bfgs,93.77024307964624,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",3,lbfgs,93.77014519117589,Y,Y,Y,Y,Y,38.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",4,bfgs,93.770243077819,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",5,lbfgs,93.77024251791488,Y,Y,Y,Y,Y,65.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",6,bfgs,93.77024307671095,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",7,lbfgs,93.7701797113162,Y,Y,Y,Y,Y,40.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",8,bfgs,29.13220478939693,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",9,lbfgs,93.77018472258727,Y,Y,Y,Y,Y,43.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",10,bfgs,93.7702430841788,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",11,lbfgs,93.77017842717346,Y,Y,Y,Y,Y,36.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",12,bfgs,93.77024307572444,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",13,lbfgs,93.77023530095077,Y,Y,Y,Y,Y,48.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",14,bfgs,93.77024307605672,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",15,lbfgs,93.77024174924753,Y,Y,Y,Y,Y,49.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",16,bfgs,,N,N,N,N,N,,,fit_failed,fit_failed,fit_failed,Steady-state probabilities could not be constructed.
"ARX(1,1)_normal_r2_arY_spfY_nuN",17,lbfgs,93.77009857741855,Y,Y,Y,Y,Y,31.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",18,bfgs,29.132205025303676,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",19,lbfgs,93.77009692912074,Y,Y,Y,Y,Y,13.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",20,bfgs,93.770243079947,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",21,lbfgs,93.7702095570727,Y,Y,Y,Y,Y,50.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",22,bfgs,93.77024307591681,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",23,lbfgs,93.77020803862925,Y,Y,Y,Y,Y,35.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",24,bfgs,93.77024307858562,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",25,lbfgs,93.77023919399636,Y,Y,Y,Y,Y,48.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",26,bfgs,93.77024307872234,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",27,lbfgs,93.7702372913172,Y,Y,Y,Y,Y,43.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",28,bfgs,93.77024307733761,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",29,lbfgs,93.77020783463593,Y,Y,Y,Y,Y,28.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",30,bfgs,93.77024303493835,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",31,lbfgs,93.77009605863213,Y,Y,Y,Y,Y,13.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",32,bfgs,93.77024303507625,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",33,lbfgs,93.77024045259174,Y,Y,Y,Y,Y,46.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",34,bfgs,6.339732014521637,Y,Y,N,Y,N,,0.0,stationary,sigma2[0]_boundary,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",35,lbfgs,93.77009639782891,Y,Y,Y,Y,Y,13.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",36,bfgs,93.77024302083144,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",37,lbfgs,93.77009753091647,Y,Y,Y,Y,Y,13.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",38,bfgs,93.77024307664962,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",39,lbfgs,93.77024196200034,Y,Y,Y,Y,Y,49.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",40,bfgs,93.77024301424538,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",41,lbfgs,29.132199506509338,Y,Y,Y,Y,Y,1.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",42,bfgs,93.77024303873893,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",43,lbfgs,93.77023527033938,Y,Y,Y,Y,Y,49.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",44,bfgs,93.77024300547421,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",45,lbfgs,93.77023964548738,Y,Y,Y,Y,Y,69.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",46,bfgs,93.77024308127127,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",47,lbfgs,100.69776959211373,N,Y,N,Y,N,0.0,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",48,bfgs,93.77024307828141,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",49,lbfgs,93.77024126800278,Y,Y,Y,Y,Y,53.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r2_arY_spfY_nuN",50,bfgs,93.77024307567021,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r3_arN_spfN_nuN",1,lbfgs,102.6657965819175,Y,Y,Y,N,N,256.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",2,bfgs,102.66683701941861,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",3,lbfgs,102.6649201707153,Y,Y,Y,N,N,516.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",4,bfgs,102.66684263562412,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",5,lbfgs,102.66681896920699,Y,Y,Y,N,N,328.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",6,bfgs,102.66684100287881,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",7,lbfgs,102.66493879035409,Y,Y,Y,N,N,411.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",8,bfgs,102.66684514246116,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",9,lbfgs,102.6568257346429,Y,Y,Y,N,N,264.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",10,bfgs,102.66684192785874,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",11,lbfgs,91.8995233298748,Y,Y,Y,Y,Y,24.0,0.0,stationary,ok,ok,
"ARX(1,1)_normal_r3_arN_spfN_nuN",12,bfgs,102.66681389618914,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",13,lbfgs,102.66600743481105,Y,Y,Y,N,N,375.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",14,bfgs,102.66683567692584,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",15,lbfgs,102.66635564355894,Y,Y,Y,N,N,351.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",16,bfgs,102.66684492346762,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",17,lbfgs,102.66667760130468,Y,Y,Y,N,N,483.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",18,bfgs,102.66684292815023,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",19,lbfgs,102.66641538954283,Y,Y,Y,N,N,346.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",20,bfgs,102.66684470919316,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",21,lbfgs,102.66649835478155,Y,Y,Y,N,N,458.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",22,bfgs,102.66684358294877,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",23,lbfgs,102.66651946547188,Y,Y,Y,N,N,382.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",24,bfgs,102.66684512715057,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",25,lbfgs,102.6663029204259,Y,Y,Y,N,N,334.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",26,bfgs,102.66684525076234,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",27,lbfgs,102.66315395331364,Y,Y,Y,N,N,292.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",28,bfgs,102.66684088012947,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",29,lbfgs,102.66452053018705,Y,Y,Y,N,N,493.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",30,bfgs,102.66681755348638,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",31,lbfgs,102.66636972676973,Y,Y,Y,N,N,281.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",32,bfgs,102.66684496186252,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",33,lbfgs,102.66634558884797,Y,Y,Y,N,N,461.0,0.0,stationary,ok,transition_boundary,
"ARX(1,1)_normal_r3_arN_spfN_nuN",34,bfgs,102.66684578898504,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
