timestamp,seed,draw,random_state,mean_type,loglik,AIC,BIC,success,status,param_p0,param_n0,param_rho_p,param_phi_p_plus,param_phi_p_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,stored_loglik,stored_AIC,stored_BIC,selection_cond_var_median,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
2026-06-17T19:22:06,1,11,10011,"ARX(2,2)",-170.9833259553701,365.9666519107402,406.41430824827216,True,0,1.4128760869289096,0.0816132666190117,0.6721616147866142,0.4696070697997935,0.0265446517062709,0.1588017354928362,1.2179578182210415,0.1500460200148758,0.2401292521534979,0.4497933093443499,0.1215590183935342,0.0648466797154348,-170.9833259553696,365.9666519107392,406.4143082482712,0.29579739018930906,4.5836186798817184,6.928804721103676,28.195561199780155,0.0816132666190117,0.0816132666190117,0.0816132666190117,0.23665650924987813,0.8321022678261957,-0.25819696627166566,-0.239413617208152,-0.06908132656413046,1.0950484923100132,1.1039969775989744,1.1851441676931969
2026-06-17T19:23:06,1,12,10012,"ARX(2,2)",-170.98332595628835,365.9666519125767,406.41430825010866,True,0,1.4129460339153206,0.0816126093266016,0.672150981457997,0.4696216417059188,0.0265471034746206,0.1588002544646031,1.21795061356074,0.1500478743270587,0.2401301720870385,0.4497879169320823,0.1215577084676685,0.0648509158241392,-170.983325956289,365.966651912578,406.41430825011,0.2957930198244599,4.583687643771078,6.928856118827088,28.196321691408492,0.0816126093266016,0.0816126093266016,0.0816126093266016,0.2366536849829644,0.8321057756476125,-0.25818983255371175,-0.23940714971031807,-0.06907394551565971,1.0950139284499243,1.1039620128951009,1.1851088814047497
2026-06-17T19:23:39,1,13,10013,"ARX(2,2)",-170.98332596006475,365.9666519201295,406.41430825766145,True,0,1.4129399642292957,0.0816130269823662,0.6721535514245743,0.4696175550407788,0.026546812211761,0.1587998709153172,1.217953866212219,0.1500457043941899,0.2401284167853867,0.4498225904295843,0.1215572886719926,0.0648209502982374,-170.9833259600649,365.9666519201298,406.4143082576617,0.29579492980396205,4.583709343841367,6.928915119201225,28.19620220738897,0.0816130269823662,0.0816130269823662,0.0816130269823662,0.2366549400232259,0.8321005940122176,-0.25819379663020886,-0.2394109511439807,-0.0690804106491319,1.0950308671842786,1.1039790075001847,1.1851244110307393
2026-06-17T19:24:34,1,14,10014,"ARX(2,2)",-170.98332595552284,365.9666519110457,406.41430824857764,True,0,1.4128697482063275,0.0816132106768175,0.6721611261345393,0.4696087837407309,0.0265460162054471,0.1588017104487094,1.217954047155536,0.1500457985837507,0.2401291111329456,0.4497830933447222,0.1215605643751965,0.064855470913206,-170.98332595552364,365.9666519110473,406.4143082485792,0.29579587971973936,4.583596203872552,6.928780029448961,28.195615187806382,0.0816132106768175,0.0816132106768175,0.0816132106768175,0.23665507330826732,0.832102572341573,-0.25819422221585303,-0.2394108997849375,-0.06907805955806262,1.095034311531507,1.103982782721324,1.1851302218421673
2026-06-17T19:25:40,1,15,10015,"ARX(2,2)",-170.98332595448616,365.9666519089723,406.4143082465043,True,0,1.4129060444795558,0.0816131125597226,0.6721588513186524,0.4696105058033328,0.0265464527859599,0.158800407830618,1.2179516471170997,0.1500462400777452,0.2401291533790262,0.4497973737949042,0.1215595458936136,0.0648424335448,-170.98332595448744,365.9666519089749,406.4143082465068,0.2957950092810088,4.5836790621964285,6.928883876751035,28.195972898627886,0.0816131125597226,0.0816131125597226,0.0816131125597226,0.2366546438145228,0.832099305330715,-0.2581923640816308,-0.23940933577097126,-0.06907865390295961,1.0950242650050541,1.1039725226731345,1.1851182679132568
2026-06-17T19:26:30,1,16,10016,"ARX(2,2)",-170.98332595586112,365.96665191172224,406.4143082492542,True,0,1.4129479356089127,0.0816152534610511,0.672153321242868,0.4696171409631758,0.026546795180465,0.1587994765303885,1.21792966571062,0.1500480673265539,0.2401300559857739,0.4497865899814157,0.1215597963537201,0.06484992683484,-170.98332595586106,365.9666519117221,406.4143082492541,0.2957925257500898,4.583728912154594,6.9289140183497056,28.196433239557404,0.0816152534610511,0.0816152534610511,0.0816152534610511,0.23665335094136244,0.8321013798565218,-0.25818437946904566,-0.2394018394649156,-0.06907070888348783,1.0949745224961396,1.1039224950578403,1.1850679781773201
2026-06-17T19:27:37,1,17,10017,"ARX(2,2)",-170.98332595554774,365.9666519110955,406.41430824862744,True,0,1.4128776120932425,0.0816129774406214,0.6721619959167217,0.4696080542435143,0.026545084968272,0.1588007350330205,1.2179545582404463,0.1500465340849839,0.2401301056370677,0.4497820614429518,0.121560611612295,0.064854288274022,-170.98332595554703,365.96665191109406,406.414308248626,0.29579529437120655,4.583634102177166,6.928851627234898,28.19596417558151,0.0816129774406214,0.0816129774406214,0.0816129774406214,0.23665436466205442,0.8321023937765939,-0.2581941236225685,-0.2394108774058694,-0.06907895422786393,1.0950327556571378,1.1039811355736917,1.1851276393744574
2026-06-17T19:28:32,1,18,10018,"ARX(2,2)",-170.98332595810086,365.9666519162017,406.4143082537337,True,0,1.4128508047404738,0.0816104111810909,0.6721728462925203,0.4695896590859148,0.0265444819886922,0.1587995093404269,1.2179963011857144,0.1500426292099716,0.2401291706187921,0.4497826267708337,0.1215635002844267,0.0648549430706937,-170.9833259581006,365.9666519162012,406.4143082537332,0.29580105157402714,4.583713930646495,6.929008774919798,28.1959007661919,0.0816104111810909,0.0816104111810909,0.0816104111810909,0.23665908503114932,0.8320943102617352,-0.2582153831896119,-0.23943195265273803,-0.06910573996836472,1.0951463632352336,1.1040947618941903,1.1852379189004654
2026-06-17T19:29:05,1,19,10019,"ARX(2,2)",-170.983325956902,365.966651913804,406.41430825133597,True,0,1.412879345517358,0.0816152567173825,0.6721620073335343,0.4696079106591067,0.0265435706373861,0.158801712940147,1.2179267368480018,0.1500470377803206,0.2401292212346305,0.4497865863199725,0.1215597899574184,0.0648521801181235,-170.98332595689948,365.96665191379896,406.4143082513309,0.2957943440601839,4.583630750296443,6.928813860986931,28.195642685444493,0.0816152567173825,0.0816152567173825,0.0816152567173825,0.2366535538209752,0.8321008937820473,-0.2581814989169776,-0.2393981813277371,-0.06906538381403302,1.09496481170327,1.1039132807268806,1.1850607007720706
2026-06-17T19:29:47,1,20,10020,"ARX(2,2)",-170.98332596919775,365.9666519383955,406.41430827592745,True,0,1.4130213058476764,0.081612707717745,0.672145385046407,0.4696285899485652,0.0265487242483668,0.1587970012202806,1.2179663539403702,0.1500467956126732,0.240127791076739,0.4498273121507555,0.1215560385325807,0.0648162813718051,-170.98332596919516,365.9666519383903,406.4143082759223,0.2957954863877573,4.58385346776955,6.929107955523367,28.197479076491245,0.081612707717745,0.081612707717745,0.081612707717745,0.23665640568655102,0.8321091029585468,-0.2582025500213862,-0.23942033268083474,-0.06909034463074525,1.0950701304321167,1.1040178098019577,1.1851614837626792
2026-06-17T19:31:46,1,21,10021,"ARX(2,2)",-170.9833585450321,365.9667170900642,406.41437342759616,True,0,1.4049951590706615,0.0815044091231656,0.6734530926003564,0.4678635438370792,0.0263240833181477,0.1588819857485456,1.2194994140854822,0.149732268104785,0.2401243438237732,0.4490804624739368,0.1217545064550129,0.0656390969989434,-170.98335854501758,365.9667170900352,406.4143734275671,0.29600959956486206,4.577658713638563,6.924478365982599,28.134611103607565,0.0815044091231656,0.0815044091231656,0.0815044091231656,0.23676769194527528,0.8314272755616154,-0.25891547328521003,-0.24009052944094633,-0.06995408230647518,1.0990824498279228,1.108055283206667,1.1891501329134486
2026-06-17T19:32:43,1,22,10022,"ARX(2,2)",-170.9833259569396,365.9666519138792,406.41430825141117,True,0,1.4129513040870598,0.0816125011325768,0.6721486102389412,0.4696242520537562,0.0265484045635256,0.1588006521752006,1.2179691245800095,0.1500470877137048,0.2401301332462508,0.4497912339583251,0.1215587525333785,0.0648461803092912,-170.9833259569417,365.9666519138834,406.4143082514154,0.29579647140881793,4.583672606052197,6.928818718629839,28.196203094061147,0.0816125011325768,0.0816125011325768,0.0816125011325768,0.2366574042705676,0.8321098659935093,-0.258202732559447,-0.23942008769827275,-0.0690862540375834,1.095078126232387,1.1040262149929758,1.1851735866114346
2026-06-17T19:33:23,1,23,10023,"ARX(2,2)",-170.98332595643484,365.9666519128697,406.41430825040163,True,0,1.4128808409065718,0.0816150831956205,0.672161665818515,0.4696090234879,0.0265447354826642,0.1588012328106782,1.217937822092663,0.1500461548503041,0.2401299722059725,0.4497991753989399,0.1215598339643422,0.0648397885994539,-170.98332595643672,365.96665191287343,406.4143082504054,0.2957959431407992,4.583636983767606,6.928841986671504,28.19568011027748,0.0816150831956205,0.0816150831956205,0.0816150831956205,0.23665495844566464,0.8320994843769447,-0.2581892071840749,-0.2394058846256253,-0.06907455760756068,1.095001561176793,1.1039500055124802,1.1850964796627226
2026-06-17T19:34:10,1,24,10024,"ARX(2,2)",-170.98332104658314,365.9666420931663,406.41429843069824,True,0,1.4084041731407155,0.0815466493117064,0.6730638539884566,0.4684000924503755,0.0264070442423388,0.1588020421775241,1.218662276320808,0.1498198037643982,0.2400661723172697,0.4497520477891446,0.1217055839309468,0.0650349597331874,-170.98332104652292,365.9666420930458,406.4142984305778,0.2959469367549669,4.582854845173716,6.933076204251542,28.170617834588477,0.0815466493117064,0.0815466493117064,0.0815466493117064,0.2366788462927124,0.8315171432297284,-0.2584737477498647,-0.2396499601471282,-0.06955067511186744,1.0966592855306307,1.1056270532691221,1.1866633947787306
2026-06-17T19:36:02,1,25,10025,"ARX(2,2)",-170.98332596274963,365.96665192549926,406.4143082630312,True,0,1.41280697011782,0.0816084558273447,0.67217771951558,0.4695871582016939,0.0265422563050047,0.1588007079543322,1.2180174354750402,0.1500416521480068,0.2401284566115167,0.4497978251134591,0.1215624123658546,0.0648439462605574,-170.9833259627511,365.9666519255022,406.4143082630342,0.29580364994231545,4.583642907676623,6.928955635472634,28.195459926070416,0.0816084558273447,0.0816084558273447,0.0816084558273447,0.23666033961182817,0.8320952276055831,-0.2582234067239004,-0.23943940762141205,-0.06911244321566681,1.095195596864133,1.1041443339311992,1.1852884615252333
2026-06-17T19:37:23,1,26,10026,"ARX(2,2)",-170.98333562256573,365.96667124513147,406.4143275826634,True,0,1.4094476384977557,0.0815935321492099,0.6725279335661797,0.4691732299722243,0.0264839509427534,0.1588911935224939,1.218291266362533,0.1499547314468149,0.2401426114182454,0.4490572128961669,0.121585316160067,0.0655998805506618,-170.98333562255118,365.9666712451024,406.4143275826343,0.2958905984650529,4.578073081623102,6.923230913555402,28.162764986657173,0.0815935321492099,0.0815935321492099,0.0815935321492099,0.23668377909140015,0.832112613172923,-0.258350294911666,-0.23953541052176525,-0.06913349870182574,1.0959864088319826,1.10495496714208,1.1861810565848347
2026-06-17T19:38:05,1,27,10027,"ARX(2,2)",-170.9833259576877,365.9666519153754,406.41430825290735,True,0,1.41290818001908,0.0816152800300037,0.6721569371260402,0.4696146587914592,0.0265472434128796,0.1588004819856328,1.2179270664642217,0.1500449062302156,0.2401253955647791,0.4497964149524388,0.1215591344672111,0.0648488120701503,-170.98332595768994,365.9666519153799,406.41430825291184,0.29579313035428706,4.5836594514627915,6.928869180749702,28.19621899677072,0.0816152800300037,0.0816152800300037,0.0816152800300037,0.23665258571652453,0.8321045038806707,-0.25818244641538385,-0.23939935242864485,-0.06906634320791194,1.094965853125149,1.1039141462599757,1.1850610381469227
2026-06-17T19:39:08,1,28,10028,"ARX(2,2)",-170.98332595643132,365.96665191286263,406.4143082503946,True,0,1.4129483446317257,0.0816133648270247,0.6721544645862788,0.4696138152269855,0.0265470442545136,0.1587993619742514,1.2179498839894467,0.1500477482894437,0.2401293582565338,0.4498007583894005,0.1215594186541064,0.064837463226201,-170.98332595643353,365.9666519128671,406.414308250399,0.2957941297937312,4.583747796309673,6.928939328318777,28.196315075750775,0.0816133648270247,0.0816133648270247,0.0816133648270247,0.23665487826835319,0.832098592113964,-0.25819216975306725,-0.23940961893333765,-0.0690800060525438,1.0950211577632907,1.1039691290225564,1.1851138305749305
2026-06-17T19:39:59,1,29,10029,"ARX(2,2)",-170.98332595579228,365.96665191158456,406.4143082491165,True,0,1.412908790998101,0.0816124645713651,0.6721595018187594,0.4696083470538989,0.0265459372666739,0.1587994960458589,1.2179719495042602,0.1500440982702422,0.2401303151185973,0.4497894622529184,0.121560656069595,0.0648483058942017,-170.98332595579097,365.9666519115819,406.4143082491138,0.2957972523381198,4.583700386825751,6.928930456821354,28.196211408309836,0.0816124645713651,0.0816124645713651,0.0816124645713651,0.23665692912897185,0.8321002297484095,-0.25820523180954424,-0.2394223247663404,-0.06909303968504513,1.095087237523439,1.10403538604165,1.1851799999399335
2026-06-17T19:41:02,1,30,10030,"ARX(2,2)",-170.9833259562006,365.9666519124012,406.41430824993313,True,0,1.4129170713705397,0.0816153177593897,0.6721590678293272,0.469607594126879,0.0265453925584699,0.1587998387978832,1.2179299109980142,0.1500470839452355,0.2401297985102993,0.4497893847040414,0.1215617738151745,0.0648464198095978,-170.9833259562011,365.9666519124022,406.41430824993415,0.29579311984321943,4.583713436468991,6.928900247674945,28.196011313924117,0.0816153177593897,0.0816153177593897,0.0816153177593897,0.23665363221116825,0.8320941283011115,-0.2581846626671738,-0.23940198046205555,-0.06907295308154458,1.0949763399173114,1.1039244006364055,1.1850690669082815
2026-06-17T19:42:45,1,31,10031,"ARX(2,2)",-170.9833259585937,365.9666519171874,406.41430825471934,True,0,1.412905975466069,0.0816153704514325,0.6721542716987319,0.4696192208768867,0.0265472223130773,0.1588018348482085,1.2179200457098691,0.1500498332870778,0.2401327782622093,0.4497794111854016,0.1215573270949831,0.0648560815770182,-170.98332595859415,365.9666519171883,406.41430825472025,0.2957919866536783,4.583608070788909,6.928755800488298,28.195745356064037,0.0816153704514325,0.0816153704514325,0.0816153704514325,0.23665199785129326,0.8321034131148203,-0.25817714666116776,-0.2393940691917253,-0.06905959204754653,1.0949426024785724,1.103890963977303,1.1850392465025203
2026-06-17T19:44:15,1,32,10032,"ARX(2,2)",-170.98332595556167,365.96665191112334,406.4143082486553,True,0,1.4128925818728584,0.0816133577911854,0.67215914946451,0.4696090589608716,0.026547817412726,0.1588005410029944,1.2179571359509611,0.1500453587480889,0.2401303160348658,0.4497861765585223,0.1215606381219812,0.064851371865976,-170.9833259555621,365.9666519111241,406.4143082486561,0.29579571200125715,4.583646022865371,6.92884242499078,28.195837630698165,0.0816133577911854,0.0816133577911854,0.0816133577911854,0.23665545948412892,0.8320985417370642,-0.2581974095432638,-0.23941440135371647,-0.06908404234675061,1.095046859702808,1.1039951152892993,1.1851407747679206
2026-06-17T19:44:58,1,33,10033,"ARX(2,2)",-170.98332595667983,365.96665191335967,406.4143082508916,True,0,1.4128706798646142,0.0816158651692264,0.6721616450974226,0.4696067509325014,0.0265465431333575,0.158801512402184,1.2179258312598125,0.1500459408949472,0.2401310924984736,0.4497777798721422,0.1215605085677501,0.0648586140127229,-170.9833259566796,365.9666519133592,406.4143082508912,0.29579409724623895,4.583608567400551,6.9287929228230825,28.195552215372462,0.0816158651692264,0.0816158651692264,0.0816158651692264,0.23665342498571587,0.8320975390016706,-0.2581833563255854,-0.23940009992667952,-0.06906850461216127,1.0949694667838938,1.1039178953558464,1.1850646401933134
2026-06-17T19:45:56,1,34,10034,"ARX(2,2)",-170.9833259604323,365.9666519208646,406.41430825839655,True,0,1.4128396123292786,0.0816118828958309,0.6721709667359106,0.4695969429592621,0.0265435339629177,0.1588007837964156,1.217967342889985,0.1500425247070584,0.240127092888566,0.449815326054542,0.1215604133724735,0.0648302127580723,-170.98332596042914,365.9666519208583,406.41430825839024,0.2957982729089654,4.583646733588938,6.928929084773954,28.195565827336676,0.0816118828958309,0.0816118828958309,0.0816118828958309,0.23665567211354674,0.8320937029628566,-0.25819932021666064,-0.2394155374925187,-0.06908726821453129,1.0950636171873283,1.1040122554450942,1.1851570434371883
2026-06-17T19:46:47,1,35,10035,"ARX(2,2)",-170.9833259582079,365.9666519164158,406.41430825394775,True,0,1.412927637149965,0.0816166252525509,0.6721494151444847,0.4696239960699977,0.0265477915957735,0.15880230885167,1.21791829723237,0.1500490791037785,0.2401309575792893,0.4497805254075545,0.1215588900589898,0.0648547837716616,-170.98332595820744,365.9666519164149,406.4143082539469,0.2957930736403408,4.583603167571326,6.928697517782544,28.195679581379956,0.0816166252525509,0.0816166252525509,0.0816166252525509,0.23665407791978707,0.8321075128162747,-0.25818012091355197,-0.23939730278636606,-0.06906136036311239,1.0949531706030677,1.103901435259082,1.1850506580707953
2026-06-17T19:47:23,1,36,10036,"ARX(2,2)",-170.9833259548153,365.9666519096306,406.4143082471626,True,0,1.4129283708296665,0.0816139069473271,0.6721538558786032,0.4696178604008621,0.0265471163316502,0.1588004863223482,1.2179472261317352,0.1500478336185057,0.2401295335800711,0.449788348650336,0.1215593243090411,0.0648490566937866,-170.9833259548177,365.9666519096354,406.41430824716736,0.29579466656951237,4.583675294977203,6.928851560611103,28.196198230665566,0.0816139069473271,0.0816139069473271,0.0816139069473271,0.2366549625744176,0.8321059900546653,-0.2581919988944823,-0.23940917138372073,-0.06907617340447174,1.0950191282390607,1.1039672946687138,1.1851141834162586
2026-06-17T19:48:34,1,37,10037,"ARX(2,2)",-170.98332595516547,365.96665191033094,406.4143082478629,True,0,1.4128938441164842,0.0816135409192309,0.672160204588685,0.4696065126792019,0.026545886098167,0.158800784682909,1.2179508152163585,0.1500468348605307,0.240131070083009,0.4497877661554486,0.1215596220595313,0.0648490681092447,-170.98332595516587,365.9666519103317,406.4143082478637,0.295795250159058,4.583657838322358,6.9288419031028,28.19571075652604,0.0816135409192309,0.0816135409192309,0.0816135409192309,0.23665512725932583,0.8320965395001511,-0.2581932162660783,-0.239410220420636,-0.06908008927299317,1.0950270616770106,1.1039753251138669,1.1851210005580324
2026-06-17T19:50:01,1,38,10038,"ARX(2,2)",-170.98332596022547,365.96665192045094,406.4143082579829,True,0,1.4129609237134777,0.0816129149886338,0.6721558946565939,0.4696132634973637,0.0265469099812137,0.1587980327444972,1.2179515515720158,0.1500491382600221,0.2401314649700923,0.4497675425047581,0.1215617144067827,0.0648646971667104,-170.98332596022493,365.96665192044986,406.4143082579818,0.2957932217726261,4.583810019773426,6.929032634046728,28.196859073176835,0.0816129149886338,0.0816129149886338,0.0816129149886338,0.23665417649737452,0.8321000708687579,-0.2581921791423414,-0.23940985104614598,-0.06908090587841469,1.0950207717240306,1.1039685619801431,1.1851122662163864
2026-06-17T19:51:04,1,39,10039,"ARX(2,2)",-170.98332595664203,365.96665191328407,406.414308250816,True,0,1.412890936672069,0.0816120684726994,0.6721632681133218,0.4695998040448674,0.02654505959352,0.1588003043018049,1.2179636590402911,0.1500457696110711,0.2401300224924397,0.4497882145176234,0.1215609854953081,0.0648490201302307,-170.9833259566402,365.9666519132804,406.4143082508123,0.2957957427197906,4.58369244530437,6.9288887186198655,28.195698279043533,0.0816120684726994,0.0816120684726994,0.0816120684726994,0.2366556697545834,0.8320922921606324,-0.25819728130016023,-0.23941435813354853,-0.06908624763912131,1.095052993815659,1.104001195559265,1.1851456628922645
2026-06-17T19:51:57,1,40,10040,"ARX(2,2)",-170.98332596250322,365.96665192500643,406.4143082625384,True,0,1.412830694271511,0.0816098602840538,0.6721717565074821,0.4695921661933278,0.0265435365243079,0.1588019707422114,1.2179797633235594,0.1500466447050223,0.2401318850608347,0.4497701273739881,0.1215607492507346,0.0648665789610541,-170.9833259625044,365.9666519250088,406.4143082625408,0.29579777544405883,4.583621880360598,6.928826847351724,28.195077801130356,0.0816098602840538,0.0816098602840538,0.0816098602840538,0.23665624201024105,0.8320914936892908,-0.2582004092983203,-0.23941682517430699,-0.06908782646628481,1.095081293991933,1.1040299045214192,1.1851756465295638
2026-06-17T19:09:45,2,1,20001,"ARX(2,2)",-170.98332595534674,365.9666519106935,406.41430824822544,True,0,1.4128987592984157,0.0816116624966905,0.6721616031380165,0.4696083868305644,0.0265450531700209,0.1588001484888626,1.2179764066318992,0.1500462244444153,0.2401288899981747,0.4497822287612643,0.1215611982413209,0.0648556194173031,-170.98332595534796,365.96665191069593,406.4143082482279,0.295798129282423,4.583694100342987,6.928920341563369,28.19617841394064,0.0816116624966905,0.0816116624966905,0.0816116624966905,0.23665741665695408,0.8321049366528068,-0.25820516896431567,-0.23942206107099243,-0.06909085977898288,1.0950926841611612,1.1040409651287875,1.18518682530116
